time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz
0.420000,0.492056,-0.017866,0.214278,0.683815,-0.130839,-0.254967,0.571488,-0.017517,1.185714,-0.068674,-0.117115,-0.131847,-0.298335,0.513896,1.139858,0.025590,-0.001312,0.057680,-0.294686,-0.517391,1.200742,0.013014,-0.008179,-0.058695
0.430000,0.499013,-0.019139,0.211854,0.614700,-0.042728,-0.001429,0.568868,-0.016699,1.190817,-0.074993,-0.110615,-0.111220,-0.300604,0.515257,1.140254,0.017339,0.003179,0.057101,-0.295422,-0.516339,1.190609,0.010185,-0.004475,-0.089360
0.440000,0.505186,-0.019505,0.212062,0.442773,0.053264,0.308211,0.566497,-0.015931,1.195576,-0.080197,-0.104597,-0.092695,-0.302673,0.516496,1.140612,0.010136,0.007055,0.056426,-0.296093,-0.515381,1.181219,0.007701,-0.001252,-0.116170
0.450000,0.509558,-0.018909,0.215388,0.211762,0.123397,0.552848,0.564353,-0.015210,1.200014,-0.084435,-0.099017,-0.076058,-0.304562,0.517623,1.140933,0.003853,0.010393,0.055673,-0.296707,-0.514507,1.172518,0.005520,0.001547,-0.139550
0.460000,0.511550,-0.017624,0.221127,-0.046227,0.153797,0.674762,0.562414,-0.014532,1.204154,-0.087836,-0.093833,-0.061117,-0.306285,0.518650,1.141221,-0.001622,0.013260,0.054854,-0.297268,-0.513710,1.164455,0.003605,0.003975,-0.159878
0.470000,0.510903,-0.016054,0.228026,-0.313224,0.147713,0.675160,0.560662,-0.013894,1.208016,-0.090509,-0.089010,-0.047701,-0.307859,0.519585,1.141479,-0.006386,0.015714,0.053983,-0.297781,-0.512983,1.156984,0.001925,0.006078,-0.177488
0.480000,0.507533,-0.014562,0.234871,-0.583219,0.118549,0.593737,0.559079,-0.013292,1.211619,-0.092552,-0.084514,-0.035658,-0.309295,0.520436,1.141710,-0.010523,0.017805,0.053070,-0.298250,-0.512320,1.150062,0.000452,0.007893,-0.192679
0.490000,0.501389,-0.013372,0.240868,-0.859976,0.082147,0.483737,0.557650,-0.012725,1.214982,-0.094048,-0.080317,-0.024850,-0.310607,0.521210,1.141915,-0.014108,0.019578,0.052124,-0.298680,-0.511715,1.143649,-0.000836,0.009456,-0.205716
0.500000,0.492393,-0.012551,0.245754,-1.158214,0.051064,0.392464,0.556361,-0.012190,1.218121,-0.095069,-0.076394,-0.015154,-0.311804,0.521915,1.142097,-0.017205,0.021070,0.051154,-0.299072,-0.511163,1.137708,-0.001963,0.010795,-0.216834
0.510000,0.480309,-0.012040,0.249742,-1.497943,0.031882,0.351070,0.555200,-0.011684,1.221051,-0.095678,-0.072720,-0.006461,-0.312898,0.522557,1.142258,-0.019871,0.022317,0.050165,-0.299432,-0.510660,1.132204,-0.002946,0.011938,-0.226242
0.520000,0.464696,-0.011717,0.253351,-1.896829,0.025225,0.373126,0.559651,-0.011313,1.215243,-0.080227,-0.069581,-0.022433,-0.312694,0.522128,1.152391,-0.018720,0.020453,0.076947,-0.301480,-0.509886,1.143845,-0.008713,0.013809,-0.187579
0.530000,0.445055,-0.011457,0.257051,-2.200441,0.024390,0.202865,0.563748,-0.010958,1.209822,-0.066390,-0.066615,-0.036686,-0.312503,0.521730,1.161841,-0.017652,0.018753,0.100757,-0.303356,-0.509179,1.154749,-0.013766,0.015415,-0.152525
0.540000,0.422272,-0.011204,0.258999,-2.532728,0.026630,0.023471,0.567523,-0.010619,1.204763,-0.053999,-0.063809,-0.049387,-0.312324,0.521361,1.170655,-0.016660,0.017200,0.121887,-0.305075,-0.508533,1.164966,-0.018182,0.016788,-0.120743
0.550000,0.395987,-0.010928,0.259206,-2.974388,0.029065,-0.023569,0.571000,-0.010295,1.200040,-0.042905,-0.061151,-0.060688,-0.312157,0.521019,1.178878,-0.015737,0.015780,0.140600,-0.306651,-0.507944,1.174542,-0.022031,0.017953,-0.091933
0.560000,0.365059,-0.010628,0.259086,-3.539922,0.029565,0.135087,0.574203,-0.009985,1.195630,-0.032975,-0.058632,-0.070722,-0.312000,0.520702,1.186548,-0.014878,0.014480,0.157130,-0.308094,-0.507406,1.183517,-0.025373,0.018933,-0.065822
0.570000,0.328257,-0.010325,0.260758,-4.172934,0.027099,0.502893,0.577155,-0.009688,1.191513,-0.024092,-0.056241,-0.079612,-0.311852,0.520407,1.193703,-0.014076,0.013290,0.171689,-0.309415,-0.506915,1.191932,-0.028264,0.019750,-0.042164
0.580000,0.284990,-0.010049,0.266324,-4.754853,0.021636,1.023247,0.579875,-0.009403,1.187670,-0.016151,-0.053969,-0.087466,-0.311714,0.520133,1.200378,-0.013327,0.012199,0.184467,-0.310625,-0.506467,1.199824,-0.030750,0.020420,-0.020740
0.590000,0.235932,-0.009832,0.277258,-5.126986,0.013845,1.590635,0.582381,-0.009131,1.184081,-0.009058,-0.051809,-0.094382,-0.311583,0.519879,1.206604,-0.012627,0.011199,0.195634,-0.311732,-0.506059,1.207225,-0.032876,0.020962,-0.001349
0.600000,0.183388,-0.009695,0.293912,-5.129768,0.004755,2.064003,0.584691,-0.008869,1.180731,-0.002731,-0.049754,-0.100449,-0.311461,0.519642,1.212411,-0.011971,0.010280,0.205343,-0.312745,-0.505688,1.214167,-0.034680,0.021388,0.016188
0.610000,0.131206,-0.009652,0.315209,-4.656139,-0.004492,2.293197,0.586819,-0.008618,1.177604,0.002906,-0.047796,-0.105745,-0.311346,0.519422,1.217827,-0.011357,0.009435,0.213732,-0.313671,-0.505350,1.220680,-0.036194,0.021711,0.032035
0.620000,0.084237,-0.009703,0.338578,-3.689526,-0.012896,2.157494,0.586842,-0.011708,1.173635,0.002890,-0.054575,-0.112939,-0.310316,0.520063,1.223186,-0.008388,0.010855,0.221690,-0.316127,-0.505478,1.213273,-0.041628,0.020817,0.012947
0.630000,0.047397,-0.009902,0.360245,-2.366769,-0.119991,1.573727,0.586863,-0.014545,1.169924,0.002869,-0.060480,-0.119255,-0.309364,0.520653,1.228183,-0.005720,0.012094,0.228494,-0.318382,-0.505599,1.206312,-0.046367,0.019968,-0.004402
0.640000,0.024182,-0.011202,0.375732,-0.803450,-0.251827,0.615933,0.586881,-0.017150,1.166456,0.002842,-0.065599,-0.124771,-0.308485,0.521193,1.232843,-0.003325,0.013169,0.234250,-0.320453,-0.505715,1.199770,-0.050480,0.019159,-0.020157
0.650000,0.016875,-0.013817,0.381386,0.832793,-0.352795,-0.543609,0.586898,-0.019540,1.163215,0.002811,-0.070009,-0.129560,-0.307674,0.521690,1.237185,-0.001176,0.014096,0.239056,-0.322353,-0.505827,1.193620,-0.054029,0.018389,-0.034451
0.660000,0.026094,-0.017423,0.375304,2.367782,-0.395966,-1.681226,0.586912,-0.021732,1.160188,0.002777,-0.073779,-0.133687,-0.306924,0.522145,1.241231,0.000747,0.014891,0.243000,-0.324097,-0.505933,1.187838,-0.057070,0.017656,-0.047404
0.670000,0.050754,-0.021437,0.357803,3.666782,-0.381146,-2.589467,0.586925,-0.023741,1.157360,0.002739,-0.076973,-0.137210,-0.306233,0.522563,1.244999,0.002467,0.015565,0.246162,-0.325694,-0.506035,1.182404,-0.059651,0.016956,-0.059127
0.680000,0.088488,-0.025282,0.331234,4.662880,-0.325662,-3.134449,0.586936,-0.025580,1.154720,0.002699,-0.079647,-0.140183,-0.305594,0.522945,1.248507,0.004001,0.016132,0.248614,-0.327158,-0.506132,1.177295,-0.061818,0.016289,-0.069719
0.690000,0.136284,-0.028556,0.299274,5.355042,-0.253047,-3.278429,0.586946,-0.027263,1.152256,0.002657,-0.081852,-0.142655,-0.305005,0.523295,1.251769,0.005366,0.016601,0.250422,-0.328497,-0.506226,1.172494,-0.063611,0.015651,-0.079272
0.700000,0.191074,-0.031094,0.265997,5.769584,-0.183737,-3.063518,0.586955,-0.028802,1.149958,0.002612,-0.083634,-0.144669,-0.304462,0.523615,1.254802,0.006577,0.016982,0.251644,-0.329722,-0.506315,1.167981,-0.065068,0.015043,-0.087869
0.710000,0.250005,-0.032934,0.235041,5.906009,-0.130049,-2.578244,0.586962,-0.030207,1.147815,0.002566,-0.085035,-0.146267,-0.303961,0.523907,1.257620,0.007649,0.017283,0.252336,-0.330841,-0.506401,1.163739,-0.066221,0.014460,-0.095586
0.720000,0.310182,-0.034238,0.209125,5.720365,-0.095440,-1.934414,0.589532,-0.027801,1.152341,0.008806,-0.077048,-0.132613,-0.306191,0.524300,1.256735,0.001992,0.017823,0.244563,-0.329084,-0.509263,1.167788,-0.060288,0.007088,-0.084175
0.730000,0.368277,-0.035130,0.189927,5.238213,0.034129,-1.056985,0.591907,-0.025560,1.156635,0.014392,-0.069692,-0.119877,-0.308254,0.524660,1.255857,-0.003095,0.018267,0.237033,-0.327447,-0.511911,1.171624,-0.054816,0.000447,-0.073577
0.740000,0.421219,-0.034690,0.179662,4.413602,0.183829,-0.199547,0.594101,-0.023472,1.160710,0.019381,-0.062915,-0.107998,-0.310161,0.524989,1.254988,-0.007661,0.018623,0.229736,-0.325921,-0.514360,1.175258,-0.049769,-0.005525,-0.063733
0.750000,0.465571,-0.032750,0.178002,3.311320,0.298420,0.447875,0.596128,-0.021527,1.164578,0.023824,-0.056675,-0.096916,-0.311925,0.525290,1.254127,-0.011751,0.018901,0.222662,-0.324498,-0.516626,1.178702,-0.045114,-0.010884,-0.054593
0.760000,0.498611,-0.029674,0.182778,2.078184,0.352308,0.800816,0.597998,-0.019715,1.168250,0.027768,-0.050927,-0.086578,-0.313555,0.525564,1.253275,-0.015405,0.019107,0.215805,-0.323173,-0.518721,1.181965,-0.040820,-0.015682,-0.046107
0.770000,0.519079,-0.026083,0.190995,0.857227,0.346766,0.880043,0.599724,-0.018028,1.171735,0.031256,-0.045636,-0.076935,-0.315060,0.525814,1.252433,-0.018660,0.019249,0.209155,-0.321937,-0.520656,1.185057,-0.036861,-0.019967,-0.038232
0.780000,0.527157,-0.022572,0.199913,-0.241620,0.300394,0.776512,0.601315,-0.016456,1.175044,0.034326,-0.040765,-0.067941,-0.316450,0.526042,1.251600,-0.021549,0.019333,0.202706,-0.320785,-0.522444,1.187988,-0.033210,-0.023781,-0.030925
0.790000,0.524120,-0.019544,0.207735,-1.155286,0.237383,0.605164,0.602782,-0.014991,1.178185,0.037016,-0.036283,-0.059554,-0.317733,0.526248,1.250777,-0.024104,0.019365,0.196449,-0.319712,-0.524095,1.190765,-0.029845,-0.027164,-0.024150
0.800000,0.511860,-0.017156,0.213829,-1.868833,0.178151,0.465787,0.604132,-0.013628,1.181167,0.039357,-0.032160,-0.051734,-0.318915,0.526436,1.249964,-0.026354,0.019350,0.190379,-0.318711,-0.525618,1.193397,-0.026743,-0.030153,-0.017871
0.810000,0.492411,-0.015363,0.218560,-2.399017,0.134455,0.419437,0.605375,-0.012358,1.183999,0.041380,-0.028368,-0.044446,-0.320006,0.526605,1.249161,-0.028323,0.019293,0.184489,-0.317779,-0.527023,1.195891,-0.023885,-0.032781,-0.012054
0.820000,0.467645,-0.014005,0.222889,-2.767214,0.108977,0.481155,0.605323,-0.014155,1.192167,0.040272,-0.031967,-0.025778,-0.315718,0.523286,1.246229,-0.017460,0.010946,0.174135,-0.317630,-0.527186,1.197250,-0.022964,-0.032388,-0.008846
0.830000,0.439203,-0.012957,0.228010,-3.011935,0.008285,0.789772,0.605266,-0.015815,1.199905,0.039183,-0.035143,-0.008510,-0.311742,0.520208,1.243423,-0.007616,0.003387,0.164313,-0.317488,-0.527329,1.198539,-0.022081,-0.031961,-0.005873
0.840000,0.408381,-0.012947,0.236329,-3.084226,-0.108826,1.174275,0.605205,-0.017345,1.207237,0.038112,-0.037933,0.007448,-0.308055,0.517355,1.240735,0.001289,-0.003445,0.154994,-0.317351,-0.527456,1.199761,-0.021235,-0.031504,-0.003117
0.850000,0.376971,-0.014116,0.248522,-2.928791,-0.198941,1.478549,0.605141,-0.018755,1.214181,0.037060,-0.040367,0.022180,-0.304638,0.514711,1.238161,0.009328,-0.009608,0.146151,-0.317220,-0.527567,1.200919,-0.020424,-0.031022,-0.000567
0.860000,0.347316,-0.016176,0.263707,-2.510799,-0.241831,1.598120,0.605074,-0.020054,1.220758,0.036028,-0.042478,0.035765,-0.301473,0.512263,1.235696,0.016570,-0.015153,0.137757,-0.317094,-0.527663,1.202016,-0.019645,-0.030517,0.001791
0.870000,0.322095,-0.018645,0.279973,-1.839043,-0.238538,1.496059,0.605004,-0.021249,1.226986,0.035015,-0.044291,0.048274,-0.298543,0.509996,1.233334,0.023078,-0.020131,0.129790,-0.316973,-0.527745,1.203056,-0.018899,-0.029993,0.003969
0.880000,0.303865,-0.021059,0.295072,-0.982606,-0.203691,1.203098,0.604931,-0.022347,1.232881,0.034022,-0.045832,0.059776,-0.295831,0.507899,1.231073,0.028909,-0.024586,0.122225,-0.316857,-0.527816,1.204041,-0.018182,-0.029454,0.005978
0.890000,0.294428,-0.023109,0.307105,-0.077270,-0.156359,0.805291,0.604857,-0.023357,1.238461,0.033050,-0.047124,0.070334,-0.293322,0.505960,1.228906,0.034117,-0.028560,0.115043,-0.316746,-0.527875,1.204974,-0.017494,-0.028901,0.007829
0.900000,0.294154,-0.024678,0.315078,0.688296,-0.112708,0.418725,0.604782,-0.024282,1.243741,0.032099,-0.048189,0.080008,-0.291003,0.504167,1.226829,0.038751,-0.032090,0.108223,-0.316639,-0.527924,1.205858,-0.016834,-0.028338,0.009531
0.910000,0.301471,-0.025808,0.319181,1.115799,-0.082057,0.153661,0.604705,-0.025131,1.248735,0.031167,-0.049047,0.088851,-0.288860,0.502512,1.224840,0.042858,-0.035213,0.101746,-0.316536,-0.527963,1.206695,-0.016199,-0.027767,0.011094
0.920000,0.312836,-0.026635,0.320701,1.064568,-0.066364,0.079545,0.603694,-0.025411,1.253002,0.028077,-0.048555,0.095960,-0.291461,0.503046,1.231784,0.035777,-0.033143,0.114214,-0.317038,-0.525323,1.206944,-0.016994,-0.020948,0.011384
0.930000,0.323334,-0.027300,0.321585,0.480039,-0.047190,0.194799,0.602750,-0.025660,1.257034,0.025219,-0.048003,0.102410,-0.293881,0.503548,1.238353,0.029292,-0.031197,0.125606,-0.317501,-0.522870,1.207178,-0.017676,-0.014733,0.011637
0.940000,0.327578,-0.027769,0.323759,-0.516803,-0.029308,0.472040,0.601870,-0.025881,1.260843,0.022577,-0.047399,0.108244,-0.296133,0.504020,1.244565,0.023360,-0.029369,0.135989,-0.317926,-0.520591,1.207398,-0.018255,-0.009076,0.011855
0.950000,0.321455,-0.028058,0.328853,-1.703433,-0.014969,0.850961,0.601048,-0.026076,1.264439,0.020137,-0.046750,0.113499,-0.298226,0.504464,1.250437,0.017939,-0.027650,0.145425,-0.318316,-0.518476,1.207605,-0.018739,-0.003936,0.012039
0.960000,0.303209,-0.028202,0.337858,-2.789169,-0.004121,1.246369,0.600282,-0.026247,1.267832,0.017885,-0.046060,0.118213,-0.300171,0.504882,1.255986,0.012993,-0.026033,0.153972,-0.318674,-0.516512,1.207799,-0.019137,0.000726,0.012193
0.970000,0.274134,-0.028237,0.350848,-3.463657,0.004412,1.548522,0.599567,-0.026397,1.271033,0.015807,-0.045336,0.122419,-0.301979,0.505276,1.261228,0.008487,-0.024513,0.161686,-0.319002,-0.514690,1.207981,-0.019455,0.004945,0.012319
0.980000,0.238649,-0.028186,0.366767,-3.488426,0.011520,1.640689,0.598900,-0.026525,1.274050,0.013890,-0.044582,0.126150,-0.303659,0.505646,1.266176,0.004388,-0.023084,0.168617,-0.319303,-0.513001,1.208152,-0.019701,0.008754,0.012418
0.990000,0.203433,-0.028063,0.383416,-2.799540,0.017045,1.446700,0.598279,-0.026635,1.276893,0.012125,-0.043802,0.129435,-0.305218,0.505994,1.270845,0.000667,-0.021739,0.174814,-0.319577,-0.511436,1.208312,-0.019881,0.012186,0.012492
