time,rope0_mag,rope0_fx,rope0_fy,rope0_fz,rope1_mag,rope1_fx,rope1_fy,rope1_fz,rope2_mag,rope2_fx,rope2_fy,rope2_fz
0.990000,3.456498,-1.154647,-0.034756,-3.257754,2.228308,0.163711,-0.075175,-2.221014,6.517845,1.215664,1.957314,-6.096998
1.000000,3.743601,-1.134582,-0.026357,-3.567433,2.037796,0.149614,-0.055033,-2.031551,6.606683,1.212398,1.967102,-6.189415
1.010000,3.964718,-1.043042,-0.016127,-3.825022,1.988415,0.166129,-0.050625,-1.980816,6.481174,1.154366,1.885036,-6.092594
1.020000,3.996223,-0.888234,-0.007925,-3.896251,2.056517,0.211691,-0.058155,-2.044765,6.418807,1.101261,1.803839,-6.060897
1.030000,3.725891,-0.705070,-0.005825,-3.658566,2.389653,0.311473,-0.082551,-2.367828,6.389111,1.060007,1.732942,-6.057560
1.040000,3.499812,-0.593010,-0.011280,-3.449188,2.761764,0.452808,-0.118746,-2.721802,6.352649,1.036819,1.682699,-6.037357
1.050000,3.391559,-0.558788,-0.023946,-3.345124,3.043319,0.609109,-0.156606,-2.977626,6.306663,1.037604,1.664929,-5.993779
1.060000,3.140611,-0.547556,-0.040627,-3.092243,3.069081,0.717210,-0.175194,-2.978955,6.260579,1.059327,1.677853,-5.937801
1.070000,2.802564,-0.546961,-0.057356,-2.748073,2.583846,0.671873,-0.148659,-2.490532,6.229661,1.090987,1.706656,-5.891158
1.080000,2.827838,-0.629847,-0.082165,-2.755578,2.399190,0.665354,-0.124966,-2.301695,6.206056,1.114885,1.725468,-5.856187
1.090000,2.834357,-0.716458,-0.107857,-2.740189,2.112307,0.600971,-0.086166,-2.023179,6.180040,1.117119,1.714505,-5.831415
1.100000,2.907490,-0.820938,-0.136393,-2.785849,1.799032,0.508038,-0.044914,-1.725224,6.156846,1.095525,1.672790,-5.823088
1.110000,3.011728,-0.932694,-0.166058,-2.858848,1.408419,0.384721,-0.009359,-1.354824,6.145068,1.058066,1.615499,-5.833740
1.120000,3.047567,-1.018321,-0.189913,-2.866116,1.051670,0.272567,0.012876,-1.015653,6.133567,1.015262,1.561581,-5.843916
1.130000,2.981960,-1.061527,-0.203237,-2.779197,1.074389,0.260410,0.032373,-1.041850,6.110192,0.978236,1.529410,-5.834244
1.140000,2.922556,-1.098405,-0.211917,-2.699987,1.390350,0.311915,0.063211,-1.353435,6.072220,0.955285,1.530436,-5.798021
1.150000,2.710363,-1.068302,-0.204339,-2.482548,1.411876,0.291812,0.079488,-1.379102,6.014246,0.947469,1.562219,-5.730002
1.160000,1.902934,-0.782307,-0.146601,-1.728485,1.319724,0.251818,0.081020,-1.292940,5.901998,0.945526,1.603831,-5.600650
1.170000,1.172936,-0.500337,-0.091190,-1.056942,1.241908,0.220438,0.074889,-1.219891,5.766576,0.947999,1.647344,-5.444351
1.180000,0.796036,-0.350232,-0.061903,-0.712165,1.200376,0.200469,0.063691,-1.181803,5.700940,0.964911,1.707128,-5.353072
1.190000,0.460623,-0.207701,-0.035587,-0.409594,0.951717,0.151158,0.038560,-0.938845,5.696762,0.992264,1.775410,-5.321319
1.200000,0.473092,-0.217254,-0.036097,-0.418705,0.610331,0.092838,0.014567,-0.603052,5.674969,1.014577,1.824558,-5.277015
1.210000,0.768362,-0.357086,-0.057598,-0.677903,0.825231,0.120815,0.003310,-0.816333,5.629304,1.028567,1.849544,-5.216350
1.220000,1.039790,-0.486038,-0.076370,-0.916023,1.077080,0.152281,-0.019823,-1.066077,5.567559,1.033286,1.850457,-5.148382
1.230000,1.221907,-0.571258,-0.088061,-1.076553,1.345322,0.184355,-0.058313,-1.331354,5.499279,1.028390,1.828633,-5.083363
1.240000,1.325305,-0.616741,-0.094293,-1.169262,1.510472,0.200837,-0.106146,-1.493292,5.454030,1.018351,1.793388,-5.049075
1.250000,1.400408,-0.646357,-0.099389,-1.238340,1.606458,0.206319,-0.157541,-1.585346,5.385103,0.995118,1.731223,-5.001194
1.260000,1.420375,-0.648789,-0.101916,-1.259425,1.671875,0.205070,-0.209650,-1.645952,5.303221,0.963373,1.650900,-4.946776
1.270000,1.457659,-0.658461,-0.107305,-1.296027,1.773243,0.204018,-0.267801,-1.740991,5.210927,0.927609,1.560864,-4.884364
1.280000,1.531417,-0.684698,-0.117358,-1.364791,1.998288,0.210444,-0.347543,-1.956549,5.123306,0.894688,1.473926,-4.824453
1.290000,1.631040,-0.723447,-0.131865,-1.455860,2.350038,0.219759,-0.454380,-2.295195,5.060203,0.871298,1.402845,-4.783149
1.300000,1.728221,-0.763015,-0.149002,-1.543488,2.809633,0.225817,-0.587463,-2.738235,5.072422,0.868066,1.366542,-4.807129
1.310000,1.795669,-0.791749,-0.166226,-1.603100,3.182023,0.214846,-0.705856,-3.095299,5.066670,0.869895,1.343446,-4.807242
1.320000,1.828737,-0.806683,-0.182104,-1.631067,3.231590,0.184941,-0.753954,-3.136961,5.049614,0.877883,1.338337,-4.789235
1.330000,1.848658,-0.814858,-0.197401,-1.647597,2.967002,0.152124,-0.728514,-2.872147,4.989547,0.885386,1.343181,-4.723085
1.340000,1.885756,-0.826407,-0.214295,-1.681430,2.657413,0.132830,-0.690097,-2.562804,4.889673,0.890885,1.356162,-4.612597
1.350000,1.964314,-0.847835,-0.234896,-1.756283,2.613639,0.137504,-0.721213,-2.508397,4.868006,0.913755,1.405572,-4.570219
1.360000,2.097983,-0.879251,-0.260186,-1.886996,2.551323,0.147733,-0.749959,-2.434130,4.890034,0.946045,1.477252,-4.564554
1.370000,2.284760,-0.911757,-0.288649,-2.074973,2.484843,0.159509,-0.777293,-2.354743,4.883701,0.971299,1.542446,-4.530781
1.380000,2.496004,-0.924923,-0.314368,-2.296895,2.648581,0.184605,-0.877551,-2.492149,4.869759,0.990267,1.598301,-4.492144
1.390000,2.675866,-0.893564,-0.327488,-2.500911,2.758164,0.200889,-0.960669,-2.577640,4.842595,0.998978,1.634949,-4.447439
1.400000,2.922631,-0.851649,-0.337475,-2.775351,2.670366,0.194128,-0.968698,-2.480885,4.779638,0.990857,1.639209,-4.379057
1.410000,3.063916,-0.757266,-0.322783,-2.951261,2.593062,0.180236,-0.970401,-2.397876,4.769516,0.983785,1.639846,-4.369366
1.420000,2.916198,-0.602713,-0.270302,-2.840402,2.579876,0.165949,-0.987519,-2.377609,4.766007,0.969033,1.623197,-4.375047
1.430000,2.684842,-0.468825,-0.210803,-2.635174,2.488873,0.146145,-0.967929,-2.288284,4.774645,0.949765,1.596101,-4.398596
1.440000,2.617239,-0.401966,-0.167050,-2.580786,2.293925,0.124643,-0.902270,-2.105342,4.801484,0.930041,1.567312,-4.442162
1.450000,2.502191,-0.361280,-0.123704,-2.472879,1.970921,0.103114,-0.781773,-1.806303,4.827814,0.909486,1.537920,-4.485023
1.460000,2.369937,-0.345353,-0.085214,-2.343091,1.508043,0.079805,-0.601780,-1.380466,4.840444,0.888833,1.510168,-4.512124
1.470000,2.171701,-0.335011,-0.051486,-2.145088,1.085627,0.060431,-0.434564,-0.993020,4.838306,0.870247,1.487764,-4.520888
1.480000,1.902240,-0.315568,-0.024263,-1.875726,0.917461,0.054846,-0.366972,-0.839082,4.822919,0.854936,1.471958,-4.512535
1.490000,2.069295,-0.365958,-0.006540,-2.036668,0.939640,0.060616,-0.373748,-0.859978,4.812162,0.845580,1.466137,-4.504702
1.500000,2.430627,-0.446342,0.011964,-2.389264,1.008594,0.069866,-0.396782,-0.924632,4.808708,0.841209,1.467520,-4.501380
1.510000,2.712453,-0.496424,0.030711,-2.666462,1.158231,0.085080,-0.448045,-1.064667,4.789974,0.836164,1.465532,-4.482956
1.520000,2.971057,-0.514874,0.047537,-2.925718,1.360915,0.103726,-0.514377,-1.255686,4.721277,0.822915,1.446871,-4.418125
1.530000,3.210497,-0.498653,0.060911,-3.170950,1.519267,0.116059,-0.556951,-1.408726,4.635783,0.806405,1.420818,-4.338372
1.540000,3.367216,-0.447180,0.068264,-3.336692,1.628217,0.118360,-0.573761,-1.519170,4.664491,0.809260,1.428484,-4.366007
1.550000,3.323733,-0.370458,0.066445,-3.302355,1.703378,0.108970,-0.570508,-1.601295,4.706603,0.814208,1.441039,-4.405971
1.560000,3.055550,-0.295277,0.056046,-3.040732,1.767554,0.087371,-0.554661,-1.675996,4.720765,0.814521,1.448287,-4.418670
1.570000,2.928897,-0.266554,0.045914,-2.916382,1.842930,0.052990,-0.532101,-1.763648,4.716790,0.811933,1.454836,-4.412746
1.580000,2.850853,-0.269921,0.035324,-2.837826,1.948385,0.004271,-0.505935,-1.881546,4.703900,0.807392,1.463522,-4.396919
1.590000,2.691766,-0.283608,0.024072,-2.676675,2.093079,-0.061503,-0.475141,-2.037508,4.693079,0.801645,1.476265,-4.382123
1.600000,2.507412,-0.298216,0.014591,-2.489572,2.265675,-0.145945,-0.434271,-2.218872,4.687357,0.794112,1.491829,-4.372087
1.610000,2.365233,-0.309389,0.008195,-2.344896,2.425037,-0.243978,-0.376672,-2.383148,4.678620,0.783080,1.505779,-4.359920
1.620000,2.253433,-0.308976,0.004993,-2.232145,2.509596,-0.338991,-0.301881,-2.468203,4.680766,0.771889,1.522105,-4.358549
1.630000,2.024607,-0.274565,0.004500,-2.005898,2.479688,-0.408817,-0.221126,-2.435739,4.695010,0.763203,1.542671,-4.368158
1.640000,1.694215,-0.213360,0.005840,-1.680717,2.363071,-0.443431,-0.151661,-2.316133,4.698513,0.756954,1.562940,-4.365806
1.650000,1.383266,-0.151264,0.007861,-1.374948,2.250395,-0.454903,-0.104867,-2.201441,4.699343,0.758291,1.588826,-4.357115
1.660000,1.199304,-0.105501,0.010371,-1.194610,2.231749,-0.464012,-0.082250,-2.181429,4.695956,0.769648,1.621872,-4.339260
1.670000,1.634999,-0.104397,0.019816,-1.631542,2.281948,-0.467836,-0.079243,-2.232070,4.692569,0.792183,1.662955,-4.315927
1.680000,2.082280,-0.081500,0.033428,-2.080416,2.454886,-0.475999,-0.096537,-2.406361,4.691575,0.824170,1.709175,-4.290728
1.690000,2.300313,-0.039536,0.046823,-2.299497,2.616876,-0.458845,-0.128372,-2.573135,4.688977,0.860516,1.752542,-4.263169
1.700000,2.287350,-0.004099,0.056755,-2.286642,2.686077,-0.404732,-0.164994,-2.650279,4.660539,0.890909,1.775816,-4.215849
1.710000,2.142577,0.009493,0.062613,-2.141641,2.651715,-0.322608,-0.194742,-2.624803,4.583384,0.904924,1.762503,-4.133050
1.720000,2.013471,0.001309,0.067404,-2.012342,2.600907,-0.234238,-0.214189,-2.581467,4.493299,0.905438,1.721755,-4.050368
1.730000,1.969020,-0.025076,0.073963,-1.967471,2.537676,-0.145568,-0.218654,-2.524044,4.423719,0.898150,1.665906,-3.998422
1.740000,1.958086,-0.067799,0.081376,-1.955219,2.511426,-0.062021,-0.210590,-2.501812,4.399936,0.889620,1.606844,-3.998258
1.750000,1.946558,-0.123208,0.088779,-1.940625,2.278418,0.016464,-0.172214,-2.271841,4.418250,0.882051,1.547424,-4.043316
1.760000,1.901626,-0.183571,0.094873,-1.890365,1.667975,0.063758,-0.104476,-1.663478,4.446696,0.873132,1.483012,-4.100173
1.770000,1.827213,-0.241361,0.099762,-1.808452,1.154601,0.078694,-0.053835,-1.150658,4.468046,0.864346,1.417200,-4.148239
1.780000,2.016992,-0.338894,0.120900,-1.984639,0.872538,0.084414,-0.025490,-0.868071,4.459226,0.855837,1.352983,-4.161932
1.790000,2.138207,-0.433695,0.141445,-2.088978,0.734441,0.090907,-0.008433,-0.728744,4.434355,0.853332,1.303189,-4.151750
1.800000,2.275791,-0.536416,0.167078,-2.205349,1.001262,0.149090,0.005861,-0.990083,4.424375,0.863478,1.281020,-4.145901
1.810000,2.441544,-0.650827,0.199720,-2.344712,1.280140,0.219685,0.028095,-1.260836,4.399428,0.878991,1.277660,-4.117029
1.820000,2.597699,-0.768967,0.236912,-2.469939,1.524743,0.291806,0.054466,-1.495568,4.368793,0.898303,1.291878,-4.075592
1.830000,2.677406,-0.870289,0.271113,-2.517459,1.741830,0.361988,0.080414,-1.701902,4.321418,0.914802,1.313582,-4.014012
1.840000,2.649432,-0.938864,0.295064,-2.459870,1.970453,0.434780,0.103628,-1.919092,4.239545,0.920414,1.329259,-3.919139
1.850000,2.549464,-0.978461,0.307921,-2.334003,2.195847,0.504354,0.120303,-2.133752,4.189648,0.926694,1.352987,-3.855362
1.860000,2.446683,-1.008348,0.315046,-2.206861,2.351578,0.552463,0.125079,-2.282336,4.206513,0.940709,1.393002,-3.856082
1.870000,2.413922,-1.055978,0.325224,-2.146196,2.359794,0.558655,0.115298,-2.289812,4.256401,0.955578,1.437765,-3.890585
1.880000,2.320917,-1.061879,0.320810,-2.038664,2.208194,0.520837,0.095214,-2.143778,4.280307,0.959440,1.467962,-3.904560
1.890000,2.193124,-1.031240,0.304847,-1.911388,1.992489,0.464915,0.073769,-1.936084,4.275075,0.953436,1.483496,-3.894415
1.900000,2.030034,-0.962217,0.278098,-1.765739,1.970481,0.453619,0.061322,-1.916577,4.255961,0.942433,1.490397,-3.873467
1.910000,1.814692,-0.849720,0.240068,-1.585386,1.865156,0.424385,0.047583,-1.815610,4.242291,0.931014,1.494794,-3.859512
1.920000,1.567950,-0.710790,0.196164,-1.383750,1.676737,0.379194,0.033410,-1.632955,4.236822,0.918800,1.495240,-3.856258
1.930000,1.332485,-0.573408,0.154219,-1.192868,1.519789,0.344316,0.021114,-1.480122,4.202672,0.896166,1.475169,-3.831869
1.940000,1.151928,-0.461617,0.120407,-1.048498,1.440477,0.329665,0.009971,-1.402211,4.171972,0.868706,1.442931,-3.816890
