time,drone0_roll,drone0_pitch,drone0_yaw,drone0_des_qw,drone0_des_qx,drone0_des_qy,drone0_des_qz,drone0_err_x,drone0_err_y,drone0_err_z,drone1_roll,drone1_pitch,drone1_yaw,drone1_des_qw,drone1_des_qx,drone1_des_qy,drone1_des_qz,drone1_err_x,drone1_err_y,drone1_err_z,drone2_roll,drone2_pitch,drone2_yaw,drone2_des_qw,drone2_des_qx,drone2_des_qy,drone2_des_qz,drone2_err_x,drone2_err_y,drone2_err_z
0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0
0.010000,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000210,-0.000117,-0.000000,1,0,0,0,0,0,0
0.020000,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000709,-0.000403,-0.000000,1,0,0,0,0,0,0
0.030000,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.001431,-0.000822,-0.000001,1,0,0,0,0,0,0
0.040000,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.002369,-0.001370,-0.000002,1,0,0,0,0,0,0
0.050000,0.000025,0.000072,0.000000,1,0,0,0,0,0,0,-0.000009,-0.000068,-0.000000,1,0,0,0,0,0,0,0.003524,-0.002047,-0.000004,1,0,0,0,0,0,0
0.060000,0.000037,0.000222,0.000000,1,0,0,0,0,0,0,-0.000188,-0.000199,0.000000,1,0,0,0,0,0,0,0.004901,-0.002855,-0.000007,1,0,0,0,0,0,0
0.070000,0.000050,0.000467,0.000000,1,0,0,0,0,0,0,-0.000323,-0.000313,0.000000,1,0,0,0,0,0,0,0.006481,-0.003784,-0.000012,1,0,0,0,0,0,0
0.080000,0.000066,0.000813,0.000000,1,0,0,0,0,0,0,-0.000658,-0.000544,0.000000,1,0,0,0,0,0,0,0.008225,-0.004811,-0.000020,1,0,0,0,0,0,0
0.090000,0.000084,0.001300,0.000000,1,0,0,0,0,0,0,-0.000997,-0.000784,0.000000,1,0,0,0,0,0,0,0.010090,-0.005912,-0.000030,1,0,0,0,0,0,0
0.100000,0.000102,0.001872,0.000000,1,0,0,0,0,0,0,-0.001484,-0.001112,0.000001,1,0,0,0,0,0,0,0.012043,-0.007068,-0.000042,1,0,0,0,0,0,0
0.110000,0.000123,0.002578,0.000000,1,0,0,0,0,0,0,-0.002043,-0.001486,0.000001,1,0,0,0,0,0,0,0.014067,-0.008266,-0.000058,1,0,0,0,0,0,0
0.120000,0.000145,0.003414,0.000000,1,0,0,0,0,0,0,-0.002703,-0.001923,0.000002,1,0,0,0,0,0,0,0.016123,-0.009486,-0.000076,1,0,0,0,0,0,0
0.130000,0.000167,0.004376,0.000000,1,0,0,0,0,0,0,-0.003482,-0.002430,0.000004,1,0,0,0,0,0,0,0.018119,-0.010675,-0.000097,1,0,0,0,0,0,0
0.140000,0.000191,0.005480,0.000001,1,0,0,0,0,0,0,-0.004370,-0.003002,0.000006,1,0,0,0,0,0,0,0.020066,-0.011836,-0.000119,1,0,0,0,0,0,0
