time,load_x,load_y,load_z,load_vx,load_vy,load_vz,load_qw,load_qx,load_qy,load_qz,load_wx,load_wy,load_wz,drone0_x,drone0_y,drone0_z,drone0_vx,drone0_vy,drone0_vz,drone0_qw,drone0_qx,drone0_qy,drone0_qz,drone0_wx,drone0_wy,drone0_wz,drone1_x,drone1_y,drone1_z,drone1_vx,drone1_vy,drone1_vz,drone1_qw,drone1_qx,drone1_qy,drone1_qz,drone1_wx,drone1_wy,drone1_wz,drone2_x,drone2_y,drone2_z,drone2_vx,drone2_vy,drone2_vz,drone2_qw,drone2_qx,drone2_qy,drone2_qz,drone2_wx,drone2_wy,drone2_wz
0.000000,0.000000,0.000000,0.160000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,0.519615,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-0.519615,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,0.000000,-0.000000,0.159500,0.000050,-0.000007,-0.098019,1.000000,-0.000000,0.000000,-0.000000,-0.000086,0.000050,-0.000000,0.600001,0.000000,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000,-0.299999,0.519616,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000,-0.299998,-0.519612,1.199989,0.000571,0.000840,-0.003536,1.000000,0.000019,-0.000011,0.000000,0.008647,-0.005001,0.000000
0.020000,0.000001,-0.000001,0.158021,0.000031,-0.000131,-0.195822,1.000000,-0.000001,0.000001,-0.000000,-0.000401,0.000232,-0.000000,0.600002,0.000001,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000370,-0.000726,0.000000,-0.299998,0.519616,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000369,-0.000726,0.000000,-0.299987,-0.519596,1.199917,0.001609,0.002490,-0.010991,1.000000,0.000091,-0.000053,0.000000,0.020389,-0.012043,0.000000
0.030000,0.000000,-0.000004,0.155566,-0.000164,-0.000564,-0.293056,1.000000,-0.000005,0.000003,-0.000000,-0.001319,0.000761,-0.000000,0.600005,0.000003,1.200000,0.000361,0.000180,-0.000002,1.000000,0.000004,-0.000008,0.000000,0.000612,-0.001212,0.000000,-0.299995,0.519618,1.200000,0.000361,0.000179,-0.000002,1.000000,0.000004,-0.000008,0.000000,0.000611,-0.001212,0.000000,-0.299964,-0.519560,1.199761,0.002998,0.004746,-0.020233,1.000000,0.000226,-0.000133,0.000000,0.033385,-0.019868,0.000000
0.040000,-0.000003,-0.000013,0.152143,-0.000616,-0.001440,-0.389473,1.000000,-0.000016,0.000009,-0.000000,-0.003101,0.001789,-0.000001,0.600010,0.000005,1.200000,0.000481,0.000239,-0.000003,1.000000,0.000008,-0.000015,0.000000,0.000846,-0.001688,0.000000,-0.299990,0.519620,1.200000,0.000481,0.000238,-0.000003,1.000000,0.000008,-0.000015,0.000000,0.000844,-0.001687,0.000000,-0.299926,-0.519498,1.199505,0.004706,0.007555,-0.031063,1.000000,0.000429,-0.000254,0.000000,0.047883,-0.028558,0.000000
0.050000,-0.000011,-0.000030,0.148183,-0.000694,-0.001535,-0.266855,1.000000,-0.000003,0.000005,-0.000000,0.010292,-0.004651,-0.000002,0.600015,0.000007,1.200000,0.000600,0.000297,-0.000005,1.000000,0.000012,-0.000025,0.000000,0.001070,-0.002144,0.000000,-0.299985,0.519623,1.200000,0.000600,0.000297,-0.000004,1.000000,0.000012,-0.000025,0.000000,0.001068,-0.002143,0.000000,-0.299869,-0.519406,1.199132,0.006722,0.010899,-0.043566,1.000000,0.000709,-0.000421,0.000000,0.063992,-0.038162,0.000000
0.060000,-0.000018,-0.000045,0.147466,-0.000666,-0.001554,0.028065,1.000000,0.000049,-0.000018,-0.000000,0.010447,-0.004479,-0.000002,0.600020,0.000011,1.199988,-0.001295,0.000355,-0.011648,1.000000,0.000018,-0.000021,0.000000,0.001273,0.024950,0.000001,-0.299978,0.519626,1.200000,0.000716,0.000354,-0.000004,1.000000,0.000018,-0.000037,0.000000,0.001280,-0.002574,0.000000,-0.299790,-0.519278,1.198627,0.008977,0.014660,-0.057242,0.999999,0.001072,-0.000637,0.000000,0.080437,-0.047975,0.000001
0.070000,-0.000024,-0.000061,0.147928,-0.000612,-0.001527,0.051857,1.000000,0.000101,-0.000040,-0.000000,0.010255,-0.004111,-0.000002,0.599999,0.000015,1.199831,-0.002273,0.000411,-0.016348,1.000000,0.000025,0.000091,0.000000,0.001478,0.017328,0.000001,-0.299953,0.519621,1.199898,0.003785,-0.001083,-0.016364,1.000000,-0.000027,-0.000149,-0.000000,-0.011135,-0.027597,-0.000002,-0.299689,-0.519112,1.197990,0.011229,0.018421,-0.069533,0.999998,0.001509,-0.000899,0.000000,0.093877,-0.056096,0.000001
0.080000,-0.000030,-0.000076,0.148415,-0.000557,-0.001501,0.044039,1.000000,0.000152,-0.000059,-0.000000,0.010064,-0.003739,-0.000002,0.599975,0.000019,1.199672,-0.002562,0.000465,-0.015231,1.000000,0.000033,0.000167,0.000000,0.001666,0.013625,0.000000,-0.299911,0.519609,1.199734,0.004388,-0.001277,-0.016159,1.000000,-0.000071,-0.000268,-0.000000,-0.007519,-0.021684,-0.000001,-0.299565,-0.518910,1.197243,0.013338,0.021935,-0.079062,0.999997,0.002007,-0.001196,0.000000,0.104374,-0.062505,0.000001
0.090000,-0.000035,-0.000091,0.148788,-0.000503,-0.001475,0.030157,1.000000,0.000201,-0.000077,-0.000000,0.009876,-0.003369,-0.000002,0.599935,0.000024,1.199440,-0.005789,0.000517,-0.033219,1.000000,0.000042,0.000311,0.000000,0.001820,0.042205,0.000002,-0.299865,0.519595,1.199582,0.004826,-0.001391,-0.014104,1.000000,-0.000106,-0.000373,-0.000000,-0.006724,-0.020736,-0.000001,-0.299422,-0.518674,1.196417,0.015260,0.025130,-0.085621,0.999996,0.002551,-0.001522,0.000000,0.112749,-0.067651,0.000001
