time,wind_vx,wind_vy,wind_vz
0.600000,1.001857,0.495507,-0.028124
0.610000,1.005858,0.497085,-0.024045
0.620000,1.011225,0.498899,-0.022178
0.630000,1.016738,0.499433,-0.032164
0.640000,1.017544,0.506456,-0.038748
0.650000,1.019145,0.507449,-0.034636
0.660000,1.021937,0.511370,-0.032639
0.670000,1.018681,0.506155,-0.039720
0.680000,1.015423,0.514182,-0.034213
0.690000,1.008382,0.517981,-0.032085
0.700000,1.011853,0.523880,-0.023382
0.710000,1.008898,0.525533,-0.027522
0.720000,1.008866,0.527219,-0.026062
0.730000,1.010493,0.527515,-0.030667
0.740000,1.005023,0.521760,-0.029094
0.750000,1.001900,0.521154,-0.028174
0.760000,1.001748,0.513983,-0.034422
0.770000,1.002581,0.512925,-0.029094
0.780000,1.002118,0.516458,-0.023148
0.790000,0.998375,0.509903,-0.017203
0.800000,0.999240,0.512689,-0.009819
0.810000,1.001234,0.513382,-0.008386
0.820000,1.006701,0.509906,-0.003655
0.830000,0.993962,0.517558,-0.001240
0.840000,1.001980,0.517629,0.003056
0.850000,1.004245,0.515796,0.000575
0.860000,1.000180,0.517986,0.007287
0.870000,1.000522,0.517097,0.008772
0.880000,0.996630,0.526663,0.005020
0.890000,1.005359,0.535871,0.002860
0.900000,1.005006,0.536924,0.006083
0.910000,1.006052,0.539426,0.001660
0.920000,1.007723,0.538072,0.011847
0.930000,1.003532,0.544754,0.013766
0.940000,1.000560,0.547813,0.012883
0.950000,1.002062,0.547611,0.009630
0.960000,1.000470,0.549997,0.008899
0.970000,1.002522,0.548281,0.009195
0.980000,1.007320,0.542008,0.016569
0.990000,0.997918,0.539476,0.020038
1.000000,0.999705,0.539846,0.020783
1.010000,0.998680,0.538695,0.026889
1.020000,1.002677,0.534270,0.027010
1.030000,0.999627,0.527829,0.026514
1.040000,1.003190,0.529820,0.026640
1.050000,1.004298,0.535788,0.028042
1.060000,1.007755,0.536086,0.031698
1.070000,1.005015,0.536110,0.038453
1.080000,1.002731,0.537312,0.042332
1.090000,1.000228,0.536424,0.045708
1.100000,1.008879,0.533919,0.052909
1.110000,1.003822,0.534593,0.054476
1.120000,1.003594,0.538009,0.048198
1.130000,1.002480,0.549930,0.053660
1.140000,1.006740,0.554776,0.054503
1.150000,1.003487,0.566458,0.055678
1.160000,1.001181,0.562449,0.046586
1.170000,1.009853,0.566501,0.055778
1.180000,1.006729,0.567100,0.062814
1.190000,0.999121,0.573861,0.061092
1.200000,1.001416,0.570062,0.065664
1.210000,1.002094,0.576340,0.057866
1.220000,0.999699,0.576493,0.055506
1.230000,0.996364,0.580165,0.053857
1.240000,1.000613,0.578260,0.051684
1.250000,0.995282,0.573262,0.058506
1.260000,0.991819,0.574933,0.058616
1.270000,0.991774,0.580760,0.060827
1.280000,0.994335,0.579933,0.058145
1.290000,0.997339,0.581162,0.053849
1.300000,0.994605,0.578676,0.066883
1.310000,0.994403,0.574729,0.071854
1.320000,0.991533,0.581617,0.069807
1.330000,0.991510,0.589754,0.064588
1.340000,0.997702,0.595040,0.065472
1.350000,0.997465,0.597067,0.061484
1.360000,0.998058,0.606506,0.060447
1.370000,1.002228,0.609970,0.055571
1.380000,0.996076,0.608880,0.052822
1.390000,0.998295,0.611699,0.049691
1.400000,1.003535,0.614608,0.052131
1.410000,1.002903,0.614711,0.043119
1.420000,1.001941,0.615408,0.041559
1.430000,1.002488,0.609434,0.048125
1.440000,1.002633,0.608308,0.048378
1.450000,0.999318,0.604962,0.052368
1.460000,1.003020,0.603473,0.054139
1.470000,1.014393,0.605353,0.047711
1.480000,1.012806,0.600997,0.048163
1.490000,1.012193,0.600497,0.045144
1.500000,1.001410,0.602639,0.049693
1.510000,1.005780,0.597115,0.045208
1.520000,1.005600,0.601980,0.039271
1.530000,1.006642,0.607035,0.039007
1.540000,1.004106,0.606044,0.038244
1.550000,0.999946,0.610559,0.034306
1.560000,1.002784,0.615055,0.037691
1.570000,1.008620,0.609658,0.034705
1.580000,1.011190,0.606470,0.033962
1.590000,1.006814,0.608889,0.035416
1.600000,1.010089,0.606181,0.036292
1.610000,1.009993,0.604398,0.031338
1.620000,1.009997,0.605589,0.028912
1.630000,1.013228,0.616857,0.027932
1.640000,1.008771,0.618247,0.025298
1.650000,1.015319,0.615414,0.023456
1.660000,1.011042,0.618200,0.028715
1.670000,1.017794,0.619353,0.028321
1.680000,1.012432,0.623170,0.031328
1.690000,1.011381,0.618810,0.031084
1.700000,1.014224,0.619495,0.023428
1.710000,1.011605,0.628752,0.028484
1.720000,1.017352,0.624081,0.027959
1.730000,1.017160,0.623372,0.029843
1.740000,1.015386,0.626448,0.029836
1.750000,1.015972,0.621053,0.023141
1.760000,1.012112,0.614650,0.024353
1.770000,1.006380,0.615281,0.026081
1.780000,1.004767,0.621999,0.031499
1.790000,1.007453,0.621776,0.030839
1.800000,1.008496,0.624504,0.024671
1.810000,1.010614,0.622721,0.025987
1.820000,1.015941,0.622646,0.028429
1.830000,1.016838,0.621980,0.026591
1.840000,1.013244,0.617238,0.021981
1.850000,1.016653,0.615024,0.022712
1.860000,1.014114,0.614369,0.016992
1.870000,1.016141,0.611098,0.022477
1.880000,1.012586,0.610462,0.019611
1.890000,1.008709,0.612935,0.014722
1.900000,1.015545,0.612588,0.016156
1.910000,1.011717,0.613945,0.012917
1.920000,1.010663,0.617230,0.013349
1.930000,1.003556,0.614487,0.011727
1.940000,1.005048,0.612852,0.017238
1.950000,1.011640,0.613054,0.019688
1.960000,1.010982,0.607255,0.015011
1.970000,1.012860,0.603504,0.022950
1.980000,1.011782,0.603369,0.020829
1.990000,1.013637,0.601579,0.024959
2.000000,1.006825,0.601092,0.018784
2.010000,1.008232,0.609585,0.012101
2.020000,1.008009,0.607588,0.005146
2.030000,1.006339,0.606919,0.009603
2.040000,1.005453,0.611778,0.006442
2.050000,1.008285,0.616646,0.009385
2.060000,1.013831,0.617177,0.016234
2.070000,1.015536,0.623548,0.017900
2.080000,1.016595,0.626534,0.016018
2.090000,1.024133,0.626805,0.012167
2.100000,1.026116,0.622831,0.002663
2.110000,1.025795,0.626484,-0.005110
2.120000,1.025815,0.627199,-0.004004
2.130000,1.015898,0.628812,-0.006310
2.140000,1.014183,0.622485,-0.011698
2.150000,1.019400,0.626450,-0.017955
2.160000,1.017360,0.629837,-0.021364
2.170000,1.020587,0.636209,-0.024872
2.180000,1.020480,0.640180,-0.028126
2.190000,1.019024,0.640822,-0.027893
2.200000,1.021639,0.646141,-0.026435
2.210000,1.026140,0.639696,-0.030449
2.220000,1.024439,0.645337,-0.026320
2.230000,1.031376,0.646793,-0.027342
2.240000,1.034287,0.651905,-0.022695
2.250000,1.035065,0.647578,-0.025399
2.260000,1.037223,0.652447,-0.031078
2.270000,1.040385,0.655670,-0.032035
2.280000,1.040374,0.651815,-0.034826
2.290000,1.040688,0.654920,-0.038000
2.300000,1.034700,0.658235,-0.041334
2.310000,1.032938,0.657982,-0.037701
2.320000,1.032610,0.657211,-0.041355
2.330000,1.034960,0.656078,-0.038639
2.340000,1.037292,0.660271,-0.038941
2.350000,1.043984,0.656731,-0.030656
2.360000,1.046332,0.662212,-0.032061
2.370000,1.040386,0.659210,-0.030447
2.380000,1.039567,0.657746,-0.035013
2.390000,1.044564,0.663655,-0.028940
2.400000,1.045404,0.670407,-0.033121
2.410000,1.051455,0.667645,-0.027889
2.420000,1.052596,0.669477,-0.027519
2.430000,1.055641,0.667891,-0.030684
2.440000,1.056135,0.675795,-0.029841
2.450000,1.055053,0.673065,-0.022573
2.460000,1.057512,0.665810,-0.028124
2.470000,1.064029,0.664513,-0.031590
2.480000,1.065013,0.670571,-0.031214
2.490000,1.059889,0.680036,-0.030854
2.500000,1.055902,0.683261,-0.035153
2.510000,1.053098,0.681392,-0.027251
2.520000,1.055918,0.671918,-0.030450
2.530000,1.048346,0.671910,-0.026343
2.540000,1.046521,0.680464,-0.018778
2.550000,1.047679,0.680661,-0.018868
2.560000,1.045711,0.681309,-0.022361
2.570000,1.042797,0.689254,-0.028320
2.580000,1.047161,0.689212,-0.023723
2.590000,1.046212,0.688245,-0.025610
2.600000,1.032423,0.696586,-0.024905
2.610000,1.038466,0.696373,-0.023253
2.620000,1.041592,0.701221,-0.027569
2.630000,1.040901,0.702785,-0.025091
2.640000,1.040590,0.700858,-0.026478
2.650000,1.035982,0.703222,-0.030044
2.660000,1.037784,0.704261,-0.032098
2.670000,1.035217,0.699078,-0.030628
2.680000,1.034389,0.705741,-0.029472
2.690000,1.029908,0.712461,-0.027186
2.700000,1.035457,0.711950,-0.027913
2.710000,1.039660,0.713745,-0.026480
2.720000,1.040202,0.717418,-0.019830
2.730000,1.041038,0.721141,-0.021925
2.740000,1.033487,0.725059,-0.031827
2.750000,1.031091,0.724708,-0.038709
2.760000,1.034966,0.722907,-0.031945
2.770000,1.038821,0.727372,-0.036997
2.780000,1.038843,0.727199,-0.037690
2.790000,1.039682,0.726954,-0.036976
2.800000,1.032095,0.729732,-0.037119
2.810000,1.032248,0.729072,-0.043831
2.820000,1.038073,0.729514,-0.052334
2.830000,1.033909,0.723803,-0.054856
2.840000,1.032858,0.721445,-0.058464
2.850000,1.039764,0.721499,-0.059462
2.860000,1.041643,0.722085,-0.064329
2.870000,1.049180,0.725535,-0.063259
2.880000,1.048973,0.731430,-0.060937
2.890000,1.049692,0.727709,-0.067234
2.900000,1.052158,0.724185,-0.069594
2.910000,1.055315,0.724227,-0.069234
2.920000,1.051846,0.720071,-0.065711
2.930000,1.049456,0.720545,-0.068479
2.940000,1.047209,0.723108,-0.070211
2.950000,1.053532,0.718531,-0.059306
2.960000,1.052651,0.721234,-0.058191
2.970000,1.061324,0.728199,-0.063927
2.980000,1.062137,0.726412,-0.057781
2.990000,1.057937,0.730021,-0.058376
3.000000,1.060780,0.727118,-0.054572
3.010000,1.062353,0.731030,-0.054679
3.020000,1.061840,0.727249,-0.054196
3.030000,1.060017,0.721636,-0.052591
3.040000,1.056754,0.726458,-0.050211
3.050000,1.058608,0.724458,-0.055433
3.060000,1.067516,0.722869,-0.051228
3.070000,1.068799,0.735407,-0.057311
3.080000,1.075246,0.734712,-0.055601
3.090000,1.076243,0.733138,-0.048479
3.100000,1.072119,0.739555,-0.049950
3.110000,1.078338,0.738230,-0.051836
3.120000,1.077212,0.740618,-0.065082
3.130000,1.078859,0.737420,-0.061939
3.140000,1.077058,0.729584,-0.065222
3.150000,1.075447,0.735588,-0.053330
3.160000,1.077902,0.730243,-0.049559
3.170000,1.075454,0.732885,-0.054264
3.180000,1.084341,0.737015,-0.046975
3.190000,1.090661,0.745232,-0.039159
3.200000,1.096498,0.740482,-0.043576
3.210000,1.102187,0.743322,-0.033459
3.220000,1.104918,0.741399,-0.034359
3.230000,1.108726,0.747485,-0.039386
3.240000,1.102204,0.751549,-0.034866
3.250000,1.094633,0.752881,-0.038215
3.260000,1.087097,0.760185,-0.036880
3.270000,1.087088,0.761775,-0.041482
3.280000,1.078882,0.754631,-0.039685
3.290000,1.077901,0.754656,-0.037532
3.300000,1.077845,0.760291,-0.043018
3.310000,1.077130,0.759944,-0.041051
3.320000,1.081344,0.754706,-0.037764
3.330000,1.081867,0.759224,-0.040164
3.340000,1.082088,0.761582,-0.038587
3.350000,1.083452,0.755757,-0.031881
3.360000,1.085956,0.752698,-0.034962
3.370000,1.082153,0.753913,-0.036115
3.380000,1.074994,0.755896,-0.035110
3.390000,1.074702,0.758720,-0.034007
3.400000,1.067343,0.760660,-0.032599
3.410000,1.070922,0.752846,-0.021973
3.420000,1.071997,0.756217,-0.025439
3.430000,1.072766,0.756250,-0.031561
3.440000,1.071770,0.758221,-0.043239
3.450000,1.079159,0.758123,-0.044530
3.460000,1.077134,0.754470,-0.040732
3.470000,1.072086,0.755697,-0.044382
3.480000,1.073162,0.760633,-0.043962
3.490000,1.068979,0.759742,-0.051161
3.500000,1.062178,0.762099,-0.046876
3.510000,1.056273,0.758996,-0.052478
3.520000,1.062941,0.759902,-0.054196
3.530000,1.067453,0.754387,-0.056339
3.540000,1.067678,0.753453,-0.061767
3.550000,1.063883,0.754896,-0.064795
3.560000,1.067856,0.748335,-0.063102
3.570000,1.069384,0.743917,-0.055988
3.580000,1.071070,0.744394,-0.051067
3.590000,1.068291,0.740850,-0.053810
3.600000,1.071921,0.739353,-0.051366
3.610000,1.078277,0.746753,-0.052805
3.620000,1.076184,0.748756,-0.043654
3.630000,1.082072,0.750152,-0.038772
3.640000,1.079061,0.753130,-0.035793
3.650000,1.076200,0.749224,-0.032393
3.660000,1.068605,0.750270,-0.034734
3.670000,1.066654,0.744473,-0.035006
3.680000,1.063839,0.748281,-0.033566
3.690000,1.064789,0.753187,-0.030815
3.700000,1.065546,0.748335,-0.019604
3.710000,1.056495,0.752932,-0.020543
3.720000,1.061088,0.754309,-0.018782
3.730000,1.065724,0.758082,-0.032314
3.740000,1.055749,0.755420,-0.021937
3.750000,1.051867,0.752392,-0.020932
3.760000,1.045592,0.752304,-0.016768
3.770000,1.055548,0.746924,-0.015564
3.780000,1.052034,0.728923,-0.021838
3.790000,1.051722,0.726710,-0.030788
3.800000,1.046403,0.730847,-0.031940
3.810000,1.044330,0.723357,-0.029579
3.820000,1.042577,0.721389,-0.029056
3.830000,1.048197,0.715631,-0.027802
3.840000,1.045512,0.717028,-0.034097
3.850000,1.039905,0.720988,-0.035418
3.860000,1.050792,0.720302,-0.032231
3.870000,1.049421,0.722180,-0.032869
3.880000,1.046836,0.718541,-0.026341
3.890000,1.059712,0.716249,-0.022588
3.900000,1.061925,0.718303,-0.021007
3.910000,1.068176,0.722032,-0.020855
3.920000,1.068034,0.720361,-0.016214
3.930000,1.063096,0.711063,-0.018756
3.940000,1.056271,0.708566,-0.022337
3.950000,1.053005,0.708016,-0.030231
3.960000,1.049369,0.702599,-0.032599
3.970000,1.049728,0.694327,-0.028913
3.980000,1.047861,0.697415,-0.028447
3.990000,1.048317,0.697397,-0.036367
4.000000,1.049051,0.702883,-0.036830
4.010000,1.040122,0.712904,-0.043160
4.020000,1.040166,0.710228,-0.045202
4.030000,1.038919,0.708673,-0.041382
4.040000,1.035114,0.712042,-0.043696
4.050000,1.046261,0.710281,-0.046655
4.060000,1.043775,0.704715,-0.049090
4.070000,1.045313,0.708605,-0.049531
4.080000,1.042655,0.713150,-0.051577
4.090000,1.039021,0.702364,-0.052332
4.100000,1.040778,0.703255,-0.052943
4.110000,1.039193,0.694421,-0.053883
4.120000,1.031074,0.690810,-0.057736
4.130000,1.036345,0.685917,-0.053863
4.140000,1.036025,0.688096,-0.056921
4.150000,1.034920,0.692689,-0.054338
4.160000,1.035251,0.693390,-0.056747
4.170000,1.038364,0.689016,-0.051458
4.180000,1.043686,0.690800,-0.054263
4.190000,1.036349,0.689623,-0.056568
4.200000,1.033737,0.693758,-0.059717
4.210000,1.038898,0.686353,-0.062445
4.220000,1.043186,0.691432,-0.065341
4.230000,1.045606,0.693525,-0.066350
4.240000,1.057119,0.703502,-0.062316
4.250000,1.061184,0.700903,-0.055684
4.260000,1.061799,0.709255,-0.057649
4.270000,1.060474,0.707967,-0.049254
4.280000,1.064156,0.698186,-0.053661
4.290000,1.057200,0.696868,-0.057847
4.300000,1.060516,0.691858,-0.057356
4.310000,1.064393,0.692876,-0.056377
4.320000,1.063465,0.685719,-0.056975
4.330000,1.070211,0.681699,-0.063718
4.340000,1.071387,0.677239,-0.060389
4.350000,1.070741,0.678697,-0.056510
4.360000,1.075014,0.684061,-0.061523
4.370000,1.065649,0.683129,-0.059700
4.380000,1.065118,0.684282,-0.058275
4.390000,1.060659,0.685863,-0.062925
4.400000,1.060809,0.691687,-0.068705
4.410000,1.055763,0.694916,-0.061134
4.420000,1.061739,0.695103,-0.056520
4.430000,1.053930,0.692203,-0.060210
4.440000,1.050821,0.699810,-0.052049
4.450000,1.051007,0.695436,-0.049605
4.460000,1.043737,0.695947,-0.042842
4.470000,1.044747,0.689905,-0.038874
4.480000,1.046443,0.681460,-0.032075
4.490000,1.053409,0.679244,-0.032788
4.500000,1.051535,0.671887,-0.034501
4.510000,1.053653,0.672327,-0.038358
4.520000,1.051505,0.675488,-0.037079
4.530000,1.054426,0.677159,-0.040804
4.540000,1.046633,0.676493,-0.044112
4.550000,1.038384,0.674493,-0.040786
4.560000,1.027202,0.667534,-0.038125
4.570000,1.026636,0.665341,-0.037397
4.580000,1.022728,0.665023,-0.033836
4.590000,1.022842,0.661305,-0.033787
4.600000,1.025216,0.661963,-0.034749
4.610000,1.026840,0.654885,-0.024295
4.620000,1.025711,0.658756,-0.028838
4.630000,1.023907,0.661406,-0.034022
4.640000,1.023218,0.665826,-0.033612
4.650000,1.025761,0.663565,-0.038216
4.660000,1.024043,0.658535,-0.036392
4.670000,1.021658,0.667197,-0.032725
4.680000,1.028618,0.662068,-0.028405
4.690000,1.030678,0.667639,-0.022764
4.700000,1.032293,0.663423,-0.027999
4.710000,1.031600,0.660773,-0.028389
4.720000,1.028590,0.658421,-0.018358
4.730000,1.038834,0.663557,-0.013843
4.740000,1.037515,0.660898,-0.016929
4.750000,1.042615,0.670701,-0.017660
4.760000,1.040560,0.669327,-0.016992
4.770000,1.040431,0.670878,-0.023784
4.780000,1.038520,0.671195,-0.023005
4.790000,1.038010,0.666836,-0.027171
4.800000,1.042672,0.658088,-0.029457
4.810000,1.043323,0.651290,-0.033024
4.820000,1.042289,0.645368,-0.039413
4.830000,1.044256,0.643325,-0.039826
4.840000,1.033212,0.642939,-0.037934
4.850000,1.045399,0.639378,-0.041538
4.860000,1.048299,0.636037,-0.046890
4.870000,1.052217,0.620297,-0.048808
4.880000,1.054945,0.618397,-0.040166
4.890000,1.056604,0.623686,-0.038215
4.900000,1.060535,0.622137,-0.035129
4.910000,1.066749,0.622342,-0.033765
4.920000,1.063667,0.629919,-0.040302
4.930000,1.072592,0.639279,-0.037520
4.940000,1.066072,0.632345,-0.039544
4.950000,1.072215,0.634528,-0.040096
4.960000,1.066998,0.634269,-0.037064
4.970000,1.063969,0.638377,-0.034884
4.980000,1.064786,0.634725,-0.035468
4.990000,1.069139,0.642941,-0.036562
5.000000,1.067632,0.633358,-0.035354
5.010000,1.072509,0.626656,-0.021470
5.020000,1.071200,0.621510,-0.024539
5.030000,1.077187,0.619224,-0.031621
5.040000,1.078907,0.618125,-0.038717
5.050000,1.076242,0.611355,-0.034330
5.060000,1.080144,0.608585,-0.031314
5.070000,1.079555,0.610000,-0.031563
5.080000,1.077206,0.608408,-0.029737
5.090000,1.072324,0.603890,-0.028682
5.100000,1.072630,0.600407,-0.026007
5.110000,1.069827,0.603257,-0.024629
5.120000,1.071244,0.601885,-0.023966
5.130000,1.067265,0.608666,-0.029465
5.140000,1.064617,0.610931,-0.032432
5.150000,1.058595,0.620019,-0.028492
5.160000,1.058945,0.623326,-0.028303
5.170000,1.055475,0.619695,-0.029768
5.180000,1.048743,0.620356,-0.027947
5.190000,1.047402,0.616178,-0.030022
5.200000,1.047762,0.613548,-0.028173
5.210000,1.049293,0.610825,-0.026571
5.220000,1.056419,0.601055,-0.030511
5.230000,1.056582,0.605943,-0.025771
5.240000,1.060495,0.608283,-0.027412
5.250000,1.066644,0.603358,-0.026978
5.260000,1.066704,0.608852,-0.027117
5.270000,1.058507,0.607655,-0.024382
5.280000,1.052476,0.604018,-0.026216
5.290000,1.062735,0.601370,-0.029391
5.300000,1.066935,0.610659,-0.028115
5.310000,1.063053,0.613240,-0.031726
5.320000,1.062292,0.607344,-0.035352
5.330000,1.060601,0.611810,-0.038532
5.340000,1.056052,0.612685,-0.041930
5.350000,1.058286,0.611669,-0.045885
5.360000,1.068852,0.612572,-0.047564
5.370000,1.077249,0.611678,-0.048349
5.380000,1.080104,0.611438,-0.044274
5.390000,1.078502,0.614191,-0.046099
5.400000,1.080699,0.615594,-0.044656
5.410000,1.077738,0.618321,-0.048820
5.420000,1.086918,0.613600,-0.052718
5.430000,1.080225,0.614220,-0.056262
5.440000,1.084611,0.624937,-0.057173
5.450000,1.071065,0.620023,-0.057839
5.460000,1.068643,0.614300,-0.055291
5.470000,1.069401,0.611650,-0.062949
5.480000,1.072951,0.604336,-0.061689
5.490000,1.080794,0.614663,-0.058265
5.500000,1.077853,0.613056,-0.059563
5.510000,1.081716,0.616884,-0.062697
5.520000,1.078727,0.619760,-0.051550
5.530000,1.088097,0.617046,-0.058621
5.540000,1.080404,0.620201,-0.060747
5.550000,1.079881,0.620954,-0.051573
5.560000,1.070943,0.621720,-0.055084
5.570000,1.083487,0.625063,-0.053629
5.580000,1.086254,0.632598,-0.051614
5.590000,1.092863,0.641975,-0.050750
5.600000,1.100131,0.644863,-0.055632
5.610000,1.097036,0.652023,-0.057261
5.620000,1.089677,0.658724,-0.053659
5.630000,1.091206,0.655942,-0.056474
5.640000,1.097594,0.657428,-0.053402
5.650000,1.088610,0.659672,-0.051372
5.660000,1.091927,0.659963,-0.047311
5.670000,1.096754,0.660186,-0.051625
5.680000,1.098999,0.665216,-0.049183
5.690000,1.099081,0.661904,-0.049087
5.700000,1.101273,0.655452,-0.047881
5.710000,1.100207,0.660285,-0.052367
5.720000,1.102356,0.671731,-0.051087
5.730000,1.102399,0.669334,-0.055882
5.740000,1.109204,0.669875,-0.061188
5.750000,1.110816,0.668593,-0.062244
5.760000,1.106939,0.675343,-0.058790
5.770000,1.108370,0.682840,-0.067128
5.780000,1.105484,0.678892,-0.068742
5.790000,1.105641,0.680696,-0.061152
5.800000,1.097656,0.681003,-0.063773
5.810000,1.114015,0.673080,-0.063893
5.820000,1.118480,0.674083,-0.059136
5.830000,1.110508,0.672697,-0.056238
5.840000,1.106399,0.668540,-0.055135
5.850000,1.115930,0.662791,-0.049632
5.860000,1.114442,0.665482,-0.049035
5.870000,1.112513,0.669072,-0.043209
5.880000,1.105567,0.667847,-0.036054
5.890000,1.107690,0.659684,-0.036317
5.900000,1.096822,0.652862,-0.037067
5.910000,1.104503,0.657926,-0.042034
5.920000,1.102483,0.659137,-0.035889
5.930000,1.099727,0.661679,-0.032028
5.940000,1.106550,0.670021,-0.022478
5.950000,1.106292,0.668457,-0.026041
5.960000,1.107528,0.669246,-0.030633
5.970000,1.107673,0.668924,-0.029773
5.980000,1.111955,0.669423,-0.037870
5.990000,1.116808,0.671668,-0.037516
6.000000,1.112714,0.670503,-0.039762
6.010000,1.114531,0.669671,-0.030520
6.020000,1.114909,0.664464,-0.031636
6.030000,1.109651,0.662290,-0.031565
6.040000,1.104164,0.663579,-0.041617
6.050000,1.111407,0.657350,-0.037533
6.060000,1.114605,0.668618,-0.041079
6.070000,1.120000,0.675824,-0.044111
6.080000,1.128953,0.673449,-0.044697
6.090000,1.127079,0.676057,-0.042167
6.100000,1.134444,0.678645,-0.039392
6.110000,1.138055,0.665468,-0.036938
6.120000,1.138630,0.658531,-0.037520
6.130000,1.142676,0.656633,-0.047582
6.140000,1.141648,0.661829,-0.047938
6.150000,1.140122,0.655173,-0.037104
6.160000,1.144662,0.651633,-0.035408
6.170000,1.144462,0.657786,-0.036184
6.180000,1.148509,0.665111,-0.030999
6.190000,1.152044,0.657076,-0.026471
6.200000,1.138529,0.648109,-0.027815
6.210000,1.134233,0.647888,-0.032476
6.220000,1.130165,0.639437,-0.029571
6.230000,1.132853,0.642709,-0.034088
6.240000,1.139294,0.642726,-0.030300
6.250000,1.141510,0.645858,-0.031693
6.260000,1.145861,0.657689,-0.031960
6.270000,1.147795,0.655803,-0.030987
6.280000,1.141223,0.660823,-0.020750
6.290000,1.143824,0.660845,-0.021740
6.300000,1.133555,0.650084,-0.021415
6.310000,1.135448,0.652769,-0.022483
6.320000,1.131622,0.660250,-0.029436
6.330000,1.131417,0.661078,-0.027217
6.340000,1.131284,0.668341,-0.026322
6.350000,1.129593,0.667417,-0.020497
6.360000,1.123645,0.675219,-0.024332
6.370000,1.121722,0.672047,-0.026331
6.380000,1.123095,0.673880,-0.027053
6.390000,1.120343,0.681206,-0.031738
6.400000,1.115861,0.681996,-0.024606
6.410000,1.108612,0.679512,-0.018090
6.420000,1.111829,0.679561,-0.024774
6.430000,1.112438,0.687549,-0.025153
6.440000,1.111095,0.687878,-0.032644
6.450000,1.104996,0.690518,-0.036581
6.460000,1.106548,0.690514,-0.038897
6.470000,1.101978,0.702684,-0.032305
6.480000,1.113203,0.701441,-0.041951
6.490000,1.105509,0.697227,-0.048221
6.500000,1.107245,0.700761,-0.052352
6.510000,1.104047,0.709194,-0.052546
6.520000,1.106759,0.711875,-0.048624
6.530000,1.109673,0.719074,-0.047253
6.540000,1.113937,0.715162,-0.050382
6.550000,1.113984,0.711519,-0.048690
6.560000,1.116094,0.706129,-0.045050
6.570000,1.112301,0.707110,-0.044029
6.580000,1.114931,0.704791,-0.047971
6.590000,1.118543,0.708979,-0.047281
6.600000,1.118660,0.707084,-0.051003
6.610000,1.124575,0.708809,-0.053645
6.620000,1.124571,0.709317,-0.042697
6.630000,1.116610,0.706208,-0.046352
6.640000,1.116322,0.709291,-0.049480
6.650000,1.124684,0.714028,-0.053955
6.660000,1.130184,0.708814,-0.056722
6.670000,1.133499,0.708518,-0.054760
6.680000,1.133507,0.711906,-0.052310
6.690000,1.127707,0.712305,-0.050333
6.700000,1.127170,0.713298,-0.051692
