time,rope0_mag,rope0_fx,rope0_fy,rope0_fz,rope1_mag,rope1_fx,rope1_fy,rope1_fz,rope2_mag,rope2_fx,rope2_fy,rope2_fz
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025247,0.006703,0.011609,-0.021395
0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.626120,0.165540,0.286728,-0.531423
0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.970478,0.253522,0.439142,-0.827471
0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.294242,0.331536,0.574330,-1.111436
0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.633407,0.407487,0.705998,-1.415464
0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.998833,0.483023,0.837014,-1.749695
0.060000,2.633647,-1.218023,-0.000320,-2.335063,0.000000,0.000000,0.000000,0.000000,2.229117,0.520246,0.901693,-1.971105
0.070000,0.277828,-0.122383,-0.000044,-0.249421,0.304945,0.137686,-0.069678,-0.263019,2.265007,0.510235,0.884526,-2.021765
0.080000,0.191949,-0.079644,-0.000039,-0.174647,0.221692,0.094905,-0.048050,-0.194503,2.224611,0.484063,0.839332,-2.002523
0.090000,1.094424,-0.426848,-0.000267,-1.007752,0.258283,0.103627,-0.052495,-0.230686,2.176090,0.457848,0.794044,-1.973636
0.100000,0.625859,-0.229478,-0.000176,-0.582271,0.761189,0.286770,-0.146545,-0.689707,2.130297,0.433629,0.752196,-1.945336
0.110000,1.988939,-0.686722,-0.000623,-1.866625,0.636814,0.224166,-0.116082,-0.584642,2.091422,0.411664,0.714239,-1.922093
0.120000,1.040815,-0.342705,-0.000349,-0.982776,2.406658,0.789620,-0.416138,-2.235024,2.063049,0.391969,0.680206,-1.907840
0.130000,2.252986,-0.715575,-0.000785,-2.136328,1.084396,0.336329,-0.181501,-1.014818,2.048801,0.374563,0.650137,-1.906466
0.140000,2.555496,-0.795788,-0.000898,-2.428431,2.979045,0.875509,-0.485443,-2.805805,2.046711,0.358527,0.622443,-1.916520
0.150000,2.485152,-0.769020,-0.000862,-2.363173,1.943385,0.550531,-0.314431,-1.837061,2.090989,0.349214,0.606423,-1.970415
0.160000,3.198155,-0.991131,-0.001080,-3.040700,2.057094,0.567456,-0.334241,-1.948823,2.519480,0.399296,0.693577,-2.388994
0.170000,2.891999,-0.899101,-0.000946,-2.748686,2.668212,0.722113,-0.439131,-2.530824,2.763333,0.414598,0.720354,-2.635376
0.180000,3.428687,-1.064303,-0.001092,-3.259318,2.640424,0.703163,-0.442223,-2.506360,2.913892,0.414000,0.719515,-2.793147
0.190000,3.760376,-1.156033,-0.001180,-3.578270,3.056261,0.797235,-0.520443,-2.904184,3.046004,0.411014,0.714515,-2.932349
0.200000,3.700265,-1.117287,-0.001157,-3.527553,3.428312,0.867794,-0.591482,-3.263496,3.189014,0.410798,0.714303,-3.080719
0.210000,3.384569,-0.998181,-0.001060,-3.234029,3.401514,0.825223,-0.592043,-3.246351,3.351647,0.414852,0.721483,-3.246674
0.220000,3.165452,-0.909897,-0.000989,-3.031860,3.563972,0.819062,-0.624017,-3.411984,3.547445,0.424647,0.738606,-3.443617
0.230000,3.152248,-0.883834,-0.000974,-3.025806,3.351546,0.723722,-0.590314,-3.218792,3.710517,0.431775,0.751054,-3.607966
0.240000,3.090638,-0.847404,-0.000931,-2.972196,3.106162,0.627753,-0.551479,-2.991662,3.797152,0.430749,0.749289,-3.697483
0.250000,2.816938,-0.756631,-0.000817,-2.713420,3.059168,0.578156,-0.549004,-2.953445,3.795528,0.419932,0.730475,-3.700824
0.260000,2.188815,-0.575026,-0.000604,-2.111932,3.029722,0.535835,-0.551020,-2.930609,3.705040,0.399326,0.694625,-3.617369
0.270000,1.627852,-0.415904,-0.000423,-1.573825,2.906665,0.480744,-0.536355,-2.816009,3.576386,0.374797,0.651947,-3.496431
0.280000,1.753971,-0.432138,-0.000424,-1.699903,2.700305,0.415456,-0.504907,-2.619945,3.532075,0.359249,0.624883,-3.457747
0.290000,1.939052,-0.455936,-0.000433,-1.884687,2.491645,0.352340,-0.470237,-2.421369,3.523489,0.347309,0.604084,-3.453902
0.300000,2.149650,-0.476603,-0.000443,-2.096149,2.269250,0.289133,-0.429596,-2.209376,3.435619,0.327736,0.569997,-3.372117
0.310000,2.495175,-0.514710,-0.000478,-2.441510,2.050013,0.228692,-0.386330,-2.000251,3.159464,0.291053,0.506146,-3.105047
0.320000,2.809695,-0.531919,-0.000508,-2.758886,1.952546,0.183326,-0.363258,-1.909679,2.831425,0.251047,0.436517,-2.786287
0.330000,2.949306,-0.506074,-0.000515,-2.905563,1.946086,0.145491,-0.354434,-1.907999,2.607832,0.221659,0.385351,-2.569662
0.340000,2.913605,-0.448520,-0.000501,-2.878875,2.126517,0.116202,-0.376105,-2.089764,2.460325,0.199736,0.347163,-2.427505
0.350000,2.822879,-0.386573,-0.000483,-2.796284,2.315142,0.079030,-0.394822,-2.279858,2.365336,0.183042,0.318054,-2.336697
0.360000,2.695908,-0.325670,-0.000459,-2.676165,2.396227,0.033448,-0.391767,-2.363748,2.245870,0.165822,0.288025,-2.221143
0.370000,2.611008,-0.275088,-0.000439,-2.596477,2.398973,-0.012456,-0.374278,-2.369563,2.167360,0.153498,0.266491,-2.145430
0.380000,2.598982,-0.234509,-0.000428,-2.588380,2.368829,-0.054021,-0.351223,-2.342024,2.318085,0.159297,0.276395,-2.296029
0.390000,2.476235,-0.185559,-0.000397,-2.469273,2.319262,-0.089591,-0.325319,-2.294585,2.343845,0.159297,0.276202,-2.322056
0.400000,2.037517,-0.120153,-0.000315,-2.033971,2.265011,-0.119302,-0.298776,-2.242047,2.311386,0.159342,0.276071,-2.289301
0.410000,1.574134,-0.066245,-0.000233,-1.572739,2.255223,-0.146884,-0.277428,-2.233269,2.275605,0.163623,0.283278,-2.251968
0.420000,1.360817,-0.033315,-0.000192,-1.360409,2.215973,-0.169092,-0.251282,-2.195177,2.249094,0.173219,0.299689,-2.222297
0.430000,1.302272,-0.008555,-0.000172,-1.302244,2.054415,-0.177776,-0.211357,-2.035767,2.099480,0.176901,0.305891,-2.069530
0.440000,1.302423,0.014677,-0.000160,-1.302340,1.848059,-0.177546,-0.168874,-1.831743,1.957873,0.183125,0.316523,-1.923421
0.450000,1.374973,0.039425,-0.000157,-1.374407,1.783235,-0.187243,-0.140825,-1.767777,2.113610,0.221164,0.382167,-2.066974
0.460000,1.615855,0.073099,-0.000172,-1.614200,1.768626,-0.200324,-0.116482,-1.753380,2.270950,0.266648,0.460700,-2.207684
0.470000,1.796017,0.108587,-0.000186,-1.792732,1.798418,-0.217186,-0.094035,-1.782777,2.409936,0.317511,0.548574,-2.325091
0.480000,1.911042,0.141004,-0.000207,-1.905833,1.960362,-0.249680,-0.075609,-1.942926,2.546237,0.375217,0.648344,-2.433554
0.490000,1.969499,0.166821,-0.000244,-1.962421,2.102626,-0.279427,-0.052763,-2.083308,2.669384,0.437217,0.755626,-2.522594
0.500000,1.981327,0.183940,-0.000305,-1.972770,2.198433,-0.301527,-0.027036,-2.177488,2.758446,0.497525,0.860094,-2.573273
0.510000,1.956635,0.191750,-0.000398,-1.947217,2.226441,-0.311624,-0.001346,-2.204524,2.791682,0.547756,0.947244,-2.568303
0.520000,1.908720,0.191259,-0.000530,-1.899113,2.173771,-0.306995,0.020958,-2.151882,2.757644,0.579980,1.003325,-2.502312
0.530000,1.855797,0.184864,-0.000709,-1.846566,2.065456,-0.291170,0.037625,-2.044484,2.663696,0.590491,1.021864,-2.387968
0.540000,1.831981,0.176759,-0.000961,-1.823433,2.052214,-0.285957,0.051270,-2.031547,2.592230,0.594809,1.029650,-2.303406
0.550000,1.828442,0.166506,-0.001306,-1.820844,2.013062,-0.274890,0.059990,-1.993303,2.538442,0.591540,1.024212,-2.246054
0.560000,1.847138,0.154320,-0.001778,-1.840679,1.918479,-0.254867,0.062446,-1.900448,2.449038,0.568298,0.984033,-2.169447
0.570000,1.888170,0.139752,-0.002426,-1.882990,1.744426,-0.224010,0.057827,-1.729016,2.355816,0.533600,0.923792,-2.100416
0.580000,1.940115,0.121044,-0.003298,-1.936332,1.467444,-0.180979,0.046360,-1.455503,2.297419,0.497932,0.861582,-2.070719
0.590000,2.016969,0.097594,-0.004499,-2.014602,1.153680,-0.135631,0.032266,-1.145225,2.328906,0.473722,0.818819,-2.128128
0.600000,2.111155,0.066457,-0.006139,-2.110099,1.096235,-0.121774,0.024525,-1.089175,2.442957,0.457982,0.790139,-2.265827
0.610000,2.220132,0.024230,-0.008371,-2.219984,1.277098,-0.132698,0.018882,-1.270045,2.551616,0.434156,0.746750,-2.400962
0.620000,2.353706,-0.033513,-0.011456,-2.353439,1.421250,-0.136521,0.006882,-1.414661,2.637024,0.403252,0.690310,-2.512918
0.630000,2.504921,-0.112677,-0.015680,-2.502336,1.526386,-0.133576,-0.012107,-1.520482,2.676621,0.367421,0.624617,-2.576656
0.640000,2.675304,-0.219941,-0.021460,-2.666161,1.604679,-0.125445,-0.038457,-1.599306,2.695943,0.335450,0.564899,-2.614664
0.650000,2.859637,-0.361653,-0.029275,-2.836525,1.672925,-0.113620,-0.072977,-1.667466,2.729786,0.314397,0.523263,-2.660654
0.660000,3.039649,-0.540002,-0.039503,-2.991037,1.750545,-0.099096,-0.117652,-1.743773,2.804228,0.307909,0.505787,-2.740997
0.670000,3.190791,-0.749045,-0.052234,-3.101185,1.853020,-0.081829,-0.176004,-1.842827,2.933433,0.317277,0.514436,-2.870491
0.680000,3.280010,-0.969940,-0.066888,-3.132604,1.992043,-0.060881,-0.253303,-1.974934,3.109773,0.341156,0.546842,-3.042247
0.690000,3.273201,-1.170448,-0.081903,-3.055681,2.178729,-0.034712,-0.357083,-2.148987,3.301054,0.374956,0.595600,-3.225155
0.700000,3.143280,-1.310680,-0.094683,-2.855409,2.423330,-0.001358,-0.497430,-2.371727,3.459871,0.410909,0.648521,-3.373616
0.710000,2.992117,-1.408373,-0.106115,-2.637800,2.728426,0.041060,-0.685353,-2.640627,3.546999,0.440524,0.692496,-3.450737
0.720000,2.929661,-1.512152,-0.119460,-2.506400,3.074740,0.092800,-0.926370,-2.930402,3.557039,0.459035,0.720387,-3.452949
0.730000,2.680034,-1.478271,-0.122672,-2.232095,3.405481,0.149943,-1.207770,-3.180583,3.524253,0.468135,0.735175,-3.414781
0.740000,2.197290,-1.266262,-0.110280,-1.792345,3.627201,0.203088,-1.485826,-3.302674,3.501318,0.474081,0.747011,-3.387691
0.750000,1.612921,-0.952394,-0.086820,-1.298816,3.642008,0.240540,-1.688753,-3.217837,3.527917,0.482952,0.765929,-3.409737
0.760000,1.095023,-0.651675,-0.061975,-0.877812,3.398389,0.254659,-1.745807,-2.904540,3.610215,0.497017,0.796225,-3.486065
0.770000,0.705726,-0.417498,-0.041301,-0.567484,3.109347,0.260677,-1.731249,-2.569603,3.720186,0.514339,0.835617,-3.588451
0.780000,0.505159,-0.293535,-0.030147,-0.410017,2.982733,0.280137,-1.761550,-2.390640,3.815361,0.531526,0.879097,-3.674459
0.790000,0.439619,-0.248163,-0.026438,-0.361913,2.602829,0.276046,-1.596677,-2.036944,3.871106,0.547933,0.925279,-3.718748
0.800000,0.744816,-0.403813,-0.044616,-0.624256,1.938719,0.233310,-1.211445,-1.495525,3.902814,0.568188,0.980850,-3.734575
0.810000,1.126126,-0.578338,-0.066169,-0.964006,1.168212,0.158925,-0.730897,-0.897359,3.957554,0.600959,1.059461,-3.765451
0.820000,1.386867,-0.663370,-0.078266,-1.215407,0.544294,0.082722,-0.336143,-0.420025,4.080773,0.654715,1.175035,-3.852707
0.830000,1.816073,-0.793389,-0.095800,-1.630791,0.137252,0.022937,-0.082751,-0.107071,4.279509,0.731874,1.330877,-4.000915
0.840000,2.359023,-0.921021,-0.112240,-2.168897,0.244521,0.044226,-0.142635,-0.193623,4.502383,0.822806,1.507666,-4.161897
0.850000,2.828124,-0.965155,-0.115680,-2.655820,0.774233,0.149376,-0.432896,-0.624279,4.658850,0.905136,1.661881,-4.257201
0.860000,3.132070,-0.916262,-0.103162,-2.993273,0.565591,0.114839,-0.299321,-0.465953,4.679215,0.954602,1.747177,-4.234520
0.870000,3.186789,-0.788844,-0.076825,-3.086657,1.181066,0.249161,-0.583046,-0.996440,4.577120,0.963646,1.750114,-4.118071
0.880000,2.941149,-0.614507,-0.043985,-2.875901,1.411020,0.305029,-0.637221,-1.221427,4.456003,0.949734,1.704625,-4.006023
0.890000,2.515633,-0.448378,-0.015091,-2.475306,1.404073,0.306324,-0.566011,-1.247885,4.402259,0.932852,1.648786,-3.973811
0.900000,2.434850,-0.379989,0.005724,-2.405010,2.149840,0.465477,-0.750768,-1.959973,4.391402,0.911944,1.582517,-3.993546
0.910000,2.207045,-0.316205,0.021506,-2.184170,2.751888,0.579565,-0.802798,-2.567587,4.382256,0.884298,1.503777,-4.020055
0.920000,1.863015,-0.260838,0.029703,-1.844426,3.136079,0.627912,-0.732543,-2.983974,4.358596,0.853496,1.422233,-4.030653
0.930000,1.590889,-0.231434,0.033131,-1.573616,3.497312,0.649758,-0.622572,-3.379558,4.548780,0.869119,1.422713,-4.232248
0.940000,1.458246,-0.230702,0.035522,-1.439443,3.605269,0.607572,-0.461090,-3.523666,4.737113,0.892011,1.441820,-4.423314
0.950000,1.456214,-0.257286,0.038671,-1.432783,3.318242,0.499620,-0.282137,-3.268258,4.925372,0.923260,1.483399,-4.605041
0.960000,1.590782,-0.317609,0.043597,-1.558143,2.811208,0.377784,-0.140269,-2.782174,5.097017,0.956175,1.536624,-4.764882
0.970000,1.793446,-0.405425,0.048186,-1.746355,2.724131,0.332563,-0.061072,-2.703065,5.230178,0.979988,1.581836,-4.887963
0.980000,2.065331,-0.525266,0.051523,-1.996756,2.460487,0.284398,-0.007260,-2.443984,5.310886,0.985408,1.600094,-4.967312
0.990000,2.283265,-0.643854,0.049718,-2.190040,2.092095,0.242693,0.017786,-2.077894,5.343516,0.970074,1.583483,-5.010459
1.000000,2.388861,-0.730287,0.042237,-2.274105,1.849889,0.228212,0.022943,-1.835615,5.346074,0.939312,1.537980,-5.033172
1.010000,2.384352,-0.767832,0.031302,-2.257119,1.772615,0.242493,0.017059,-1.755867,5.132501,0.868766,1.423001,-4.854161
1.020000,2.331426,-0.765527,0.020022,-2.202070,1.839074,0.285256,0.002147,-1.816815,5.083882,0.834060,1.363725,-4.826019
1.030000,2.352346,-0.760586,0.010426,-2.225968,2.175100,0.385353,-0.026223,-2.140532,4.998994,0.807458,1.316921,-4.754332
1.040000,2.600235,-0.797405,0.002388,-2.474946,2.526264,0.509474,-0.073096,-2.473278,4.943957,0.804347,1.309957,-4.698909
1.050000,3.147459,-0.877768,-0.005597,-3.022580,2.765250,0.625430,-0.130512,-2.690430,4.931741,0.828114,1.349923,-4.670546
1.060000,3.685756,-0.892919,-0.013332,-3.575935,2.816351,0.696569,-0.178957,-2.722976,5.070614,0.896606,1.466698,-4.770327
1.070000,3.725757,-0.755306,-0.018164,-3.648349,2.361840,0.619598,-0.176615,-2.272266,5.193726,0.978108,1.608377,-4.840581
1.080000,3.550348,-0.594419,-0.021687,-3.500167,2.227318,0.602528,-0.176817,-2.136970,5.293287,1.061947,1.755973,-4.879315
1.090000,3.242185,-0.458896,-0.025389,-3.209444,1.977282,0.536533,-0.151689,-1.897041,5.316736,1.124239,1.867652,-4.849293
1.100000,3.118719,-0.396695,-0.032204,-3.093219,1.730430,0.459191,-0.116672,-1.664308,5.244661,1.146126,1.909577,-4.748302
1.110000,2.992799,-0.372364,-0.040889,-2.969263,1.492591,0.379067,-0.079477,-1.441464,5.161020,1.135612,1.893521,-4.664878
1.120000,2.847400,-0.374530,-0.050415,-2.822210,1.272936,0.303998,-0.046156,-1.235241,5.155327,1.107866,1.844425,-4.684883
1.130000,2.543379,-0.370021,-0.056343,-2.515689,1.403462,0.310794,-0.025827,-1.368374,5.123082,1.039835,1.724403,-4.710748
1.140000,1.912294,-0.311778,-0.051030,-1.886017,1.681000,0.341900,-0.002861,-1.645861,5.062968,0.937635,1.545104,-4.729392
1.150000,1.568847,-0.285418,-0.048695,-1.541897,1.697857,0.316452,0.019510,-1.667992,5.027124,0.822038,1.342837,-4.774203
1.160000,1.697674,-0.340536,-0.059365,-1.662109,1.608840,0.276480,0.030951,-1.584603,5.019839,0.705927,1.140756,-4.837265
1.170000,1.873018,-0.409033,-0.071792,-1.826399,1.516101,0.243336,0.031001,-1.496124,4.945462,0.590254,0.942665,-4.818773
1.180000,2.171477,-0.510962,-0.089021,-2.108626,1.482188,0.225967,0.021786,-1.464700,4.843653,0.494890,0.782508,-4.754339
1.190000,2.337177,-0.588689,-0.100229,-2.259601,1.288627,0.189615,0.003211,-1.274596,4.734663,0.429877,0.677203,-4.666223
1.200000,2.342658,-0.630115,-0.103136,-2.253966,0.812082,0.116431,-0.011895,-0.803604,4.539014,0.389642,0.617813,-4.479859
1.210000,2.210873,-0.635235,-0.098473,-2.115358,0.722213,0.101271,-0.025501,-0.714622,4.311357,0.375168,0.604652,-4.252228
1.220000,2.096049,-0.643742,-0.093464,-1.992557,0.955029,0.130842,-0.055457,-0.944397,4.084572,0.380933,0.627264,-4.018104
1.230000,2.069049,-0.678748,-0.091715,-1.952397,1.243960,0.165773,-0.102609,-1.228587,3.951859,0.407499,0.685720,-3.870520
1.240000,1.905410,-0.665573,-0.083613,-1.783426,1.508263,0.193615,-0.162998,-1.486877,4.034981,0.463868,0.795816,-3.928432
1.250000,1.567440,-0.579716,-0.067963,-1.454709,1.703242,0.206953,-0.227904,-1.675191,4.076817,0.518644,0.904614,-3.941207
1.260000,1.315502,-0.511141,-0.056353,-1.210828,1.876886,0.210167,-0.297284,-1.841236,4.057827,0.561899,0.994048,-3.893854
1.270000,1.123199,-0.454285,-0.047565,-1.026128,2.100208,0.208893,-0.379276,-2.055089,4.013031,0.592508,1.061312,-3.824522
1.280000,1.212704,-0.505542,-0.050881,-1.101131,2.424638,0.204145,-0.483647,-2.367125,3.995671,0.615936,1.115662,-3.786992
1.290000,1.349323,-0.573831,-0.056355,-1.219924,2.818642,0.189424,-0.605154,-2.746389,3.910160,0.617709,1.130219,-3.691936
1.300000,1.502257,-0.644903,-0.063006,-1.355324,3.124912,0.157992,-0.709012,-3.039312,3.822276,0.610214,1.126472,-3.601179
1.310000,1.690111,-0.724741,-0.072150,-1.525129,3.161047,0.117090,-0.751522,-3.068179,3.738875,0.598591,1.113021,-3.518815
1.320000,1.894396,-0.803517,-0.083831,-1.713496,2.928915,0.084727,-0.730070,-2.835201,3.552130,0.569927,1.064938,-3.340466
1.330000,2.106486,-0.876746,-0.098758,-1.912811,2.638455,0.071164,-0.693053,-2.544810,3.351983,0.542056,1.014847,-3.148342
1.340000,2.287743,-0.929994,-0.116253,-2.086951,2.583082,0.079152,-0.718535,-2.479870,3.259169,0.536460,1.002981,-3.054246
1.350000,2.375012,-0.942836,-0.133447,-2.175761,2.524161,0.098002,-0.745403,-2.409598,3.302434,0.559427,1.040981,-3.083743
1.360000,2.329554,-0.907053,-0.146641,-2.140694,2.478644,0.123514,-0.775956,-2.350811,3.292376,0.579267,1.069617,-3.059429
1.370000,2.186263,-0.840731,-0.154811,-2.012200,2.712310,0.167228,-0.895184,-2.554860,3.276847,0.601732,1.099935,-3.027505
1.380000,2.069707,-0.791370,-0.164179,-1.905378,2.765350,0.199919,-0.953741,-2.587966,3.259402,0.624261,1.127606,-2.993744
1.390000,2.065817,-0.789057,-0.181767,-1.900514,2.632195,0.211152,-0.938502,-2.450118,3.272516,0.649746,1.158020,-2.991017
1.400000,2.051594,-0.784010,-0.197525,-1.885564,2.602544,0.220770,-0.949085,-2.413241,3.277913,0.667568,1.172241,-2.987460
1.410000,1.971404,-0.751842,-0.204383,-1.810910,2.564309,0.221260,-0.947830,-2.372413,3.262653,0.672308,1.161184,-2.973981
1.420000,1.782515,-0.673940,-0.195588,-1.638569,2.407906,0.205602,-0.896515,-2.225309,3.259841,0.669371,1.134731,-2.981760
1.430000,1.661704,-0.616597,-0.189561,-1.531383,2.114650,0.175994,-0.790740,-1.953331,3.243417,0.653485,1.084516,-2.986057
1.440000,1.863317,-0.669975,-0.216919,-1.725117,1.759845,0.142096,-0.660648,-1.624934,3.120923,0.608261,0.985357,-2.898146
1.450000,2.054580,-0.705033,-0.239223,-1.914941,1.419179,0.111328,-0.535189,-1.309675,2.820567,0.525449,0.828348,-2.644492
1.460000,2.237039,-0.720283,-0.254749,-2.102531,1.131730,0.086464,-0.428832,-1.043762,2.553606,0.450721,0.689590,-2.417068
1.470000,2.411399,-0.716343,-0.262018,-2.287585,0.955850,0.071142,-0.363623,-0.881116,2.502466,0.416455,0.617435,-2.389075
1.480000,2.542962,-0.687361,-0.256544,-2.434826,0.880503,0.063631,-0.335622,-0.811538,2.469351,0.387136,0.556441,-2.374488
1.490000,2.587750,-0.631706,-0.235161,-2.498419,0.906812,0.063152,-0.345386,-0.836079,2.423082,0.359039,0.501905,-2.343184
1.500000,2.535129,-0.559645,-0.200548,-2.464439,0.996549,0.066010,-0.378053,-0.919690,2.574143,0.363216,0.497196,-2.499416
1.510000,2.435062,-0.490755,-0.160959,-2.379659,1.183306,0.072884,-0.445601,-1.093774,2.703716,0.367450,0.497777,-2.631972
1.520000,2.373963,-0.442913,-0.124189,-2.328971,1.344575,0.073976,-0.500747,-1.245657,2.818583,0.374007,0.507949,-2.747093
1.530000,2.381381,-0.416775,-0.090766,-2.342869,1.476557,0.067483,-0.541219,-1.372133,2.903398,0.381176,0.525636,-2.829864
