time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz
0.000000,0.000000,0.000000,0.160000,0.000000,0.000000,0.000000,0.600000,0.000000,1.200000,0.000000,0.000000,0.000000,-0.300000,0.519615,1.200000,0.000000,0.000000,0.000000,-0.300000,-0.519615,1.200000,0.000000,0.000000,0.000000
0.010000,0.538758,0.000000,0.139397,18.000000,0.000000,-0.688346,0.611604,-0.000807,1.215957,0.000579,-0.000040,0.000797,-0.316223,0.499865,1.205543,-0.000810,-0.000986,0.000277,-0.276716,-0.526473,1.160678,0.001162,-0.000342,-0.001963
0.020000,0.624449,-0.000710,0.150555,8.755391,-0.024208,0.157230,0.605905,0.009944,1.233247,-0.001399,0.003689,0.004236,-0.317768,0.502883,1.140834,-0.001343,0.000064,-0.012601,-0.294354,-0.523144,1.184300,-0.004959,0.000813,0.002742
0.030000,0.631650,0.007300,0.165892,2.639345,0.310922,0.649944,0.603736,0.014039,1.240718,-0.003284,0.007237,0.007532,-0.318359,0.504029,1.112881,-0.001848,0.001066,-0.024948,-0.301068,-0.521877,1.194500,-0.010787,0.001914,0.007255
0.040000,0.630516,0.012249,0.175119,0.125836,0.315910,0.593937,0.602564,0.016255,1.244937,-0.005099,0.010651,0.010747,-0.318681,0.504648,1.097103,-0.002331,0.002034,-0.036995,-0.304699,-0.521193,1.200253,-0.016398,0.002974,0.011662
0.050000,0.621545,0.015705,0.181385,-0.792824,0.235845,0.423352,0.601805,0.017690,1.247693,-0.006825,0.013892,0.013876,-0.318890,0.505047,1.086801,-0.002785,0.002958,-0.048731,-0.307050,-0.520749,1.204006,-0.021731,0.003982,0.015959
0.060000,0.610499,0.017965,0.185389,-0.881841,0.146140,0.255889,0.601254,0.018733,1.249673,-0.008430,0.016900,0.016900,-0.319043,0.505336,1.079405,-0.003201,0.003822,-0.060078,-0.308756,-0.520428,1.206699,-0.026688,0.004920,0.020119
0.070000,0.573884,0.019380,0.194687,-15.347408,0.073100,3.749428,0.600823,0.019549,1.251195,-0.009883,0.019613,0.019788,-0.319163,0.505562,1.073722,-0.003570,0.004608,-0.070926,-0.310092,-0.520176,1.208766,-0.031167,0.005769,0.024102
0.080000,0.412218,0.020090,0.234025,-18.840753,0.027368,4.436595,0.600468,0.020223,1.252425,-0.011151,0.021973,0.022508,-0.319262,0.505748,1.069127,-0.003885,0.005301,-0.081156,-0.311194,-0.519969,1.210436,-0.035073,0.006510,0.027865
0.090000,0.222081,0.020354,0.278576,-14.460849,0.008265,3.158299,0.600166,0.020795,1.253459,-0.012212,0.023938,0.025027,-0.319347,0.505906,1.065269,-0.004138,0.005887,-0.090645,-0.312130,-0.519792,1.211838,-0.038336,0.007130,0.031364
0.100000,0.081331,0.020440,0.308894,-6.373223,0.009315,1.037181,0.599904,0.021291,1.254353,-0.013054,0.025483,0.027316,-0.319419,0.506044,1.061935,-0.004327,0.006360,-0.099281,-0.312941,-0.519639,1.213049,-0.040914,0.007621,0.034556
0.110000,0.023349,0.020547,0.317658,1.538320,0.020848,-0.924162,0.599676,0.021722,1.255141,-0.013673,0.026605,0.029348,-0.319483,0.506163,1.058997,-0.004453,0.006717,-0.106967,-0.313648,-0.519506,1.214116,-0.042802,0.007983,0.037408
0.120000,0.046956,0.020782,0.306260,6.840709,0.033812,-2.139119,0.596930,0.023428,1.247376,-0.030754,0.036026,-0.005152,-0.314381,0.510643,1.075416,0.029228,0.035595,-0.032091,-0.310066,-0.517677,1.217178,-0.016556,0.019436,0.048915
0.130000,0.119571,0.021183,0.283552,8.495269,0.082275,-2.657642,0.594453,0.024956,1.240300,-0.045144,0.043772,-0.037107,-0.309764,0.514691,1.090390,0.057916,0.060086,0.037486,-0.306801,-0.516026,1.219957,0.006191,0.029096,0.059332
0.140000,0.206729,0.022114,0.255940,7.217545,0.133644,-2.506104,0.592225,0.026320,1.233793,-0.056932,0.049923,-0.066282,-0.305596,0.518340,1.104173,0.081736,0.080315,0.101239,-0.303834,-0.514541,1.222498,0.025477,0.037022,0.068591
0.150000,0.278139,0.023559,0.230568,4.267201,0.165493,-1.884249,0.590233,0.027531,1.227779,-0.066295,0.054608,-0.092518,-0.301853,0.521611,1.116926,0.100988,0.096557,0.158809,-0.301150,-0.513212,1.224829,0.041466,0.043330,0.076657
0.160000,0.318368,0.025294,0.211943,1.050309,0.170431,-1.097827,0.588463,0.028599,1.222211,-0.073471,0.057990,-0.115739,-0.298514,0.524524,1.128752,0.116087,0.109184,0.210007,-0.298737,-0.512031,1.226969,0.054420,0.048178,0.083528
0.170000,0.325705,0.027054,0.201447,-1.398765,0.152633,-0.415089,0.586901,0.029534,1.217057,-0.078729,0.060246,-0.135944,-0.295554,0.527102,1.139715,0.127516,0.118627,0.254811,-0.296582,-0.510988,1.228932,0.064655,0.051743,0.089230
0.180000,0.309437,0.028606,0.197687,-2.591264,0.121780,0.003914,0.585531,0.030347,1.212295,-0.082344,0.061552,-0.153206,-0.292947,0.529369,1.149860,0.135777,0.125330,0.293352,-0.294668,-0.510073,1.230728,0.072512,0.054210,0.093814
0.190000,0.282300,0.029832,0.197907,-2.564371,0.088688,0.121149,0.584337,0.031049,1.207908,-0.084584,0.062076,-0.167656,-0.290665,0.531350,1.159222,0.141364,0.129727,0.325889,-0.292980,-0.509275,1.232365,0.078331,0.055755,0.097352
0.200000,0.256697,0.030718,0.198999,-1.681114,0.061074,-0.005709,0.583302,0.031652,1.203881,-0.085693,0.061971,-0.179470,-0.288678,0.533072,1.167831,0.144733,0.132220,0.352779,-0.291498,-0.508583,1.233852,0.082436,0.056544,0.099930
0.210000,0.240840,0.031329,0.198586,-0.447048,0.042511,-0.261867,0.582410,0.032167,1.200199,-0.085893,0.061371,-0.188857,-0.286957,0.534560,1.175716,0.146297,0.133168,0.374454,-0.290204,-0.507987,1.235195,0.085120,0.056722,0.101642
0.220000,0.237637,0.031757,0.195522,0.676385,0.032824,-0.523807,0.582796,0.029437,1.203452,-0.079001,0.042851,-0.163626,-0.287463,0.532499,1.174930,0.135389,0.114376,0.352221,-0.287435,-0.506502,1.233451,0.095743,0.061805,0.088095
0.230000,0.245592,0.031977,0.190106,1.432706,-0.066075,-0.501558,0.583170,0.026976,1.206556,-0.072740,0.027319,-0.140736,-0.287967,0.530611,1.174045,0.125400,0.098074,0.330941,-0.284991,-0.505195,1.231787,0.103731,0.065505,0.075805
0.240000,0.260806,0.031152,0.185131,1.706810,-0.183034,-0.303737,0.583532,0.024764,1.209502,-0.067061,0.014354,-0.120078,-0.288463,0.528885,1.173086,0.116271,0.083958,0.310688,-0.282841,-0.504049,1.230207,0.109538,0.068067,0.064711
0.250000,0.278354,0.029157,0.182269,1.559137,-0.267575,-0.050211,0.583878,0.022778,1.212288,-0.061915,0.003579,-0.101519,-0.288947,0.527312,1.172074,0.107940,0.071747,0.291507,-0.280953,-0.503046,1.228713,0.113549,0.069699,0.054744
0.260000,0.294084,0.026356,0.181975,1.167398,-0.298156,0.162181,0.584207,0.021000,1.214911,-0.057254,-0.005334,-0.084914,-0.289414,0.525881,1.171025,0.100343,0.061192,0.273418,-0.279299,-0.502170,1.227306,0.116096,0.070576,0.045825
0.270000,0.305737,0.023303,0.183750,0.750375,-0.278491,0.276070,0.584520,0.019409,1.217374,-0.053032,-0.012669,-0.070112,-0.289862,0.524581,1.169956,0.093415,0.052071,0.256417,-0.277853,-0.501408,1.225985,0.117454,0.070848,0.037873
0.280000,0.313234,0.020486,0.186584,0.488288,-0.227175,0.277030,0.584815,0.017987,1.219678,-0.049205,-0.018672,-0.056960,-0.290291,0.523401,1.168879,0.087095,0.044188,0.240484,-0.276592,-0.500745,1.224749,0.117857,0.070636,0.030807
