time,drone0_ax,drone0_ay,drone0_az,drone0_wx,drone0_wy,drone0_wz,drone1_ax,drone1_ay,drone1_az,drone1_wx,drone1_wy,drone1_wz,drone2_ax,drone2_ay,drone2_az,drone2_wx,drone2_wy,drone2_wz
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,-0.055921,-0.131288,9.828147,-0.001265,-0.001656,-0.004724,-0.037445,0.042620,9.844970,-0.002566,0.009105,0.004860,0.056326,0.050867,9.882346,-0.000379,-0.007102,-0.000148
0.020000,0.046420,0.049285,9.190535,-0.012844,0.005338,0.004105,0.099668,0.034340,9.776809,0.002321,-0.002952,0.011622,0.074493,-0.008972,9.752344,-0.005432,-0.004822,0.002975
0.030000,-0.188890,-0.009118,8.989694,-0.007639,0.025920,-0.008204,-0.101471,0.013768,9.743222,0.003348,0.007253,-0.001574,-0.028214,0.036889,9.767479,-0.007561,-0.002113,0.004618
0.040000,-0.176484,0.043629,8.773097,-0.003334,0.028427,0.006105,0.049103,0.086471,9.771282,-0.004887,0.008932,-0.008113,-0.064226,0.055784,9.823177,-0.007048,-0.007455,-0.010904
0.050000,-0.238938,0.021683,8.741878,0.004337,0.046159,0.009897,-0.082505,0.055084,9.846526,-0.004069,-0.009602,0.008296,0.125873,0.181230,8.811955,0.010628,-0.013058,0.007059
0.060000,-0.323870,0.095270,8.562688,0.001140,0.072724,0.001726,-0.023618,0.101944,9.789424,0.016151,-0.009545,0.002374,0.004902,0.027477,9.738511,0.003151,0.002222,-0.002307
0.070000,-0.306066,0.090398,8.667748,-0.009432,0.086203,0.001589,0.279483,-0.383894,6.879798,-0.019093,-0.029476,0.003625,0.172148,0.237878,8.638932,0.029094,-0.019079,-0.010030
0.080000,-0.365182,0.073306,8.841572,-0.003637,0.090102,0.009847,0.005549,-0.085299,9.825000,0.002501,-0.008015,0.009020,0.166304,0.203538,9.585081,0.022104,-0.024553,0.005775
0.090000,-0.395029,0.125516,9.023126,0.005972,0.102922,0.000631,0.008250,-0.143472,10.016996,-0.004540,-0.011079,-0.000048,0.183966,0.405102,7.743465,0.042258,-0.035890,0.002861
0.100000,-0.341081,-0.028145,9.217456,0.004154,0.118884,-0.002657,0.281798,-0.425729,6.737682,-0.036392,-0.018337,0.001838,0.080247,0.234356,9.443664,0.059883,-0.037196,-0.000515
0.110000,-0.294981,0.018216,9.472458,-0.005263,0.127978,-0.005007,0.112939,-0.151171,9.983334,-0.039954,-0.025917,0.010523,0.162118,0.322442,8.728867,0.070493,-0.036048,0.006854
0.120000,-0.351932,0.010989,9.580100,0.008957,0.140745,-0.009778,0.305565,-0.260824,7.502936,-0.064368,-0.044842,0.002803,0.228874,0.407387,8.315906,0.078086,-0.049466,0.009896
0.130000,-0.282267,0.024539,9.865786,0.013690,0.137900,-0.008181,0.034947,-0.123975,9.599247,-0.054918,-0.027894,-0.008709,0.186027,0.364353,8.592687,0.093266,-0.057444,0.002758
0.140000,-0.245608,0.028330,9.921451,0.003150,0.140880,-0.001854,0.167828,-0.348855,7.893330,-0.056889,-0.037428,-0.002231,0.145302,0.265644,8.657187,0.108403,-0.065405,0.004727
0.150000,-0.420546,-0.041056,10.109423,0.000563,0.131043,-0.004651,0.139657,-0.080997,9.372404,-0.061953,-0.040751,0.014827,0.260579,0.426187,8.467903,0.115869,-0.065041,-0.000122
0.160000,-0.238213,0.010203,10.209942,-0.005170,0.149415,0.003446,0.200666,-0.193224,8.147451,-0.073299,-0.042704,-0.003332,0.208326,0.480943,8.505707,0.125428,-0.084608,-0.007978
0.170000,-0.213747,0.096338,9.728472,0.001905,0.146210,-0.009117,0.241323,-0.250939,9.289371,-0.088733,-0.060440,0.003882,0.188141,0.368360,8.929760,0.148793,-0.092177,0.001842
0.180000,-0.292175,-0.019320,9.533288,0.015524,0.149999,0.007803,0.231398,-0.419722,8.365974,-0.110359,-0.074128,0.009563,0.186960,0.358977,9.530482,0.139925,-0.071827,0.008782
0.190000,-0.206087,-0.058162,9.442208,0.017447,0.160918,0.012158,0.282418,-0.399457,8.801283,-0.112497,-0.069863,0.002917,0.261060,0.397309,9.890549,0.141996,-0.094203,-0.006684
0.200000,-0.464790,-0.056668,9.394582,0.001343,0.147612,-0.007000,0.261331,-0.424496,8.779720,-0.114188,-0.085704,-0.005252,0.211025,0.406385,10.013936,0.154998,-0.097065,0.015524
0.210000,-0.335221,0.066459,9.545349,0.005938,0.147524,-0.001244,0.308099,-0.363463,8.388116,-0.139974,-0.078952,-0.005528,0.099962,0.278606,10.196963,0.157523,-0.092987,0.007135
0.220000,-0.469415,0.006196,9.455345,-0.001088,0.154804,0.009420,0.219103,-0.374356,8.856717,-0.141731,-0.087495,0.014932,0.184094,0.284948,10.377072,0.158958,-0.101597,-0.005745
0.230000,-0.358483,0.062749,9.406682,-0.000768,0.157713,0.007162,0.266294,-0.406578,9.519287,-0.145243,-0.091959,0.000610,0.138218,0.270553,10.969489,0.147702,-0.082591,0.009482
0.240000,-0.316226,0.026930,9.383961,0.003926,0.150586,0.007861,0.090377,-0.328517,9.936798,-0.142391,-0.081025,-0.002956,0.163612,0.229309,11.271123,0.136697,-0.077147,-0.006228
0.250000,-0.311982,-0.014368,9.418184,0.001609,0.146877,0.001524,0.111217,-0.359835,10.061448,-0.139707,-0.093698,0.000755,0.143499,0.130930,11.071908,0.130044,-0.085491,0.001537
0.260000,-0.333940,0.033870,9.749675,-0.005629,0.147595,0.001435,0.168567,-0.349145,10.549161,-0.144733,-0.090951,-0.000093,0.195590,0.221058,10.873591,0.132540,-0.084847,0.009452
0.270000,-0.370089,0.064298,10.023694,-0.001569,0.140567,-0.005562,0.027747,-0.231992,11.446891,-0.154165,-0.092906,-0.007258,0.130018,0.167610,10.608807,0.119040,-0.070285,0.004503
0.280000,-0.307782,-0.030116,10.222800,-0.007920,0.141585,-0.006697,0.139683,-0.116094,12.024643,-0.137657,-0.080991,0.003682,0.093909,0.157422,10.225632,0.119560,-0.067788,-0.009862
0.290000,-0.200045,0.066361,10.384563,-0.003315,0.128803,0.003072,0.174640,-0.133916,11.929335,-0.125569,-0.085105,0.010598,0.181656,0.340135,9.949388,0.122284,-0.067869,0.012803
0.300000,-0.203313,0.028908,10.553780,0.004764,0.125874,0.002087,0.081008,-0.229928,11.676045,-0.113936,-0.062715,0.001528,0.115951,0.334101,9.726138,0.121910,-0.059591,0.019497
0.310000,-0.358584,-0.050239,10.548247,0.016107,0.111120,0.003890,0.215255,-0.181300,11.445650,-0.106162,-0.067000,-0.007983,0.076060,0.276013,9.867341,0.102385,-0.062320,0.000224
0.320000,-0.267636,0.005962,11.036400,0.002043,0.110533,-0.013659,0.217532,-0.142511,11.088045,-0.100266,-0.059558,0.009218,0.025526,0.200814,10.122453,0.094758,-0.068899,0.016403
0.330000,-0.154347,0.088557,11.332064,0.002499,0.094886,0.014061,0.087680,-0.166718,10.663820,-0.089415,-0.057188,0.006451,0.097099,0.186356,10.409692,0.081968,-0.066724,-0.002009
