time,drone0_roll,drone0_pitch,drone0_yaw,drone0_des_qw,drone0_des_qx,drone0_des_qy,drone0_des_qz,drone0_err_x,drone0_err_y,drone0_err_z,drone1_roll,drone1_pitch,drone1_yaw,drone1_des_qw,drone1_des_qx,drone1_des_qy,drone1_des_qz,drone1_err_x,drone1_err_y,drone1_err_z,drone2_roll,drone2_pitch,drone2_yaw,drone2_des_qw,drone2_des_qx,drone2_des_qy,drone2_des_qz,drone2_err_x,drone2_err_y,drone2_err_z
0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0
0.010000,0.000001,-0.000000,0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0
0.020000,0.000003,0.000084,0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0
0.030000,0.000008,0.000297,0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0
0.040000,0.000015,0.000653,0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0
0.050000,0.000025,0.001163,0.000000,1,0,0,0,0,0,0,0.000025,-0.000049,-0.000000,1,0,0,0,0,0,0,0.000135,-0.000110,-0.000000,1,0,0,0,0,0,0
0.060000,0.000037,0.001835,0.000000,1,0,0,0,0,0,0,0.000037,-0.000073,-0.000000,1,0,0,0,0,0,0,0.000297,-0.000221,-0.000000,1,0,0,0,0,0,0
0.070000,0.000050,0.002654,0.000000,1,0,0,0,0,0,0,-0.000132,-0.000202,0.000000,1,0,0,0,0,0,0,0.000555,-0.000386,-0.000000,1,0,0,0,0,0,0
0.080000,0.000066,0.003601,0.000000,1,0,0,0,0,0,0,-0.000297,-0.000338,0.000000,1,0,0,0,0,0,0,0.000896,-0.000605,-0.000000,1,0,0,0,0,0,0
0.090000,0.000083,0.004655,0.000000,1,0,0,0,0,0,0,-0.000434,-0.000464,0.000000,1,0,0,0,0,0,0,0.001370,-0.000901,-0.000001,1,0,0,0,0,0,0
0.100000,0.000102,0.005800,0.000000,1,0,0,0,0,0,0,-0.000807,-0.000724,0.000000,1,0,0,0,0,0,0,0.001917,-0.001243,-0.000001,1,0,0,0,0,0,0
0.110000,0.000122,0.007021,0.000000,1,0,0,0,0,0,0,-0.001140,-0.000970,0.000000,1,0,0,0,0,0,0,0.002585,-0.001656,-0.000002,1,0,0,0,0,0,0
0.120000,0.000144,0.008304,0.000001,1,0,0,0,0,0,0,-0.001600,-0.001290,0.000001,1,0,0,0,0,0,0,0.003368,-0.002138,-0.000003,1,0,0,0,0,0,0
0.130000,0.000167,0.009636,0.000001,1,0,0,0,0,0,0,-0.002102,-0.001640,0.000002,1,0,0,0,0,0,0,0.004262,-0.002686,-0.000006,1,0,0,0,0,0,0
0.140000,0.000190,0.011003,0.000001,1,0,0,0,0,0,0,-0.002707,-0.002049,0.000003,1,0,0,0,0,0,0,0.005281,-0.003306,-0.000009,1,0,0,0,0,0,0
0.150000,0.000215,0.012393,0.000001,1,0,0,0,0,0,0,-0.003378,-0.002500,0.000004,1,0,0,0,0,0,0,0.006432,-0.004005,-0.000013,1,0,0,0,0,0,0
0.160000,0.000240,0.013799,0.000002,1,0,0,0,0,0,0,-0.004166,-0.003019,0.000006,1,0,0,0,0,0,0,0.007720,-0.004783,-0.000018,1,0,0,0,0,0,0
0.170000,0.000266,0.015248,0.000002,1,0,0,0,0,0,0,-0.005037,-0.003588,0.000009,1,0,0,0,0,0,0,0.009109,-0.005622,-0.000025,1,0,0,0,0,0,0
0.180000,0.000292,0.016743,0.000002,1,0,0,0,0,0,0,-0.006033,-0.004230,0.000012,1,0,0,0,0,0,0,0.010556,-0.006495,-0.000034,1,0,0,0,0,0,0
0.190000,0.000319,0.018267,0.000003,1,0,0,0,0,0,0,-0.007129,-0.004931,0.000017,1,0,0,0,0,0,0,0.012039,-0.007391,-0.000044,1,0,0,0,0,0,0
0.200000,0.000345,0.019807,0.000003,1,0,0,0,0,0,0,-0.008342,-0.005700,0.000023,1,0,0,0,0,0,0,0.013551,-0.008303,-0.000055,1,0,0,0,0,0,0
0.210000,0.000372,0.021354,0.000004,1,0,0,0,0,0,0,-0.009671,-0.006536,0.000030,1,0,0,0,0,0,0,0.015079,-0.009225,-0.000069,1,0,0,0,0,0,0
0.220000,0.000398,0.022904,0.000005,1,0,0,0,0,0,0,-0.011085,-0.007422,0.000039,1,0,0,0,0,0,0,0.016598,-0.010143,-0.000083,1,0,0,0,0,0,0
0.230000,0.000425,0.024456,0.000005,1,0,0,0,0,0,0,-0.012533,-0.008328,0.000050,1,0,0,0,0,0,0,0.018073,-0.011035,-0.000099,1,0,0,0,0,0,0
0.240000,0.000451,0.026006,0.000006,1,0,0,0,0,0,0,-0.013998,-0.009243,0.000062,1,0,0,0,0,0,0,0.019480,-0.011887,-0.000115,1,0,0,0,0,0,0
0.250000,0.000476,0.027545,0.000007,1,0,0,0,0,0,0,-0.015478,-0.010167,0.000076,1,0,0,0,0,0,0,0.020833,-0.012708,-0.000131,1,0,0,0,0,0,0
0.260000,0.000501,0.029058,0.000007,1,0,0,0,0,0,0,-0.016951,-0.011085,0.000091,1,0,0,0,0,0,0,0.022138,-0.013499,-0.000148,1,0,0,0,0,0,0
0.270000,0.000526,0.030526,0.000008,1,0,0,0,0,0,0,-0.018360,-0.011965,0.000107,1,0,0,0,0,0,0,0.023400,-0.014264,-0.000166,1,0,0,0,0,0,0
0.280000,0.000549,0.031930,0.000009,1,0,0,0,0,0,0,-0.019658,-0.012780,0.000122,1,0,0,0,0,0,0,0.024620,-0.015004,-0.000183,1,0,0,0,0,0,0
0.290000,0.000572,0.033260,0.000010,1,0,0,0,0,0,0,-0.020870,-0.013542,0.000138,1,0,0,0,0,0,0,0.025797,-0.015717,-0.000202,1,0,0,0,0,0,0
0.300000,0.000594,0.034507,0.000010,1,0,0,0,0,0,0,-0.022003,-0.014256,0.000153,1,0,0,0,0,0,0,0.026921,-0.016398,-0.000220,1,0,0,0,0,0,0
0.310000,0.000614,0.035658,0.000011,1,0,0,0,0,0,0,-0.023062,-0.014923,0.000169,1,0,0,0,0,0,0,0.027975,-0.017037,-0.000237,1,0,0,0,0,0,0
0.320000,0.000634,0.036689,0.000012,1,0,0,0,0,0,0,-0.024053,-0.015547,0.000183,1,0,0,0,0,0,0,0.028937,-0.017622,-0.000254,1,0,0,0,0,0,0
0.330000,0.000652,0.037578,0.000012,1,0,0,0,0,0,0,-0.024983,-0.016133,0.000198,1,0,0,0,0,0,0,0.029794,-0.018145,-0.000269,1,0,0,0,0,0,0
0.340000,0.000669,0.038317,0.000013,1,0,0,0,0,0,0,-0.025849,-0.016678,0.000212,1,0,0,0,0,0,0,0.030536,-0.018601,-0.000283,1,0,0,0,0,0,0
0.350000,0.000685,0.038904,0.000013,1,0,0,0,0,0,0,-0.026638,-0.017176,0.000225,1,0,0,0,0,0,0,0.031159,-0.018985,-0.000295,1,0,0,0,0,0,0
0.360000,0.000700,0.039339,0.000013,1,0,0,0,0,0,0,-0.027334,-0.017618,0.000237,1,0,0,0,0,0,0,0.031655,-0.019294,-0.000305,1,0,0,0,0,0,0
0.370000,0.000713,0.039620,0.000014,1,0,0,0,0,0,0,-0.027926,-0.017997,0.000248,1,0,0,0,0,0,0,0.032011,-0.019521,-0.000312,1,0,0,0,0,0,0
0.380000,0.000726,0.039748,0.000014,1,0,0,0,0,0,0,-0.028408,-0.018308,0.000257,1,0,0,0,0,0,0,0.032220,-0.019661,-0.000316,1,0,0,0,0,0,0
0.390000,0.000736,0.039736,0.000014,1,0,0,0,0,0,0,-0.028774,-0.018550,0.000264,1,0,0,0,0,0,0,0.032280,-0.019714,-0.000318,1,0,0,0,0,0,0
0.400000,0.000746,0.039589,0.000014,1,0,0,0,0,0,0,-0.029020,-0.018719,0.000269,1,0,0,0,0,0,0,0.032195,-0.019680,-0.000317,1,0,0,0,0,0,0
0.410000,0.000755,0.039315,0.000014,1,0,0,0,0,0,0,-0.029142,-0.018813,0.000272,1,0,0,0,0,0,0,0.031971,-0.019563,-0.000313,1,0,0,0,0,0,0
0.420000,0.000762,0.038924,0.000013,1,0,0,0,0,0,0,-0.029131,-0.018828,0.000273,1,0,0,0,0,0,0,0.031612,-0.019366,-0.000307,1,0,0,0,0,0,0
0.430000,0.000769,0.038425,0.000013,1,0,0,0,0,0,0,-0.028986,-0.018761,0.000271,1,0,0,0,0,0,0,0.031125,-0.019093,-0.000298,1,0,0,0,0,0,0
0.440000,0.000774,0.037825,0.000013,1,0,0,0,0,0,0,-0.028709,-0.018615,0.000267,1,0,0,0,0,0,0,0.030517,-0.018748,-0.000288,1,0,0,0,0,0,0
0.450000,0.000778,0.037141,0.000012,1,0,0,0,0,0,0,-0.028302,-0.018391,0.000260,1,0,0,0,0,0,0,0.029794,-0.018335,-0.000275,1,0,0,0,0,0,0
0.460000,0.000782,0.036398,0.000012,1,0,0,0,0,0,0,-0.027771,-0.018092,0.000252,1,0,0,0,0,0,0,0.028965,-0.017859,-0.000261,1,0,0,0,0,0,0
