time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz
0.440000,0.444362,-0.019411,0.252937,-1.173859,0.052760,0.499555,0.565139,-0.015933,1.195221,-0.083307,-0.104600,-0.092656,-0.303211,0.517431,1.141072,0.008812,0.009360,0.056397,-0.296061,-0.515325,1.181163,0.007776,-0.001122,-0.116255
0.450000,0.431932,-0.018814,0.258295,-1.688571,0.122973,0.803979,0.562960,-0.015212,1.199696,-0.087555,-0.099020,-0.075907,-0.305098,0.518557,1.141364,0.002575,0.012619,0.055555,-0.296676,-0.514452,1.172464,0.005591,0.001671,-0.139625
0.460000,0.414268,-0.017526,0.266692,-2.134422,0.153478,0.994962,0.560991,-0.014533,1.203869,-0.090955,-0.093837,-0.060868,-0.306820,0.519581,1.141626,-0.002856,0.015409,0.054659,-0.297237,-0.513655,1.164403,0.003673,0.004094,-0.159944
0.470000,0.392080,-0.015953,0.276972,-2.496280,0.147344,1.079461,0.559211,-0.013895,1.207762,-0.093617,-0.089014,-0.047366,-0.308392,0.520513,1.141859,-0.007578,0.017790,0.053720,-0.297750,-0.512929,1.156935,0.001990,0.006191,-0.177546
0.480000,0.366221,-0.014461,0.288075,-2.787781,0.117809,1.102903,0.557604,-0.013294,1.211395,-0.095640,-0.084518,-0.035247,-0.309827,0.521361,1.142067,-0.011674,0.019810,0.052747,-0.298220,-0.512266,1.150015,0.000515,0.008002,-0.192730
0.490000,0.337396,-0.013279,0.299418,-3.028635,0.080607,1.120567,0.556153,-0.012727,1.214785,-0.097109,-0.080322,-0.024372,-0.311137,0.522133,1.142251,-0.015220,0.021515,0.051748,-0.298649,-0.511662,1.143603,-0.000777,0.009560,-0.205760
0.500000,0.306120,-0.012475,0.310975,-3.226629,0.048175,1.173852,0.554845,-0.012191,1.217949,-0.098097,-0.076398,-0.014618,-0.312333,0.522835,1.142413,-0.018279,0.022942,0.050732,-0.299042,-0.511111,1.137664,-0.001906,0.010895,-0.216872
0.510000,0.272850,-0.011996,0.323122,-3.367541,0.026889,1.276126,0.553667,-0.011686,1.220903,-0.098667,-0.072724,-0.005874,-0.313424,0.523473,1.142555,-0.020908,0.024125,0.049703,-0.299402,-0.510608,1.132161,-0.002891,0.012034,-0.226275
0.520000,0.238212,-0.011725,0.336344,-3.414240,0.017146,1.408599,0.558040,-0.011314,1.215133,-0.083351,-0.069585,-0.021755,-0.313183,0.522979,1.152600,-0.019620,0.022024,0.076253,-0.301451,-0.509836,1.143803,-0.008662,0.013898,-0.187610
0.530000,0.203360,-0.011551,0.350699,-3.151631,0.012085,1.268432,0.562068,-0.010960,1.209748,-0.069624,-0.066619,-0.035928,-0.312957,0.522522,1.161968,-0.018429,0.020110,0.099857,-0.303328,-0.509130,1.154707,-0.013719,0.015498,-0.152553
0.540000,0.171409,-0.011428,0.363492,-2.651530,0.008956,0.980821,0.565778,-0.010621,1.204722,-0.057320,-0.063813,-0.048560,-0.312746,0.522098,1.170706,-0.017326,0.018365,0.120805,-0.305048,-0.508486,1.164925,-0.018138,0.016865,-0.120771
0.550000,0.144734,-0.011337,0.373284,-1.975963,0.005086,0.629316,0.569197,-0.010297,1.200030,-0.046294,-0.061155,-0.059800,-0.312549,0.521705,1.178857,-0.016303,0.016772,0.139356,-0.306624,-0.507897,1.174500,-0.021989,0.018024,-0.091959
0.560000,0.125080,-0.011288,0.379452,-1.173401,-0.001253,0.247730,0.572348,-0.009987,1.195649,-0.036414,-0.058636,-0.069781,-0.312365,0.521340,1.186461,-0.015353,0.015317,0.155743,-0.308067,-0.507360,1.183476,-0.025334,0.019000,-0.065846
