time,drone0_tau_x,drone0_tau_y,drone0_tau_z,drone0_f_x,drone0_f_y,drone0_f_z,drone1_tau_x,drone1_tau_y,drone1_tau_z,drone1_f_x,drone1_f_y,drone1_f_z,drone2_tau_x,drone2_tau_y,drone2_tau_z,drone2_f_x,drone2_f_y,drone2_f_z
0.100000,0.000269,-0.071574,-0.000009,0.135220,-0.002376,23.314650,0.034652,0.019018,0.000011,-0.016671,0.018584,23.024671,-0.051555,0.028482,-0.000011,-0.026251,-0.040489,21.122883
0.110000,0.000253,-0.070225,-0.000010,0.166790,-0.002903,23.755784,0.020391,0.011251,0.000008,-0.022768,0.026752,23.461490,-0.050364,0.028107,-0.000013,-0.035163,-0.054875,21.227935
0.120000,0.000238,-0.068794,-0.000012,0.200564,-0.003473,24.152020,0.045112,0.024710,0.000020,-0.029002,0.035969,22.481610,-0.056510,0.031647,-0.000018,-0.048139,-0.075834,22.514642
0.130000,0.000225,-0.067351,-0.000013,0.236086,-0.004080,24.500342,0.030469,0.016998,0.000016,-0.037003,0.047444,22.567775,-0.064401,0.036040,-0.000024,-0.059360,-0.094204,22.103253
0.140000,0.000213,-0.065909,-0.000015,0.272882,-0.004717,24.799762,0.050128,0.027630,0.000031,-0.046003,0.060775,22.455067,-0.070228,0.039375,-0.000031,-0.072814,-0.116291,22.021793
0.150000,0.000204,-0.064463,-0.000016,0.310485,-0.005380,25.051619,0.045934,0.025508,0.000032,-0.053382,0.072128,21.350773,-0.075974,0.042703,-0.000038,-0.089151,-0.143179,22.258695
0.160000,0.000204,-0.066050,-0.000018,0.340019,-0.005914,24.638725,0.057133,0.031739,0.000045,-0.069150,0.095418,22.902319,-0.080920,0.045618,-0.000045,-0.110080,-0.177661,23.013354
0.170000,0.000213,-0.071662,-0.000022,0.371370,-0.006474,24.352979,0.061879,0.034386,0.000055,-0.078621,0.110354,21.909716,-0.078143,0.044302,-0.000048,-0.135535,-0.219606,24.107879
0.180000,0.000217,-0.074258,-0.000025,0.409235,-0.007138,24.439261,0.065177,0.036478,0.000064,-0.099317,0.141633,23.477634,-0.073352,0.041770,-0.000049,-0.162123,-0.263472,24.958085
0.190000,0.000219,-0.074794,-0.000027,0.449622,-0.007840,24.610607,0.073797,0.041217,0.000080,-0.112325,0.162381,22.778505,-0.070203,0.040067,-0.000051,-0.187653,-0.305666,25.388471
0.200000,0.000218,-0.074826,-0.000030,0.490583,-0.008549,24.765097,0.076641,0.042975,0.000090,-0.130896,0.191560,22.962672,-0.068609,0.039224,-0.000053,-0.213523,-0.348456,25.713357
0.210000,0.000218,-0.075132,-0.000032,0.531336,-0.009252,24.878766,0.081912,0.045987,0.000105,-0.154238,0.228214,23.596487,-0.066218,0.037969,-0.000054,-0.241550,-0.394798,26.179858
0.220000,0.000224,-0.075957,-0.000035,0.571409,-0.009938,24.943724,0.077932,0.044059,0.000106,-0.184418,0.275435,24.847132,-0.061325,0.035375,-0.000050,-0.272962,-0.446664,26.907750
0.230000,0.000234,-0.077274,-0.000038,0.612315,-0.010633,25.032530,0.072408,0.041154,0.000105,-0.214195,0.322341,25.718529,-0.054628,0.031758,-0.000044,-0.304375,-0.498471,27.578275
0.240000,0.000238,-0.078209,-0.000041,0.657146,-0.011388,25.263120,0.069926,0.039824,0.000107,-0.240972,0.364908,26.066385,-0.051027,0.029739,-0.000041,-0.325568,-0.533453,27.381022
0.250000,0.000228,-0.078195,-0.000043,0.706631,-0.012217,25.646838,0.068362,0.039041,0.000109,-0.270044,0.411108,26.557900,-0.051298,0.029841,-0.000043,-0.343636,-0.563282,27.033843
0.260000,0.000209,-0.077011,-0.000044,0.760377,-0.013116,26.159864,0.063170,0.036381,0.000102,-0.308092,0.471122,27.789728,-0.052080,0.030255,-0.000045,-0.359215,-0.589015,26.601707
0.270000,0.000189,-0.074786,-0.000045,0.815370,-0.014039,26.702453,0.051845,0.030424,0.000078,-0.347501,0.533190,29.037311,-0.053267,0.030888,-0.000048,-0.373078,-0.611927,26.146080
0.280000,0.000167,-0.072502,-0.000045,0.863495,-0.014851,27.034368,0.045261,0.026779,0.000066,-0.366364,0.563474,28.659724,-0.054057,0.031311,-0.000050,-0.386653,-0.634367,25.760949
0.290000,0.000157,-0.070783,-0.000045,0.905923,-0.015575,27.227918,0.044469,0.026252,0.000066,-0.383852,0.591480,28.337550,-0.053772,0.031133,-0.000051,-0.402412,-0.660389,25.593569
0.300000,0.000147,-0.068908,-0.000046,0.950005,-0.016338,27.519637,0.044389,0.026177,0.000067,-0.398851,0.615530,27.969711,-0.051738,0.030025,-0.000048,-0.423473,-0.695098,25.813203
0.310000,0.000125,-0.065820,-0.000044,1.003308,-0.017276,28.124823,0.044860,0.026382,0.000070,-0.411292,0.635521,27.552089,-0.048047,0.028016,-0.000042,-0.449082,-0.737228,26.346405
0.320000,0.000089,-0.061478,-0.000042,1.047872,-0.018094,28.548411,0.046292,0.027086,0.000076,-0.421114,0.651391,27.076703,-0.043863,0.025732,-0.000034,-0.473451,-0.777250,26.852496
0.330000,0.000055,-0.057090,-0.000038,1.074048,-0.018632,28.568522,0.047151,0.027496,0.000080,-0.429310,0.664695,26.600547,-0.040032,0.023627,-0.000027,-0.493422,-0.809963,27.177761
0.340000,0.000034,-0.053419,-0.000036,1.091450,-0.019058,28.470648,0.045984,0.026818,0.000079,-0.442859,0.686230,26.541725,-0.036802,0.021808,-0.000021,-0.507945,-0.833651,27.292135
0.350000,0.000026,-0.050421,-0.000034,1.101553,-0.019395,28.300078,0.043080,0.025223,0.000072,-0.460086,0.713370,26.774186,-0.033788,0.020117,-0.000016,-0.522959,-0.858055,27.528998
0.360000,0.000015,-0.047574,-0.000032,1.109005,-0.019723,28.176271,0.039443,0.023230,0.000062,-0.473665,0.734717,26.872767,-0.030400,0.018275,-0.000008,-0.537890,-0.882219,27.860775
0.370000,0.000002,-0.044728,-0.000030,1.111080,-0.019996,28.028895,0.035712,0.021164,0.000053,-0.485178,0.752697,26.945872,-0.027010,0.016465,0.000001,-0.550309,-0.902125,28.172334
0.380000,0.000009,-0.042777,-0.000029,1.101727,-0.020100,27.702843,0.032202,0.019186,0.000044,-0.493584,0.765679,26.945871,-0.024241,0.014954,0.000008,-0.555076,-0.909349,28.213736
0.390000,0.000015,-0.041404,-0.000028,1.092137,-0.020231,27.470682,0.028999,0.017362,0.000036,-0.499084,0.773966,26.890990,-0.021991,0.013699,0.000012,-0.553907,-0.906720,28.079337
0.400000,0.000018,-0.040196,-0.000028,1.082185,-0.020386,27.321488,0.025697,0.015497,0.000028,-0.505054,0.782787,26.966000,-0.019826,0.012429,0.000014,-0.544888,-0.891137,27.669522
0.410000,0.000015,-0.039379,-0.000027,1.069273,-0.020517,27.183734,0.022262,0.013642,0.000016,-0.513403,0.795065,27.274789,-0.017513,0.011046,0.000015,-0.532271,-0.869594,27.190502
0.420000,0.000008,-0.039194,-0.000027,1.053538,-0.020622,27.053200,0.019313,0.012082,0.000005,-0.516621,0.799132,27.424660,-0.014798,0.009400,0.000015,-0.518248,-0.845689,26.743431
0.430000,-0.000003,-0.039146,-0.000026,1.039960,-0.020794,27.051273,0.016731,0.010640,-0.000002,-0.511223,0.789622,27.233977,-0.012108,0.007776,0.000015,-0.505898,-0.824443,26.479722
0.440000,-0.000020,-0.039284,-0.000026,1.017288,-0.020810,26.881522,0.014128,0.009130,-0.000007,-0.502907,0.775384,27.001254,-0.009845,0.006416,0.000015,-0.494383,-0.804479,26.353940
0.450000,-0.000015,-0.041450,-0.000028,0.988647,-0.020714,26.606625,0.011605,0.007647,-0.000011,-0.493087,0.758617,26.796808,-0.008131,0.005387,0.000015,-0.482547,-0.783904,26.303078
0.460000,-0.000005,-0.045275,-0.000032,0.959304,-0.020597,26.344270,0.009216,0.006232,-0.000015,-0.480634,0.737598,26.552978,-0.006882,0.004628,0.000013,-0.469276,-0.760907,26.262686
0.470000,0.000014,-0.050366,-0.000037,0.931237,-0.020492,26.129592,0.005578,0.004061,-0.000020,-0.463304,0.708905,26.136048,-0.005973,0.004069,0.000012,-0.454301,-0.735059,26.210484
0.480000,0.000023,-0.056816,-0.000042,0.904466,-0.020386,25.945157,0.001707,0.001754,-0.000025,-0.446989,0.681573,25.870050,-0.005159,0.003567,0.000011,-0.436882,-0.705176,26.092855
0.490000,0.000039,-0.064645,-0.000050,0.879812,-0.020286,25.794594,-0.001799,-0.000337,-0.000029,-0.430660,0.654009,25.698112,-0.004580,0.003203,0.000009,-0.418939,-0.674379,26.012591
0.500000,0.000059,-0.073526,-0.000058,0.858349,-0.020200,25.689712,-0.004773,-0.002124,-0.000032,-0.413765,0.625362,25.587124,-0.004409,0.003067,0.000006,-0.400863,-0.643297,25.988849
0.510000,0.000088,-0.082638,-0.000067,0.841063,-0.020140,25.643127,-0.007202,-0.003586,-0.000034,-0.395903,0.595027,25.509685,-0.004548,0.003123,0.000004,-0.381844,-0.610635,25.963319
0.520000,0.000116,-0.090746,-0.000075,0.828512,-0.020111,25.660851,-0.009149,-0.004758,-0.000036,-0.376902,0.562752,25.449346,-0.004476,0.003064,0.000002,-0.358007,-0.570234,25.647474
0.530000,0.000158,-0.096550,-0.000081,0.820461,-0.020100,25.732999,-0.010640,-0.005675,-0.000036,-0.356786,0.528594,25.400208,-0.004493,0.003056,0.000001,-0.334659,-0.530606,25.380640
0.540000,0.000202,-0.099261,-0.000085,0.815481,-0.020075,25.820962,-0.011700,-0.006334,-0.000035,-0.335662,0.492735,25.360893,-0.005222,0.003478,-0.000002,-0.312169,-0.492332,25.183266
0.550000,0.000269,-0.101188,-0.000089,0.809795,-0.019943,25.812227,-0.012355,-0.006762,-0.000033,-0.313609,0.455319,25.326557,-0.006845,0.004448,-0.000004,-0.290388,-0.455172,25.035233
0.560000,0.000356,-0.101069,-0.000092,0.807563,-0.019804,25.842850,-0.012710,-0.007012,-0.000031,-0.290637,0.416396,25.284814,-0.009604,0.006124,-0.000006,-0.269345,-0.419168,24.924684
0.570000,0.000453,-0.098073,-0.000092,0.807191,-0.019626,25.878628,-0.012968,-0.007200,-0.000029,-0.266740,0.376006,25.218079,-0.013860,0.008725,-0.000010,-0.249158,-0.384512,24.840940
0.580000,0.000559,-0.093171,-0.000091,0.806787,-0.019373,25.879307,-0.013143,-0.007328,-0.000027,-0.242311,0.334756,25.144011,-0.020106,0.012559,-0.000014,-0.230096,-0.351633,24.778523
0.590000,0.000687,-0.087791,-0.000091,0.805177,-0.019024,25.824230,-0.013127,-0.007344,-0.000025,-0.217561,0.292986,25.066142,-0.028868,0.017950,-0.000020,-0.212606,-0.321238,24.740223
0.600000,0.000862,-0.083790,-0.000092,0.799877,-0.018524,25.643529,-0.012863,-0.007208,-0.000023,-0.192695,0.251024,24.988275,-0.040502,0.025140,-0.000028,-0.197287,-0.294267,24.735892
0.610000,0.001105,-0.080826,-0.000097,0.794883,-0.017953,25.464765,-0.012181,-0.006821,-0.000020,-0.167942,0.209224,24.918261,-0.054819,0.034055,-0.000038,-0.184844,-0.271807,24.780877
0.620000,0.001382,-0.076863,-0.000102,0.791664,-0.017339,25.340757,-0.010978,-0.006118,-0.000017,-0.143399,0.167777,24.844204,-0.070610,0.044001,-0.000050,-0.176042,-0.255015,24.898942
0.630000,0.001668,-0.071639,-0.000106,0.790217,-0.016673,25.283094,-0.009052,-0.004972,-0.000012,-0.119310,0.127062,24.770475,-0.085167,0.053363,-0.000062,-0.171555,-0.244864,25.119792
0.640000,0.001938,-0.065433,-0.000109,0.790178,-0.015948,25.294194,-0.006105,-0.003204,-0.000006,-0.095916,0.087472,24.698153,-0.094612,0.059758,-0.000071,-0.171586,-0.241577,25.449376
0.650000,0.002185,-0.059502,-0.000111,0.789167,-0.015115,25.310253,-0.001775,-0.000591,0.000002,-0.073520,0.049473,24.633580,-0.101964,0.064884,-0.000080,-0.173707,-0.241671,25.540576
0.660000,0.002437,-0.054950,-0.000114,0.786068,-0.014153,25.301023,0.004379,0.003130,0.000014,-0.052433,0.013587,24.571618,-0.105715,0.067915,-0.000087,-0.180448,-0.248685,25.754894
0.670000,0.002708,-0.052335,-0.000119,0.780459,-0.013050,25.251069,0.012774,0.008239,0.000030,-0.033093,-0.019536,24.529426,-0.099143,0.064560,-0.000083,-0.191432,-0.261878,26.117165
0.680000,0.003025,-0.051904,-0.000126,0.772751,-0.011804,25.165218,0.023620,0.014860,0.000052,-0.015964,-0.049209,24.525351,-0.082440,0.054631,-0.000067,-0.204567,-0.278098,26.508736
0.690000,0.003368,-0.053593,-0.000134,0.764263,-0.010425,25.072867,0.036614,0.022850,0.000079,-0.001524,-0.074736,24.577633,-0.062155,0.042038,-0.000048,-0.216814,-0.293001,26.729409
0.700000,0.003695,-0.056994,-0.000142,0.756890,-0.008923,25.020676,0.050774,0.031620,0.000110,0.009762,-0.095440,24.699859,-0.045280,0.031265,-0.000032,-0.226577,-0.304389,26.722245
0.710000,0.003925,-0.061233,-0.000147,0.752339,-0.007310,25.051311,0.064442,0.040203,0.000142,0.017488,-0.110715,24.893238,-0.034113,0.023994,-0.000022,-0.233591,-0.311971,26.520529
0.720000,0.003998,-0.065232,-0.000145,0.751166,-0.005589,25.174695,0.075651,0.047380,0.000173,0.021367,-0.120089,25.141401,-0.029265,0.020795,-0.000018,-0.237716,-0.315657,26.117646
0.730000,0.003900,-0.068204,-0.000138,0.752382,-0.003767,25.355122,0.084103,0.052901,0.000200,0.021184,-0.122788,25.312753,-0.033313,0.023555,-0.000023,-0.239128,-0.315819,25.487837
0.740000,0.003670,-0.070086,-0.000125,0.754074,-0.001862,25.529513,0.092985,0.058693,0.000229,0.016772,-0.118528,25.406698,-0.041209,0.029221,-0.000030,-0.240928,-0.316653,24.883858
0.750000,0.003387,-0.071504,-0.000111,0.754626,0.000088,25.644390,0.096356,0.061183,0.000249,0.008269,-0.108393,25.658526,-0.046408,0.033346,-0.000030,-0.244423,-0.319820,24.402072
0.760000,0.003094,-0.073250,-0.000096,0.753612,0.002039,25.683077,0.088548,0.056775,0.000241,-0.003731,-0.093387,26.068722,-0.048855,0.035698,-0.000027,-0.250700,-0.326647,24.137303
0.770000,0.002821,-0.075815,-0.000081,0.751945,0.003953,25.670155,0.071576,0.046503,0.000208,-0.017963,-0.074709,26.429555,-0.048458,0.036017,-0.000021,-0.257622,-0.334254,23.891808
0.780000,0.002568,-0.079201,-0.000066,0.751370,0.005810,25.656236,0.052377,0.034601,0.000164,-0.032916,-0.054143,26.613089,-0.045275,0.034170,-0.000015,-0.266666,-0.344513,23.821952
0.790000,0.002336,-0.083075,-0.000052,0.753489,0.007605,25.686909,0.035644,0.024080,0.000121,-0.047397,-0.033337,26.592277,-0.039975,0.030466,-0.000011,-0.279058,-0.358975,24.048945
0.800000,0.002171,-0.087216,-0.000039,0.758741,0.009338,25.769225,0.024825,0.017139,0.000091,-0.060730,-0.013266,26.370573,-0.033751,0.025723,-0.000011,-0.292819,-0.375090,24.418610
0.810000,0.002109,-0.091922,-0.000029,0.766171,0.010998,25.863044,0.019851,0.013846,0.000076,-0.072894,0.005773,26.025867,-0.028387,0.021381,-0.000015,-0.305715,-0.390041,24.768487
0.820000,0.002182,-0.098155,-0.000022,0.774345,0.012568,25.909131,0.025023,0.016795,0.000089,-0.083546,0.024020,25.378273,-0.025386,0.018605,-0.000023,-0.314001,-0.399140,24.819480
0.830000,0.002419,-0.107200,-0.000018,0.782730,0.014042,25.872154,0.035114,0.022992,0.000116,-0.094739,0.042920,24.847863,-0.024344,0.017169,-0.000035,-0.320570,-0.406178,24.813702
0.840000,0.002824,-0.119884,-0.000017,0.792888,0.015454,25.777497,0.044757,0.029003,0.000144,-0.107279,0.063424,24.490165,-0.024289,0.016434,-0.000048,-0.326720,-0.412875,24.848832
0.850000,0.003361,-0.135324,-0.000018,0.808377,0.016889,25.708507,0.053217,0.034232,0.000169,-0.120269,0.085101,24.065556,-0.025315,0.016467,-0.000063,-0.331375,-0.417924,24.837032
0.860000,0.003929,-0.150433,-0.000020,0.833084,0.018456,25.758198,0.063994,0.040784,0.000203,-0.133821,0.108138,23.572262,-0.027897,0.017513,-0.000082,-0.334430,-0.421274,24.761660
0.870000,0.004375,-0.161190,-0.000021,0.868454,0.020216,25.953063,0.072222,0.045732,0.000231,-0.149798,0.134225,23.294063,-0.031738,0.019457,-0.000103,-0.337362,-0.424864,24.716329
0.880000,0.004603,-0.165494,-0.000020,0.911639,0.022116,26.211579,0.076085,0.047822,0.000247,-0.167558,0.162867,23.112232,-0.037089,0.022454,-0.000127,-0.339618,-0.428071,24.640596
0.890000,0.004628,-0.164953,-0.000017,0.957588,0.024030,26.412913,0.075378,0.046892,0.000252,-0.187686,0.194622,23.119195,-0.043915,0.026497,-0.000153,-0.342034,-0.432027,24.571176
0.900000,0.004519,-0.162657,-0.000011,1.002687,0.025848,26.490952,0.068707,0.042253,0.000240,-0.211226,0.230618,23.444268,-0.051926,0.031456,-0.000180,-0.344948,-0.437222,24.505514
0.910000,0.004294,-0.158708,-0.000002,1.050091,0.027629,26.558321,0.057401,0.034888,0.000211,-0.237632,0.270304,24.029372,-0.060572,0.037001,-0.000204,-0.348837,-0.444304,24.451126
0.920000,0.003975,-0.153323,0.000008,1.098965,0.029337,26.616270,0.045942,0.027582,0.000179,-0.262624,0.308663,24.483479,-0.068706,0.042435,-0.000223,-0.354398,-0.454171,24.434190
0.930000,0.003611,-0.147090,0.000020,1.149671,0.030967,26.693285,0.039274,0.023045,0.000163,-0.284209,0.343090,24.690675,-0.074794,0.046794,-0.000231,-0.362030,-0.467297,24.468638
0.940000,0.003318,-0.144682,0.000033,1.190481,0.032190,26.536078,0.034233,0.019787,0.000149,-0.306560,0.378496,25.046491,-0.077838,0.049370,-0.000226,-0.371541,-0.483347,24.540501
0.950000,0.003093,-0.145668,0.000047,1.234365,0.033342,26.443110,0.030251,0.017504,0.000131,-0.327416,0.412059,25.365350,-0.077605,0.049918,-0.000210,-0.382726,-0.501937,24.646572
0.960000,0.002923,-0.149116,0.000062,1.280359,0.034389,26.381642,0.027857,0.016270,0.000117,-0.344468,0.440709,25.490685,-0.074406,0.048564,-0.000185,-0.395835,-0.523274,24.819926
0.970000,0.002775,-0.154458,0.000078,1.329661,0.035351,26.365167,0.026924,0.015845,0.000108,-0.357889,0.464495,25.460006,-0.068724,0.045540,-0.000154,-0.411547,-0.548158,25.121911
0.980000,0.002570,-0.160042,0.000098,1.384031,0.036260,26.417443,0.027080,0.015977,0.000104,-0.368225,0.484031,25.323941,-0.062369,0.041902,-0.000124,-0.427663,-0.573591,25.438536
0.990000,0.002210,-0.163691,0.000124,1.443959,0.037100,26.541223,0.028668,0.016802,0.000108,-0.374747,0.498305,25.035323,-0.059204,0.040084,-0.000107,-0.440813,-0.595008,25.585945
1.000000,0.001625,-0.164057,0.000159,1.507518,0.037782,26.703447,0.032768,0.018845,0.000126,-0.377911,0.507932,24.618487,-0.058548,0.039744,-0.000098,-0.455205,-0.618081,25.810627
1.010000,0.000800,-0.161202,0.000204,1.057783,0.025696,18.078942,0.039494,0.022332,0.000155,-0.380686,0.517010,24.243946,-0.059040,0.040048,-0.000095,-0.469812,-0.641458,26.049136
1.020000,-0.000425,-0.141886,0.000253,1.139611,0.026635,18.822258,0.046938,0.026441,0.000182,-0.385649,0.529182,24.042629,-0.068193,0.045660,-0.000117,-0.469113,-0.643926,25.441843
1.030000,-0.001445,-0.133876,0.000308,1.228479,0.027392,19.631311,0.053230,0.030185,0.000198,-0.393235,0.545154,24.013498,-0.082664,0.054723,-0.000151,-0.476864,-0.658116,25.242017
1.040000,-0.002288,-0.129333,0.000360,1.314795,0.027697,20.353271,0.056997,0.032681,0.000200,-0.402951,0.564277,24.111889,-0.094988,0.062455,-0.000179,-0.492414,-0.683345,25.360424
1.050000,-0.002857,-0.128125,0.000400,1.399916,0.027565,21.020595,0.057790,0.033545,0.000189,-0.413525,0.584729,24.261805,-0.096066,0.062562,-0.000195,-0.297789,-0.415571,14.879821
1.060000,-0.003074,-0.131114,0.000421,1.489522,0.027104,21.721802,0.056496,0.033151,0.000171,-0.423125,0.603825,24.366815,-0.094138,0.060821,-0.000203,-0.327419,-0.459440,15.836974
1.070000,-0.002935,-0.140180,0.000422,1.583937,0.026318,22.452839,0.046291,0.026557,0.000153,-0.182921,0.263294,10.353113,-0.096144,0.061862,-0.000213,-0.359648,-0.507386,16.801955
1.080000,-0.002327,-0.152850,0.000389,1.675790,0.025125,23.100148,0.040189,0.022876,0.000135,-0.209804,0.304406,11.675893,-0.096880,0.062346,-0.000213,-0.390914,-0.554367,17.608152
1.090000,-0.001274,-0.167208,0.000317,1.765350,0.023637,23.665329,0.039724,0.022692,0.000127,-0.246355,0.360062,13.481727,-0.094365,0.060997,-0.000198,-0.418963,-0.597061,18.180653
1.100000,0.000109,-0.180024,0.000209,1.847712,0.021930,24.085275,0.043227,0.024901,0.000129,-0.284535,0.418717,15.302852,-0.086736,0.056606,-0.000163,-0.441036,-0.631332,18.446030
1.110000,0.001620,-0.187708,0.000076,1.921535,0.020154,24.356624,0.043010,0.025121,0.000115,-0.315551,0.467301,16.672429,-0.075013,0.049661,-0.000115,-0.460504,-0.661789,18.598685
1.120000,0.003091,-0.189886,-0.000066,1.997426,0.018556,24.631400,0.038623,0.022934,0.000090,-0.339379,0.505445,17.628543,-0.068714,0.046007,-0.000082,-0.492485,-0.710138,19.257563
1.130000,0.004494,-0.188200,-0.000212,2.075331,0.017221,24.918996,0.033647,0.020350,0.000064,-0.359395,0.537917,18.382064,-0.074493,0.050297,-0.000065,-0.530674,-0.767452,20.120481
1.140000,0.005749,-0.180689,-0.000353,2.147459,0.016163,25.140985,0.029966,0.018497,0.000042,-0.376648,0.566151,19.006255,-0.079925,0.054813,-0.000028,-0.563841,-0.817425,20.739191
1.150000,0.006842,-0.167631,-0.000486,2.214092,0.015457,25.323804,0.028246,0.017796,0.000024,-0.393834,0.594126,19.646237,-0.083917,0.058620,0.000022,-0.595727,-0.865288,21.267956
1.160000,0.007821,-0.151301,-0.000611,2.278210,0.015176,25.522290,0.028493,0.018301,0.000010,-0.410714,0.621452,20.290839,-0.087979,0.062618,0.000081,-0.627918,-0.913203,21.768285
1.170000,0.008766,-0.133912,-0.000733,2.337369,0.015355,25.725098,0.029574,0.019284,-0.000002,-0.422953,0.641517,20.727219,-0.092556,0.067092,0.000148,-0.660587,-0.961285,22.244353
1.180000,0.009606,-0.116731,-0.000843,2.384618,0.015991,25.870601,0.028739,0.018949,-0.000012,-0.421800,0.640958,20.538441,-0.096763,0.071408,0.000221,-0.691749,-1.006503,22.628698
1.190000,0.010320,-0.101582,-0.000938,2.421407,0.017115,25.987039,0.024932,0.016491,-0.000016,-0.417046,0.634600,20.223788,-0.098179,0.073700,0.000292,-0.719183,-1.045521,22.860252
1.200000,0.010884,-0.090057,-0.001013,2.444344,0.018703,26.044264,0.023233,0.015325,-0.000017,-0.425996,0.648840,20.629470,-0.096757,0.073725,0.000349,-0.745410,-1.081987,23.039917
1.210000,0.011183,-0.082629,-0.001056,2.449763,0.020691,26.004682,0.023173,0.015304,-0.000019,-0.432664,0.659370,20.973436,-0.094918,0.073263,0.000396,-0.772913,-1.119508,23.255485
1.220000,0.011225,-0.079352,-0.001066,2.442503,0.023045,25.916206,0.023946,0.015883,-0.000022,-0.440863,0.671980,21.439593,-0.089500,0.069956,0.000425,-0.790269,-1.141588,23.178198
1.230000,0.011070,-0.079509,-0.001048,2.425485,0.025709,25.802544,0.026612,0.017775,-0.000028,-0.452425,0.689440,22.114112,-0.074077,0.058562,0.000395,-0.792013,-1.140662,22.703610
1.240000,0.010940,-0.082506,-0.001024,2.412197,0.028768,25.798858,0.030828,0.020776,-0.000036,-0.463320,0.705556,22.791668,-0.059861,0.047514,0.000338,-0.805614,-1.156666,22.661187
1.250000,0.011241,-0.088933,-0.001030,2.415453,0.032419,26.035033,0.035266,0.023980,-0.000045,-0.471649,0.717386,23.368625,-0.057039,0.045436,0.000331,-0.831722,-1.190361,23.037542
1.260000,0.011664,-0.097105,-0.001039,2.404694,0.036332,26.173604,0.039356,0.026935,-0.000052,-0.476634,0.723727,23.796599,-0.055442,0.044587,0.000344,-0.851456,-1.214492,23.286799
1.270000,0.011919,-0.104582,-0.001028,2.381657,0.040462,26.222579,0.042323,0.029078,-0.000057,-0.477163,0.722902,24.012027,-0.052720,0.042864,0.000351,-0.867544,-1.232995,23.490949
1.280000,0.012049,-0.110410,-0.001001,2.351885,0.044816,26.234899,0.044103,0.030350,-0.000058,-0.475018,0.717664,24.100534,-0.049102,0.040313,0.000347,-0.879080,-1.244657,23.633331
1.290000,0.012171,-0.114601,-0.000970,2.321206,0.049456,26.270965,0.045379,0.031224,-0.000056,-0.471837,0.710537,24.143256,-0.045100,0.037299,0.000331,-0.886470,-1.250159,23.731916
1.300000,0.012191,-0.116500,-0.000931,2.280846,0.054151,26.228015,0.046517,0.031985,-0.000053,-0.468465,0.702830,24.181574,-0.041361,0.034351,0.000308,-0.890626,-1.250886,23.815561
1.310000,0.011994,-0.115597,-0.000875,2.235402,0.058911,26.156076,0.048203,0.033102,-0.000048,-0.466170,0.696466,24.278260,-0.038170,0.031708,0.000280,-0.891258,-1.246516,23.878407
1.320000,0.011669,-0.113224,-0.000810,2.185950,0.063683,26.066806,0.050374,0.034563,-0.000044,-0.463544,0.689349,24.353933,-0.035762,0.029592,0.000249,-0.889687,-1.238971,23.955967
