time,rope0_mag,rope0_fx,rope0_fy,rope0_fz,rope1_mag,rope1_fx,rope1_fy,rope1_fz,rope2_mag,rope2_fx,rope2_fy,rope2_fz
0.780000,3.737020,-0.979271,-0.022465,-3.606361,0.980142,0.327082,-0.502688,-0.775242,2.891902,0.372396,0.485770,-2.826384
0.790000,3.823903,-1.033044,-0.019793,-3.681666,0.603223,0.202018,-0.310452,-0.476116,2.847425,0.303703,0.397175,-2.803185
0.800000,3.856194,-1.086546,-0.018246,-3.699907,0.413959,0.137642,-0.211538,-0.328129,2.602920,0.232263,0.309822,-2.573957
0.810000,3.866538,-1.151101,-0.018360,-3.691172,0.374106,0.122325,-0.188027,-0.299396,2.306929,0.175853,0.243828,-2.287257
0.820000,3.919394,-1.247264,-0.020522,-3.715583,0.708316,0.225532,-0.346757,-0.574984,2.274522,0.152915,0.223884,-2.258306
0.830000,4.067116,-1.394458,-0.024974,-3.820509,1.023266,0.313411,-0.482136,-0.846400,2.300570,0.143421,0.223262,-2.285215
0.840000,4.301758,-1.592830,-0.031608,-3.995875,1.240976,0.360091,-0.554586,-1.050138,2.278564,0.140551,0.231112,-2.262451
0.850000,4.542785,-1.808435,-0.039447,-4.167122,1.615203,0.436027,-0.672970,-1.402095,2.303271,0.150420,0.256663,-2.283978
0.860000,4.677546,-1.978443,-0.046443,-4.238283,2.174293,0.534365,-0.827815,-1.938227,2.407612,0.176294,0.305535,-2.381631
0.870000,4.646618,-2.050563,-0.050502,-4.169376,2.616506,0.570927,-0.890000,-2.393334,2.498948,0.212935,0.368266,-2.462474
0.880000,4.508110,-2.030417,-0.051168,-4.024654,3.048057,0.574588,-0.904772,-2.853399,2.643332,0.265813,0.453841,-2.590478
0.890000,4.385041,-1.970028,-0.049631,-3.917284,3.348766,0.530705,-0.848826,-3.195635,2.807836,0.331385,0.555873,-2.732240
0.900000,4.368018,-1.916766,-0.047221,-3.924712,3.324788,0.432859,-0.708601,-3.219430,2.997079,0.406836,0.669765,-2.892815
0.910000,4.352903,-1.835414,-0.043269,-3.946790,2.957578,0.312010,-0.527747,-2.893338,3.205014,0.485335,0.784789,-3.069311
0.920000,4.342155,-1.743894,-0.038543,-3.976387,2.620585,0.224071,-0.395568,-2.580849,3.402273,0.553531,0.880387,-3.239442
0.930000,4.303987,-1.647916,-0.033579,-3.975871,2.478333,0.175955,-0.326440,-2.450431,3.567526,0.598184,0.937036,-3.389894
0.940000,4.536247,-1.673845,-0.031159,-4.216019,2.114569,0.132341,-0.257141,-2.094699,3.708407,0.614535,0.948917,-3.531881
0.950000,4.738672,-1.715669,-0.029186,-4.417085,1.696829,0.102010,-0.204144,-1.681412,3.822704,0.603230,0.918479,-3.661363
0.960000,4.943036,-1.788503,-0.027877,-4.608045,1.406222,0.088238,-0.177846,-1.392137,3.864819,0.566449,0.850577,-3.727262
0.970000,5.128717,-1.875323,-0.026436,-4.773489,1.239885,0.085936,-0.171417,-1.224968,3.743850,0.507886,0.752721,-3.632062
0.980000,5.259169,-1.943014,-0.023466,-4.887024,1.174638,0.092563,-0.180990,-1.156914,3.554058,0.456804,0.669917,-3.460328
0.990000,5.315774,-1.963000,-0.017655,-4.940017,1.292622,0.116890,-0.223255,-1.267819,3.499086,0.445838,0.650048,-3.409145
1.000000,5.320148,-1.930711,-0.008499,-4.957444,1.613007,0.167276,-0.311897,-1.573700,3.325801,0.442462,0.645065,-3.232502
1.010000,5.311416,-1.862614,0.003509,-4.974112,1.977757,0.233644,-0.425650,-1.917226,3.081023,0.444842,0.651366,-2.978346
1.020000,5.093334,-1.710489,0.016354,-4.797501,2.233363,0.296157,-0.528264,-2.149683,3.781486,0.603453,0.889655,-3.625465
1.030000,5.025857,-1.622415,0.028508,-4.756700,2.344420,0.340820,-0.597015,-2.241366,4.154856,0.732565,1.088445,-3.942266
1.040000,4.952350,-1.563659,0.037683,-4.698863,2.322588,0.359050,-0.619657,-2.209417,4.223478,0.810179,1.213172,-3.963532
1.050000,4.897249,-1.555295,0.042291,-4.643524,2.224019,0.353304,-0.602492,-2.111502,3.897161,0.795262,1.199407,-3.621719
1.060000,4.948592,-1.629931,0.042085,-4.672272,2.146337,0.338107,-0.571046,-2.041165,3.697070,0.786704,1.193692,-3.409475
1.070000,5.091837,-1.782103,0.036353,-4.769654,2.001272,0.301760,-0.505612,-1.912691,3.606894,0.787887,1.200505,-3.308732
1.080000,5.213029,-1.961537,0.024258,-4.829851,1.873739,0.261657,-0.435382,-1.803573,3.456374,0.767353,1.170764,-3.160222
1.090000,5.308713,-2.141642,0.007087,-4.857546,2.375833,0.297141,-0.491133,-2.305445,3.158856,0.710273,1.080901,-2.881933
1.100000,5.310157,-2.262157,-0.012909,-4.804190,2.998065,0.324758,-0.532844,-2.932406,2.632240,0.600536,0.907497,-2.396767
1.110000,5.208572,-2.287826,-0.032669,-4.679103,3.274599,0.300004,-0.487437,-3.224190,2.070783,0.481690,0.719667,-1.881009
1.120000,5.151167,-2.266256,-0.051124,-4.625580,3.243698,0.251815,-0.403169,-3.208679,2.086543,0.497728,0.732495,-1.889280
1.130000,5.134094,-2.191118,-0.068081,-4.642552,3.103107,0.211881,-0.332133,-3.077998,2.361125,0.580903,0.839678,-2.128944
1.140000,5.075015,-2.031750,-0.082550,-4.649834,2.918864,0.187298,-0.286167,-2.898758,2.449064,0.625289,0.885739,-2.195995
1.150000,4.996385,-1.814872,-0.094901,-4.654148,2.830007,0.183283,-0.273155,-2.810824,2.502529,0.666244,0.923772,-2.228322
1.160000,4.950155,-1.582541,-0.106466,-4.689165,2.811726,0.193933,-0.283446,-2.790672,2.576666,0.716651,0.972664,-2.275861
1.170000,4.922320,-1.353423,-0.117375,-4.731142,2.641896,0.199219,-0.287380,-2.618652,2.671405,0.774740,1.030401,-2.339756
1.180000,4.852027,-1.136931,-0.126217,-4.715254,1.902333,0.157325,-0.225018,-1.882415,2.713184,0.815398,1.064618,-2.358618
1.190000,4.769136,-0.965173,-0.133460,-4.668542,1.110175,0.099913,-0.142055,-1.096507,2.637393,0.812815,1.043972,-2.281512
1.200000,4.641560,-0.846024,-0.137908,-4.561722,1.077763,0.104342,-0.147697,-1.062484,2.542513,0.792350,1.003057,-2.197824
1.210000,4.434000,-0.777113,-0.138149,-4.363183,1.027762,0.105837,-0.149298,-1.011337,2.508371,0.777346,0.971434,-2.178067
1.220000,4.193973,-0.758393,-0.135495,-4.122608,1.140974,0.123806,-0.174175,-1.120783,2.193295,0.663726,0.819646,-1.923067
1.230000,3.945895,-0.776952,-0.130941,-3.866431,1.496542,0.169877,-0.238495,-1.467617,1.504094,0.436477,0.532810,-1.337123
1.240000,3.825935,-0.843729,-0.129470,-3.729495,1.883705,0.222839,-0.312408,-1.844204,1.295729,0.354284,0.427438,-1.170767
1.250000,3.959415,-0.983020,-0.135987,-3.833033,2.200681,0.271680,-0.380663,-2.150415,1.465688,0.371526,0.442866,-1.346878
1.260000,4.007094,-1.108809,-0.139362,-3.848106,2.394999,0.310692,-0.435556,-2.334476,1.549662,0.358502,0.422127,-1.447321
1.270000,3.978763,-1.204238,-0.140048,-3.789559,2.402301,0.330828,-0.464603,-2.333613,1.603873,0.333922,0.388525,-1.519853
1.280000,3.926471,-1.270950,-0.139809,-3.712454,2.307626,0.340456,-0.479463,-2.231444,1.608946,0.298398,0.343601,-1.543244
1.290000,3.907761,-1.322570,-0.140434,-3.674463,2.188352,0.347536,-0.491091,-2.104028,1.583783,0.260604,0.298016,-1.533506
1.300000,3.816449,-1.323949,-0.137644,-3.576800,2.084435,0.356078,-0.504907,-1.990766,1.555580,0.228143,0.260715,-1.516511
1.310000,3.704551,-1.297401,-0.132769,-3.467394,2.056497,0.375773,-0.534502,-1.949944,1.518097,0.201454,0.232181,-1.486650
1.320000,3.577759,-1.253661,-0.125639,-3.348568,2.020021,0.391189,-0.557808,-1.901659,1.506393,0.185521,0.218014,-1.478943
1.330000,3.367479,-1.178033,-0.113857,-3.152648,1.825884,0.370482,-0.529145,-1.707806,1.520239,0.179656,0.217441,-1.493844
1.340000,3.201131,-1.122399,-0.102146,-2.996169,1.647759,0.346014,-0.494531,-1.533239,1.715978,0.201962,0.253334,-1.685115
1.350000,3.231491,-1.144948,-0.095261,-3.020356,1.751496,0.375899,-0.537039,-1.624200,1.926859,0.234457,0.305078,-1.888053
1.360000,3.229667,-1.167685,-0.086055,-3.009959,1.953631,0.423346,-0.603883,-1.809081,2.096361,0.271564,0.365059,-2.046391
1.370000,3.210780,-1.194592,-0.075679,-2.979317,2.166994,0.468801,-0.666730,-2.007875,2.229775,0.312229,0.430690,-2.165390
1.380000,3.193957,-1.228244,-0.065266,-2.947629,2.345061,0.501806,-0.710398,-2.177805,2.328582,0.352740,0.495801,-2.247677
1.390000,3.162501,-1.255689,-0.055043,-2.902005,2.429613,0.511253,-0.719297,-2.263681,2.413697,0.391480,0.557377,-2.315601
1.400000,3.187474,-1.298268,-0.046588,-2.910725,2.387011,0.493158,-0.688656,-2.231675,2.525506,0.431111,0.618878,-2.410252
1.410000,3.210352,-1.326268,-0.038999,-2.923329,2.265938,0.460651,-0.638026,-2.124899,2.700158,0.475349,0.685532,-2.568062
1.420000,3.188576,-1.316372,-0.031915,-2.903990,2.180900,0.438236,-0.602101,-2.049817,2.938450,0.522587,0.754792,-2.791358
1.430000,3.179178,-1.289471,-0.025861,-2.905816,2.174714,0.434255,-0.592357,-2.046929,3.192889,0.563303,0.812397,-3.035991
1.440000,3.167299,-1.239829,-0.020300,-2.914480,2.111090,0.420878,-0.570874,-1.988383,3.403043,0.588027,0.844124,-3.243822
1.450000,3.044693,-1.130650,-0.014289,-2.826938,1.885497,0.376150,-0.508275,-1.776307,3.565922,0.600363,0.854898,-3.409474
1.460000,2.771222,-0.961476,-0.007912,-2.599072,1.586582,0.316429,-0.426753,-1.494991,3.742310,0.615176,0.865858,-3.588417
1.470000,2.633417,-0.843559,-0.002132,-2.494652,1.442091,0.286426,-0.386208,-1.359570,3.946957,0.637277,0.883578,-3.793631
1.480000,2.618505,-0.769110,0.003830,-2.503003,1.536925,0.302146,-0.407945,-1.450664,4.068628,0.647724,0.881970,-3.918714
1.490000,2.503155,-0.673210,0.009877,-2.410908,1.679498,0.324259,-0.439069,-1.588329,3.983688,0.622515,0.830154,-3.846179
1.500000,2.424579,-0.600196,0.016000,-2.349062,1.848122,0.347220,-0.472349,-1.752677,3.798232,0.573603,0.746966,-3.679618
1.510000,2.517410,-0.580582,0.023510,-2.449433,2.037775,0.368811,-0.505087,-1.939431,3.681906,0.524023,0.664018,-3.583422
1.520000,2.685047,-0.588043,0.032417,-2.619663,2.216745,0.382528,-0.528671,-2.118523,3.659818,0.475632,0.583886,-3.581497
1.530000,2.841194,-0.605650,0.041781,-2.775576,2.363294,0.385153,-0.538711,-2.268614,3.474916,0.398743,0.471896,-3.419556
1.540000,2.976584,-0.633652,0.051012,-2.907909,2.447004,0.373668,-0.530649,-2.359367,2.886967,0.283651,0.322096,-2.854886
1.550000,3.068354,-0.666461,0.059191,-2.994515,2.450240,0.348423,-0.504074,-2.372380,2.200936,0.180724,0.196318,-2.184701
1.560000,3.105518,-0.697665,0.065580,-3.025426,2.391253,0.314886,-0.465624,-2.324249,1.818437,0.123008,0.128030,-1.809748
1.570000,3.100552,-0.723917,0.070115,-3.014042,2.315408,0.280364,-0.425059,-2.258725,1.580689,0.087630,0.088179,-1.575793
1.580000,3.085710,-0.746846,0.073490,-2.993063,2.271739,0.250135,-0.390063,-2.223979,1.714657,0.078787,0.078567,-1.711043
1.590000,3.099653,-0.771893,0.076829,-3.001021,2.269747,0.223161,-0.359364,-2.229980,1.957958,0.077547,0.080297,-1.954773
1.600000,3.169124,-0.803904,0.081118,-3.064393,2.299521,0.196127,-0.328154,-2.267520,2.166940,0.079619,0.090492,-2.163585
1.610000,3.290266,-0.841390,0.086585,-3.179688,2.357082,0.166672,-0.292972,-2.332858,2.274986,0.084428,0.108361,-2.270835
1.620000,3.423670,-0.874767,0.092416,-3.308739,2.409165,0.131411,-0.248126,-2.392747,2.261852,0.089996,0.129432,-2.256351
1.630000,3.520540,-0.893667,0.097316,-3.403835,2.440110,0.090718,-0.193643,-2.430722,2.147820,0.093408,0.147463,-2.140714
1.640000,3.562046,-0.897172,0.100538,-3.445743,2.440536,0.047503,-0.133495,-2.436419,2.058589,0.096803,0.165155,-2.049669
1.650000,3.571255,-0.895439,0.102316,-3.455660,2.401135,0.006387,-0.074302,-2.399977,2.025013,0.100381,0.183878,-2.014148
1.660000,3.583883,-0.900757,0.103171,-3.467306,2.370537,-0.027980,-0.024442,-2.370246,1.751634,0.088992,0.175104,-1.740587
1.670000,3.595578,-0.913839,0.102422,-3.476002,2.329066,-0.052533,0.011827,-2.328444,1.194020,0.060757,0.128887,-1.185488
1.680000,3.598287,-0.932743,0.099276,-3.473875,2.251149,-0.064224,0.030536,-2.250026,0.881850,0.044230,0.101522,-0.874870
1.690000,3.568984,-0.949875,0.092667,-3.439011,2.148973,-0.062794,0.030867,-2.147834,0.747617,0.036626,0.091019,-0.741151
1.700000,3.521656,-0.966107,0.082805,-3.385534,1.987327,-0.049377,0.015512,-1.986653,0.989379,0.047172,0.126712,-0.980097
1.710000,3.514900,-0.995306,0.070946,-3.370290,1.795845,-0.029125,-0.008729,-1.795587,1.259235,0.058763,0.169705,-1.246363
1.720000,3.494219,-1.021089,0.055801,-3.341231,1.631584,-0.007403,-0.035562,-1.631180,1.523141,0.071060,0.217713,-1.505825
1.730000,3.437876,-1.035726,0.037500,-3.277935,1.528550,0.013569,-0.062661,-1.527205,1.861004,0.090287,0.286397,-1.836617
1.740000,3.275425,-1.016014,0.016655,-3.113815,1.499962,0.034161,-0.090847,-1.496819,2.219250,0.118221,0.375263,-2.184095
1.750000,3.028017,-0.965529,-0.004173,-2.869952,1.658708,0.059711,-0.130673,-1.652475,2.504428,0.154577,0.474588,-2.454186
1.760000,2.826772,-0.924348,-0.023504,-2.671268,1.740677,0.082501,-0.163483,-1.731018,2.731777,0.202216,0.587010,-2.660288
1.770000,2.650085,-0.885336,-0.041150,-2.497486,1.733824,0.097108,-0.181334,-1.721579,2.890852,0.258918,0.704501,-2.791714
1.780000,2.464736,-0.836752,-0.056275,-2.317672,1.688510,0.103538,-0.185862,-1.675052,2.968425,0.317851,0.811543,-2.837590
1.790000,2.317654,-0.794010,-0.069644,-2.176285,1.654765,0.104696,-0.182646,-1.641318,2.974228,0.371752,0.895413,-2.811773
1.800000,2.373120,-0.813518,-0.087790,-2.227595,1.654104,0.102789,-0.175350,-1.641569,2.940302,0.417119,0.953305,-2.750018
1.810000,2.386479,-0.810615,-0.103777,-2.242190,1.661424,0.097155,-0.162632,-1.650588,2.889179,0.452660,0.986085,-2.677702
1.820000,2.386579,-0.794646,-0.117841,-2.247312,1.717683,0.091105,-0.149887,-1.708703,2.810026,0.474649,0.988370,-2.587292
1.830000,2.384407,-0.769638,-0.130035,-2.253030,1.804696,0.084334,-0.136425,-1.797555,2.716240,0.484817,0.966367,-2.491796
1.840000,2.377280,-0.735953,-0.139904,-2.256160,1.901816,0.077114,-0.122653,-1.896290,2.670506,0.495489,0.945884,-2.447733
1.850000,2.356944,-0.693411,-0.146692,-2.247854,2.013627,0.071456,-0.111848,-2.009248,2.579531,0.490707,0.897326,-2.368120
1.860000,2.293338,-0.637017,-0.148286,-2.198094,2.148356,0.069623,-0.107672,-2.144526,2.429494,0.468016,0.820160,-2.238469
1.870000,2.139997,-0.559647,-0.141504,-2.060670,2.302536,0.073467,-0.113168,-2.298579,2.229972,0.429765,0.722402,-2.065481
1.880000,2.019809,-0.498266,-0.134680,-1.952747,2.445481,0.083624,-0.129523,-2.440616,2.040089,0.388324,0.627012,-1.902110
1.890000,2.082884,-0.488440,-0.138309,-2.020074,2.522306,0.098424,-0.154252,-2.515660,1.878414,0.348224,0.541046,-1.764780
1.900000,2.108503,-0.476626,-0.137876,-2.049293,2.489512,0.113840,-0.180909,-2.480319,1.719693,0.305732,0.457881,-1.629177
1.910000,2.121905,-0.471509,-0.135298,-2.064426,2.363084,0.126398,-0.203655,-2.350896,1.592797,0.267007,0.385994,-1.522077
1.920000,2.132684,-0.476483,-0.131475,-2.074613,2.292870,0.141245,-0.230612,-2.276866,1.488087,0.230915,0.322486,-1.434254
1.930000,2.149969,-0.493710,-0.127212,-2.088644,2.264109,0.157727,-0.260902,-2.243489,1.387357,0.195303,0.263471,-1.348036
1.940000,2.190919,-0.526665,-0.123645,-2.123079,2.177490,0.168911,-0.283125,-2.152388,1.303322,0.162772,0.211832,-1.275649
