time,drone0_tau_x,drone0_tau_y,drone0_tau_z,drone0_f_x,drone0_f_y,drone0_f_z,drone1_tau_x,drone1_tau_y,drone1_tau_z,drone1_f_x,drone1_f_y,drone1_f_z,drone2_tau_x,drone2_tau_y,drone2_tau_z,drone2_f_x,drone2_f_y,drone2_f_z
0.110000,0.000219,-0.023435,-0.000003,0.027958,-0.002870,23.259982,0.001586,0.025466,0.000005,-0.061333,-0.000291,23.552948,-0.056351,0.031363,-0.000015,-0.038102,-0.059883,21.619124
0.120000,0.000254,-0.050296,-0.000008,0.038538,-0.003268,22.514782,0.004919,0.075344,0.000017,-0.073198,0.000054,21.906343,-0.059498,0.033259,-0.000019,-0.048961,-0.077567,21.648692
0.130000,0.000210,-0.035358,-0.000007,0.050540,-0.003746,22.278011,0.003619,0.052832,0.000015,-0.100984,0.000661,23.733275,-0.064529,0.036186,-0.000025,-0.062503,-0.099685,22.068468
0.140000,0.000250,-0.056183,-0.000012,0.065945,-0.004310,22.445557,0.003126,0.041286,0.000015,-0.123631,0.001254,24.055838,-0.071148,0.039960,-0.000031,-0.077858,-0.124888,22.394917
0.150000,0.000229,-0.052402,-0.000012,0.079172,-0.004654,21.466253,0.003738,0.043090,0.000020,-0.129085,0.001678,21.417928,-0.077798,0.043751,-0.000039,-0.094560,-0.152436,22.527149
0.160000,0.000249,-0.064180,-0.000017,0.104557,-0.005548,22.898114,0.007008,0.070623,0.000043,-0.163277,0.002898,22.962153,-0.078381,0.044301,-0.000044,-0.117297,-0.189894,23.503020
0.170000,0.000243,-0.068865,-0.000020,0.121898,-0.005907,22.009007,0.006198,0.058294,0.000043,-0.199945,0.004487,24.158943,-0.074749,0.042451,-0.000046,-0.142536,-0.231510,24.442764
0.180000,0.000237,-0.073646,-0.000024,0.155906,-0.006914,23.443811,0.005852,0.050445,0.000045,-0.232336,0.006144,24.624793,-0.070527,0.040201,-0.000047,-0.168510,-0.274379,25.146766
0.190000,0.000251,-0.082525,-0.000029,0.179614,-0.007339,22.804544,0.010169,0.073553,0.000088,-0.238410,0.007370,22.364672,-0.067962,0.038816,-0.000049,-0.193550,-0.315762,25.503343
0.200000,0.000245,-0.085817,-0.000033,0.213143,-0.008053,23.079736,0.010786,0.072650,0.000103,-0.288795,0.010558,23.990490,-0.066398,0.037995,-0.000051,-0.219047,-0.357920,25.796719
0.210000,0.000256,-0.092077,-0.000039,0.252631,-0.008861,23.560747,0.010350,0.064913,0.000109,-0.329489,0.013827,24.520560,-0.064139,0.036807,-0.000052,-0.246197,-0.402796,26.192147
0.220000,0.000235,-0.088905,-0.000040,0.304774,-0.009981,24.755077,0.014692,0.079509,0.000172,-0.347310,0.016623,23.307115,-0.060027,0.034629,-0.000049,-0.275723,-0.451544,26.765680
0.230000,0.000205,-0.083055,-0.000040,0.358254,-0.011052,25.688376,0.015609,0.077452,0.000200,-0.399490,0.021771,24.272879,-0.054657,0.031731,-0.000044,-0.304979,-0.499794,27.279888
0.240000,0.000182,-0.079523,-0.000041,0.406946,-0.011921,26.086036,0.019198,0.083388,0.000270,-0.425592,0.026214,23.556119,-0.052062,0.030273,-0.000042,-0.325015,-0.532865,27.031132
0.250000,0.000161,-0.078122,-0.000042,0.456753,-0.012784,26.448384,0.021066,0.081930,0.000324,-0.476898,0.033108,24.158929,-0.052143,0.030290,-0.000044,-0.343575,-0.563490,26.760798
0.260000,0.000128,-0.074992,-0.000042,0.516227,-0.013876,27.255187,0.023127,0.079739,0.000389,-0.527351,0.040996,24.600424,-0.052792,0.030631,-0.000046,-0.359721,-0.590140,26.398440
0.270000,0.000064,-0.065907,-0.000038,0.590858,-0.015347,28.727029,0.024527,0.075446,0.000448,-0.582457,0.050383,25.179387,-0.053360,0.030933,-0.000048,-0.374895,-0.615191,26.055992
0.280000,-0.000008,-0.055150,-0.000032,0.638429,-0.016146,28.903699,0.025867,0.071150,0.000510,-0.635846,0.060810,25.638658,-0.053477,0.030988,-0.000049,-0.389814,-0.639817,25.776830
0.290000,-0.000019,-0.052761,-0.000031,0.668713,-0.016565,28.461509,0.027262,0.067281,0.000577,-0.688180,0.072371,26.045408,-0.052585,0.030479,-0.000049,-0.406895,-0.667983,25.707382
0.300000,-0.000018,-0.052041,-0.000031,0.696833,-0.016973,28.087668,0.028653,0.063734,0.000647,-0.737660,0.084905,26.361760,-0.050177,0.029165,-0.000046,-0.428645,-0.703790,25.981916
0.310000,-0.000010,-0.051517,-0.000032,0.722768,-0.017364,27.765597,0.030343,0.060684,0.000727,-0.782933,0.098264,26.570121,-0.046488,0.027152,-0.000039,-0.453561,-0.744744,26.489684
0.320000,0.000007,-0.051517,-0.000033,0.743470,-0.017662,27.372029,0.032122,0.057606,0.000814,-0.826146,0.112744,26.767064,-0.042568,0.025006,-0.000032,-0.476598,-0.782538,26.940649
0.330000,0.000029,-0.052076,-0.000035,0.760855,-0.017909,26.973897,0.033313,0.053742,0.000888,-0.872880,0.129206,27.141476,-0.039072,0.023079,-0.000025,-0.495025,-0.812676,27.205411
0.340000,0.000051,-0.051635,-0.000036,0.780289,-0.018227,26.749083,0.033123,0.048587,0.000925,-0.913871,0.146282,27.415755,-0.036113,0.021411,-0.000020,-0.508936,-0.835317,27.313276
0.350000,0.000064,-0.049354,-0.000036,0.802432,-0.018632,26.708025,0.031723,0.042707,0.000922,-0.948120,0.163483,27.592636,-0.033348,0.019857,-0.000015,-0.522463,-0.857243,27.497540
0.360000,0.000062,-0.045791,-0.000034,0.824297,-0.019064,26.749792,0.030143,0.037132,0.000909,-0.973835,0.180159,27.645634,-0.030240,0.018164,-0.000008,-0.536185,-0.879387,27.791692
0.370000,0.000055,-0.041863,-0.000031,0.843189,-0.019468,26.793674,0.028944,0.032124,0.000903,-0.991318,0.196098,27.600645,-0.027081,0.016474,0.000000,-0.547687,-0.897763,28.079154
0.380000,0.000052,-0.037959,-0.000028,0.858732,-0.019840,26.835744,0.028360,0.027515,0.000915,-0.999862,0.210953,27.447709,-0.024416,0.015018,0.000006,-0.551939,-0.904119,28.113572
0.390000,0.000046,-0.034212,-0.000026,0.868746,-0.020134,26.814867,0.028876,0.022925,0.000968,-1.000151,0.224765,27.210111,-0.022190,0.013774,0.000011,-0.550976,-0.901811,28.004907
0.400000,0.000050,-0.030639,-0.000023,0.873934,-0.020368,26.757877,0.030180,0.017963,0.001054,-0.993264,0.237739,26.917781,-0.020097,0.012554,0.000013,-0.542243,-0.886684,27.620854
0.410000,0.000045,-0.026977,-0.000020,0.879018,-0.020655,26.811579,0.032156,0.012359,0.001174,-0.982452,0.250755,26.657669,-0.017901,0.011240,0.000013,-0.530614,-0.866745,27.200422
0.420000,0.000016,-0.023436,-0.000016,0.886833,-0.021069,27.065916,0.033659,0.006671,0.001278,-0.970001,0.264529,26.490165,-0.015410,0.009725,0.000013,-0.516893,-0.843327,26.774512
0.430000,-0.000023,-0.020520,-0.000012,0.887057,-0.021372,27.211609,0.034501,0.001265,0.001355,-0.954555,0.278750,26.377141,-0.012914,0.008211,0.000013,-0.504492,-0.821996,26.511699
0.440000,-0.000046,-0.017819,-0.000009,0.873691,-0.021414,27.063559,0.034816,-0.003770,0.001407,-0.935464,0.293197,26.299387,-0.010776,0.006921,0.000013,-0.492944,-0.801982,26.385588
0.450000,-0.000051,-0.015036,-0.000006,0.855219,-0.021390,26.875849,0.034563,-0.008244,0.001431,-0.912857,0.307825,26.258684,-0.009089,0.005902,0.000012,-0.480865,-0.781021,26.320684
0.460000,-0.000053,-0.012375,-0.000004,0.832893,-0.021327,26.680681,0.033753,-0.012061,0.001426,-0.886146,0.322286,26.234991,-0.007834,0.005130,0.000011,-0.467733,-0.758268,26.284765
0.470000,-0.000042,-0.009610,-0.000002,0.805067,-0.021177,26.416597,0.032873,-0.015810,0.001416,-0.853409,0.335640,26.165227,-0.006941,0.004570,0.000009,-0.452916,-0.732703,26.236112
0.480000,-0.000022,-0.005563,0.000001,0.770226,-0.020892,26.021418,0.031934,-0.019598,0.001404,-0.816705,0.348458,26.104847,-0.006172,0.004077,0.000007,-0.435666,-0.703132,26.120617
0.490000,0.000003,-0.001054,0.000004,0.735789,-0.020668,25.736644,0.030632,-0.022916,0.001374,-0.776769,0.360882,26.072276,-0.005624,0.003709,0.000005,-0.417816,-0.672535,26.035996
0.500000,0.000024,0.003198,0.000008,0.700983,-0.020489,25.538289,0.028722,-0.025118,0.001312,-0.734206,0.372977,26.082064,-0.005476,0.003560,0.000002,-0.399895,-0.641771,26.009906
0.510000,0.000042,0.007011,0.000010,0.665019,-0.020336,25.398679,0.026549,-0.026577,0.001233,-0.686867,0.383276,26.045383,-0.005604,0.003579,-0.000001,-0.380652,-0.608840,25.954212
0.520000,0.000048,0.010371,0.000013,0.627384,-0.020195,25.296791,0.026276,-0.032959,0.001280,-0.626955,0.386705,25.630690,-0.005670,0.003536,-0.000004,-0.357048,-0.568924,25.635114
0.530000,0.000058,0.013276,0.000016,0.587940,-0.020060,25.223302,0.026732,-0.042601,0.001397,-0.567142,0.390680,25.325396,-0.006190,0.003728,-0.000008,-0.334678,-0.530999,25.417862
0.540000,0.000059,0.015671,0.000018,0.546877,-0.019934,25.181428,0.026542,-0.051801,0.001495,-0.507382,0.395915,25.162495,-0.007537,0.004387,-0.000013,-0.312933,-0.494105,25.253088
0.550000,0.000059,0.017396,0.000019,0.504465,-0.019824,25.178381,0.025240,-0.057900,0.001525,-0.448129,0.403451,25.204273,-0.009920,0.005630,-0.000018,-0.291768,-0.458190,25.125432
0.560000,0.000057,0.018364,0.000020,0.460691,-0.019726,25.207227,0.022887,-0.059118,0.001461,-0.388047,0.412644,25.414953,-0.013642,0.007633,-0.000025,-0.271261,-0.423402,25.023357
0.570000,0.000056,0.018786,0.000020,0.415019,-0.019606,25.225584,0.020294,-0.057538,0.001352,-0.323813,0.419564,25.564715,-0.019122,0.010628,-0.000033,-0.251609,-0.390100,24.939245
0.580000,0.000053,0.019095,0.000021,0.367529,-0.019450,25.214035,0.018257,-0.057635,0.001282,-0.255401,0.422421,25.554947,-0.026860,0.014900,-0.000043,-0.233170,-0.358898,24.872013
0.590000,0.000053,0.019147,0.000020,0.319108,-0.019286,25.205920,0.016515,-0.058136,0.001228,-0.185864,0.424706,25.600102,-0.037293,0.020694,-0.000056,-0.216442,-0.330655,24.827351
0.600000,0.000053,0.018810,0.000020,0.269955,-0.019105,25.191013,0.014682,-0.054745,0.001112,-0.116256,0.429592,25.894392,-0.050538,0.028092,-0.000070,-0.202053,-0.306431,24.817943
0.610000,0.000062,0.018133,0.000019,0.220365,-0.018900,25.159697,0.012671,-0.043520,0.000870,-0.046007,0.436911,26.439254,-0.065924,0.036749,-0.000086,-0.190730,-0.287437,24.866908
0.620000,0.000078,0.017042,0.000018,0.170789,-0.018673,25.112702,0.010995,-0.030560,0.000604,0.024397,0.435739,26.587561,-0.081447,0.045568,-0.000101,-0.183182,-0.274837,25.006166
0.630000,0.000100,0.015404,0.000016,0.121627,-0.018416,25.036905,0.010038,-0.028539,0.000525,0.090929,0.423262,26.155046,-0.093703,0.052666,-0.000111,-0.179822,-0.269284,25.257969
0.640000,0.000137,0.012991,0.000014,0.073508,-0.018142,24.952468,0.009281,-0.030402,0.000513,0.153273,0.408967,25.699929,-0.100082,0.056536,-0.000114,-0.179624,-0.269191,25.490368
0.650000,0.000185,0.009430,0.000011,0.026955,-0.017861,24.870376,0.008576,-0.034340,0.000538,0.211895,0.393665,25.258854,-0.106217,0.060190,-0.000118,-0.181771,-0.273304,25.595526
0.660000,0.000256,0.004391,0.000007,-0.017505,-0.017572,24.792808,0.007930,-0.038385,0.000565,0.268336,0.379208,24.940681,-0.105695,0.060225,-0.000115,-0.187996,-0.284172,25.838105
0.670000,0.000349,-0.002436,0.000002,-0.059275,-0.017270,24.720851,0.007412,-0.040683,0.000565,0.323680,0.365939,24.765904,-0.095626,0.054923,-0.000100,-0.197131,-0.299824,26.160963
0.680000,0.000497,-0.011326,-0.000004,-0.097701,-0.016954,24.664109,0.007103,-0.041286,0.000536,0.377714,0.352944,24.673357,-0.078525,0.045560,-0.000078,-0.207180,-0.316978,26.447495
0.690000,0.000706,-0.022345,-0.000010,-0.132111,-0.016621,24.634924,0.007010,-0.041003,0.000491,0.429659,0.339422,24.603596,-0.060637,0.035560,-0.000057,-0.215931,-0.332054,26.557165
0.700000,0.001001,-0.035230,-0.000016,-0.161841,-0.016260,24.646837,0.007152,-0.040459,0.000437,0.478957,0.325148,24.531787,-0.047017,0.027809,-0.000042,-0.222505,-0.343611,26.468632
0.710000,0.001389,-0.049215,-0.000022,-0.186261,-0.015855,24.711385,0.007550,-0.039869,0.000376,0.525335,0.310217,24.453280,-0.038736,0.023031,-0.000034,-0.227022,-0.351821,26.227213
0.720000,0.001874,-0.063110,-0.000025,-0.204793,-0.015374,24.833686,0.008254,-0.039255,0.000306,0.568704,0.294842,24.370971,-0.037090,0.022008,-0.000032,-0.228834,-0.355701,25.751978
0.730000,0.002428,-0.075349,-0.000026,-0.216999,-0.014781,25.015500,0.009319,-0.038545,0.000224,0.609037,0.279258,24.288681,-0.041451,0.024509,-0.000035,-0.229567,-0.357838,25.179742
0.740000,0.002983,-0.084155,-0.000024,-0.222598,-0.014032,25.245034,0.010807,-0.037647,0.000126,0.646264,0.263678,24.207113,-0.046850,0.027808,-0.000037,-0.230879,-0.360828,24.648286
0.750000,0.003628,-0.092527,-0.000020,-0.219619,-0.012977,25.302346,0.012829,-0.036510,0.000007,0.680281,0.248321,24.125588,-0.049357,0.029632,-0.000034,-0.234547,-0.367415,24.327053
0.760000,0.004299,-0.099699,-0.000015,-0.209856,-0.011708,25.423950,0.015513,-0.035059,-0.000138,0.710930,0.233420,24.041510,-0.048473,0.029580,-0.000025,-0.239240,-0.375446,24.085067
0.770000,0.004734,-0.100163,-0.000009,-0.194119,-0.010226,25.666747,0.019126,-0.033236,-0.000320,0.737814,0.219195,23.945002,-0.044246,0.027614,-0.000013,-0.245990,-0.386472,24.043525
0.780000,0.004720,-0.091376,-0.000004,-0.173164,-0.008526,25.974099,0.024089,-0.030922,-0.000555,0.760595,0.205983,23.829350,-0.038103,0.024450,0.000000,-0.255087,-0.400898,24.244837
0.790000,0.004282,-0.076103,-0.000000,-0.147954,-0.006636,26.212548,0.030980,-0.027897,-0.000865,0.779063,0.194285,23.692608,-0.031561,0.020863,0.000011,-0.264968,-0.416242,24.556917
0.800000,0.003649,-0.059494,0.000001,-0.120042,-0.004638,26.307720,0.040574,-0.023881,-0.001282,0.793064,0.184766,23.535007,-0.026283,0.017835,0.000018,-0.273807,-0.429644,24.829087
0.810000,0.003034,-0.045451,0.000001,-0.090947,-0.002625,26.240776,0.053680,-0.018573,-0.001840,0.802962,0.178395,23.372838,-0.023272,0.016107,0.000023,-0.279317,-0.437546,24.868581
0.820000,0.002623,-0.036370,0.000001,-0.061725,-0.000666,26.030475,0.070593,-0.011901,-0.002552,0.810053,0.176513,23.249117,-0.021696,0.015200,0.000025,-0.284140,-0.444111,24.915297
0.830000,0.002456,-0.031927,0.000000,-0.032946,0.001212,25.741985,0.090445,-0.004301,-0.003385,0.816280,0.180689,23.224133,-0.021668,0.015265,0.000027,-0.286233,-0.446172,24.786026
0.840000,0.002867,-0.035604,0.000000,-0.004449,0.003002,25.197595,0.110898,0.003181,-0.004243,0.823138,0.192388,23.344489,-0.022809,0.015993,0.000027,-0.288343,-0.448043,24.709019
0.850000,0.003877,-0.046601,0.000001,0.024456,0.004812,24.668419,0.128821,0.009509,-0.004995,0.830577,0.212580,23.613180,-0.025157,0.017393,0.000025,-0.289854,-0.448795,24.616654
0.860000,0.005115,-0.059252,0.000001,0.054619,0.006729,24.160126,0.141175,0.014097,-0.005517,0.837409,0.241594,24.001993,-0.028839,0.019526,0.000020,-0.291344,-0.449372,24.540774
0.870000,0.006490,-0.072259,-0.000001,0.086730,0.008838,23.714949,0.145438,0.016792,-0.005709,0.842020,0.279000,24.470765,-0.033703,0.022260,0.000011,-0.293387,-0.450712,24.509411
0.880000,0.007473,-0.080303,-0.000004,0.121643,0.011238,23.455166,0.147098,0.019585,-0.005779,0.832648,0.319916,24.678742,-0.039330,0.025336,-0.000002,-0.296272,-0.453331,24.527412
0.890000,0.007825,-0.082178,-0.000009,0.159400,0.013930,23.363025,0.149175,0.023719,-0.005858,0.818809,0.367256,24.908371,-0.045255,0.028465,-0.000018,-0.299870,-0.457104,24.567414
0.900000,0.007380,-0.077889,-0.000011,0.200117,0.016899,23.471990,0.141346,0.025835,-0.005562,0.804383,0.422200,25.285456,-0.051257,0.031541,-0.000038,-0.303848,-0.461613,24.589687
0.910000,0.006164,-0.068747,-0.000009,0.243635,0.020076,23.782718,0.121540,0.023930,-0.004806,0.786596,0.481574,25.724017,-0.057316,0.034537,-0.000060,-0.308014,-0.466663,24.569047
0.920000,0.004489,-0.057583,-0.000002,0.288835,0.023292,24.213777,0.095979,0.018694,-0.003814,0.760654,0.539202,26.045653,-0.063300,0.037346,-0.000086,-0.312503,-0.472565,24.508865
0.930000,0.002827,-0.047728,0.000010,0.332136,0.026191,24.524870,0.071789,0.012149,-0.002850,0.726127,0.590916,26.191491,-0.068517,0.039542,-0.000115,-0.317828,-0.480206,24.445929
0.940000,0.001408,-0.042202,0.000026,0.371845,0.028590,24.664339,0.053559,0.006535,-0.002095,0.682851,0.633060,26.100534,-0.071718,0.040392,-0.000145,-0.324650,-0.490685,24.434687
0.950000,0.000214,-0.038640,0.000044,0.411247,0.030695,24.881774,0.047308,0.006283,-0.001808,0.631168,0.663599,25.733224,-0.071767,0.039280,-0.000174,-0.333433,-0.504784,24.523434
0.960000,-0.000640,-0.036274,0.000059,0.448732,0.032361,25.078798,0.048653,0.010597,-0.001843,0.575761,0.686693,25.246071,-0.068707,0.036333,-0.000198,-0.343951,-0.522223,24.716857
0.970000,-0.001199,-0.035133,0.000072,0.482294,0.033455,25.162362,0.057617,0.021160,-0.002232,0.516894,0.703349,24.644653,-0.063560,0.032302,-0.000216,-0.356066,-0.542840,25.028690
0.980000,-0.001636,-0.035269,0.000085,0.511290,0.033954,25.122122,0.068542,0.035133,-0.002762,0.458808,0.721097,24.151627,-0.058062,0.028337,-0.000227,-0.368263,-0.564333,25.373365
0.990000,-0.002117,-0.036754,0.000101,0.535368,0.033846,24.955272,0.075014,0.047118,-0.003146,0.401971,0.743029,23.839708,-0.055459,0.026021,-0.000243,-0.376611,-0.580670,25.495687
1.000000,-0.002777,-0.039984,0.000124,0.556348,0.033225,24.745779,0.076990,0.055816,-0.003350,0.344455,0.767144,23.633405,-0.055508,0.025367,-0.000261,-0.384958,-0.597798,25.658271
1.010000,-0.003511,-0.044478,0.000151,0.574770,0.032092,24.504231,0.076104,0.061728,-0.003426,0.285305,0.791613,23.476709,-0.057175,0.025994,-0.000272,-0.392590,-0.614606,25.804249
1.020000,-0.004361,-0.050650,0.000183,0.592142,0.030492,24.274624,0.073209,0.064935,-0.003392,0.224656,0.816254,23.368307,-0.066135,0.029934,-0.000314,-0.390343,-0.616692,25.317752
1.030000,-0.004968,-0.056620,0.000209,0.611981,0.028573,24.175623,0.068193,0.064592,-0.003222,0.163195,0.842865,23.363624,-0.078330,0.035969,-0.000354,-0.394056,-0.629114,25.191087
1.040000,-0.005136,-0.060770,0.000220,0.634275,0.026337,24.187515,0.060918,0.059894,-0.002890,0.101323,0.873869,23.533004,-0.088763,0.042041,-0.000362,-0.402711,-0.650361,25.315673
1.050000,-0.004943,-0.062651,0.000217,0.657585,0.023770,24.250864,0.043749,0.051119,-0.002400,0.017522,0.410841,10.789834,-0.087273,0.042225,-0.000329,-0.243277,-0.397552,14.997681
1.060000,-0.004573,-0.062719,0.000205,0.680196,0.020878,24.309043,0.030110,0.040203,-0.001884,-0.012027,0.466530,11.988885,-0.086790,0.043665,-0.000276,-0.265453,-0.438764,16.000427
1.070000,-0.004187,-0.051598,0.000182,0.293986,0.007428,10.204251,0.023821,0.033163,-0.001543,-0.046592,0.519223,13.089541,-0.088614,0.046568,-0.000217,-0.288597,-0.482082,16.952563
1.080000,-0.003572,-0.045315,0.000157,0.340484,0.006804,11.494162,0.019527,0.028227,-0.001296,-0.084495,0.564055,13.985548,-0.089265,0.048980,-0.000148,-0.311440,-0.525141,17.775762
1.090000,-0.002966,-0.041159,0.000133,0.386637,0.005760,12.710405,0.016585,0.025107,-0.001127,-0.124597,0.603313,14.752806,-0.087444,0.049995,-0.000072,-0.332381,-0.564919,18.391848
1.100000,-0.002593,-0.039114,0.000116,0.439320,0.004401,14.085983,0.014793,0.023417,-0.001017,-0.166675,0.639963,15.476914,-0.081119,0.048159,0.000000,-0.348768,-0.596569,18.689176
1.110000,-0.002790,-0.043150,0.000119,0.505102,0.002665,15.813358,0.013798,0.022816,-0.000951,-0.210641,0.674934,16.189403,-0.069254,0.042468,0.000055,-0.360394,-0.619505,18.714994
1.120000,-0.002992,-0.047588,0.000121,0.568552,0.000346,17.389323,0.013175,0.023023,-0.000919,-0.256501,0.708674,16.908898,-0.058776,0.036873,0.000084,-0.378867,-0.653716,19.108788
1.130000,-0.002842,-0.048693,0.000110,0.620370,-0.002457,18.551602,0.012393,0.024281,-0.000939,-0.305479,0.744166,17.714358,-0.064077,0.040983,0.000133,-0.411022,-0.711099,20.160247
1.140000,-0.002330,-0.046747,0.000087,0.661775,-0.005531,19.378655,0.010024,0.028629,-0.001126,-0.362108,0.789772,18.815486,-0.070750,0.046190,0.000194,-0.438652,-0.759978,20.914787
1.150000,-0.001619,-0.044134,0.000057,0.696307,-0.008724,20.007510,0.005957,0.035703,-0.001479,-0.420506,0.829182,19.841306,-0.075701,0.050163,0.000248,-0.464331,-0.804601,21.510473
1.160000,-0.000836,-0.041878,0.000023,0.724437,-0.011905,20.472582,0.001238,0.043364,-0.001888,-0.478393,0.858028,20.703616,-0.079840,0.053288,0.000288,-0.489363,-0.847163,22.019506
1.170000,-0.000056,-0.040470,-0.000012,0.750740,-0.015051,20.916000,-0.003809,0.050856,-0.002311,-0.536064,0.877638,21.446518,-0.083809,0.055933,0.000311,-0.514171,-0.888400,22.468045
1.180000,0.000706,-0.040502,-0.000048,0.778108,-0.018172,21.421359,-0.009455,0.058203,-0.002752,-0.594622,0.890089,22.131809,-0.087401,0.058012,0.000319,-0.537944,-0.926969,22.827532
1.190000,0.001417,-0.041064,-0.000083,0.798087,-0.021015,21.757295,-0.016175,0.065520,-0.003227,-0.654656,0.895926,22.786433,-0.089011,0.058553,0.000307,-0.559245,-0.960526,23.051970
1.200000,0.001641,-0.038660,-0.000097,0.791600,-0.022961,21.419141,-0.023674,0.071743,-0.003687,-0.713000,0.890684,23.309272,-0.088804,0.057751,0.000280,-0.579526,-0.991758,23.222426
1.210000,0.001059,-0.031890,-0.000074,0.773910,-0.024394,20.848057,-0.029545,0.073740,-0.003937,-0.762024,0.866797,23.495494,-0.088031,0.056544,0.000246,-0.600471,-1.023696,23.419143
1.220000,0.000686,-0.027818,-0.000059,0.788313,-0.026808,21.218738,-0.031451,0.069923,-0.003837,-0.801761,0.828672,23.424959,-0.085196,0.054133,0.000210,-0.616067,-1.046224,23.420382
1.230000,0.000968,-0.028411,-0.000074,0.802552,-0.029208,21.649914,-0.033571,0.065872,-0.003729,-0.847955,0.794785,23.596243,-0.073874,0.046677,0.000170,-0.620017,-1.048913,23.031398
1.240000,0.001437,-0.030220,-0.000097,0.817597,-0.031571,22.162029,-0.037579,0.063558,-0.003750,-0.892884,0.756332,23.775837,-0.060840,0.038238,0.000132,-0.627050,-1.056919,22.844553
1.250000,0.002036,-0.032768,-0.000127,0.830940,-0.033753,22.684604,-0.039112,0.059709,-0.003632,-0.926946,0.706258,23.725272,-0.054272,0.033772,0.000100,-0.641774,-1.077944,23.017592
1.260000,0.002764,-0.036153,-0.000162,0.842771,-0.035693,23.218282,-0.033692,0.052091,-0.003124,-0.942008,0.642527,23.285878,-0.053700,0.032954,0.000071,-0.659654,-1.104264,23.363725
1.270000,0.003429,-0.039652,-0.000195,0.849201,-0.037156,23.649267,-0.020315,0.041211,-0.002189,-0.941123,0.572729,22.587667,-0.052711,0.032004,0.000048,-0.672910,-1.122851,23.601300
1.280000,0.003871,-0.042714,-0.000218,0.850087,-0.038089,23.965913,-0.004831,0.030958,-0.001168,-0.942025,0.510583,22.076075,-0.050649,0.030461,0.000027,-0.683171,-1.136496,23.795052
1.290000,0.004062,-0.045222,-0.000229,0.845939,-0.038501,24.174962,0.000145,0.027036,-0.000748,-0.965968,0.465018,22.219181,-0.047876,0.028540,0.000008,-0.690228,-1.144908,23.943863
1.300000,0.004013,-0.047109,-0.000231,0.837790,-0.038456,24.299016,0.000152,0.025950,-0.000618,-0.985370,0.418564,22.346349,-0.044813,0.026514,-0.000007,-0.694011,-1.148009,24.049788
1.310000,0.003798,-0.048503,-0.000224,0.826997,-0.038046,24.371645,-0.007199,0.027523,-0.000884,-1.011940,0.374476,22.710796,-0.041928,0.024660,-0.000018,-0.694899,-1.146460,24.128340
