time,rope0_mag,rope0_fx,rope0_fy,rope0_fz,rope1_mag,rope1_fx,rope1_fy,rope1_fz,rope2_mag,rope2_fx,rope2_fy,rope2_fz
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,0.000000,0.000000,0.000000,0.000000,0.267653,0.190821,-0.008780,-0.187479,0.231907,0.055780,0.096664,-0.203287
0.060000,0.000000,0.000000,0.000000,0.000000,0.206165,0.142995,-0.006586,-0.148367,0.236340,0.054364,0.094234,-0.209811
0.070000,0.328933,-0.145086,-0.000052,-0.295207,0.223732,0.149933,-0.006915,-0.165917,0.660952,0.144825,0.251106,-0.593994
0.080000,0.220250,-0.091707,-0.000044,-0.200250,2.098442,1.349312,-0.062954,-1.605881,2.023218,0.420093,0.728615,-1.840123
0.090000,4.431771,-1.722587,-0.001091,-4.083294,0.555111,0.341215,-0.016834,-0.437535,1.601257,0.315592,0.547543,-1.471266
0.100000,0.708066,-0.258971,-0.000200,-0.659008,0.536907,0.313094,-0.016551,-0.435853,1.732422,0.325778,0.565383,-1.604836
0.110000,1.306071,-0.447262,-0.000415,-1.227101,0.489947,0.268586,-0.015358,-0.409480,2.342244,0.423936,0.735915,-2.182845
0.120000,1.500860,-0.487505,-0.000513,-1.419478,1.714311,0.882483,-0.055748,-1.468665,2.666204,0.469999,0.816004,-2.494370
0.130000,2.030304,-0.631566,-0.000728,-1.929575,0.985641,0.478621,-0.034055,-0.860959,2.804740,0.487012,0.845603,-2.629514
0.140000,2.099590,-0.636154,-0.000766,-2.000896,0.932815,0.426274,-0.034352,-0.829008,2.988075,0.515102,0.894380,-2.804166
0.150000,2.903424,-0.869278,-0.001052,-2.770240,2.506705,1.074332,-0.098306,-2.262679,3.272475,0.561564,0.975028,-3.072956
0.160000,2.482391,-0.743240,-0.000878,-2.368514,1.919988,0.780999,-0.081050,-1.752092,3.096456,0.527582,0.916012,-2.910433
0.170000,3.255957,-0.979109,-0.001115,-3.105253,1.489166,0.580986,-0.067988,-1.369471,2.872044,0.482738,0.838171,-2.704269
0.180000,2.865016,-0.863778,-0.000950,-2.731704,1.362568,0.511741,-0.067138,-1.261034,2.708160,0.445481,0.773534,-2.556819
0.190000,3.524278,-1.057789,-0.001141,-3.361787,2.765010,1.003006,-0.146838,-2.572489,2.684191,0.428792,0.744633,-2.542939
