time,drone0_roll,drone0_pitch,drone0_yaw,drone0_des_qw,drone0_des_qx,drone0_des_qy,drone0_des_qz,drone0_err_x,drone0_err_y,drone0_err_z,drone1_roll,drone1_pitch,drone1_yaw,drone1_des_qw,drone1_des_qx,drone1_des_qy,drone1_des_qz,drone1_err_x,drone1_err_y,drone1_err_z,drone2_roll,drone2_pitch,drone2_yaw,drone2_des_qw,drone2_des_qx,drone2_des_qy,drone2_des_qz,drone2_err_x,drone2_err_y,drone2_err_z,drone3_roll,drone3_pitch,drone3_yaw,drone3_des_qw,drone3_des_qx,drone3_des_qy,drone3_des_qz,drone3_err_x,drone3_err_y,drone3_err_z,drone4_roll,drone4_pitch,drone4_yaw,drone4_des_qw,drone4_des_qx,drone4_des_qy,drone4_des_qz,drone4_err_x,drone4_err_y,drone4_err_z
0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0
0.010000,0.000001,0.000122,0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000262,-0.000347,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0
0.020000,0.000003,0.000440,0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000840,-0.001129,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0
0.030000,0.000008,0.000927,0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.001634,-0.002214,-0.000002,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0
0.040000,0.000015,0.001582,0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.002619,-0.003566,-0.000005,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0
0.050000,0.000025,0.002405,0.000000,1,0,0,0,0,0,0,0.000025,-0.000050,-0.000000,1,0,0,0,0,0,0,-0.000078,-0.000187,0.000000,1,0,0,0,0,0,0,0.003785,-0.005170,-0.000010,1,0,0,0,0,0,0,0.000111,-0.000023,0.000000,1,0,0,0,0,0,0
0.060000,0.000037,0.003402,0.000000,1,0,0,0,0,0,0,0.000037,-0.000073,-0.000000,1,0,0,0,0,0,0,-0.000158,-0.000336,0.000000,1,0,0,0,0,0,0,0.005124,-0.007015,-0.000018,1,0,0,0,0,0,0,0.000304,0.000012,0.000000,1,0,0,0,0,0,0
0.070000,0.000050,0.004568,0.000000,1,0,0,0,0,0,0,-0.000098,-0.000099,-0.000000,1,0,0,0,0,0,0,-0.000348,-0.000639,0.000000,1,0,0,0,0,0,0,0.006627,-0.009087,-0.000030,1,0,0,0,0,0,0,0.000522,0.000050,0.000000,1,0,0,0,0,0,0
0.080000,0.000066,0.005881,0.000000,1,0,0,0,0,0,0,-0.000322,-0.000128,0.000000,1,0,0,0,0,0,0,-0.000561,-0.000984,0.000000,1,0,0,0,0,0,0,0.008277,-0.011366,-0.000047,1,0,0,0,0,0,0,0.000905,0.000136,0.000000,1,0,0,0,0,0,0
0.090000,0.000083,0.007312,0.000000,1,0,0,0,0,0,0,-0.000493,-0.000162,0.000000,1,0,0,0,0,0,0,-0.000855,-0.001445,0.000001,1,0,0,0,0,0,0,0.010055,-0.013821,-0.000069,1,0,0,0,0,0,0,0.001340,0.000236,0.000000,1,0,0,0,0,0,0
0.100000,0.000102,0.008831,0.000000,1,0,0,0,0,0,0,-0.000822,-0.000196,0.000000,1,0,0,0,0,0,0,-0.001210,-0.001995,0.000001,1,0,0,0,0,0,0,0.011936,-0.016421,-0.000098,1,0,0,0,0,0,0,0.001891,0.000370,0.000000,1,0,0,0,0,0,0
0.110000,0.000122,0.010411,0.000001,1,0,0,0,0,0,0,-0.001247,-0.000232,0.000000,1,0,0,0,0,0,0,-0.001626,-0.002634,0.000002,1,0,0,0,0,0,0,0.013895,-0.019131,-0.000132,1,0,0,0,0,0,0,0.002549,0.000535,0.000001,1,0,0,0,0,0,0
0.120000,0.000144,0.012031,0.000001,1,0,0,0,0,0,0,-0.001657,-0.000271,0.000000,1,0,0,0,0,0,0,-0.002111,-0.003372,0.000003,1,0,0,0,0,0,0,0.015913,-0.021924,-0.000174,1,0,0,0,0,0,0,0.003299,0.000728,0.000001,1,0,0,0,0,0,0
0.130000,0.000166,0.013679,0.000001,1,0,0,0,0,0,0,-0.002249,-0.000307,0.000000,1,0,0,0,0,0,0,-0.002667,-0.004211,0.000005,1,0,0,0,0,0,0,0.017971,-0.024772,-0.000222,1,0,0,0,0,0,0,0.004163,0.000955,0.000002,1,0,0,0,0,0,0
0.140000,0.000190,0.015340,0.000001,1,0,0,0,0,0,0,-0.002837,-0.000345,0.000000,1,0,0,0,0,0,0,-0.003293,-0.005153,0.000008,1,0,0,0,0,0,0,0.020033,-0.027630,-0.000276,1,0,0,0,0,0,0,0.005139,0.001216,0.000003,1,0,0,0,0,0,0
0.150000,0.000215,0.017010,0.000002,1,0,0,0,0,0,0,-0.003557,-0.000378,0.000000,1,0,0,0,0,0,0,-0.003996,-0.006201,0.000012,1,0,0,0,0,0,0,0.022038,-0.030411,-0.000334,1,0,0,0,0,0,0,0.006229,0.001512,0.000005,1,0,0,0,0,0,0
0.160000,0.000240,0.018699,0.000002,1,0,0,0,0,0,0,-0.004335,-0.000408,0.000001,1,0,0,0,0,0,0,-0.004775,-0.007357,0.000017,1,0,0,0,0,0,0,0.023955,-0.033073,-0.000396,1,0,0,0,0,0,0,0.007442,0.001846,0.000007,1,0,0,0,0,0,0
0.170000,0.000266,0.020403,0.000003,1,0,0,0,0,0,0,-0.005223,-0.000432,0.000001,1,0,0,0,0,0,0,-0.005611,-0.008596,0.000024,1,0,0,0,0,0,0,0.025807,-0.035644,-0.000459,1,0,0,0,0,0,0,0.008779,0.002219,0.000010,1,0,0,0,0,0,0
0.180000,0.000292,0.022112,0.000003,1,0,0,0,0,0,0,-0.006201,-0.000448,0.000001,1,0,0,0,0,0,0,-0.006488,-0.009892,0.000031,1,0,0,0,0,0,0,0.027593,-0.038124,-0.000526,1,0,0,0,0,0,0,0.010219,0.002625,0.000014,1,0,0,0,0,0,0
0.190000,0.000319,0.023817,0.000004,1,0,0,0,0,0,0,-0.007291,-0.000453,0.000001,1,0,0,0,0,0,0,-0.007390,-0.011225,0.000041,1,0,0,0,0,0,0,0.029306,-0.040503,-0.000593,1,0,0,0,0,0,0,0.011725,0.003053,0.000019,1,0,0,0,0,0,0
0.200000,0.000345,0.025510,0.000004,1,0,0,0,0,0,0,-0.008477,-0.000447,0.000001,1,0,0,0,0,0,0,-0.008305,-0.012578,0.000051,1,0,0,0,0,0,0,0.030939,-0.042771,-0.000661,1,0,0,0,0,0,0,0.013272,0.003493,0.000024,1,0,0,0,0,0,0
0.210000,0.000372,0.027186,0.000005,1,0,0,0,0,0,0,-0.009775,-0.000425,0.000001,1,0,0,0,0,0,0,-0.009225,-0.013939,0.000063,1,0,0,0,0,0,0,0.032483,-0.044917,-0.000729,1,0,0,0,0,0,0,0.014839,0.003940,0.000030,1,0,0,0,0,0,0
0.220000,0.000398,0.028838,0.000005,1,0,0,0,0,0,0,-0.011155,-0.000387,0.000000,1,0,0,0,0,0,0,-0.010145,-0.015298,0.000076,1,0,0,0,0,0,0,0.033930,-0.046930,-0.000796,1,0,0,0,0,0,0,0.016411,0.004389,0.000037,1,0,0,0,0,0,0
0.230000,0.000425,0.030461,0.000006,1,0,0,0,0,0,0,-0.012599,-0.000330,-0.000000,1,0,0,0,0,0,0,-0.011056,-0.016647,0.000091,1,0,0,0,0,0,0,0.035274,-0.048800,-0.000861,1,0,0,0,0,0,0,0.017981,0.004838,0.000045,1,0,0,0,0,0,0
0.240000,0.000451,0.032047,0.000007,1,0,0,0,0,0,0,-0.014077,-0.000256,-0.000001,1,0,0,0,0,0,0,-0.011951,-0.017971,0.000106,1,0,0,0,0,0,0,0.036507,-0.050517,-0.000923,1,0,0,0,0,0,0,0.019537,0.005283,0.000053,1,0,0,0,0,0,0
0.250000,0.000476,0.033586,0.000008,1,0,0,0,0,0,0,-0.015562,-0.000164,-0.000002,1,0,0,0,0,0,0,-0.012820,-0.019259,0.000122,1,0,0,0,0,0,0,0.037623,-0.052073,-0.000980,1,0,0,0,0,0,0,0.021064,0.005720,0.000062,1,0,0,0,0,0,0
0.260000,0.000501,0.035067,0.000008,1,0,0,0,0,0,0,-0.017042,-0.000055,-0.000004,1,0,0,0,0,0,0,-0.013659,-0.020503,0.000138,1,0,0,0,0,0,0,0.038615,-0.053458,-0.001033,1,0,0,0,0,0,0,0.022543,0.006143,0.000071,1,0,0,0,0,0,0
0.270000,0.000526,0.036473,0.000009,1,0,0,0,0,0,0,-0.018511,0.000073,-0.000006,1,0,0,0,0,0,0,-0.014469,-0.021705,0.000155,1,0,0,0,0,0,0,0.039478,-0.054665,-0.001080,1,0,0,0,0,0,0,0.023957,0.006546,0.000080,1,0,0,0,0,0,0
0.280000,0.000550,0.037791,0.000010,1,0,0,0,0,0,0,-0.019961,0.000221,-0.000008,1,0,0,0,0,0,0,-0.015246,-0.022860,0.000173,1,0,0,0,0,0,0,0.040209,-0.055691,-0.001121,1,0,0,0,0,0,0,0.025299,0.006928,0.000090,1,0,0,0,0,0,0
0.290000,0.000572,0.039007,0.000010,1,0,0,0,0,0,0,-0.021379,0.000389,-0.000012,1,0,0,0,0,0,0,-0.015990,-0.023965,0.000190,1,0,0,0,0,0,0,0.040807,-0.056533,-0.001155,1,0,0,0,0,0,0,0.026568,0.007288,0.000099,1,0,0,0,0,0,0
0.300000,0.000594,0.040114,0.000011,1,0,0,0,0,0,0,-0.022748,0.000575,-0.000015,1,0,0,0,0,0,0,-0.016695,-0.025015,0.000207,1,0,0,0,0,0,0,0.041271,-0.057190,-0.001182,1,0,0,0,0,0,0,0.027765,0.007627,0.000108,1,0,0,0,0,0,0
0.310000,0.000615,0.041107,0.000012,1,0,0,0,0,0,0,-0.024050,0.000775,-0.000019,1,0,0,0,0,0,0,-0.017355,-0.025999,0.000224,1,0,0,0,0,0,0,0.041600,-0.057662,-0.001202,1,0,0,0,0,0,0,0.028886,0.007943,0.000117,1,0,0,0,0,0,0
0.320000,0.000635,0.041978,0.000012,1,0,0,0,0,0,0,-0.025267,0.000988,-0.000024,1,0,0,0,0,0,0,-0.017962,-0.026906,0.000240,1,0,0,0,0,0,0,0.041793,-0.057946,-0.001213,1,0,0,0,0,0,0,0.029922,0.008235,0.000125,1,0,0,0,0,0,0
0.330000,0.000653,0.042718,0.000013,1,0,0,0,0,0,0,-0.026385,0.001210,-0.000029,1,0,0,0,0,0,0,-0.018505,-0.027723,0.000255,1,0,0,0,0,0,0,0.041852,-0.058047,-0.001218,1,0,0,0,0,0,0,0.030864,0.008498,0.000133,1,0,0,0,0,0,0
0.340000,0.000670,0.043314,0.000013,1,0,0,0,0,0,0,-0.027396,0.001442,-0.000035,1,0,0,0,0,0,0,-0.018979,-0.028441,0.000269,1,0,0,0,0,0,0,0.041786,-0.057975,-0.001214,1,0,0,0,0,0,0,0.031697,0.008728,0.000140,1,0,0,0,0,0,0
0.350000,0.000685,0.043757,0.000014,1,0,0,0,0,0,0,-0.028294,0.001682,-0.000041,1,0,0,0,0,0,0,-0.019380,-0.029054,0.000280,1,0,0,0,0,0,0,0.041599,-0.057737,-0.001204,1,0,0,0,0,0,0,0.032412,0.008922,0.000146,1,0,0,0,0,0,0
0.360000,0.000698,0.044045,0.000014,1,0,0,0,0,0,0,-0.029079,0.001934,-0.000047,1,0,0,0,0,0,0,-0.019705,-0.029558,0.000290,1,0,0,0,0,0,0,0.041299,-0.057345,-0.001188,1,0,0,0,0,0,0,0.033002,0.009079,0.000151,1,0,0,0,0,0,0
0.370000,0.000709,0.044178,0.000014,1,0,0,0,0,0,0,-0.029746,0.002196,-0.000053,1,0,0,0,0,0,0,-0.019953,-0.029952,0.000298,1,0,0,0,0,0,0,0.040895,-0.056809,-0.001166,1,0,0,0,0,0,0,0.033462,0.009196,0.000155,1,0,0,0,0,0,0
0.380000,0.000717,0.044160,0.000014,1,0,0,0,0,0,0,-0.030290,0.002468,-0.000060,1,0,0,0,0,0,0,-0.020119,-0.030229,0.000304,1,0,0,0,0,0,0,0.040394,-0.056141,-0.001138,1,0,0,0,0,0,0,0.033791,0.009274,0.000158,1,0,0,0,0,0,0
0.390000,0.000722,0.043997,0.000014,1,0,0,0,0,0,0,-0.030705,0.002745,-0.000068,1,0,0,0,0,0,0,-0.020199,-0.030382,0.000307,1,0,0,0,0,0,0,0.039806,-0.055354,-0.001106,1,0,0,0,0,0,0,0.033985,0.009310,0.000159,1,0,0,0,0,0,0
0.400000,0.000724,0.043691,0.000014,1,0,0,0,0,0,0,-0.030988,0.003024,-0.000075,1,0,0,0,0,0,0,-0.020188,-0.030407,0.000307,1,0,0,0,0,0,0,0.039138,-0.054458,-0.001071,1,0,0,0,0,0,0,0.034039,0.009303,0.000158,1,0,0,0,0,0,0
0.410000,0.000721,0.043250,0.000014,1,0,0,0,0,0,0,-0.031136,0.003304,-0.000082,1,0,0,0,0,0,0,-0.020087,-0.030302,0.000305,1,0,0,0,0,0,0,0.038399,-0.053465,-0.001032,1,0,0,0,0,0,0,0.033949,0.009253,0.000157,1,0,0,0,0,0,0
0.420000,0.000715,0.042684,0.000014,1,0,0,0,0,0,0,-0.031150,0.003582,-0.000089,1,0,0,0,0,0,0,-0.019896,-0.030070,0.000301,1,0,0,0,0,0,0,0.037595,-0.052383,-0.000990,1,0,0,0,0,0,0,0.033713,0.009158,0.000153,1,0,0,0,0,0,0
0.430000,0.000704,0.042006,0.000013,1,0,0,0,0,0,0,-0.031029,0.003855,-0.000095,1,0,0,0,0,0,0,-0.019620,-0.029714,0.000294,1,0,0,0,0,0,0,0.036733,-0.051223,-0.000947,1,0,0,0,0,0,0,0.033333,0.009019,0.000149,1,0,0,0,0,0,0
0.440000,0.000688,0.041230,0.000013,1,0,0,0,0,0,0,-0.030774,0.004120,-0.000101,1,0,0,0,0,0,0,-0.019260,-0.029239,0.000284,1,0,0,0,0,0,0,0.035820,-0.049995,-0.000902,1,0,0,0,0,0,0,0.032815,0.008837,0.000143,1,0,0,0,0,0,0
0.450000,0.000667,0.040372,0.000012,1,0,0,0,0,0,0,-0.030386,0.004373,-0.000107,1,0,0,0,0,0,0,-0.018823,-0.028652,0.000273,1,0,0,0,0,0,0,0.034861,-0.048705,-0.000856,1,0,0,0,0,0,0,0.032163,0.008615,0.000136,1,0,0,0,0,0,0
0.460000,0.000638,0.039454,0.000012,1,0,0,0,0,0,0,-0.029869,0.004609,-0.000112,1,0,0,0,0,0,0,-0.018312,-0.027958,0.000260,1,0,0,0,0,0,0,0.033859,-0.047359,-0.000809,1,0,0,0,0,0,0,0.031380,0.008354,0.000128,1,0,0,0,0,0,0
0.470000,0.000602,0.038501,0.000011,1,0,0,0,0,0,0,-0.029227,0.004822,-0.000116,1,0,0,0,0,0,0,-0.017734,-0.027166,0.000245,1,0,0,0,0,0,0,0.032818,-0.045960,-0.000762,1,0,0,0,0,0,0,0.030474,0.008054,0.000119,1,0,0,0,0,0,0
0.480000,0.000557,0.037540,0.000011,1,0,0,0,0,0,0,-0.028464,0.005012,-0.000118,1,0,0,0,0,0,0,-0.017092,-0.026283,0.000230,1,0,0,0,0,0,0,0.031741,-0.044515,-0.000715,1,0,0,0,0,0,0,0.029450,0.007719,0.000109,1,0,0,0,0,0,0
0.490000,0.000501,0.036595,0.000010,1,0,0,0,0,0,0,-0.027584,0.005177,-0.000120,1,0,0,0,0,0,0,-0.016394,-0.025317,0.000213,1,0,0,0,0,0,0,0.030637,-0.043035,-0.000668,1,0,0,0,0,0,0,0.028317,0.007352,0.000098,1,0,0,0,0,0,0
0.500000,0.000434,0.035693,0.000010,1,0,0,0,0,0,0,-0.026593,0.005318,-0.000121,1,0,0,0,0,0,0,-0.015646,-0.024277,0.000196,1,0,0,0,0,0,0,0.029514,-0.041534,-0.000622,1,0,0,0,0,0,0,0.027085,0.006954,0.000088,1,0,0,0,0,0,0
0.510000,0.000355,0.034852,0.000009,1,0,0,0,0,0,0,-0.025497,0.005432,-0.000121,1,0,0,0,0,0,0,-0.014853,-0.023170,0.000179,1,0,0,0,0,0,0,0.028380,-0.040020,-0.000578,1,0,0,0,0,0,0,0.025764,0.006530,0.000077,1,0,0,0,0,0,0
0.520000,0.000262,0.034087,0.000009,1,0,0,0,0,0,0,-0.024299,0.005522,-0.000120,1,0,0,0,0,0,0,-0.014023,-0.022006,0.000162,1,0,0,0,0,0,0,0.027241,-0.038504,-0.000535,1,0,0,0,0,0,0,0.024365,0.006082,0.000066,1,0,0,0,0,0,0
0.530000,0.000157,0.033405,0.000009,1,0,0,0,0,0,0,-0.023003,0.005586,-0.000119,1,0,0,0,0,0,0,-0.013161,-0.020792,0.000145,1,0,0,0,0,0,0,0.026101,-0.036992,-0.000494,1,0,0,0,0,0,0,0.022896,0.005614,0.000055,1,0,0,0,0,0,0
0.540000,0.000040,0.032807,0.000008,1,0,0,0,0,0,0,-0.021616,0.005625,-0.000116,1,0,0,0,0,0,0,-0.012274,-0.019538,0.000128,1,0,0,0,0,0,0,0.024968,-0.035493,-0.000455,1,0,0,0,0,0,0,0.021368,0.005129,0.000045,1,0,0,0,0,0,0
0.550000,-0.000087,0.032287,0.000008,1,0,0,0,0,0,0,-0.020148,0.005639,-0.000113,1,0,0,0,0,0,0,-0.011372,-0.018253,0.000112,1,0,0,0,0,0,0,0.023845,-0.034015,-0.000418,1,0,0,0,0,0,0,0.019792,0.004632,0.000035,1,0,0,0,0,0,0
0.560000,-0.000223,0.031838,0.000007,1,0,0,0,0,0,0,-0.018610,0.005627,-0.000110,1,0,0,0,0,0,0,-0.010462,-0.016949,0.000098,1,0,0,0,0,0,0,0.022741,-0.032566,-0.000383,1,0,0,0,0,0,0,0.018175,0.004124,0.000026,1,0,0,0,0,0,0
0.570000,-0.000367,0.031450,0.000007,1,0,0,0,0,0,0,-0.017012,0.005591,-0.000106,1,0,0,0,0,0,0,-0.009556,-0.015638,0.000084,1,0,0,0,0,0,0,0.021660,-0.031155,-0.000351,1,0,0,0,0,0,0,0.016529,0.003610,0.000018,1,0,0,0,0,0,0
0.580000,-0.000518,0.031119,0.000006,1,0,0,0,0,0,0,-0.015365,0.005531,-0.000101,1,0,0,0,0,0,0,-0.008666,-0.014335,0.000072,1,0,0,0,0,0,0,0.020610,-0.029790,-0.000321,1,0,0,0,0,0,0,0.014864,0.003093,0.000011,1,0,0,0,0,0,0
0.590000,-0.000673,0.030833,0.000006,1,0,0,0,0,0,0,-0.013681,0.005449,-0.000097,1,0,0,0,0,0,0,-0.007808,-0.013058,0.000060,1,0,0,0,0,0,0,0.019595,-0.028479,-0.000294,1,0,0,0,0,0,0,0.013193,0.002580,0.000004,1,0,0,0,0,0,0
0.600000,-0.000832,0.030581,0.000005,1,0,0,0,0,0,0,-0.011968,0.005347,-0.000092,1,0,0,0,0,0,0,-0.007002,-0.011829,0.000051,1,0,0,0,0,0,0,0.018621,-0.027230,-0.000269,1,0,0,0,0,0,0,0.011531,0.002076,-0.000001,1,0,0,0,0,0,0
0.610000,-0.000992,0.030354,0.000004,1,0,0,0,0,0,0,-0.010237,0.005227,-0.000087,1,0,0,0,0,0,0,-0.006272,-0.010674,0.000042,1,0,0,0,0,0,0,0.017694,-0.026049,-0.000247,1,0,0,0,0,0,0,0.009896,0.001588,-0.000006,1,0,0,0,0,0,0
0.620000,-0.001153,0.030142,0.000003,1,0,0,0,0,0,0,-0.008497,0.005092,-0.000082,1,0,0,0,0,0,0,-0.005644,-0.009624,0.000036,1,0,0,0,0,0,0,0.016818,-0.024943,-0.000227,1,0,0,0,0,0,0,0.008310,0.001126,-0.000009,1,0,0,0,0,0,0
0.630000,-0.001313,0.029936,0.000002,1,0,0,0,0,0,0,-0.006759,0.004945,-0.000077,1,0,0,0,0,0,0,-0.005148,-0.008712,0.000030,1,0,0,0,0,0,0,0.015996,-0.023917,-0.000209,1,0,0,0,0,0,0,0.006800,0.000699,-0.000012,1,0,0,0,0,0,0
0.640000,-0.001471,0.029728,0.000001,1,0,0,0,0,0,0,-0.005033,0.004790,-0.000073,1,0,0,0,0,0,0,-0.004812,-0.007971,0.000026,1,0,0,0,0,0,0,0.015232,-0.022975,-0.000193,1,0,0,0,0,0,0,0.005395,0.000320,-0.000013,1,0,0,0,0,0,0
0.650000,-0.001625,0.029510,0.000000,1,0,0,0,0,0,0,-0.003329,0.004632,-0.000068,1,0,0,0,0,0,0,-0.004655,-0.007424,0.000023,1,0,0,0,0,0,0,0.014528,-0.022120,-0.000179,1,0,0,0,0,0,0,0.004131,0.000004,-0.000014,1,0,0,0,0,0,0
0.660000,-0.001775,0.029279,-0.000001,1,0,0,0,0,0,0,-0.001660,0.004475,-0.000064,1,0,0,0,0,0,0,-0.004680,-0.007080,0.000021,1,0,0,0,0,0,0,0.013885,-0.021354,-0.000167,1,0,0,0,0,0,0,0.003042,-0.000235,-0.000014,1,0,0,0,0,0,0
0.670000,-0.001920,0.029034,-0.000002,1,0,0,0,0,0,0,-0.000040,0.004327,-0.000061,1,0,0,0,0,0,0,-0.004872,-0.006924,0.000020,1,0,0,0,0,0,0,0.013305,-0.020679,-0.000157,1,0,0,0,0,0,0,0.002161,-0.000386,-0.000014,1,0,0,0,0,0,0
0.680000,-0.002061,0.028778,-0.000003,1,0,0,0,0,0,0,0.001514,0.004197,-0.000057,1,0,0,0,0,0,0,-0.005223,-0.006950,0.000020,1,0,0,0,0,0,0,0.012788,-0.020094,-0.000148,1,0,0,0,0,0,0,0.001510,-0.000438,-0.000013,1,0,0,0,0,0,0
0.690000,-0.002196,0.028516,-0.000004,1,0,0,0,0,0,0,0.002982,0.004092,-0.000054,1,0,0,0,0,0,0,-0.005722,-0.007150,0.000021,1,0,0,0,0,0,0,0.012334,-0.019597,-0.000141,1,0,0,0,0,0,0,0.001097,-0.000391,-0.000012,1,0,0,0,0,0,0
0.700000,-0.002327,0.028253,-0.000005,1,0,0,0,0,0,0,0.004339,0.004026,-0.000050,1,0,0,0,0,0,0,-0.006330,-0.007485,0.000023,1,0,0,0,0,0,0,0.011941,-0.019186,-0.000135,1,0,0,0,0,0,0,0.000912,-0.000249,-0.000011,1,0,0,0,0,0,0
0.710000,-0.002453,0.027996,-0.000006,1,0,0,0,0,0,0,0.005557,0.004012,-0.000047,1,0,0,0,0,0,0,-0.006997,-0.007902,0.000026,1,0,0,0,0,0,0,0.011609,-0.018859,-0.000130,1,0,0,0,0,0,0,0.000959,-0.000015,-0.000010,1,0,0,0,0,0,0
0.720000,-0.002576,0.027750,-0.000007,1,0,0,0,0,0,0,0.006606,0.004062,-0.000043,1,0,0,0,0,0,0,-0.007671,-0.008347,0.000029,1,0,0,0,0,0,0,0.011339,-0.018614,-0.000125,1,0,0,0,0,0,0,0.001225,0.000307,-0.000009,1,0,0,0,0,0,0
0.730000,-0.002693,0.027517,-0.000008,1,0,0,0,0,0,0,0.007454,0.004193,-0.000039,1,0,0,0,0,0,0,-0.008319,-0.008784,0.000033,1,0,0,0,0,0,0,0.011129,-0.018449,-0.000122,1,0,0,0,0,0,0,0.001672,0.000696,-0.000008,1,0,0,0,0,0,0
0.740000,-0.002807,0.027298,-0.000009,1,0,0,0,0,0,0,0.008075,0.004417,-0.000034,1,0,0,0,0,0,0,-0.008929,-0.009200,0.000036,1,0,0,0,0,0,0,0.010980,-0.018363,-0.000120,1,0,0,0,0,0,0,0.002244,0.001128,-0.000007,1,0,0,0,0,0,0
0.750000,-0.002915,0.027090,-0.000010,1,0,0,0,0,0,0,0.008450,0.004743,-0.000028,1,0,0,0,0,0,0,-0.009502,-0.009595,0.000040,1,0,0,0,0,0,0,0.010893,-0.018355,-0.000119,1,0,0,0,0,0,0,0.002879,0.001574,-0.000005,1,0,0,0,0,0,0
0.760000,-0.003016,0.026890,-0.000011,1,0,0,0,0,0,0,0.008571,0.005171,-0.000021,1,0,0,0,0,0,0,-0.010052,-0.009986,0.000044,1,0,0,0,0,0,0,0.010868,-0.018425,-0.000119,1,0,0,0,0,0,0,0.003534,0.002014,-0.000003,1,0,0,0,0,0,0
0.770000,-0.003111,0.026695,-0.000013,1,0,0,0,0,0,0,0.008446,0.005695,-0.000014,1,0,0,0,0,0,0,-0.010593,-0.010390,0.000049,1,0,0,0,0,0,0,0.010906,-0.018571,-0.000119,1,0,0,0,0,0,0,0.004190,0.002441,-0.000001,1,0,0,0,0,0,0
0.780000,-0.003196,0.026503,-0.000014,1,0,0,0,0,0,0,0.008081,0.006308,-0.000006,1,0,0,0,0,0,0,-0.011127,-0.010816,0.000054,1,0,0,0,0,0,0,0.011006,-0.018795,-0.000120,1,0,0,0,0,0,0,0.004840,0.002850,0.000001,1,0,0,0,0,0,0
0.790000,-0.003272,0.026312,-0.000015,1,0,0,0,0,0,0,0.007473,0.007007,0.000001,1,0,0,0,0,0,0,-0.011650,-0.011260,0.000059,1,0,0,0,0,0,0,0.011172,-0.019097,-0.000123,1,0,0,0,0,0,0,0.005493,0.003244,0.000003,1,0,0,0,0,0,0
0.800000,-0.003338,0.026125,-0.000016,1,0,0,0,0,0,0,0.006645,0.007776,0.000008,1,0,0,0,0,0,0,-0.012145,-0.011706,0.000065,1,0,0,0,0,0,0,0.011403,-0.019480,-0.000126,1,0,0,0,0,0,0,0.006174,0.003632,0.000006,1,0,0,0,0,0,0
0.810000,-0.003393,0.025941,-0.000017,1,0,0,0,0,0,0,0.005645,0.008581,0.000015,1,0,0,0,0,0,0,-0.012595,-0.012135,0.000071,1,0,0,0,0,0,0,0.011702,-0.019946,-0.000131,1,0,0,0,0,0,0,0.006899,0.004019,0.000009,1,0,0,0,0,0,0
0.820000,-0.003437,0.025764,-0.000018,1,0,0,0,0,0,0,0.004544,0.009380,0.000019,1,0,0,0,0,0,0,-0.012988,-0.012531,0.000076,1,0,0,0,0,0,0,0.012069,-0.020498,-0.000136,1,0,0,0,0,0,0,0.007673,0.004403,0.000012,1,0,0,0,0,0,0
0.830000,-0.003469,0.025598,-0.000019,1,0,0,0,0,0,0,0.003403,0.010137,0.000023,1,0,0,0,0,0,0,-0.013315,-0.012881,0.000081,1,0,0,0,0,0,0,0.012507,-0.021139,-0.000143,1,0,0,0,0,0,0,0.008483,0.004779,0.000015,1,0,0,0,0,0,0
0.840000,-0.003489,0.025450,-0.000020,1,0,0,0,0,0,0,0.002265,0.010830,0.000025,1,0,0,0,0,0,0,-0.013576,-0.013180,0.000085,1,0,0,0,0,0,0,0.013016,-0.021869,-0.000152,1,0,0,0,0,0,0,0.009308,0.005137,0.000019,1,0,0,0,0,0,0
0.850000,-0.003498,0.025329,-0.000021,1,0,0,0,0,0,0,0.001146,0.011452,0.000025,1,0,0,0,0,0,0,-0.013773,-0.013430,0.000089,1,0,0,0,0,0,0,0.013596,-0.022690,-0.000162,1,0,0,0,0,0,0,0.010119,0.005465,0.000022,1,0,0,0,0,0,0
