time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz
0.190000,0.137225,-0.109390,0.292638,0.254697,-0.480391,-0.234636,0.582414,0.031024,1.202740,-0.094187,0.061952,-0.188145,-0.290753,0.531307,1.159234,0.140926,0.129513,0.325935,-0.293441,-0.510010,1.234312,0.076031,0.052082,0.105071
0.200000,0.137310,-0.109259,0.291301,0.232642,-0.436807,-0.223043,0.581248,0.031626,1.198277,-0.095509,0.061844,-0.201121,-0.288771,0.533026,1.167843,0.144286,0.132001,0.352828,-0.291991,-0.509369,1.235963,0.080085,0.052789,0.108086
0.210000,0.137313,-0.108928,0.289865,0.213241,-0.397914,-0.213784,0.580241,0.032139,1.194197,-0.095801,0.061242,-0.211409,-0.287055,0.534512,1.175730,0.145845,0.132947,0.374504,-0.290723,-0.508816,1.237456,0.082747,0.052932,0.110137
0.220000,0.136822,-0.108706,0.288140,0.193684,-0.365065,-0.207302,0.579982,0.029397,1.196710,-0.091932,0.042661,-0.188707,-0.287642,0.532385,1.174851,0.134516,0.113801,0.351817,-0.288071,-0.507503,1.235590,0.092856,0.057276,0.095579
0.230000,0.136486,-0.108476,0.286469,0.177532,-0.336529,-0.201789,0.579784,0.026925,1.199133,-0.088054,0.027081,-0.167891,-0.288218,0.530437,1.173881,0.124188,0.097213,0.330141,-0.285730,-0.506348,1.233810,0.100445,0.060405,0.082366
0.240000,0.136262,-0.108322,0.284836,0.164017,-0.312106,-0.197100,0.579638,0.024702,1.201458,-0.084221,0.014077,-0.148896,-0.288779,0.528659,1.172842,0.114789,0.082868,0.309549,-0.283671,-0.505335,1.232119,0.105947,0.062534,0.070434
0.250000,0.136108,-0.108278,0.283242,0.152487,-0.291279,-0.193019,0.579536,0.022709,1.203676,-0.080475,0.003273,-0.131634,-0.289319,0.527039,1.171756,0.106246,0.070477,0.290079,-0.281863,-0.504450,1.230520,0.109734,0.063849,0.059710
0.260000,0.135999,-0.108344,0.281691,0.142480,-0.273463,-0.189378,0.579471,0.020923,1.205785,-0.076844,-0.005662,-0.116005,-0.289836,0.525567,1.170640,0.098485,0.059781,0.271746,-0.280280,-0.503679,1.229014,0.112120,0.064504,0.050110
0.270000,0.135921,-0.108505,0.280187,0.133692,-0.258095,-0.186049,0.579435,0.019325,1.207781,-0.073347,-0.013014,-0.101897,-0.290329,0.524230,1.169508,0.091434,0.050552,0.254542,-0.278897,-0.503007,1.227599,0.113372,0.064631,0.041547
0.280000,0.135870,-0.108729,0.278738,0.125899,-0.244618,-0.182910,0.579424,0.017898,1.209664,-0.069996,-0.019028,-0.089198,-0.290797,0.523018,1.168374,0.085025,0.042590,0.238442,-0.277690,-0.502424,1.226275,0.113711,0.064337,0.033934
0.290000,0.135840,-0.108964,0.277355,0.118924,-0.232497,-0.179851,0.579434,0.016623,1.211436,-0.066797,-0.023914,-0.077791,-0.291240,0.521920,1.167248,0.079195,0.035720,0.223409,-0.276640,-0.501919,1.225038,0.113320,0.063713,0.027185
0.300000,0.135832,-0.109168,0.276044,0.112644,-0.221319,-0.176802,0.579461,0.015486,1.213099,-0.063751,-0.027852,-0.067565,-0.291659,0.520924,1.166138,0.073887,0.029791,0.209397,-0.275727,-0.501483,1.223886,0.112352,0.062831,0.021218
0.310000,0.135844,-0.109310,0.274813,0.106961,-0.210804,-0.173707,0.579502,0.014471,1.214656,-0.060858,-0.030992,-0.058413,-0.292055,0.520023,1.165050,0.069046,0.024672,0.196355,-0.274937,-0.501108,1.222814,0.110930,0.061752,0.015956
0.320000,0.136383,-0.109479,0.273926,0.103965,-0.201343,-0.169624,0.577707,0.009341,1.208367,-0.065788,-0.051030,-0.081293,-0.292542,0.519160,1.161857,0.064151,0.020058,0.175672,-0.277774,-0.503713,1.221214,0.094527,0.048355,0.008897
0.330000,0.136786,-0.109543,0.273044,0.100635,-0.192117,-0.165764,0.576108,0.004736,1.202576,-0.069603,-0.067622,-0.100829,-0.292996,0.518378,1.158858,0.059712,0.016078,0.157008,-0.280350,-0.506070,1.219732,0.080258,0.036845,0.002734
0.340000,0.137103,-0.109515,0.272231,0.097197,-0.183153,-0.161871,0.574683,0.000602,1.197250,-0.072482,-0.081287,-0.117416,-0.293419,0.517669,1.156046,0.055679,0.012643,0.140177,-0.282690,-0.508203,1.218362,0.067836,0.026961,-0.002634
0.350000,0.137378,-0.109416,0.271519,0.093824,-0.174518,-0.157827,0.573415,-0.003108,1.192355,-0.074578,-0.092464,-0.131406,-0.293814,0.517028,1.153412,0.052008,0.009679,0.125002,-0.284817,-0.510132,1.217096,0.057012,0.018474,-0.007295
0.360000,0.137642,-0.109274,0.270930,0.090627,-0.166288,-0.153565,0.572287,-0.006436,1.187861,-0.076020,-0.101528,-0.143116,-0.294182,0.516446,1.150947,0.048660,0.007121,0.111322,-0.286751,-0.511879,1.215928,0.047574,0.011193,-0.011329
0.370000,0.137910,-0.109118,0.270482,0.087650,-0.158541,-0.149026,0.571284,-0.009423,1.183737,-0.076915,-0.108794,-0.152828,-0.294526,0.515918,1.148642,0.045599,0.004914,0.098991,-0.288509,-0.513461,1.214850,0.039340,0.004951,-0.014809
0.380000,0.138187,-0.108978,0.270196,0.084891,-0.151345,-0.144151,0.570393,-0.012103,1.179956,-0.077354,-0.114532,-0.160792,-0.294847,0.515440,1.146487,0.042797,0.003012,0.087875,-0.290109,-0.514893,1.213855,0.032151,-0.000393,-0.017800
0.390000,0.138473,-0.108876,0.270085,0.082329,-0.144742,-0.138898,0.569602,-0.014505,1.176490,-0.077414,-0.118971,-0.167229,-0.295147,0.515006,1.144473,0.040227,0.001373,0.077853,-0.291566,-0.516191,1.212939,0.025873,-0.004961,-0.020359
0.400000,0.138766,-0.108829,0.270161,0.079940,-0.138739,-0.133252,0.568902,-0.016659,1.173315,-0.077158,-0.122307,-0.172333,-0.295428,0.514612,1.142591,0.037863,-0.000038,0.068815,-0.292893,-0.517367,1.212094,0.020388,-0.008858,-0.022537
0.410000,0.139065,-0.108843,0.270422,0.077710,-0.133308,-0.127229,0.568283,-0.018589,1.170409,-0.076643,-0.124703,-0.176276,-0.295691,0.514254,1.140833,0.035687,-0.001251,0.060662,-0.294102,-0.518433,1.211316,0.015595,-0.012173,-0.024379
0.420000,0.139242,-0.108482,0.270959,0.075112,-0.126748,-0.120471,0.565298,-0.017731,1.175961,-0.084025,-0.117697,-0.152347,-0.298131,0.515790,1.141229,0.026379,0.003904,0.059972,-0.294937,-0.517297,1.200381,0.012297,-0.007986,-0.059353
0.430000,0.139472,-0.108297,0.271603,0.072866,-0.121199,-0.113685,0.562600,-0.016926,1.181141,-0.090096,-0.111218,-0.130813,-0.300356,0.517187,1.141584,0.018245,0.008341,0.059187,-0.295699,-0.516261,1.190248,0.009405,-0.004340,-0.089995
0.440000,0.139737,-0.108226,0.272383,0.070872,-0.116362,-0.106755,0.560162,-0.016169,1.185976,-0.095032,-0.105218,-0.111430,-0.302386,0.518457,1.141903,0.011140,0.012152,0.058325,-0.296395,-0.515318,1.180858,0.006867,-0.001170,-0.116784
0.450000,0.140019,-0.108223,0.273310,0.069050,-0.112017,-0.099641,0.557960,-0.015458,1.190488,-0.098987,-0.099650,-0.093982,-0.304239,0.519612,1.142188,0.004938,0.015416,0.057400,-0.297031,-0.514457,1.172158,0.004643,0.001585,-0.140144
0.460000,0.140303,-0.108256,0.274383,0.067327,-0.108013,-0.092346,0.555970,-0.014789,1.194700,-0.102092,-0.094475,-0.078275,-0.305930,0.520663,1.142442,-0.000470,0.018202,0.056425,-0.297612,-0.513672,1.164096,0.002693,0.003974,-0.160452
0.470000,0.140570,-0.108302,0.275595,0.065639,-0.104252,-0.084895,0.554175,-0.014159,1.198632,-0.104461,-0.089657,-0.064134,-0.307474,0.521619,1.142668,-0.005179,0.020569,0.055411,-0.298143,-0.512957,1.156626,0.000987,0.006042,-0.178043
0.480000,0.140809,-0.108350,0.276935,0.063936,-0.100670,-0.077323,0.552555,-0.013565,1.202304,-0.106194,-0.085165,-0.051404,-0.308884,0.522488,1.142869,-0.009273,0.022569,0.054367,-0.298628,-0.512304,1.149704,-0.000506,0.007827,-0.193216
0.490000,0.141006,-0.108391,0.278393,0.062182,-0.097231,-0.069670,0.551096,-0.013005,1.205733,-0.107375,-0.080968,-0.039945,-0.310171,0.523278,1.143046,-0.012823,0.024247,0.053302,-0.299072,-0.511708,1.143292,-0.001810,0.009364,-0.206235
0.500000,0.141156,-0.108426,0.279958,0.060355,-0.093927,-0.061973,0.549782,-0.012475,1.208937,-0.108080,-0.077043,-0.029633,-0.311347,0.523997,1.143201,-0.015894,0.025642,0.052222,-0.299478,-0.511165,1.137351,-0.002947,0.010682,-0.217336
0.510000,0.141253,-0.108460,0.281621,0.058440,-0.090765,-0.054259,0.548600,-0.011975,1.211930,-0.108372,-0.073366,-0.020354,-0.312421,0.524649,1.143337,-0.018541,0.026789,0.051133,-0.299849,-0.510670,1.131848,-0.003936,0.011805,-0.226728
0.520000,0.140955,-0.108576,0.283198,0.055337,-0.088008,-0.047112,0.553041,-0.011613,1.206305,-0.092586,-0.070237,-0.035431,-0.312228,0.524105,1.153334,-0.017461,0.024469,0.077509,-0.301920,-0.509912,1.143491,-0.009739,0.013635,-0.188046
0.530000,0.140710,-0.108659,0.284933,0.052532,-0.085263,-0.039730,0.557133,-0.011268,1.201057,-0.078417,-0.067278,-0.048853,-0.312048,0.523601,1.162657,-0.016460,0.022355,0.100955,-0.303817,-0.509219,1.154397,-0.014820,0.015206,-0.152974
0.540000,0.140493,-0.108715,0.286781,0.049935,-0.082546,-0.032271,0.560904,-0.010937,1.196161,-0.065699,-0.064477,-0.060782,-0.311880,0.523134,1.171352,-0.015530,0.020427,0.121757,-0.305554,-0.508586,1.164616,-0.019259,0.016547,-0.121176
0.550000,0.140290,-0.108742,0.288713,0.047492,-0.079845,-0.024823,0.564380,-0.010621,1.191593,-0.054283,-0.061822,-0.071364,-0.311722,0.522701,1.179463,-0.014666,0.018667,0.140176,-0.307146,-0.508009,1.174193,-0.023124,0.017685,-0.092349
0.560000,0.140093,-0.108731,0.290713,0.045170,-0.077137,-0.017442,0.567585,-0.010317,1.187330,-0.044037,-0.059302,-0.080729,-0.311574,0.522300,1.187029,-0.013860,0.017059,0.156443,-0.308605,-0.507482,1.183170,-0.026478,0.018643,-0.066222
0.570000,0.139899,-0.108676,0.292766,0.042952,-0.074392,-0.010165,0.570541,-0.010026,1.183353,-0.034844,-0.056909,-0.088995,-0.311435,0.521927,1.194087,-0.013109,0.015588,0.170767,-0.309940,-0.507001,1.191587,-0.029376,0.019440,-0.042550
0.580000,0.139707,-0.108565,0.294860,0.040832,-0.071581,-0.003022,0.573266,-0.009747,1.179641,-0.026600,-0.054635,-0.096266,-0.311305,0.521581,1.200671,-0.012408,0.014242,0.183334,-0.311162,-0.506562,1.199480,-0.031866,0.020095,-0.021112
0.590000,0.139519,-0.108389,0.296986,0.038812,-0.068672,0.003960,0.575780,-0.009480,1.176178,-0.019210,-0.052470,-0.102639,-0.311183,0.521260,1.206812,-0.011752,0.013010,0.194312,-0.312281,-0.506163,1.206883,-0.033992,0.020622,-0.001707
0.600000,0.139339,-0.108136,0.299134,0.036896,-0.065631,0.010758,0.578099,-0.009222,1.172947,-0.012591,-0.050409,-0.108198,-0.311067,0.520962,1.212540,-0.011139,0.011880,0.203854,-0.313304,-0.505799,1.213827,-0.035792,0.021037,0.015843
0.610000,0.139170,-0.107794,0.301293,0.035093,-0.062430,0.017350,0.580238,-0.008975,1.169933,-0.006670,-0.048444,-0.113019,-0.310959,0.520684,1.217881,-0.010564,0.010844,0.212095,-0.314239,-0.505469,1.220341,-0.037302,0.021352,0.031703
0.620000,0.139811,-0.107777,0.303748,0.035867,-0.060363,0.024598,0.580187,-0.012072,1.166229,-0.006629,-0.055225,-0.119376,-0.310024,0.521155,1.223123,-0.007864,0.011783,0.219804,-0.316681,-0.505570,1.212898,-0.042671,0.020534,0.012531
0.630000,0.140225,-0.107545,0.306091,0.035924,-0.057707,0.031252,0.580141,-0.014917,1.162770,-0.006575,-0.061132,-0.124920,-0.309160,0.521586,1.228010,-0.005436,0.012591,0.226385,-0.318923,-0.505668,1.205902,-0.047351,0.019753,-0.004892
0.640000,0.140482,-0.107139,0.308361,0.035508,-0.054604,0.037461,0.580101,-0.017528,1.159539,-0.006511,-0.066250,-0.129724,-0.308363,0.521981,1.232567,-0.003255,0.013280,0.231943,-0.320982,-0.505762,1.199327,-0.051408,0.019006,-0.020713
0.650000,0.140630,-0.106592,0.310584,0.034776,-0.051179,0.043312,0.580064,-0.019923,1.156522,-0.006438,-0.070657,-0.133856,-0.307626,0.522343,1.236813,-0.001299,0.013862,0.236573,-0.322872,-0.505853,1.193147,-0.054905,0.018292,-0.035066
0.660000,0.140697,-0.105939,0.312772,0.033828,-0.047551,0.048863,0.580032,-0.022120,1.153706,-0.006356,-0.074424,-0.137377,-0.306946,0.522674,1.240769,0.000453,0.014349,0.240361,-0.324604,-0.505941,1.187337,-0.057897,0.017609,-0.048073
0.670000,0.140696,-0.105220,0.314940,0.032712,-0.043844,0.054163,0.580004,-0.024133,1.151078,-0.006267,-0.077612,-0.140341,-0.306318,0.522977,1.244452,0.002020,0.014749,0.243386,-0.326192,-0.506025,1.181876,-0.060432,0.016954,-0.059842
0.680000,0.140629,-0.104478,0.317100,0.031438,-0.040195,0.059261,0.579979,-0.025977,1.148626,-0.006173,-0.080280,-0.142799,-0.305738,0.523253,1.247880,0.003418,0.015072,0.245717,-0.327646,-0.506106,1.176743,-0.062557,0.016327,-0.070476
0.690000,0.140492,-0.103761,0.319263,0.029998,-0.036747,0.064201,0.579957,-0.027664,1.146340,-0.006073,-0.082478,-0.144796,-0.305203,0.523506,1.251069,0.004663,0.015326,0.247420,-0.328977,-0.506185,1.171917,-0.064310,0.015725,-0.080066
0.700000,0.140823,-0.102336,0.320866,0.030047,-0.031277,0.067227,0.579939,-0.029206,1.144210,-0.005970,-0.084253,-0.146372,-0.304710,0.523736,1.254033,0.005768,0.015516,0.248551,-0.330194,-0.506261,1.167382,-0.065729,0.015148,-0.088695
0.710000,0.141192,-0.100800,0.322451,0.030207,-0.025662,0.070103,0.579922,-0.030614,1.142226,-0.005863,-0.085646,-0.147566,-0.304255,0.523946,1.256786,0.006746,0.015650,0.249165,-0.331305,-0.506334,1.163121,-0.066848,0.014595,-0.096441
