time,load_gps_x,load_gps_y,load_gps_z,drone0_gps_x,drone0_gps_y,drone0_gps_z,drone1_gps_x,drone1_gps_y,drone1_gps_z,drone2_gps_x,drone2_gps_y,drone2_gps_z
1.620000,0.016540,-0.003420,0.156262,0.562252,0.018593,1.382068,-0.298059,0.513450,1.229113,-0.258118,-0.505473,1.223613
1.630000,0.016540,-0.003420,0.156262,0.562252,0.018593,1.382068,-0.298059,0.513450,1.229113,-0.258118,-0.505473,1.223613
1.640000,0.016540,-0.003420,0.156262,0.562252,0.018593,1.382068,-0.298059,0.513450,1.229113,-0.258118,-0.505473,1.223613
1.650000,0.016540,-0.003420,0.156262,0.562252,0.018593,1.382068,-0.298059,0.513450,1.229113,-0.258118,-0.505473,1.223613
1.660000,0.016540,-0.003420,0.156262,0.562252,0.018593,1.382068,-0.298059,0.513450,1.229113,-0.258118,-0.505473,1.223613
1.670000,0.016540,-0.003420,0.156262,0.562252,0.018593,1.382068,-0.298059,0.513450,1.229113,-0.258118,-0.505473,1.223613
1.680000,0.016540,-0.003420,0.156262,0.562252,0.018593,1.382068,-0.298059,0.513450,1.229113,-0.258118,-0.505473,1.223613
1.690000,0.016540,-0.003420,0.156262,0.562252,0.018593,1.382068,-0.298059,0.513450,1.229113,-0.258118,-0.505473,1.223613
1.700000,0.016540,-0.003420,0.156262,0.562252,0.018593,1.382068,-0.298059,0.513450,1.229113,-0.258118,-0.505473,1.223613
1.710000,0.025147,0.008624,-0.009064,0.564437,-0.010231,1.270732,-0.261721,0.521816,1.226067,-0.276465,-0.512330,1.308128
1.720000,0.025147,0.008624,-0.009064,0.564437,-0.010231,1.270732,-0.261721,0.521816,1.226067,-0.276465,-0.512330,1.308128
1.730000,0.025147,0.008624,-0.009064,0.564437,-0.010231,1.270732,-0.261721,0.521816,1.226067,-0.276465,-0.512330,1.308128
1.740000,0.025147,0.008624,-0.009064,0.564437,-0.010231,1.270732,-0.261721,0.521816,1.226067,-0.276465,-0.512330,1.308128
1.750000,0.025147,0.008624,-0.009064,0.564437,-0.010231,1.270732,-0.261721,0.521816,1.226067,-0.276465,-0.512330,1.308128
1.760000,0.025147,0.008624,-0.009064,0.564437,-0.010231,1.270732,-0.261721,0.521816,1.226067,-0.276465,-0.512330,1.308128
1.770000,0.025147,0.008624,-0.009064,0.564437,-0.010231,1.270732,-0.261721,0.521816,1.226067,-0.276465,-0.512330,1.308128
1.780000,0.025147,0.008624,-0.009064,0.564437,-0.010231,1.270732,-0.261721,0.521816,1.226067,-0.276465,-0.512330,1.308128
1.790000,0.025147,0.008624,-0.009064,0.564437,-0.010231,1.270732,-0.261721,0.521816,1.226067,-0.276465,-0.512330,1.308128
1.800000,0.025147,0.008624,-0.009064,0.564437,-0.010231,1.270732,-0.261721,0.521816,1.226067,-0.276465,-0.512330,1.308128
1.810000,0.013771,-0.001040,0.184886,0.581151,0.029245,1.244477,-0.289096,0.483000,1.205501,-0.283332,-0.488869,1.222082
1.820000,0.013771,-0.001040,0.184886,0.581151,0.029245,1.244477,-0.289096,0.483000,1.205501,-0.283332,-0.488869,1.222082
1.830000,0.013771,-0.001040,0.184886,0.581151,0.029245,1.244477,-0.289096,0.483000,1.205501,-0.283332,-0.488869,1.222082
1.840000,0.013771,-0.001040,0.184886,0.581151,0.029245,1.244477,-0.289096,0.483000,1.205501,-0.283332,-0.488869,1.222082
1.850000,0.013771,-0.001040,0.184886,0.581151,0.029245,1.244477,-0.289096,0.483000,1.205501,-0.283332,-0.488869,1.222082
1.860000,0.013771,-0.001040,0.184886,0.581151,0.029245,1.244477,-0.289096,0.483000,1.205501,-0.283332,-0.488869,1.222082
1.870000,0.013771,-0.001040,0.184886,0.581151,0.029245,1.244477,-0.289096,0.483000,1.205501,-0.283332,-0.488869,1.222082
1.880000,0.013771,-0.001040,0.184886,0.581151,0.029245,1.244477,-0.289096,0.483000,1.205501,-0.283332,-0.488869,1.222082
1.890000,0.013771,-0.001040,0.184886,0.581151,0.029245,1.244477,-0.289096,0.483000,1.205501,-0.283332,-0.488869,1.222082
1.900000,0.013771,-0.001040,0.184886,0.581151,0.029245,1.244477,-0.289096,0.483000,1.205501,-0.283332,-0.488869,1.222082
1.910000,-0.016472,-0.006132,0.042536,0.575484,-0.035275,1.198758,-0.298028,0.539914,1.171264,-0.330849,-0.506431,1.203879
1.920000,-0.016472,-0.006132,0.042536,0.575484,-0.035275,1.198758,-0.298028,0.539914,1.171264,-0.330849,-0.506431,1.203879
1.930000,-0.016472,-0.006132,0.042536,0.575484,-0.035275,1.198758,-0.298028,0.539914,1.171264,-0.330849,-0.506431,1.203879
1.940000,-0.016472,-0.006132,0.042536,0.575484,-0.035275,1.198758,-0.298028,0.539914,1.171264,-0.330849,-0.506431,1.203879
