time,load_x,load_y,load_z,load_vx,load_vy,load_vz,load_qw,load_qx,load_qy,load_qz,load_wx,load_wy,load_wz,drone0_x,drone0_y,drone0_z,drone0_vx,drone0_vy,drone0_vz,drone0_qw,drone0_qx,drone0_qy,drone0_qz,drone0_wx,drone0_wy,drone0_wz,drone1_x,drone1_y,drone1_z,drone1_vx,drone1_vy,drone1_vz,drone1_qw,drone1_qx,drone1_qy,drone1_qz,drone1_wx,drone1_wy,drone1_wz,drone2_x,drone2_y,drone2_z,drone2_vx,drone2_vy,drone2_vz,drone2_qw,drone2_qx,drone2_qy,drone2_qz,drone2_wx,drone2_wy,drone2_wz
0.000000,0.000000,0.000000,0.160000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,0.519615,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-0.519615,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,0.000000,0.000000,0.159500,0.000075,0.000037,-0.098100,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600001,0.000000,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000,-0.299999,0.519616,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000,-0.299999,-0.519615,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000
0.020000,0.000002,0.000001,0.158018,0.000150,0.000075,-0.196201,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600002,0.000001,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000370,-0.000726,0.000000,-0.299998,0.519616,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000369,-0.000726,0.000000,-0.299998,-0.519614,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000369,-0.000726,0.000000
0.030000,0.000003,0.000002,0.155556,0.000226,0.000112,-0.294301,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600001,0.000003,1.199979,-0.000984,0.000180,-0.006943,1.000000,0.000004,0.000019,0.000000,0.000611,0.013533,0.000000,-0.299995,0.519618,1.200000,0.000361,0.000179,-0.000002,1.000000,0.000004,-0.000008,0.000000,0.000611,-0.001212,0.000000,-0.299992,-0.519609,1.199979,0.001032,0.001342,-0.006932,1.000000,0.000028,-0.000021,0.000000,0.013846,-0.008571,0.000000
0.040000,0.000006,0.000003,0.152113,0.000302,0.000150,-0.392402,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.599988,0.000005,1.199898,-0.002191,0.000238,-0.012119,1.000000,0.000008,0.000082,0.000000,0.000843,0.021172,0.000000,-0.299990,0.519620,1.200000,0.000481,0.000238,-0.000003,1.000000,0.000008,-0.000015,0.000000,0.000844,-0.001687,0.000000,-0.299980,-0.519592,1.199899,0.001815,0.002548,-0.012101,1.000000,0.000094,-0.000064,0.000000,0.021180,-0.013095,0.000000
0.050000,0.000009,0.000004,0.148141,0.000270,0.000134,-0.262008,1.000000,-0.000002,0.000004,0.000000,-0.000897,0.001810,0.000000,0.599956,0.000007,1.199733,-0.004164,0.000297,-0.019929,1.000000,0.000012,0.000213,0.000000,0.001065,0.030329,0.000000,-0.299985,0.519623,1.200000,0.000600,0.000297,-0.000004,1.000000,0.000012,-0.000025,0.000000,0.001068,-0.002143,0.000000,-0.299955,-0.519557,1.199733,0.002977,0.004415,-0.019898,1.000000,0.000222,-0.000143,0.000000,0.029497,-0.018346,0.000000
0.060000,0.000012,0.000006,0.147457,0.000324,0.000161,0.029368,1.000000,-0.000007,0.000014,0.000000,-0.001079,0.002177,-0.000000,0.599900,0.000011,1.199472,-0.006937,0.000354,-0.030776,1.000000,0.000018,0.000409,0.000000,0.001273,0.045087,0.000001,-0.299978,0.519626,1.200000,0.000716,0.000354,-0.000004,1.000000,0.000018,-0.000037,0.000000,0.001280,-0.002574,0.000000,-0.299917,-0.519499,1.199473,0.004536,0.006970,-0.030732,1.000000,0.000410,-0.000259,0.000000,0.042878,-0.026353,0.000001
0.070000,0.000015,0.000008,0.147925,0.000378,0.000188,0.052081,1.000000,-0.000013,0.000026,-0.000000,-0.001258,0.002538,-0.000000,0.599814,0.000015,1.199101,-0.010118,0.000410,-0.042588,1.000000,0.000025,0.000676,0.000000,0.001467,0.060221,0.000001,-0.299944,0.519621,1.199872,0.004155,-0.000745,-0.015357,1.000000,-0.000023,-0.000184,-0.000000,-0.006941,-0.027118,-0.000001,-0.299863,-0.519414,1.199103,0.006293,0.009874,-0.042530,1.000000,0.000662,-0.000413,0.000000,0.056524,-0.034504,0.000001
0.080000,0.000020,0.000010,0.148413,0.000433,0.000214,0.044128,1.000000,-0.000020,0.000040,0.000000,-0.001436,0.002903,-0.000000,0.599695,0.000019,1.198611,-0.013625,0.000463,-0.055126,0.999999,0.000033,0.001017,0.000000,0.001645,0.075574,0.000002,-0.299899,0.519612,1.199720,0.004767,-0.000865,-0.014669,1.000000,-0.000052,-0.000306,-0.000000,-0.005009,-0.022721,-0.000001,-0.299790,-0.519299,1.198613,0.008210,0.013056,-0.055054,0.999999,0.000981,-0.000607,0.000000,0.070302,-0.042724,0.000002
0.090000,0.000024,0.000012,0.148787,0.000488,0.000241,0.030223,1.000000,-0.000027,0.000055,0.000000,-0.001614,0.003266,-0.000000,0.599539,0.000024,1.197993,-0.017404,0.000515,-0.068190,0.999999,0.000042,0.001435,0.000000,0.001808,0.091061,0.000002,-0.299848,0.519603,1.199579,0.006440,-0.001357,-0.018998,1.000000,-0.000078,-0.000424,-0.000000,-0.010900,-0.039286,-0.000003,-0.299698,-0.519151,1.197996,0.010256,0.016466,-0.068104,0.999999,0.001368,-0.000842,0.000000,0.084140,-0.050968,0.000003
