time,drone0_roll,drone0_pitch,drone0_yaw,drone0_des_qw,drone0_des_qx,drone0_des_qy,drone0_des_qz,drone0_err_x,drone0_err_y,drone0_err_z,drone1_roll,drone1_pitch,drone1_yaw,drone1_des_qw,drone1_des_qx,drone1_des_qy,drone1_des_qz,drone1_err_x,drone1_err_y,drone1_err_z,drone2_roll,drone2_pitch,drone2_yaw,drone2_des_qw,drone2_des_qx,drone2_des_qy,drone2_des_qz,drone2_err_x,drone2_err_y,drone2_err_z
0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0
0.010000,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0
0.020000,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0
0.030000,0.000008,0.000038,0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000057,-0.000042,-0.000000,1,0,0,0,0,0,0
0.040000,0.000015,0.000164,0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.000188,-0.000127,-0.000000,1,0,0,0,0,0,0
0.050000,0.000025,0.000426,0.000000,1,0,0,0,0,0,0,0.000025,-0.000049,-0.000000,1,0,0,0,0,0,0,0.000444,-0.000287,-0.000000,1,0,0,0,0,0,0
0.060000,0.000037,0.000818,0.000000,1,0,0,0,0,0,0,0.000037,-0.000073,-0.000000,1,0,0,0,0,0,0,0.000820,-0.000518,-0.000000,1,0,0,0,0,0,0
0.070000,0.000050,0.001352,0.000000,1,0,0,0,0,0,0,-0.000046,-0.000369,-0.000000,1,0,0,0,0,0,0,0.001324,-0.000826,-0.000001,1,0,0,0,0,0,0
0.080000,0.000066,0.002035,0.000000,1,0,0,0,0,0,0,-0.000103,-0.000612,0.000000,1,0,0,0,0,0,0,0.001962,-0.001214,-0.000001,1,0,0,0,0,0,0
0.090000,0.000083,0.002870,0.000000,1,0,0,0,0,0,0,-0.000155,-0.000848,0.000000,1,0,0,0,0,0,0,0.002735,-0.001683,-0.000002,1,0,0,0,0,0,0
0.100000,0.000102,0.003860,0.000000,1,0,0,0,0,0,0,-0.000315,-0.001390,0.000000,1,0,0,0,0,0,0,0.003648,-0.002235,-0.000004,1,0,0,0,0,0,0
0.110000,0.000122,0.005006,0.000000,1,0,0,0,0,0,0,-0.000454,-0.001891,0.000000,1,0,0,0,0,0,0,0.004698,-0.002869,-0.000007,1,0,0,0,0,0,0
0.120000,0.000144,0.006275,0.000001,1,0,0,0,0,0,0,-0.000616,-0.002453,0.000001,1,0,0,0,0,0,0,0.005857,-0.003569,-0.000010,1,0,0,0,0,0,0
0.130000,0.000167,0.007633,0.000001,1,0,0,0,0,0,0,-0.000844,-0.003195,0.000001,1,0,0,0,0,0,0,0.007096,-0.004316,-0.000015,1,0,0,0,0,0,0
0.140000,0.000190,0.009058,0.000001,1,0,0,0,0,0,0,-0.001061,-0.003912,0.000002,1,0,0,0,0,0,0,0.008394,-0.005100,-0.000021,1,0,0,0,0,0,0
0.150000,0.000215,0.010530,0.000001,1,0,0,0,0,0,0,-0.001336,-0.004766,0.000003,1,0,0,0,0,0,0,0.009734,-0.005910,-0.000028,1,0,0,0,0,0,0
0.160000,0.000240,0.012038,0.000002,1,0,0,0,0,0,0,-0.001648,-0.005705,0.000004,1,0,0,0,0,0,0,0.011106,-0.006740,-0.000037,1,0,0,0,0,0,0
0.170000,0.000266,0.013570,0.000002,1,0,0,0,0,0,0,-0.001981,-0.006683,0.000006,1,0,0,0,0,0,0,0.012501,-0.007583,-0.000047,1,0,0,0,0,0,0
0.180000,0.000293,0.015110,0.000002,1,0,0,0,0,0,0,-0.002385,-0.007806,0.000009,1,0,0,0,0,0,0,0.013903,-0.008432,-0.000058,1,0,0,0,0,0,0
0.190000,0.000319,0.016637,0.000003,1,0,0,0,0,0,0,-0.002819,-0.008976,0.000012,1,0,0,0,0,0,0,0.015295,-0.009276,-0.000071,1,0,0,0,0,0,0
0.200000,0.000346,0.018142,0.000003,1,0,0,0,0,0,0,-0.003323,-0.010268,0.000016,1,0,0,0,0,0,0,0.016667,-0.010108,-0.000084,1,0,0,0,0,0,0
0.210000,0.000373,0.019647,0.000004,1,0,0,0,0,0,0,-0.003879,-0.011632,0.000021,1,0,0,0,0,0,0,0.018043,-0.010942,-0.000098,1,0,0,0,0,0,0
0.220000,0.000400,0.021144,0.000004,1,0,0,0,0,0,0,-0.004505,-0.013092,0.000027,1,0,0,0,0,0,0,0.019410,-0.011771,-0.000114,1,0,0,0,0,0,0
0.230000,0.000426,0.022623,0.000005,1,0,0,0,0,0,0,-0.005174,-0.014585,0.000034,1,0,0,0,0,0,0,0.020764,-0.012592,-0.000130,1,0,0,0,0,0,0
0.240000,0.000452,0.024080,0.000006,1,0,0,0,0,0,0,-0.005874,-0.016077,0.000043,1,0,0,0,0,0,0,0.022101,-0.013402,-0.000148,1,0,0,0,0,0,0
0.250000,0.000478,0.025516,0.000006,1,0,0,0,0,0,0,-0.006605,-0.017559,0.000052,1,0,0,0,0,0,0,0.023419,-0.014200,-0.000166,1,0,0,0,0,0,0
0.260000,0.000503,0.026924,0.000007,1,0,0,0,0,0,0,-0.007362,-0.019011,0.000062,1,0,0,0,0,0,0,0.024714,-0.014985,-0.000185,1,0,0,0,0,0,0
0.270000,0.000528,0.028295,0.000008,1,0,0,0,0,0,0,-0.008144,-0.020422,0.000074,1,0,0,0,0,0,0,0.025976,-0.015749,-0.000204,1,0,0,0,0,0,0
0.280000,0.000551,0.029610,0.000008,1,0,0,0,0,0,0,-0.008947,-0.021781,0.000086,1,0,0,0,0,0,0,0.027187,-0.016483,-0.000224,1,0,0,0,0,0,0
0.290000,0.000574,0.030847,0.000009,1,0,0,0,0,0,0,-0.009765,-0.023071,0.000098,1,0,0,0,0,0,0,0.028328,-0.017176,-0.000243,1,0,0,0,0,0,0
0.300000,0.000596,0.031991,0.000010,1,0,0,0,0,0,0,-0.010589,-0.024278,0.000111,1,0,0,0,0,0,0,0.029387,-0.017820,-0.000261,1,0,0,0,0,0,0
0.310000,0.000617,0.033035,0.000010,1,0,0,0,0,0,0,-0.011409,-0.025384,0.000125,1,0,0,0,0,0,0,0.030357,-0.018411,-0.000279,1,0,0,0,0,0,0
0.320000,0.000636,0.033975,0.000011,1,0,0,0,0,0,0,-0.012213,-0.026375,0.000137,1,0,0,0,0,0,0,0.031234,-0.018946,-0.000295,1,0,0,0,0,0,0
0.330000,0.000655,0.034798,0.000011,1,0,0,0,0,0,0,-0.012993,-0.027239,0.000149,1,0,0,0,0,0,0,0.032006,-0.019420,-0.000310,1,0,0,0,0,0,0
0.340000,0.000672,0.035484,0.000012,1,0,0,0,0,0,0,-0.013741,-0.027967,0.000161,1,0,0,0,0,0,0,0.032655,-0.019820,-0.000323,1,0,0,0,0,0,0
0.350000,0.000689,0.036021,0.000012,1,0,0,0,0,0,0,-0.014458,-0.028553,0.000171,1,0,0,0,0,0,0,0.033170,-0.020142,-0.000334,1,0,0,0,0,0,0
0.360000,0.000704,0.036402,0.000013,1,0,0,0,0,0,0,-0.015153,-0.028992,0.000179,1,0,0,0,0,0,0,0.033547,-0.020383,-0.000342,1,0,0,0,0,0,0
0.370000,0.000717,0.036630,0.000013,1,0,0,0,0,0,0,-0.015824,-0.029278,0.000186,1,0,0,0,0,0,0,0.033788,-0.020542,-0.000347,1,0,0,0,0,0,0
0.380000,0.000730,0.036705,0.000013,1,0,0,0,0,0,0,-0.016464,-0.029407,0.000191,1,0,0,0,0,0,0,0.033896,-0.020623,-0.000350,1,0,0,0,0,0,0
0.390000,0.000741,0.036632,0.000013,1,0,0,0,0,0,0,-0.017066,-0.029378,0.000193,1,0,0,0,0,0,0,0.033873,-0.020625,-0.000350,1,0,0,0,0,0,0
