time,drone0_tau_x,drone0_tau_y,drone0_tau_z,drone0_f_x,drone0_f_y,drone0_f_z,drone1_tau_x,drone1_tau_y,drone1_tau_z,drone1_f_x,drone1_f_y,drone1_f_z,drone2_tau_x,drone2_tau_y,drone2_tau_z,drone2_f_x,drone2_f_y,drone2_f_z
0.110000,0.000276,-0.084453,-0.000012,0.111594,-0.002727,22.291278,0.009542,0.026079,0.000007,-0.044330,0.010647,23.443157,-0.073584,0.041316,-0.000023,-0.063968,-0.104743,22.292816
0.120000,0.000260,-0.083058,-0.000014,0.144915,-0.003323,23.095463,0.022345,0.057881,0.000020,-0.050970,0.012799,20.775717,-0.072123,0.040681,-0.000027,-0.082421,-0.135280,23.096140
0.130000,0.000242,-0.080024,-0.000015,0.181901,-0.003969,23.830230,0.016487,0.043366,0.000018,-0.075567,0.019952,23.650183,-0.069311,0.039232,-0.000030,-0.102857,-0.169093,23.829887
0.140000,0.000224,-0.076653,-0.000017,0.221558,-0.004654,24.459159,0.012912,0.033161,0.000017,-0.089978,0.024392,23.000639,-0.066258,0.037619,-0.000032,-0.124740,-0.205291,24.457690
0.150000,0.000211,-0.073730,-0.000018,0.262206,-0.005350,24.899524,0.024369,0.058896,0.000041,-0.107511,0.030137,22.559321,-0.063635,0.036221,-0.000035,-0.147157,-0.242360,24.898272
0.160000,0.000200,-0.072113,-0.000020,0.303185,-0.006049,25.185063,0.019763,0.047354,0.000039,-0.137813,0.039801,24.155730,-0.062183,0.035461,-0.000037,-0.169738,-0.279694,25.182904
0.170000,0.000185,-0.070438,-0.000021,0.345422,-0.006774,25.453687,0.027515,0.061699,0.000067,-0.145779,0.043208,21.812504,-0.060645,0.034662,-0.000039,-0.193026,-0.318178,25.451420
0.180000,0.000171,-0.067972,-0.000022,0.389418,-0.007539,25.769888,0.028115,0.061733,0.000079,-0.185855,0.056790,23.809994,-0.058399,0.033482,-0.000039,-0.217289,-0.358247,25.765313
0.190000,0.000157,-0.064278,-0.000023,0.434477,-0.008337,26.112286,0.031704,0.066263,0.000106,-0.200636,0.063008,22.350713,-0.055049,0.031692,-0.000038,-0.242196,-0.399330,26.107106
0.200000,0.000160,-0.065466,-0.000025,0.461606,-0.008807,25.441766,0.034837,0.070043,0.000136,-0.244482,0.079129,23.809490,-0.056408,0.032377,-0.000043,-0.257033,-0.423778,25.423121
0.210000,0.000170,-0.067481,-0.000028,0.497845,-0.009451,25.336161,0.039417,0.074843,0.000183,-0.266894,0.088994,22.943432,-0.058116,0.033340,-0.000046,-0.277097,-0.456869,25.319030
0.220000,0.000177,-0.067757,-0.000030,0.535193,-0.010117,25.308247,0.041411,0.074678,0.000224,-0.315775,0.108662,24.117702,-0.058418,0.033558,-0.000048,-0.297375,-0.490309,25.256927
0.230000,0.000188,-0.067873,-0.000033,0.571113,-0.010759,25.240846,0.039996,0.068388,0.000252,-0.364724,0.129385,25.005441,-0.058609,0.033687,-0.000050,-0.317187,-0.522980,25.183167
0.240000,0.000201,-0.068327,-0.000035,0.605535,-0.011374,25.141555,0.040053,0.064057,0.000293,-0.408520,0.149248,25.406970,-0.059072,0.033955,-0.000053,-0.336217,-0.554364,25.079669
0.250000,0.000209,-0.068874,-0.000038,0.640491,-0.011999,25.096533,0.040274,0.060095,0.000340,-0.454450,0.170938,25.878871,-0.059586,0.034249,-0.000055,-0.355725,-0.586549,25.041790
0.260000,0.000213,-0.068793,-0.000040,0.679651,-0.012701,25.237008,0.040839,0.056675,0.000393,-0.497132,0.192502,26.146368,-0.059444,0.034193,-0.000057,-0.377874,-0.623101,25.207423
0.270000,0.000213,-0.067386,-0.000041,0.725737,-0.013531,25.641921,0.041786,0.053817,0.000453,-0.539261,0.215023,26.400998,-0.058030,0.033460,-0.000055,-0.404090,-0.666356,25.647150
0.280000,0.000196,-0.064551,-0.000041,0.777679,-0.014477,26.256452,0.042434,0.050841,0.000512,-0.581660,0.238908,26.700012,-0.055363,0.032060,-0.000051,-0.433476,-0.714812,26.285938
0.290000,0.000175,-0.061137,-0.000040,0.827174,-0.015392,26.806877,0.042605,0.047560,0.000566,-0.623665,0.263941,27.026262,-0.052277,0.030405,-0.000045,-0.461177,-0.760445,26.836767
0.300000,0.000158,-0.058275,-0.000039,0.866804,-0.016144,27.085961,0.042008,0.043826,0.000608,-0.665294,0.290140,27.396835,-0.049818,0.029069,-0.000041,-0.483217,-0.796689,27.102713
0.310000,0.000152,-0.056239,-0.000039,0.901177,-0.016820,27.269116,0.040905,0.039799,0.000641,-0.700910,0.314962,27.605158,-0.048079,0.028100,-0.000038,-0.502832,-0.828891,27.296489
0.320000,0.000141,-0.054245,-0.000039,0.940471,-0.017612,27.670418,0.039461,0.035554,0.000667,-0.728660,0.337342,27.618743,-0.046296,0.027140,-0.000034,-0.525853,-0.866656,27.738272
0.330000,0.000101,-0.051388,-0.000036,0.985238,-0.018538,28.301670,0.037617,0.031223,0.000682,-0.752038,0.358643,27.599596,-0.043680,0.025789,-0.000026,-0.551534,-0.908727,28.382871
0.340000,0.000053,-0.047611,-0.000033,1.011778,-0.019165,28.501494,0.036135,0.027050,0.000705,-0.768724,0.377604,27.477102,-0.040315,0.024000,-0.000017,-0.566595,-0.933195,28.567388
0.350000,0.000018,-0.044095,-0.000029,1.027481,-0.019634,28.512472,0.036791,0.022882,0.000789,-0.774549,0.392103,27.116825,-0.037296,0.022354,-0.000010,-0.575666,-0.947691,28.560391
0.360000,-0.000008,-0.041043,-0.000027,1.034115,-0.019978,28.395286,0.037852,0.018224,0.000896,-0.779954,0.407550,26.892188,-0.034758,0.020941,-0.000005,-0.579619,-0.953662,28.416675
0.370000,-0.000022,-0.038505,-0.000025,1.032164,-0.020202,28.165681,0.037917,0.013355,0.000980,-0.784336,0.423806,26.778570,-0.032707,0.019761,-0.000002,-0.579094,-0.952181,28.170103
0.380000,-0.000025,-0.036054,-0.000023,1.027549,-0.020416,27.981853,0.037077,0.008733,0.001035,-0.786347,0.440147,26.729237,-0.030681,0.018585,0.000000,-0.577107,-0.948224,27.964159
0.390000,-0.000022,-0.033900,-0.000021,1.009841,-0.020410,27.554974,0.035687,0.004641,0.001063,-0.784583,0.455680,26.696197,-0.029135,0.017633,-0.000000,-0.567808,-0.932188,27.509726
0.400000,-0.000000,-0.032180,-0.000021,0.991870,-0.020431,27.222765,0.034076,0.001094,0.001074,-0.778513,0.469921,26.659998,-0.027663,0.016726,-0.000001,-0.560298,-0.919045,27.237227
0.410000,0.000010,-0.030256,-0.000020,0.975107,-0.020509,27.017877,0.032461,-0.002076,0.001076,-0.767496,0.482275,26.595498,-0.026021,0.015751,-0.000000,-0.553020,-0.906228,27.065195
0.420000,0.000010,-0.028317,-0.000018,0.957593,-0.020607,26.882853,0.030864,-0.005015,0.001074,-0.752508,0.493158,26.531933,-0.024436,0.014811,-0.000000,-0.545076,-0.892261,26.946282
0.430000,0.000009,-0.026564,-0.000017,0.938237,-0.020700,26.783857,0.028811,-0.007112,0.001041,-0.736034,0.504034,26.552403,-0.023080,0.014005,-0.000000,-0.535803,-0.876056,26.843857
0.440000,0.000005,-0.025169,-0.000016,0.914844,-0.020738,26.652641,0.026139,-0.007910,0.000964,-0.716766,0.513759,26.603840,-0.022148,0.013430,-0.000001,-0.524082,-0.855794,26.695502
0.450000,0.000010,-0.024271,-0.000015,0.887606,-0.020717,26.484414,0.023628,-0.008765,0.000892,-0.690856,0.519129,26.530957,-0.021649,0.013100,-0.000003,-0.511962,-0.834833,26.596932
0.460000,0.000026,-0.024073,-0.000016,0.856705,-0.020629,26.270744,0.021424,-0.010317,0.000842,-0.661004,0.521744,26.421601,-0.021629,0.013035,-0.000006,-0.497038,-0.809260,26.414910
0.470000,0.000055,-0.024669,-0.000017,0.825039,-0.020534,26.085093,0.019161,-0.011715,0.000790,-0.629093,0.522852,26.340849,-0.022601,0.013506,-0.000011,-0.480203,-0.780560,26.179730
0.480000,0.000082,-0.026194,-0.000019,0.792869,-0.020428,25.922760,0.016970,-0.013820,0.000755,-0.590671,0.518383,26.085523,-0.024480,0.014506,-0.000017,-0.463715,-0.752426,25.997364
0.490000,0.000122,-0.028836,-0.000022,0.760570,-0.020311,25.781041,0.014851,-0.018230,0.000771,-0.549357,0.511172,25.794773,-0.027393,0.016114,-0.000023,-0.447346,-0.724502,25.842196
0.500000,0.000177,-0.032828,-0.000027,0.728518,-0.020176,25.654860,0.012369,-0.022885,0.000788,-0.507644,0.503580,25.584363,-0.031564,0.018443,-0.000030,-0.431192,-0.696963,25.703323
0.510000,0.000256,-0.038443,-0.000034,0.697159,-0.020017,25.538236,0.009610,-0.026809,0.000789,-0.466113,0.496372,25.494673,-0.037277,0.021676,-0.000039,-0.415466,-0.670178,25.573004
0.520000,0.000357,-0.046029,-0.000043,0.667153,-0.019827,25.428703,0.006929,-0.028974,0.000762,-0.424990,0.490007,25.554394,-0.044872,0.026013,-0.000049,-0.400546,-0.644785,25.449542
0.530000,0.000507,-0.055901,-0.000054,0.639528,-0.019605,25.333445,0.004752,-0.029096,0.000706,-0.382920,0.483006,25.692451,-0.054568,0.031598,-0.000060,-0.387047,-0.621801,25.342486
0.540000,0.000705,-0.068009,-0.000069,0.615684,-0.019354,25.272318,0.002954,-0.028745,0.000651,-0.337345,0.471671,25.711181,-0.066174,0.038353,-0.000071,-0.375822,-0.602625,25.275810
0.550000,0.000963,-0.081530,-0.000085,0.597176,-0.019079,25.274288,0.001274,-0.029104,0.000614,-0.290104,0.457737,25.696156,-0.078587,0.045682,-0.000081,-0.367815,-0.588777,25.283028
0.560000,0.001272,-0.094514,-0.000102,0.585249,-0.018780,25.365305,0.000129,-0.028832,0.000575,-0.242617,0.443114,25.749097,-0.089625,0.052366,-0.000086,-0.363704,-0.581323,25.390316
0.570000,0.001598,-0.104210,-0.000115,0.580215,-0.018435,25.548997,-0.000114,-0.027053,0.000519,-0.195344,0.428715,25.922818,-0.096595,0.056844,-0.000084,-0.363486,-0.580199,25.594083
0.580000,0.001915,-0.109481,-0.000125,0.578613,-0.017926,25.684269,0.000957,-0.022690,0.000431,-0.148584,0.415442,26.275480,-0.100265,0.059446,-0.000079,-0.363975,-0.580247,25.683466
0.590000,0.002300,-0.113931,-0.000135,0.580232,-0.017231,25.766135,0.002599,-0.017279,0.000329,-0.100686,0.397362,26.422281,-0.102452,0.061233,-0.000072,-0.366988,-0.584333,25.789152
0.600000,0.002620,-0.112703,-0.000139,0.587781,-0.016427,25.932896,0.002414,-0.016671,0.000293,-0.052174,0.369051,25.942487,-0.098690,0.059625,-0.000057,-0.373005,-0.593127,25.968875
0.610000,0.002810,-0.104913,-0.000136,0.598584,-0.015468,26.119422,0.001529,-0.018430,0.000291,-0.006210,0.341175,25.515071,-0.089525,0.054792,-0.000037,-0.380201,-0.603626,26.144515
0.620000,0.002875,-0.093203,-0.000128,0.609253,-0.014323,26.241430,0.000939,-0.020235,0.000290,0.037633,0.314527,25.197956,-0.078133,0.048491,-0.000019,-0.386558,-0.612563,26.229853
0.630000,0.002908,-0.081554,-0.000120,0.617102,-0.012984,26.235587,0.000997,-0.021322,0.000277,0.079814,0.289051,24.989400,-0.068028,0.042813,-0.000004,-0.390815,-0.617935,26.178303
0.640000,0.003013,-0.072345,-0.000115,0.621515,-0.011481,26.105664,0.001736,-0.021679,0.000251,0.120566,0.264404,24.859694,-0.061000,0.038931,0.000008,-0.392150,-0.618461,25.954311
0.650000,0.003417,-0.068469,-0.000120,0.619377,-0.009773,25.728012,0.003083,-0.021569,0.000213,0.159789,0.240182,24.761347,-0.059643,0.038600,0.000019,-0.390518,-0.614090,25.548043
0.660000,0.004143,-0.067982,-0.000134,0.616673,-0.007925,25.334147,0.005063,-0.021240,0.000163,0.197229,0.216309,24.663956,-0.059357,0.039205,0.000037,-0.389345,-0.610175,25.165995
0.670000,0.004966,-0.066591,-0.000151,0.616360,-0.005925,25.038184,0.007834,-0.020767,0.000100,0.232657,0.193012,24.556590,-0.057003,0.038736,0.000060,-0.390609,-0.609706,24.931306
0.680000,0.005588,-0.061550,-0.000162,0.620167,-0.003753,24.922904,0.011717,-0.020115,0.000017,0.265890,0.170666,24.436777,-0.051325,0.036157,0.000085,-0.394540,-0.612929,24.870341
0.690000,0.005915,-0.053990,-0.000166,0.626334,-0.001385,24.940795,0.017157,-0.019155,-0.000097,0.296757,0.149751,24.303824,-0.043874,0.032208,0.000104,-0.400325,-0.618513,24.951104
0.700000,0.005932,-0.045742,-0.000163,0.632694,0.001169,25.028208,0.024806,-0.017720,-0.000254,0.325061,0.130856,24.155530,-0.036632,0.028034,0.000116,-0.405458,-0.622586,25.036734
0.710000,0.005941,-0.039301,-0.000160,0.634751,0.003866,25.021305,0.035569,-0.015539,-0.000476,0.350561,0.114742,23.989239,-0.031458,0.025017,0.000123,-0.408469,-0.622950,25.046987
0.720000,0.005940,-0.034941,-0.000157,0.635161,0.006686,25.026070,0.050597,-0.012299,-0.000789,0.373090,0.102439,23.809919,-0.028207,0.023081,0.000125,-0.410364,-0.621214,25.044766
0.730000,0.005922,-0.032690,-0.000153,0.633229,0.009599,25.010470,0.070865,-0.007701,-0.001221,0.392836,0.095326,23.645919,-0.026880,0.022262,0.000124,-0.410690,-0.616757,24.998263
0.740000,0.005931,-0.032658,-0.000149,0.628843,0.012572,24.958933,0.096001,-0.001727,-0.001775,0.410751,0.095144,23.566921,-0.027526,0.022643,0.000119,-0.409560,-0.609835,24.904845
0.750000,0.005986,-0.034898,-0.000143,0.622896,0.015594,24.889313,0.122549,0.004900,-0.002391,0.428546,0.103776,23.675087,-0.030170,0.024225,0.000109,-0.407700,-0.601615,24.793690
0.760000,0.006033,-0.039301,-0.000136,0.617029,0.018679,24.844954,0.143547,0.010687,-0.002925,0.447561,0.122668,24.039210,-0.034717,0.026897,0.000093,-0.406293,-0.593929,24.718124
0.770000,0.006003,-0.045403,-0.000123,0.612978,0.021860,24.872085,0.151788,0.014095,-0.003211,0.467194,0.151936,24.617965,-0.040652,0.030284,0.000069,-0.406578,-0.588651,24.734147
0.780000,0.005833,-0.052299,-0.000104,0.611643,0.025146,24.985986,0.151937,0.016067,-0.003317,0.478235,0.187416,24.925438,-0.046998,0.033765,0.000039,-0.409143,-0.586689,24.861951
0.790000,0.005510,-0.059028,-0.000080,0.612505,0.028482,25.149379,0.153620,0.018951,-0.003442,0.484732,0.229959,25.193770,-0.052773,0.036770,0.000006,-0.413434,-0.587306,25.058565
0.800000,0.005102,-0.065227,-0.000053,0.614135,0.031749,25.291726,0.142128,0.019436,-0.003271,0.491299,0.280853,25.667385,-0.057639,0.039142,-0.000029,-0.418129,-0.588709,25.240714
0.810000,0.004662,-0.071286,-0.000024,0.615440,0.034818,25.357032,0.113946,0.015526,-0.002699,0.496315,0.336675,26.244673,-0.062077,0.041208,-0.000066,-0.422138,-0.589491,25.341613
0.820000,0.004203,-0.077833,0.000006,0.616568,0.037611,25.337871,0.078362,0.008113,-0.001907,0.495193,0.390005,26.645203,-0.066776,0.043374,-0.000105,-0.425289,-0.589563,25.348307
0.830000,0.003687,-0.084915,0.000040,0.618948,0.040134,25.277395,0.048475,0.000428,-0.001191,0.486206,0.435023,26.727703,-0.071904,0.045730,-0.000147,-0.428346,-0.590141,25.301148
0.840000,0.003054,-0.091715,0.000078,0.624639,0.042449,25.245909,0.029564,-0.005204,-0.000700,0.470779,0.470132,26.528831,-0.076849,0.047852,-0.000193,-0.432555,-0.593073,25.268819
0.850000,0.002289,-0.096889,0.000116,0.635230,0.044614,25.300697,0.028519,-0.004208,-0.000648,0.447249,0.492960,25.935664,-0.080614,0.049188,-0.000237,-0.438957,-0.599871,25.310727
0.860000,0.001460,-0.099732,0.000151,0.650760,0.046599,25.444895,0.040241,0.003570,-0.000961,0.421812,0.512728,25.338735,-0.082661,0.049488,-0.000277,-0.447696,-0.610772,25.438663
0.870000,0.000669,-0.101025,0.000183,0.669468,0.048258,25.616841,0.046138,0.009532,-0.001149,0.392153,0.526299,24.582737,-0.083600,0.049167,-0.000310,-0.457752,-0.624417,25.601867
0.880000,-0.000010,-0.102910,0.000212,0.688749,0.049380,25.723374,0.050938,0.015958,-0.001339,0.371511,0.553836,24.542170,-0.085135,0.049245,-0.000344,-0.467446,-0.638556,25.712350
0.890000,-0.000578,-0.108062,0.000244,0.706891,0.049813,25.698536,0.057585,0.025279,-0.001627,0.343239,0.572875,24.170800,-0.089444,0.050927,-0.000388,-0.475538,-0.651575,25.701002
0.900000,-0.001045,-0.118393,0.000282,0.724836,0.049581,25.559396,0.065051,0.037911,-0.002012,0.308224,0.582882,23.482524,-0.098178,0.055169,-0.000450,-0.482432,-0.664158,25.576815
0.910000,-0.001302,-0.133505,0.000323,0.746951,0.048941,25.426559,0.066112,0.047232,-0.002242,0.278319,0.607919,23.425553,-0.111048,0.061950,-0.000523,-0.490741,-0.680059,25.452370
0.920000,-0.001156,-0.149437,0.000351,0.779116,0.048252,25.458899,0.062021,0.052481,-0.002312,0.244694,0.630806,23.323907,-0.124753,0.069709,-0.000586,-0.504110,-0.704448,25.483313
0.930000,-0.000483,-0.160323,0.000349,0.823922,0.047694,25.709701,0.057408,0.057714,-0.002387,0.207696,0.650713,23.169609,-0.134310,0.075857,-0.000608,-0.524111,-0.739540,25.722011
0.940000,0.000599,-0.163684,0.000315,0.876608,0.047082,26.028853,0.051638,0.060734,-0.002402,0.169113,0.672511,23.145328,-0.137684,0.079093,-0.000584,-0.548043,-0.781357,26.029041
0.950000,0.001889,-0.161981,0.000259,0.930714,0.046232,26.255081,0.044203,0.057525,-0.002231,0.129937,0.700968,23.413382,-0.136398,0.079981,-0.000525,-0.572668,-0.824959,26.266197
0.960000,0.003307,-0.159321,0.000190,0.983145,0.045182,26.342037,0.036594,0.048036,-0.001870,0.089568,0.733535,23.886427,-0.134153,0.080440,-0.000451,-0.595764,-0.866755,26.355895
0.970000,0.004776,-0.154967,0.000110,1.037636,0.044275,26.422703,0.030588,0.036560,-0.001449,0.047701,0.762746,24.328834,-0.130116,0.080015,-0.000360,-0.620196,-0.910545,26.445053
0.980000,0.006174,-0.149069,0.000024,1.094468,0.043649,26.525851,0.026648,0.027107,-0.001091,0.005271,0.780967,24.512555,-0.124060,0.078430,-0.000255,-0.646692,-0.957116,26.578103
0.990000,0.007257,-0.140990,-0.000056,1.157531,0.043534,26.760794,0.024211,0.020240,-0.000814,-0.036398,0.796287,24.701593,-0.114844,0.074748,-0.000142,-0.677784,-1.010013,26.871332
1.000000,0.007956,-0.132939,-0.000122,1.210341,0.043345,26.771450,0.022792,0.015666,-0.000611,-0.077070,0.808707,24.895956,-0.107045,0.071431,-0.000048,-0.697024,-1.044537,26.704723
1.010000,0.009298,-0.138153,-0.000197,1.241082,0.042773,26.325335,0.022098,0.013838,-0.000498,-0.116291,0.815397,25.008433,-0.111233,0.075478,0.000025,-0.709515,-1.068063,26.293213
1.020000,0.010449,-0.147572,-0.000260,1.283407,0.043059,26.128770,0.021854,0.014649,-0.000473,-0.153822,0.816453,25.040487,-0.116742,0.080069,0.000085,-0.729707,-1.102268,26.150893
1.030000,0.010739,-0.150411,-0.000293,0.870849,0.028736,17.021306,0.021854,0.017831,-0.000528,-0.189849,0.813158,25.027286,-0.116134,0.079847,0.000113,-0.485516,-0.735273,16.820398
1.040000,0.010210,-0.149899,-0.000286,0.957095,0.031287,17.955706,0.021893,0.022872,-0.000645,-0.225052,0.807507,25.025008,-0.114457,0.077941,0.000093,-0.531150,-0.805904,17.777380
1.050000,0.009396,-0.151103,-0.000255,1.038307,0.033766,18.689976,0.022077,0.031254,-0.000868,-0.255595,0.786213,24.612585,-0.116357,0.078112,0.000055,-0.575215,-0.874040,18.583969
1.060000,0.008442,-0.149974,-0.000216,1.124780,0.036461,19.431555,0.022251,0.044550,-0.001246,-0.286801,0.766151,24.298574,-0.116697,0.077233,0.000009,-0.619292,-0.942136,19.308178
1.070000,0.007670,-0.148643,-0.000182,1.213832,0.039257,20.141523,0.012456,0.052155,-0.001571,-0.159006,0.371532,11.965907,-0.117300,0.076641,-0.000035,-0.666489,-1.014981,20.058392
1.080000,0.006980,-0.143957,-0.000156,1.297773,0.041892,20.711170,0.009116,0.057569,-0.001754,-0.193637,0.398162,13.039432,-0.115662,0.074953,-0.000065,-0.711092,-1.083906,20.673111
1.090000,0.006481,-0.137299,-0.000143,1.380876,0.044506,21.236450,0.006396,0.061471,-0.001884,-0.233620,0.425157,14.177703,-0.112031,0.072382,-0.000073,-0.755200,-1.152082,21.236433
1.100000,0.006374,-0.132733,-0.000151,1.471359,0.047382,21.855133,0.003218,0.062710,-0.001943,-0.274076,0.443555,15.090880,-0.108675,0.070352,-0.000061,-0.800746,-1.222412,21.815723
1.110000,0.006635,-0.130595,-0.000179,1.555111,0.050109,22.360071,-0.000129,0.060635,-0.001913,-0.315783,0.456573,15.889359,-0.106372,0.069397,-0.000026,-0.844793,-1.290326,22.337523
1.120000,0.007232,-0.130899,-0.000227,1.635529,0.052846,22.813226,-0.003250,0.056952,-0.001838,-0.358811,0.465496,16.622509,-0.105539,0.069711,0.000029,-0.887135,-1.355397,22.805043
1.130000,0.008186,-0.134517,-0.000296,1.711735,0.055627,23.207306,-0.005605,0.051856,-0.001715,-0.401148,0.468768,17.237636,-0.106648,0.071513,0.000101,-0.926647,-1.415772,23.194838
1.140000,0.009522,-0.141809,-0.000388,1.792169,0.058800,23.655491,-0.008129,0.048400,-0.001647,-0.451413,0.476732,18.123710,-0.110147,0.074992,0.000183,-0.966150,-1.475637,23.579466
1.150000,0.011333,-0.153048,-0.000511,1.869917,0.062242,24.056847,-0.013405,0.050676,-0.001812,-0.503236,0.480618,18.984486,-0.116942,0.080750,0.000274,-1.006939,-1.536831,23.983604
1.160000,0.013238,-0.163226,-0.000648,1.937853,0.065814,24.320249,-0.016026,0.048965,-0.001813,-0.547514,0.472531,19.506887,-0.124734,0.087307,0.000378,-1.044740,-1.592687,24.298423
1.170000,0.015158,-0.170702,-0.000796,2.002628,0.069818,24.537939,-0.016465,0.045456,-0.001711,-0.590825,0.460548,19.988994,-0.131401,0.093237,0.000490,-1.079874,-1.643565,24.533255
1.180000,0.017121,-0.175550,-0.000959,2.063691,0.074323,24.709331,-0.016193,0.042633,-0.001603,-0.632828,0.445064,20.438790,-0.136228,0.098107,0.000614,-1.115139,-1.693600,24.755052
1.190000,0.018774,-0.175137,-0.001114,2.116761,0.079234,24.794565,-0.013897,0.039130,-0.001414,-0.665468,0.421558,20.621554,-0.138383,0.101407,0.000751,-1.148514,-1.739592,24.922410
1.200000,0.020262,-0.171460,-0.001267,2.171396,0.084945,24.919114,-0.008608,0.033413,-0.001076,-0.687877,0.392019,20.558333,-0.136189,0.101888,0.000895,-1.178400,-1.779021,25.011479
1.210000,0.021504,-0.165003,-0.001409,2.220498,0.091234,25.009904,-0.003301,0.027656,-0.000731,-0.707113,0.362263,20.491447,-0.130072,0.099720,0.001036,-1.206767,-1.814816,25.079189
1.220000,0.022239,-0.155453,-0.001516,2.262947,0.098041,25.067290,-0.001141,0.024997,-0.000550,-0.745800,0.342971,21.063974,-0.121297,0.095669,0.001171,-1.234190,-1.847805,25.150200
1.230000,0.022326,-0.143248,-0.001574,2.295200,0.105142,25.065661,-0.002923,0.027967,-0.000604,-0.790354,0.324694,21.844227,-0.110310,0.089862,0.001288,-1.258556,-1.874819,25.193909
1.240000,0.021798,-0.129463,-0.001579,2.322643,0.112663,25.076775,-0.003235,0.030607,-0.000598,-0.829578,0.302186,22.512623,-0.097878,0.082638,0.001372,-1.280733,-1.897232,25.241562
1.250000,0.021456,-0.117379,-0.001591,2.367514,0.121673,25.346244,-0.001496,0.031538,-0.000487,-0.857511,0.274482,22.921763,-0.085806,0.075402,0.001437,-1.308959,-1.927264,25.464424
1.260000,0.021422,-0.107012,-0.001623,2.409510,0.131300,25.656074,0.001356,0.030980,-0.000312,-0.877743,0.244328,23.185745,-0.075166,0.069251,0.001511,-1.338550,-1.957823,25.772533
1.270000,0.020598,-0.094956,-0.001587,2.430152,0.140459,25.817383,0.004460,0.029770,-0.000118,-0.893876,0.213664,23.409864,-0.063866,0.061858,0.001524,-1.356652,-1.970175,25.927113
1.280000,0.018581,-0.081243,-0.001446,2.423038,0.148425,25.772643,0.007682,0.028479,0.000079,-0.908869,0.183602,23.675707,-0.052675,0.053191,0.001433,-1.359357,-1.959250,25.869328
1.290000,0.016180,-0.068687,-0.001260,2.417317,0.156646,25.837823,0.011545,0.027405,0.000296,-0.924984,0.154713,24.043590,-0.043658,0.045288,0.001282,-1.364161,-1.950862,25.942253
1.300000,0.013730,-0.058701,-0.001056,2.394542,0.163794,25.816952,0.016335,0.026462,0.000544,-0.940367,0.126817,24.466722,-0.037532,0.038814,0.001086,-1.356468,-1.924423,25.870237
1.310000,0.011071,-0.051720,-0.000816,2.346887,0.169015,25.619436,0.021950,0.025584,0.000819,-0.952713,0.100019,24.887415,-0.034517,0.033945,0.000845,-1.337005,-1.881621,25.664803
1.320000,0.008604,-0.048156,-0.000575,2.291877,0.173257,25.424859,0.027557,0.024865,0.001085,-0.957530,0.074512,25.189128,-0.034332,0.030977,0.000598,-1.313897,-1.834398,25.474915
