time,load_gps_x,load_gps_y,load_gps_z,drone0_gps_x,drone0_gps_y,drone0_gps_z,drone1_gps_x,drone1_gps_y,drone1_gps_z,drone2_gps_x,drone2_gps_y,drone2_gps_z
0.520000,-0.020872,0.019452,0.150187,0.605992,-0.001812,1.152765,-0.306714,0.519581,1.260083,-0.318398,-0.503284,1.295160
0.530000,-0.020872,0.019452,0.150187,0.605992,-0.001812,1.152765,-0.306714,0.519581,1.260083,-0.318398,-0.503284,1.295160
0.540000,-0.020872,0.019452,0.150187,0.605992,-0.001812,1.152765,-0.306714,0.519581,1.260083,-0.318398,-0.503284,1.295160
0.550000,-0.020872,0.019452,0.150187,0.605992,-0.001812,1.152765,-0.306714,0.519581,1.260083,-0.318398,-0.503284,1.295160
0.560000,-0.020872,0.019452,0.150187,0.605992,-0.001812,1.152765,-0.306714,0.519581,1.260083,-0.318398,-0.503284,1.295160
0.570000,-0.020872,0.019452,0.150187,0.605992,-0.001812,1.152765,-0.306714,0.519581,1.260083,-0.318398,-0.503284,1.295160
0.580000,-0.020872,0.019452,0.150187,0.605992,-0.001812,1.152765,-0.306714,0.519581,1.260083,-0.318398,-0.503284,1.295160
0.590000,-0.020872,0.019452,0.150187,0.605992,-0.001812,1.152765,-0.306714,0.519581,1.260083,-0.318398,-0.503284,1.295160
0.600000,-0.020872,0.019452,0.150187,0.605992,-0.001812,1.152765,-0.306714,0.519581,1.260083,-0.318398,-0.503284,1.295160
0.610000,0.040188,-0.007503,0.240684,0.585617,-0.035577,1.138810,-0.299704,0.525600,1.261615,-0.333552,-0.505740,1.119719
0.620000,0.040188,-0.007503,0.240684,0.585617,-0.035577,1.138810,-0.299704,0.525600,1.261615,-0.333552,-0.505740,1.119719
0.630000,0.040188,-0.007503,0.240684,0.585617,-0.035577,1.138810,-0.299704,0.525600,1.261615,-0.333552,-0.505740,1.119719
0.640000,0.040188,-0.007503,0.240684,0.585617,-0.035577,1.138810,-0.299704,0.525600,1.261615,-0.333552,-0.505740,1.119719
0.650000,0.040188,-0.007503,0.240684,0.585617,-0.035577,1.138810,-0.299704,0.525600,1.261615,-0.333552,-0.505740,1.119719
0.660000,0.040188,-0.007503,0.240684,0.585617,-0.035577,1.138810,-0.299704,0.525600,1.261615,-0.333552,-0.505740,1.119719
0.670000,0.040188,-0.007503,0.240684,0.585617,-0.035577,1.138810,-0.299704,0.525600,1.261615,-0.333552,-0.505740,1.119719
0.680000,0.040188,-0.007503,0.240684,0.585617,-0.035577,1.138810,-0.299704,0.525600,1.261615,-0.333552,-0.505740,1.119719
0.690000,0.040188,-0.007503,0.240684,0.585617,-0.035577,1.138810,-0.299704,0.525600,1.261615,-0.333552,-0.505740,1.119719
0.700000,0.040188,-0.007503,0.240684,0.585617,-0.035577,1.138810,-0.299704,0.525600,1.261615,-0.333552,-0.505740,1.119719
0.710000,0.029992,0.009356,0.145577,0.612146,0.002741,1.227946,-0.331274,0.526442,1.219193,-0.303348,-0.532726,1.232556
0.720000,0.029992,0.009356,0.145577,0.612146,0.002741,1.227946,-0.331274,0.526442,1.219193,-0.303348,-0.532726,1.232556
0.730000,0.029992,0.009356,0.145577,0.612146,0.002741,1.227946,-0.331274,0.526442,1.219193,-0.303348,-0.532726,1.232556
0.740000,0.029992,0.009356,0.145577,0.612146,0.002741,1.227946,-0.331274,0.526442,1.219193,-0.303348,-0.532726,1.232556
0.750000,0.029992,0.009356,0.145577,0.612146,0.002741,1.227946,-0.331274,0.526442,1.219193,-0.303348,-0.532726,1.232556
0.760000,0.029992,0.009356,0.145577,0.612146,0.002741,1.227946,-0.331274,0.526442,1.219193,-0.303348,-0.532726,1.232556
0.770000,0.029992,0.009356,0.145577,0.612146,0.002741,1.227946,-0.331274,0.526442,1.219193,-0.303348,-0.532726,1.232556
0.780000,0.029992,0.009356,0.145577,0.612146,0.002741,1.227946,-0.331274,0.526442,1.219193,-0.303348,-0.532726,1.232556
0.790000,0.029992,0.009356,0.145577,0.612146,0.002741,1.227946,-0.331274,0.526442,1.219193,-0.303348,-0.532726,1.232556
0.800000,0.029992,0.009356,0.145577,0.612146,0.002741,1.227946,-0.331274,0.526442,1.219193,-0.303348,-0.532726,1.232556
0.810000,-0.003170,-0.004186,0.155779,0.599931,-0.029106,1.303612,-0.279165,0.490123,1.185672,-0.311163,-0.521457,1.215230
0.820000,-0.003170,-0.004186,0.155779,0.599931,-0.029106,1.303612,-0.279165,0.490123,1.185672,-0.311163,-0.521457,1.215230
0.830000,-0.003170,-0.004186,0.155779,0.599931,-0.029106,1.303612,-0.279165,0.490123,1.185672,-0.311163,-0.521457,1.215230
0.840000,-0.003170,-0.004186,0.155779,0.599931,-0.029106,1.303612,-0.279165,0.490123,1.185672,-0.311163,-0.521457,1.215230
0.850000,-0.003170,-0.004186,0.155779,0.599931,-0.029106,1.303612,-0.279165,0.490123,1.185672,-0.311163,-0.521457,1.215230
0.860000,-0.003170,-0.004186,0.155779,0.599931,-0.029106,1.303612,-0.279165,0.490123,1.185672,-0.311163,-0.521457,1.215230
0.870000,-0.003170,-0.004186,0.155779,0.599931,-0.029106,1.303612,-0.279165,0.490123,1.185672,-0.311163,-0.521457,1.215230
0.880000,-0.003170,-0.004186,0.155779,0.599931,-0.029106,1.303612,-0.279165,0.490123,1.185672,-0.311163,-0.521457,1.215230
0.890000,-0.003170,-0.004186,0.155779,0.599931,-0.029106,1.303612,-0.279165,0.490123,1.185672,-0.311163,-0.521457,1.215230
