time,drone0_tau_x,drone0_tau_y,drone0_tau_z,drone0_f_x,drone0_f_y,drone0_f_z,drone1_tau_x,drone1_tau_y,drone1_tau_z,drone1_f_x,drone1_f_y,drone1_f_z,drone2_tau_x,drone2_tau_y,drone2_tau_z,drone2_f_x,drone2_f_y,drone2_f_z
0.370000,0.000069,-0.036104,-0.000027,0.935957,-0.019883,27.493041,0.033002,0.019646,0.000044,-0.503967,0.784853,27.089929,-0.053924,0.031972,-0.000007,-0.882783,-1.478282,28.205242
0.380000,0.000027,-0.031985,-0.000023,0.958149,-0.020496,27.850525,0.029742,0.017785,0.000037,-0.511783,0.796744,27.107828,-0.053807,0.031868,-0.000011,-0.871227,-1.457667,28.128552
0.390000,-0.000021,-0.028455,-0.000018,0.967395,-0.020901,27.960213,0.026209,0.015856,0.000026,-0.522470,0.812897,27.383393,-0.053848,0.031857,-0.000015,-0.856841,-1.432307,28.027973
0.400000,-0.000048,-0.025585,-0.000015,0.965060,-0.021123,27.869390,0.022852,0.014084,0.000013,-0.530884,0.825256,27.651313,-0.054037,0.031925,-0.000020,-0.839586,-1.402147,27.894960
0.410000,-0.000050,-0.022831,-0.000012,0.948576,-0.021095,27.500996,0.020122,0.012621,0.000004,-0.531266,0.824865,27.620218,-0.054458,0.032115,-0.000026,-0.819604,-1.367444,27.725546
0.420000,-0.000045,-0.020033,-0.000010,0.928980,-0.021051,27.165443,0.017695,0.011248,-0.000002,-0.525335,0.814440,27.380882,-0.055017,0.032369,-0.000032,-0.798032,-1.330111,27.548686
0.430000,-0.000014,-0.016516,-0.000008,0.900012,-0.020841,26.669704,0.015191,0.009771,-0.000007,-0.516508,0.799317,27.105703,-0.055512,0.032589,-0.000038,-0.775297,-1.290865,27.370863
0.440000,0.000022,-0.012491,-0.000006,0.872156,-0.020699,26.313668,0.012714,0.008305,-0.000011,-0.505287,0.780294,26.813721,-0.056025,0.032815,-0.000044,-0.750563,-1.248329,27.154093
0.450000,0.000055,-0.008668,-0.000004,0.845653,-0.020635,26.103470,0.009319,0.006267,-0.000015,-0.489265,0.753681,26.368601,-0.058038,0.033835,-0.000054,-0.723175,-1.201436,26.859783
0.460000,0.000084,-0.005481,-0.000002,0.819528,-0.020630,26.010022,0.005570,0.004001,-0.000019,-0.474061,0.728155,26.064829,-0.060177,0.034950,-0.000064,-0.697443,-1.157373,26.632287
0.470000,0.000117,-0.003196,-0.000001,0.792541,-0.020653,25.994157,0.002024,0.001851,-0.000023,-0.459031,0.702705,25.867409,-0.062149,0.035992,-0.000071,-0.672618,-1.114888,26.437817
0.480000,0.000142,-0.001755,-0.000000,0.763036,-0.020659,25.997998,-0.001028,0.000004,-0.000026,-0.443802,0.676745,25.755387,-0.063912,0.036935,-0.000076,-0.648781,-1.074114,26.273978
0.490000,0.000182,-0.000738,-0.000000,0.728930,-0.020582,25.939723,-0.003375,-0.001437,-0.000027,-0.427961,0.649645,25.703979,-0.065367,0.037723,-0.000080,-0.626011,-1.035182,26.139660
0.500000,0.000245,0.000232,-0.000001,0.691674,-0.020447,25.854717,-0.004970,-0.002459,-0.000026,-0.411104,0.620797,25.685580,-0.066443,0.038299,-0.000083,-0.604344,-0.998148,26.033339
0.510000,0.000327,0.000786,-0.000002,0.653041,-0.020293,25.796416,-0.005916,-0.003112,-0.000024,-0.392902,0.589729,25.672915,-0.067087,0.038651,-0.000084,-0.583780,-0.963001,25.953049
0.520000,0.000412,0.000875,-0.000004,0.612932,-0.020105,25.751112,-0.006531,-0.003578,-0.000021,-0.372814,0.555668,25.618799,-0.067305,0.038775,-0.000084,-0.564263,-0.929645,25.895554
0.530000,0.000519,0.000666,-0.000006,0.571050,-0.019859,25.692429,-0.007004,-0.003997,-0.000018,-0.351554,0.519729,25.557569,-0.067147,0.038701,-0.000082,-0.545671,-0.897867,25.854954
0.540000,0.000683,0.000635,-0.000009,0.524449,-0.019423,25.458698,-0.007130,-0.004233,-0.000013,-0.329456,0.482452,25.501237,-0.066786,0.038522,-0.000080,-0.527830,-0.867373,25.822667
0.550000,0.000963,0.000708,-0.000013,0.477826,-0.018927,25.236990,-0.006991,-0.004347,-0.000008,-0.306483,0.443834,25.433548,-0.066433,0.038353,-0.000078,-0.510601,-0.837926,25.790462
0.560000,0.001332,0.000109,-0.000019,0.432198,-0.018378,25.067723,-0.006940,-0.004566,-0.000003,-0.282014,0.403051,25.282092,-0.066311,0.038329,-0.000075,-0.493919,-0.809414,25.752190
0.570000,0.001812,-0.001362,-0.000026,0.387445,-0.017737,24.932764,-0.006745,-0.004779,0.000003,-0.257468,0.362228,25.149477,-0.066613,0.038558,-0.000073,-0.477810,-0.781874,25.704485
0.580000,0.002444,-0.003923,-0.000034,0.343670,-0.016956,24.818666,-0.006142,-0.004836,0.000009,-0.232856,0.321443,25.024648,-0.067472,0.039123,-0.000071,-0.462381,-0.755481,25.647077
0.590000,0.003289,-0.007977,-0.000044,0.301207,-0.015984,24.717820,-0.004959,-0.004671,0.000017,-0.208404,0.281095,24.916822,-0.068920,0.040039,-0.000070,-0.447822,-0.730541,25.583055
0.600000,0.004418,-0.014115,-0.000055,0.260658,-0.014753,24.632269,-0.003003,-0.004197,0.000025,-0.184210,0.241420,24.820754,-0.070893,0.041277,-0.000068,-0.434358,-0.707418,25.517512
0.610000,0.005907,-0.023061,-0.000067,0.222857,-0.013182,24.573175,0.000012,-0.003308,0.000035,-0.160388,0.202708,24.728506,-0.073233,0.042754,-0.000067,-0.422206,-0.686455,25.455586
0.620000,0.007790,-0.035440,-0.000078,0.188808,-0.011165,24.555973,0.004525,-0.001822,0.000046,-0.137160,0.165433,24.640326,-0.075745,0.044355,-0.000065,-0.411551,-0.667944,25.401809
0.630000,0.010042,-0.051414,-0.000087,0.159637,-0.008572,24.595340,0.011127,0.000528,0.000059,-0.114837,0.130234,24.565998,-0.078208,0.045950,-0.000063,-0.402560,-0.652142,25.361161
0.640000,0.012532,-0.070193,-0.000090,0.136542,-0.005254,24.706402,0.020444,0.004039,0.000073,-0.093782,0.097868,24.519871,-0.080383,0.047395,-0.000061,-0.395395,-0.639300,25.340857
0.650000,0.014940,-0.089469,-0.000084,0.120665,-0.001068,24.910159,0.032901,0.008934,0.000086,-0.074391,0.069201,24.516474,-0.082047,0.048537,-0.000060,-0.390204,-0.629641,25.349855
0.660000,0.016756,-0.105195,-0.000067,0.112726,0.004091,25.223377,0.048423,0.015222,0.000096,-0.057090,0.045197,24.570339,-0.083058,0.049271,-0.000058,-0.387033,-0.623231,25.393736
0.670000,0.017807,-0.115386,-0.000042,0.111855,0.010177,25.446454,0.065981,0.022527,0.000100,-0.042318,0.026860,24.697393,-0.083493,0.049615,-0.000058,-0.385749,-0.619850,25.468373
0.680000,0.018917,-0.125262,-0.000014,0.118298,0.017122,25.588509,0.083296,0.029908,0.000095,-0.030451,0.015072,24.912222,-0.083645,0.049715,-0.000060,-0.386058,-0.619041,25.559865
0.690000,0.018645,-0.125136,0.000015,0.133044,0.025049,25.932987,0.096992,0.035972,0.000080,-0.021691,0.010349,25.211224,-0.083959,0.049818,-0.000065,-0.387666,-0.620357,25.652875
0.700000,0.016264,-0.109433,0.000035,0.153860,0.033724,26.416628,0.106735,0.040418,0.000058,-0.015935,0.012661,25.393623,-0.084801,0.050128,-0.000073,-0.390419,-0.623594,25.739413
0.710000,0.012543,-0.083159,0.000040,0.176261,0.042429,26.795729,0.116230,0.044699,0.000033,-0.013447,0.022297,25.531859,-0.086391,0.050808,-0.000084,-0.394329,-0.628819,25.820076
0.720000,0.009078,-0.057755,0.000034,0.196314,0.050407,26.905910,0.116054,0.045182,0.000007,-0.014256,0.039171,25.874988,-0.088820,0.051938,-0.000097,-0.399474,-0.636207,25.897643
0.730000,0.006611,-0.039072,0.000024,0.212647,0.057350,26.780890,0.100823,0.039568,-0.000014,-0.017555,0.061482,26.358428,-0.092195,0.053619,-0.000111,-0.405916,-0.645899,25.971554
0.740000,0.005283,-0.028717,0.000017,0.225145,0.063175,26.465998,0.076109,0.029878,-0.000022,-0.022015,0.085831,26.724340,-0.096708,0.056014,-0.000126,-0.413724,-0.658043,26.038997
0.750000,0.005420,-0.029709,0.000023,0.232937,0.067473,25.819212,0.052045,0.020134,-0.000020,-0.026528,0.109166,26.850123,-0.102546,0.059263,-0.000141,-0.423066,-0.672934,26.100070
0.760000,0.006744,-0.041040,0.000047,0.240541,0.071199,25.166755,0.033660,0.012499,-0.000013,-0.030503,0.129808,26.743235,-0.109780,0.063431,-0.000156,-0.434251,-0.691074,26.159967
0.770000,0.007678,-0.050506,0.000073,0.250336,0.074889,24.643062,0.023629,0.008212,-0.000007,-0.033793,0.147240,26.431433,-0.118191,0.068408,-0.000169,-0.447689,-0.713118,26.227174
0.780000,0.008311,-0.058894,0.000100,0.263904,0.078981,24.350871,0.023845,0.008219,-0.000010,-0.036497,0.161356,25.861794,-0.127192,0.073840,-0.000180,-0.463818,-0.739749,26.310942
0.790000,0.008395,-0.064494,0.000126,0.277259,0.082318,23.927420,0.035315,0.013202,-0.000029,-0.039453,0.174299,25.165802,-0.135878,0.079157,-0.000189,-0.482961,-0.771466,26.416379
0.800000,0.007912,-0.067268,0.000150,0.293388,0.085766,23.641506,0.045182,0.017817,-0.000052,-0.043673,0.189515,24.691018,-0.143246,0.083705,-0.000196,-0.505144,-0.808293,26.538095
0.810000,0.006962,-0.068454,0.000174,0.311701,0.089143,23.446095,0.054148,0.022263,-0.000076,-0.049288,0.207237,24.382195,-0.148622,0.087018,-0.000204,-0.530032,-0.849684,26.660394
0.820000,0.005508,-0.065678,0.000191,0.334934,0.093219,23.548239,0.060273,0.025655,-0.000099,-0.055705,0.225046,23.963215,-0.151789,0.088916,-0.000212,-0.557076,-0.894761,26.766175
0.830000,0.003944,-0.058021,0.000189,0.363083,0.098034,23.954092,0.066406,0.029381,-0.000126,-0.063391,0.244599,23.603909,-0.152860,0.089479,-0.000222,-0.585721,-0.942642,26.845676
0.840000,0.002785,-0.048815,0.000174,0.391539,0.102460,24.387922,0.072588,0.033546,-0.000159,-0.072389,0.265722,23.264265,-0.152102,0.088860,-0.000233,-0.615504,-0.992597,26.897834
0.850000,0.002090,-0.041964,0.000159,0.416449,0.105622,24.652901,0.073786,0.035735,-0.000187,-0.083396,0.290738,23.144670,-0.149820,0.087326,-0.000243,-0.646096,-1.044105,26.928876
0.860000,0.001720,-0.037883,0.000149,0.437610,0.107575,24.770903,0.070020,0.035570,-0.000205,-0.096707,0.320519,23.307528,-0.146278,0.085122,-0.000249,-0.677445,-1.097069,26.955238
0.870000,0.001670,-0.035200,0.000139,0.458926,0.109333,24.973831,0.060372,0.031940,-0.000201,-0.112746,0.356446,23.850348,-0.141737,0.082469,-0.000246,-0.709740,-1.151761,26.999397
0.880000,0.001874,-0.033498,0.000127,0.478074,0.110388,25.135867,0.048652,0.026383,-0.000177,-0.130005,0.394042,24.489892,-0.136708,0.079705,-0.000234,-0.743031,-1.208205,27.074102
0.890000,0.002167,-0.033360,0.000119,0.492927,0.110314,25.152300,0.040864,0.022434,-0.000156,-0.144792,0.422855,24.643257,-0.132128,0.077318,-0.000215,-0.776970,-1.265773,27.173961
0.900000,0.002479,-0.035247,0.000119,0.503736,0.109214,25.036580,0.035801,0.019689,-0.000140,-0.160258,0.452668,24.937101,-0.129125,0.075879,-0.000195,-0.810992,-1.323487,27.283445
0.910000,0.002853,-0.038749,0.000124,0.513408,0.107719,24.919993,0.031707,0.017118,-0.000119,-0.175699,0.481595,25.264363,-0.128515,0.075742,-0.000181,-0.844693,-1.380665,27.390319
0.920000,0.003324,-0.044891,0.000138,0.519767,0.105353,24.675119,0.029153,0.015277,-0.000100,-0.189391,0.505231,25.411423,-0.130492,0.076930,-0.000180,-0.877907,-1.437047,27.487873
0.930000,0.003934,-0.053766,0.000159,0.526780,0.102875,24.457779,0.028377,0.014490,-0.000088,-0.201098,0.523316,25.387050,-0.134588,0.079150,-0.000193,-0.910525,-1.492510,27.570231
0.940000,0.004621,-0.064239,0.000182,0.536311,0.100560,24.314994,0.028941,0.014521,-0.000081,-0.211327,0.537403,25.274048,-0.139937,0.081921,-0.000219,-0.942430,-1.546926,27.631648
0.950000,0.005251,-0.074630,0.000205,0.549457,0.098523,24.262589,0.031052,0.015429,-0.000078,-0.219583,0.546388,25.017709,-0.145588,0.084760,-0.000254,-0.973666,-1.600442,27.672779
0.960000,0.005692,-0.083221,0.000221,0.566023,0.096663,24.270947,0.035726,0.017699,-0.000082,-0.226502,0.551977,24.681721,-0.150777,0.087321,-0.000290,-1.004718,-1.653907,27.707698
0.970000,0.005886,-0.089368,0.000231,0.584577,0.094714,24.273690,0.042988,0.021286,-0.000090,-0.233242,0.556977,24.362080,-0.155095,0.089433,-0.000322,-1.036376,-1.708653,27.758465
0.980000,0.005832,-0.093029,0.000236,0.604374,0.092580,24.246503,0.051812,0.025691,-0.000098,-0.241156,0.564483,24.157494,-0.158629,0.091174,-0.000348,-1.068878,-1.765085,27.831370
0.990000,0.005503,-0.093380,0.000234,0.626136,0.090410,24.232775,0.060223,0.029999,-0.000106,-0.251062,0.576191,24.108112,-0.161961,0.092869,-0.000369,-1.101335,-1.821737,27.903456
1.000000,0.004910,-0.089654,0.000223,0.650254,0.088300,24.269108,0.065936,0.033084,-0.000109,-0.263129,0.592267,24.202819,-0.165592,0.094739,-0.000391,-1.132801,-1.877048,27.951716
1.010000,0.004133,-0.081694,0.000203,0.679850,0.086683,24.494785,0.067997,0.034456,-0.000109,-0.276290,0.610182,24.340084,-0.157497,0.089476,-0.000417,-0.907455,-1.506359,21.821967
1.020000,0.003368,-0.070540,0.000174,0.715981,0.085653,24.967863,0.068423,0.035054,-0.000107,-0.288315,0.625077,24.341612,-0.156508,0.088690,-0.000430,-0.958256,-1.593628,22.462875
1.030000,0.002883,-0.060769,0.000144,0.746319,0.083761,25.283668,0.070571,0.036591,-0.000108,-0.297515,0.633530,24.087078,-0.154566,0.087716,-0.000416,-1.007496,-1.678612,23.029615
1.040000,0.002822,-0.056068,0.000119,0.772051,0.081278,25.501400,0.074163,0.039019,-0.000114,-0.305545,0.639309,23.719715,-0.149676,0.085338,-0.000372,-1.055036,-1.760970,23.534024
1.050000,0.003118,-0.054687,0.000094,0.798142,0.078796,25.783053,0.073706,0.039561,-0.000121,-0.316999,0.651972,23.592060,-0.143077,0.082220,-0.000303,-1.102515,-1.843306,24.027649
1.060000,0.002858,-0.046799,0.000068,0.423096,0.039165,13.399039,0.063903,0.035253,-0.000122,-0.178343,0.360700,12.739194,-0.136279,0.079172,-0.000215,-1.147594,-1.921578,24.471223
1.070000,0.003624,-0.049341,0.000040,0.473755,0.041133,14.717677,0.045656,0.026007,-0.000108,-0.198865,0.395756,13.671121,-0.130870,0.076996,-0.000119,-1.189226,-1.993885,24.853255
1.080000,0.004983,-0.057714,0.000007,0.523173,0.042648,15.929582,0.034738,0.020067,-0.000088,-0.221498,0.434068,14.700913,-0.127946,0.076166,-0.000032,-1.227190,-2.059745,25.176686
1.090000,0.006519,-0.066997,-0.000033,0.570933,0.043798,17.013543,0.029662,0.017003,-0.000068,-0.243496,0.470269,15.648748,-0.127466,0.076534,0.000037,-1.261614,-2.119310,25.448603
1.100000,0.008206,-0.076682,-0.000082,0.618775,0.044845,18.016194,0.027917,0.015526,-0.000044,-0.263664,0.502246,16.452963,-0.128256,0.077367,0.000080,-1.292979,-2.173378,25.681892
1.110000,0.009876,-0.085566,-0.000135,0.664552,0.045763,18.871246,0.028442,0.015185,-0.000018,-0.281861,0.529990,17.121668,-0.128880,0.077899,0.000106,-1.322191,-2.223490,25.898039
1.120000,0.011233,-0.091952,-0.000187,0.706888,0.046589,19.546957,0.029397,0.015138,0.000008,-0.296932,0.551580,17.601312,-0.128108,0.077505,0.000122,-1.348583,-2.268553,26.088751
1.130000,0.012195,-0.095890,-0.000232,0.747933,0.047559,20.117774,0.031832,0.015802,0.000037,-0.317643,0.583380,18.417981,-0.125688,0.076158,0.000138,-1.373086,-2.310150,26.278297
1.140000,0.012851,-0.098593,-0.000268,0.786083,0.048629,20.553373,0.035179,0.016913,0.000069,-0.334614,0.608113,19.017509,-0.122611,0.074527,0.000163,-1.396196,-2.349106,26.481163
1.150000,0.011606,-0.090195,-0.000256,0.798757,0.048410,20.309004,0.038519,0.018026,0.000102,-0.351489,0.632630,19.618969,-0.119733,0.073193,0.000202,-1.414898,-2.380304,26.643430
1.160000,0.008695,-0.071670,-0.000195,0.808494,0.048143,20.047140,0.043582,0.019764,0.000148,-0.372135,0.663950,20.436256,-0.118023,0.072718,0.000256,-1.429275,-2.403818,26.768366
1.170000,0.006612,-0.058285,-0.000148,0.829338,0.048554,20.134492,0.050536,0.022173,0.000209,-0.390621,0.691641,21.133713,-0.118286,0.073525,0.000318,-1.439575,-2.419988,26.859051
1.180000,0.005198,-0.049232,-0.000115,0.850419,0.048971,20.292688,0.055772,0.023970,0.000260,-0.404399,0.711481,21.579948,-0.120429,0.075508,0.000385,-1.445692,-2.428563,26.909474
1.190000,0.004999,-0.047944,-0.000112,0.886640,0.050246,20.867922,0.058555,0.024919,0.000294,-0.414954,0.726254,21.867637,-0.124034,0.078328,0.000446,-1.449389,-2.432457,26.947436
1.200000,0.006251,-0.056542,-0.000149,0.924724,0.051705,21.511275,0.061006,0.025791,0.000323,-0.425917,0.742362,22.195848,-0.128600,0.081589,0.000493,-1.451881,-2.433685,26.990227
1.210000,0.007197,-0.063480,-0.000177,0.953327,0.052786,21.945209,0.063312,0.026711,0.000346,-0.433657,0.753546,22.375206,-0.133580,0.084903,0.000519,-1.453397,-2.432645,27.037335
1.220000,0.007606,-0.066810,-0.000191,0.975236,0.053652,22.243141,0.059604,0.025572,0.000320,-0.434294,0.752970,22.218374,-0.138213,0.087752,0.000518,-1.452491,-2.426975,27.058278
1.230000,0.007696,-0.067673,-0.000196,0.993355,0.054448,22.481350,0.052739,0.023225,0.000270,-0.435414,0.753497,22.134704,-0.141794,0.089676,0.000486,-1.448927,-2.416398,27.046909
1.240000,0.007758,-0.067980,-0.000200,1.009465,0.055267,22.705575,0.046831,0.021136,0.000227,-0.436739,0.754493,22.115536,-0.144176,0.090601,0.000425,-1.443943,-2.403133,27.026285
1.250000,0.007913,-0.068507,-0.000207,1.024147,0.056146,22.930226,0.043364,0.019889,0.000202,-0.441377,0.761251,22.319708,-0.145512,0.090723,0.000345,-1.438729,-2.389308,27.019413
1.260000,0.008253,-0.069749,-0.000221,1.037853,0.057130,23.164237,0.044987,0.020540,0.000212,-0.446159,0.768424,22.578888,-0.145621,0.090058,0.000260,-1.432742,-2.374157,27.017489
1.270000,0.008801,-0.071736,-0.000241,1.050312,0.058234,23.398590,0.049341,0.022269,0.000240,-0.451907,0.777580,22.925142,-0.143910,0.088398,0.000183,-1.424605,-2.355498,26.996747
1.280000,0.009508,-0.074031,-0.000266,1.060745,0.059454,23.612563,0.054903,0.024514,0.000275,-0.456738,0.785618,23.253622,-0.139782,0.085513,0.000127,-1.412796,-2.330885,26.931736
1.290000,0.010293,-0.075993,-0.000296,1.068404,0.060783,23.787238,0.060170,0.026671,0.000305,-0.460577,0.792495,23.553517,-0.133401,0.081558,0.000098,-1.398381,-2.302104,26.847200
1.300000,0.011079,-0.077183,-0.000326,1.073227,0.062250,23.920746,0.064847,0.028592,0.000332,-0.463744,0.798813,23.836038,-0.126055,0.077274,0.000093,-1.383737,-2.273034,26.793046
1.310000,0.011867,-0.077677,-0.000357,1.076020,0.063928,24.031597,0.069414,0.030418,0.000358,-0.466988,0.805919,24.135337,-0.118829,0.073219,0.000103,-1.369263,-2.244276,26.780416
1.320000,0.012742,-0.077964,-0.000392,1.078031,0.065924,24.147942,0.074543,0.032376,0.000389,-0.470753,0.814675,24.468957,-0.113083,0.070077,0.000115,-1.358366,-2.221343,26.878490
