time,drone0_ax,drone0_ay,drone0_az,drone0_wx,drone0_wy,drone0_wz,drone1_ax,drone1_ay,drone1_az,drone1_wx,drone1_wy,drone1_wz,drone2_ax,drone2_ay,drone2_az,drone2_wx,drone2_wy,drone2_wz
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,-0.055921,-0.131288,9.828147,-0.001265,-0.001656,-0.004724,-0.037445,0.042620,9.844970,-0.002566,0.009105,0.004860,0.056810,0.051751,9.882346,0.031804,-0.024865,-0.000148
0.020000,0.154296,0.049287,9.729749,-0.012844,-0.001806,0.004105,0.099668,0.034340,9.776809,0.002321,-0.002952,0.011622,0.412346,0.576218,6.780657,0.064367,-0.044350,0.002975
0.030000,0.020228,-0.009108,9.835657,-0.007638,0.003968,-0.008204,-0.101471,0.013768,9.743222,0.003348,0.007253,-0.001574,0.333126,0.662780,6.977996,0.089871,-0.057792,0.004619
0.040000,0.098350,0.043656,9.770256,-0.003332,-0.008462,0.006105,0.049103,0.086471,9.771282,-0.004887,0.008932,-0.008113,0.315765,0.714045,7.217856,0.115868,-0.077948,-0.010902
0.050000,0.095153,0.021739,9.864497,0.004342,-0.006617,0.009897,-0.082505,0.055084,9.846526,-0.004069,-0.009602,0.008296,0.416727,0.685111,7.421559,0.144157,-0.090254,0.007063
0.060000,-0.408110,0.095243,7.106090,0.001143,0.030586,0.001726,-0.023618,0.101944,9.789424,0.016151,-0.009545,0.002374,0.395371,0.704108,7.440153,0.161304,-0.088696,-0.002302
0.070000,0.043159,0.090522,9.791240,-0.009419,0.019327,0.001589,0.093956,-0.061903,9.268008,-0.011517,-0.025776,0.003625,0.473973,0.760926,7.531919,0.199769,-0.117689,-0.010023
0.080000,-0.193964,0.073370,8.850255,-0.003624,0.021708,0.009847,0.000714,-0.076899,9.932133,0.004846,-0.006691,0.009020,0.507092,0.794267,8.092750,0.205361,-0.130183,0.005783
0.090000,-0.148059,0.125647,9.536670,0.005988,0.034089,0.000631,0.183370,-0.447934,7.687621,-0.025035,-0.022188,-0.000049,0.360119,0.710244,8.581916,0.224972,-0.141648,0.002871
0.100000,-0.291723,-0.028170,8.309805,0.004167,0.052271,-0.002657,0.103970,-0.116241,9.663062,-0.029698,-0.014990,0.001838,0.340968,0.686373,9.019860,0.251766,-0.148038,-0.000503
0.110000,-0.141024,0.018295,9.398608,-0.005246,0.060909,-0.005007,0.192408,-0.289625,8.814798,-0.048551,-0.030510,0.010523,0.350790,0.649419,9.328829,0.256600,-0.143731,0.006866
0.120000,-0.397121,0.010825,7.928447,0.008967,0.082240,-0.009778,0.212693,-0.098770,9.251469,-0.066306,-0.046282,0.002803,0.346762,0.611488,9.854407,0.257085,-0.153224,0.009909
0.130000,-0.214039,0.024531,9.330750,0.013706,0.079984,-0.008182,0.117635,-0.268291,8.272892,-0.064474,-0.033133,-0.008709,0.216937,0.417523,11.094686,0.253830,-0.150799,0.002771
0.140000,-0.289078,0.028170,8.585385,0.003158,0.095139,-0.001854,0.108446,-0.244937,9.241577,-0.061567,-0.040344,-0.002231,0.140772,0.257324,11.325777,0.247123,-0.146129,0.004739
0.150000,-0.537471,-0.041310,8.376964,0.000569,0.095910,-0.004652,0.213685,-0.210292,8.188444,-0.074265,-0.047645,0.014827,0.236811,0.384523,11.017782,0.236056,-0.134991,-0.000111
0.160000,-0.354251,0.009986,8.802154,-0.005162,0.125331,0.003445,0.165624,-0.131686,9.161394,-0.079813,-0.046607,-0.003332,0.163751,0.403235,10.939597,0.227133,-0.143856,-0.007967
0.170000,-0.339201,0.096152,8.571281,0.001919,0.132870,-0.009118,0.293793,-0.342533,8.581161,-0.103092,-0.068593,0.003882,0.154500,0.309836,10.721669,0.234814,-0.142251,0.001853
0.180000,-0.449749,-0.019510,8.417631,0.015544,0.147306,0.007802,0.247678,-0.447951,8.404330,-0.121665,-0.080655,0.009563,0.171993,0.333105,10.626963,0.213691,-0.114700,0.008793
0.190000,-0.337306,-0.058257,8.836973,0.017477,0.166506,0.012156,0.298577,-0.427533,8.810365,-0.125625,-0.077442,0.002916,0.258295,0.392811,10.497057,0.204739,-0.130634,-0.006673
0.200000,-0.551834,-0.056638,9.377580,0.001385,0.157281,-0.007002,0.288331,-0.471602,8.570774,-0.128409,-0.093874,-0.005253,0.208572,0.402538,10.425391,0.206098,-0.126744,0.015535
0.210000,-0.391907,0.066587,9.913464,0.005987,0.159669,-0.001247,0.288257,-0.328517,9.077257,-0.149419,-0.084534,-0.005528,0.098800,0.277092,10.448690,0.197058,-0.115952,0.007147
0.220000,-0.511823,0.006385,10.002850,-0.001036,0.169381,0.009417,0.190272,-0.323640,9.646096,-0.145764,-0.089957,0.014932,0.193840,0.302536,10.309694,0.188736,-0.118856,-0.005732
0.230000,-0.374336,0.063032,10.228832,-0.000712,0.173170,0.007158,0.252375,-0.382022,9.919476,-0.147972,-0.093568,0.000611,0.169601,0.325985,10.380792,0.170835,-0.095910,0.009495
0.240000,-0.284112,0.027367,10.663339,0.003986,0.163613,0.007857,0.084420,-0.317935,10.122265,-0.145015,-0.082529,-0.002956,0.211312,0.313334,10.304630,0.155021,-0.087623,-0.006213
0.250000,-0.221648,-0.013742,11.211262,0.001675,0.153813,0.001519,0.096706,-0.334197,10.405771,-0.140215,-0.094019,0.000755,0.180589,0.196503,10.384866,0.140984,-0.091742,0.001554
0.260000,-0.216711,0.034594,11.633319,-0.005568,0.147943,0.001429,0.138111,-0.295443,11.200849,-0.140878,-0.088809,-0.000093,0.222189,0.268334,10.492643,0.134558,-0.085974,0.009469
0.270000,-0.276612,0.064949,11.415126,-0.001522,0.138096,-0.005567,0.000525,-0.184005,11.874947,-0.147020,-0.088825,-0.007259,0.142673,0.190475,10.663953,0.110719,-0.065468,0.004521
0.280000,-0.241068,-0.029566,11.072965,-0.007888,0.138932,-0.006703,0.148685,-0.131995,11.654390,-0.133173,-0.078284,0.003681,0.093541,0.157387,10.744204,0.099741,-0.056346,-0.009842
0.290000,-0.159624,0.066793,10.711886,-0.003292,0.127814,0.003067,0.183113,-0.148945,11.572173,-0.122565,-0.083268,0.010597,0.172984,0.325373,10.841014,0.090538,-0.049531,0.012824
0.300000,-0.185457,0.029204,10.381880,0.004783,0.127927,0.002081,0.092444,-0.250278,11.262996,-0.112050,-0.061539,0.001527,0.106925,0.318473,10.779863,0.078986,-0.034756,0.019520
0.310000,-0.356976,-0.050100,9.911713,0.016127,0.117060,0.003884,0.232912,-0.212801,10.852939,-0.106160,-0.066901,-0.007985,0.074136,0.272573,10.849886,0.049899,-0.031896,0.000249
0.320000,-0.276433,0.005928,9.992457,0.002068,0.120973,-0.013665,0.233675,-0.171559,10.394003,-0.101790,-0.060363,0.009216,0.033813,0.215033,10.917230,0.034444,-0.033884,0.016430
0.330000,-0.162341,0.088404,10.244576,0.002533,0.109600,0.014054,0.092045,-0.175103,10.193802,-0.090595,-0.057865,0.006449,0.115036,0.217253,11.046852,0.015143,-0.027894,-0.001980
0.340000,-0.100124,-0.024040,10.507213,-0.000904,0.092878,-0.004821,0.070075,-0.114063,10.321248,-0.090266,-0.048924,0.010323,0.127507,0.096199,11.199367,-0.010631,-0.006560,-0.005018
0.350000,-0.082478,0.082694,10.804425,0.006497,0.076074,0.004714,0.025055,0.018894,10.447031,-0.077492,-0.053180,-0.009734,0.060069,0.122714,11.066727,-0.014886,-0.012088,-0.007367
0.360000,-0.047862,-0.041833,10.735035,-0.008786,0.065405,0.001681,0.006614,-0.168908,10.689028,-0.066852,-0.052752,0.008455,0.192264,0.138035,11.125759,-0.032235,0.019618,0.006035
0.370000,-0.043463,0.041236,10.734831,-0.002723,0.049044,-0.002752,0.103608,-0.082497,10.649168,-0.055698,-0.038038,-0.000231,0.204324,0.243319,11.193212,-0.049284,0.017143,0.000279
0.380000,0.009898,0.113454,10.994697,0.013513,0.038465,0.001260,0.038193,-0.060420,10.811122,-0.030743,-0.029285,-0.000396,0.082775,0.144271,11.199822,-0.055270,0.030723,0.001827
0.390000,0.003091,0.026772,11.402491,-0.009435,0.015220,-0.003509,-0.054233,-0.128836,10.710418,-0.025067,-0.012479,0.007212,0.066845,0.177714,11.340430,-0.063630,0.037781,0.011809
0.400000,0.025864,-0.085780,11.615166,-0.003468,0.000494,-0.006336,-0.003840,-0.091823,11.246554,-0.008578,-0.003166,-0.000563,0.034469,0.076966,11.181112,-0.083028,0.055292,-0.001047
