time,load_x,load_y,load_z,load_vx,load_vy,load_vz,load_qw,load_qx,load_qy,load_qz,load_wx,load_wy,load_wz,drone0_x,drone0_y,drone0_z,drone0_vx,drone0_vy,drone0_vz,drone0_qw,drone0_qx,drone0_qy,drone0_qz,drone0_wx,drone0_wy,drone0_wz,drone1_x,drone1_y,drone1_z,drone1_vx,drone1_vy,drone1_vz,drone1_qw,drone1_qx,drone1_qy,drone1_qz,drone1_wx,drone1_wy,drone1_wz,drone2_x,drone2_y,drone2_z,drone2_vx,drone2_vy,drone2_vz,drone2_qw,drone2_qx,drone2_qy,drone2_qz,drone2_wx,drone2_wy,drone2_wz
0.000000,0.000000,0.000000,0.160000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,0.519615,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-0.519615,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,-0.000016,-0.000028,0.159552,-0.003158,-0.005562,-0.087782,1.000000,-0.000028,0.000016,-0.000000,-0.010922,0.006306,-0.000000,0.600001,0.000000,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000,-0.299999,0.519616,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000,-0.299977,-0.519576,1.199779,0.004581,0.007785,-0.043368,1.000000,0.000223,-0.000124,0.000000,0.076065,-0.042869,0.000000
0.020000,-0.000064,-0.000112,0.158226,-0.006279,-0.011061,-0.175685,1.000000,-0.000110,0.000063,-0.000000,-0.021644,0.012495,-0.000001,0.600002,0.000001,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000370,-0.000726,0.000000,-0.299998,0.519616,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000369,-0.000726,0.000000,-0.299907,-0.519457,1.199136,0.009364,0.015920,-0.083765,1.000000,0.000712,-0.000403,0.000000,0.116615,-0.066975,0.000000
0.030000,-0.000142,-0.000251,0.156021,-0.009397,-0.016555,-0.263608,1.000000,-0.000245,0.000141,-0.000000,-0.032211,0.018593,-0.000003,0.600005,0.000003,1.200000,0.000361,0.000180,-0.000002,1.000000,0.000004,-0.000008,0.000000,0.000612,-0.001212,0.000000,-0.299995,0.519618,1.200000,0.000361,0.000179,-0.000002,1.000000,0.000004,-0.000008,0.000000,0.000611,-0.001212,0.000000,-0.299788,-0.519255,1.198108,0.014258,0.024244,-0.120489,0.999999,0.001382,-0.000789,0.000000,0.149949,-0.086792,0.000000
0.040000,-0.000253,-0.000445,0.152938,-0.012632,-0.022252,-0.351168,1.000000,-0.000433,0.000250,-0.000000,-0.042958,0.024792,-0.000006,0.600010,0.000005,1.200000,0.000481,0.000239,-0.000003,1.000000,0.000008,-0.000015,0.000000,0.000846,-0.001688,0.000000,-0.299990,0.519620,1.200000,0.000481,0.000238,-0.000003,1.000000,0.000008,-0.000015,0.000000,0.000844,-0.001687,0.000000,-0.299621,-0.518970,1.196731,0.019193,0.032639,-0.153679,0.999997,0.002211,-0.001270,0.000000,0.180881,-0.105106,-0.000000
0.050000,-0.000389,-0.000685,0.149039,-0.010073,-0.017777,-0.377089,1.000000,-0.000569,0.000329,-0.000000,0.118810,-0.067317,-0.000012,0.600005,0.000007,1.199946,-0.001633,0.000297,-0.012070,1.000000,0.000012,0.000034,0.000000,0.001066,0.019345,0.000000,-0.299985,0.519623,1.200000,0.000600,0.000297,-0.000004,1.000000,0.000012,-0.000025,0.000000,0.001068,-0.002143,0.000000,-0.299403,-0.518601,1.195039,0.024146,0.041068,-0.183856,0.999993,0.003192,-0.001841,0.000000,0.210681,-0.122705,-0.000000
0.060000,-0.000499,-0.000880,0.147514,-0.011873,-0.020960,0.000470,1.000000,0.000084,-0.000041,-0.000000,0.140837,-0.079776,-0.000019,0.599987,0.000011,1.199823,-0.001984,0.000355,-0.012201,1.000000,0.000018,0.000110,0.000000,0.001280,0.012851,0.000000,-0.299978,0.519625,1.199995,0.001513,-0.001028,-0.008829,1.000000,0.000011,-0.000040,-0.000000,-0.019836,-0.013998,-0.000002,-0.299137,-0.518147,1.193057,0.029101,0.049504,-0.211474,0.999988,0.004319,-0.002498,0.000000,0.239458,-0.139684,-0.000000
0.070000,-0.000625,-0.001102,0.147890,-0.013202,-0.023327,0.051816,1.000000,0.000830,-0.000463,-0.000000,0.156510,-0.088574,-0.000027,0.599956,0.000015,1.199648,-0.004793,0.000411,-0.026160,1.000000,0.000025,0.000230,0.000000,0.001470,0.037683,0.000001,-0.299956,0.519605,1.199839,0.002370,-0.002259,-0.016444,1.000000,-0.000097,-0.000119,-0.000000,-0.016406,-0.013312,-0.000001,-0.298821,-0.517610,1.190815,0.033936,0.057734,-0.235753,0.999979,0.005584,-0.003237,0.000000,0.265382,-0.155030,-0.000001
0.080000,-0.000764,-0.001347,0.148398,-0.014589,-0.025796,0.047298,0.999998,0.001653,-0.000929,-0.000000,0.172779,-0.097715,-0.000038,0.599902,0.000019,1.199374,-0.005880,0.000465,-0.027431,1.000000,0.000033,0.000403,0.000000,0.001660,0.032276,0.000001,-0.299931,0.519581,1.199678,0.002685,-0.002557,-0.015423,1.000000,-0.000168,-0.000181,-0.000000,-0.013006,-0.011897,-0.000001,-0.298458,-0.516992,1.188352,0.038495,0.065488,-0.255586,0.999968,0.006969,-0.004046,0.000000,0.287189,-0.168005,-0.000002
0.090000,-0.000917,-0.001619,0.148807,-0.016137,-0.028542,0.033894,0.999996,0.002562,-0.001443,-0.000001,0.190927,-0.107944,-0.000053,0.599824,0.000024,1.199007,-0.009204,0.000516,-0.042667,1.000000,0.000042,0.000642,0.000000,0.001818,0.053794,0.000002,-0.299897,0.519545,1.199461,0.004406,-0.005301,-0.032958,1.000000,-0.000292,-0.000273,-0.000000,-0.039505,-0.027054,-0.000006,-0.298051,-0.516301,1.185717,0.042650,0.072549,-0.270319,0.999952,0.008450,-0.004914,0.000000,0.304475,-0.178357,-0.000005
