time,rope0_mag,rope0_fx,rope0_fy,rope0_fz,rope1_mag,rope1_fx,rope1_fy,rope1_fz,rope2_mag,rope2_fx,rope2_fy,rope2_fz
1.570000,3.604668,-0.682975,0.017873,-3.539330,2.975028,0.289508,-0.479883,-2.921761,1.902511,0.101354,0.193722,-1.889906
1.580000,3.256941,-0.547341,0.023829,-3.210532,3.169522,0.309071,-0.513394,-3.112358,1.547492,0.062959,0.123646,-1.541259
1.590000,2.403360,-0.349102,0.022434,-2.377764,3.284630,0.329189,-0.548405,-3.221751,1.472431,0.044966,0.092175,-1.468855
1.600000,1.586724,-0.196791,0.017685,-1.574374,3.304564,0.345875,-0.577709,-3.235238,1.593134,0.037032,0.080769,-1.590655
1.610000,1.257038,-0.133353,0.016131,-1.249841,3.261392,0.358280,-0.599383,-3.185758,1.862529,0.035724,0.083648,-1.860307
1.620000,1.292418,-0.118850,0.018655,-1.286806,3.212888,0.368928,-0.617421,-3.131346,2.125967,0.039895,0.097851,-2.123340
1.630000,1.362218,-0.112332,0.021758,-1.357404,3.217931,0.382476,-0.639619,-3.130444,2.253612,0.049166,0.120919,-2.249829
1.640000,1.498180,-0.117643,0.026180,-1.493325,3.301641,0.401321,-0.670097,-3.207919,2.254997,0.061814,0.148730,-2.249237
1.650000,1.639555,-0.132379,0.031084,-1.633906,3.431269,0.421649,-0.702704,-3.331970,2.119781,0.072626,0.170315,-2.111679
1.660000,1.846859,-0.164386,0.037711,-1.839142,3.528715,0.434715,-0.723302,-3.426323,1.997817,0.082252,0.188639,-1.987190
1.670000,2.053086,-0.210203,0.044783,-2.041806,3.537832,0.435484,-0.724162,-3.435433,1.969641,0.093239,0.209816,-1.956213
1.680000,2.163344,-0.257017,0.049851,-2.147444,3.504888,0.432032,-0.719314,-3.402966,1.738458,0.091145,0.201526,-1.724331
1.690000,2.115585,-0.286415,0.050724,-2.095493,3.473074,0.431519,-0.721070,-3.369881,1.239468,0.070110,0.152253,-1.228081
1.700000,1.969729,-0.294245,0.048218,-1.947030,3.434787,0.433825,-0.729438,-3.328284,0.963238,0.057823,0.123155,-0.953581
1.710000,1.876936,-0.298567,0.045914,-1.852468,3.417301,0.442172,-0.749879,-3.304559,0.812793,0.051278,0.106977,-0.804089
1.720000,1.836439,-0.300703,0.043844,-1.811123,3.400879,0.453126,-0.776558,-3.279880,0.937050,0.061814,0.126159,-0.926459
1.730000,1.719260,-0.281392,0.039048,-1.695626,3.346281,0.459937,-0.797634,-3.217116,1.265812,0.087394,0.174201,-1.250718
1.740000,1.536591,-0.245928,0.032316,-1.516439,3.169545,0.448926,-0.788511,-3.036895,1.558191,0.113773,0.221053,-1.538229
1.750000,1.314308,-0.203133,0.024888,-1.298277,2.964256,0.431513,-0.767986,-2.830336,1.897254,0.149395,0.282716,-1.870113
1.760000,1.390772,-0.207120,0.023018,-1.375071,2.906218,0.433581,-0.781925,-2.765268,2.211397,0.192614,0.355669,-2.174092
1.770000,1.747272,-0.253736,0.024479,-1.728577,2.819178,0.430105,-0.785646,-2.673113,2.463838,0.242866,0.439712,-2.412088
1.780000,2.005987,-0.293654,0.023044,-1.984243,2.672161,0.416528,-0.770029,-2.524679,2.687201,0.303439,0.542245,-2.614372
1.790000,2.210898,-0.343430,0.020315,-2.183967,2.499896,0.398148,-0.744056,-2.353155,2.871378,0.370828,0.658439,-2.770154
1.800000,2.377139,-0.413626,0.017373,-2.340812,2.335128,0.380036,-0.716867,-2.189634,2.982141,0.434378,0.770707,-2.847893
1.810000,2.515725,-0.509938,0.015066,-2.463455,2.228117,0.370331,-0.703928,-2.081309,3.002869,0.482510,0.859315,-2.836545
1.820000,2.621899,-0.628871,0.013862,-2.545326,2.121170,0.359351,-0.687134,-1.974354,2.955841,0.510656,0.916155,-2.763491
1.830000,2.679699,-0.756307,0.013846,-2.570719,2.021478,0.347837,-0.667998,-1.875943,2.873434,0.520384,0.943450,-2.663780
1.840000,2.685473,-0.874664,0.014787,-2.538998,2.031616,0.353246,-0.680301,-1.881455,2.762668,0.512784,0.942183,-2.545914
1.850000,2.662517,-0.974931,0.016316,-2.477547,2.078847,0.362814,-0.699729,-1.923629,2.698642,0.503933,0.940856,-2.478611
1.860000,2.639715,-1.056967,0.018057,-2.418799,2.110449,0.366756,-0.707427,-1.954235,2.645223,0.489781,0.931296,-2.426934
1.870000,2.612980,-1.114196,0.019512,-2.363441,2.113495,0.362407,-0.698272,-1.961616,2.549582,0.462955,0.897990,-2.340867
1.880000,2.536499,-1.124649,0.019957,-2.273454,2.108662,0.353316,-0.679192,-1.964770,2.351691,0.415228,0.822207,-2.163796
1.890000,2.499395,-1.128746,0.019871,-2.229913,2.090750,0.338956,-0.649287,-1.958258,2.108916,0.359387,0.726280,-1.947019
