time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz
0.720000,0.106874,-0.044280,0.290879,4.737694,-0.271644,-2.968774,0.590930,-0.027800,1.153336,0.011297,-0.077046,-0.131387,-0.303544,0.527231,1.263236,0.003304,0.017964,0.249725,-0.329136,-0.509345,1.167841,-0.060335,0.007022,-0.084281
0.730000,0.155266,-0.046971,0.260823,5.218324,-0.130994,-2.728625,0.593453,-0.025559,1.157513,0.017184,-0.069691,-0.118945,-0.306206,0.527226,1.262544,-0.003281,0.017513,0.242499,-0.327511,-0.512012,1.171681,-0.054892,0.000337,-0.073671
0.740000,0.208580,-0.048213,0.233340,5.566578,0.036278,-2.184423,0.595784,-0.023472,1.161477,0.022436,-0.062916,-0.107336,-0.308669,0.527218,1.261849,-0.009194,0.017067,0.235471,-0.325996,-0.514479,1.175319,-0.049871,-0.005674,-0.063816
0.750000,0.265440,-0.047761,0.211456,5.734940,0.173712,-1.523800,0.597936,-0.021527,1.165240,0.027109,-0.056676,-0.096504,-0.310946,0.527206,1.261152,-0.014492,0.016626,0.228637,-0.324584,-0.516761,1.178767,-0.045239,-0.011068,-0.054666
0.760000,0.323922,-0.045936,0.196304,5.625615,0.254055,-0.879708,0.599922,-0.019716,1.168812,0.031253,-0.050930,-0.086397,-0.313051,0.527192,1.260454,-0.019226,0.016190,0.221989,-0.323269,-0.518870,1.182033,-0.040967,-0.015898,-0.046171
0.770000,0.381064,-0.043326,0.187667,5.144729,0.277068,-0.333354,0.601753,-0.018029,1.172204,0.034912,-0.045640,-0.076966,-0.314995,0.527176,1.259756,-0.023445,0.015762,0.215522,-0.322042,-0.520819,1.185129,-0.037025,-0.020210,-0.038287
0.780000,0.433036,-0.040508,0.184515,4.280542,0.259984,0.071165,0.603442,-0.016457,1.175424,0.038129,-0.040770,-0.068167,-0.316790,0.527158,1.259059,-0.027193,0.015339,0.209230,-0.320898,-0.522620,1.188063,-0.033391,-0.024048,-0.030972
0.790000,0.476008,-0.037877,0.185386,3.135095,0.226017,0.320536,0.604998,-0.014993,1.178481,0.040941,-0.036288,-0.059959,-0.318446,0.527138,1.258362,-0.030508,0.014924,0.203109,-0.319833,-0.524282,1.190843,-0.030039,-0.027453,-0.024189
0.800000,0.507243,-0.035590,0.188718,1.884429,0.195147,0.430692,0.606431,-0.013630,1.181385,0.043385,-0.032165,-0.052303,-0.319974,0.527116,1.257668,-0.033428,0.014515,0.197153,-0.318839,-0.525816,1.193478,-0.026950,-0.030461,-0.017902
0.810000,0.525764,-0.033610,0.193114,0.686272,0.179119,0.442091,0.607748,-0.012360,1.184141,0.045491,-0.028375,-0.045165,-0.321382,0.527093,1.256977,-0.035987,0.014115,0.191357,-0.317914,-0.527231,1.195974,-0.024102,-0.033105,-0.012080
0.820000,0.532175,-0.031784,0.197598,-0.353412,0.180649,0.405639,0.607742,-0.014165,1.192323,0.044394,-0.031990,-0.026452,-0.317955,0.523774,1.254272,-0.026985,0.005890,0.181346,-0.317762,-0.527393,1.197322,-0.023170,-0.032703,-0.008896
0.830000,0.528091,-0.029985,0.201803,-1.226215,0.105806,0.536150,0.607727,-0.015831,1.200075,0.043305,-0.035182,-0.009141,-0.314773,0.520697,1.251679,-0.018800,-0.001547,0.171830,-0.317618,-0.527536,1.198601,-0.022277,-0.032268,-0.005943
0.840000,0.515214,-0.028958,0.207384,-1.916014,0.012546,0.750766,0.607703,-0.017368,1.207418,0.042225,-0.037986,0.006857,-0.311820,0.517845,1.249192,-0.011368,-0.008257,0.162783,-0.317479,-0.527662,1.199812,-0.021421,-0.031803,-0.003208
0.850000,0.495388,-0.028869,0.215163,-2.443814,-0.056403,0.976371,0.607673,-0.018784,1.214375,0.041156,-0.040434,0.021628,-0.309081,0.515205,1.246807,-0.004630,-0.014300,0.154178,-0.317345,-0.527773,1.200961,-0.020600,-0.031312,-0.000677
0.860000,0.470244,-0.029457,0.225228,-2.838854,-0.080999,1.167934,0.607636,-0.020088,1.220963,0.040099,-0.042555,0.035249,-0.306542,0.512760,1.244520,0.001466,-0.019727,0.145993,-0.317217,-0.527868,1.202049,-0.019813,-0.030799,0.001665
0.870000,0.441133,-0.030271,0.237220,-3.109131,-0.061717,1.307534,0.607594,-0.021288,1.227202,0.039055,-0.044378,0.047792,-0.304188,0.510497,1.242326,0.006972,-0.024587,0.138205,-0.317095,-0.527951,1.203081,-0.019058,-0.030268,0.003827
0.880000,0.409343,-0.030870,0.250608,-3.226833,-0.011784,1.390629,0.607546,-0.022391,1.233108,0.038025,-0.045928,0.059327,-0.302007,0.508405,1.240220,0.011934,-0.028926,0.130795,-0.316977,-0.528020,1.204058,-0.018333,-0.029721,0.005822
0.890000,0.376465,-0.030950,0.264812,-3.134636,0.051749,1.409964,0.607494,-0.023405,1.238698,0.037011,-0.047228,0.069916,-0.299987,0.506471,1.238201,0.016393,-0.032785,0.123743,-0.316864,-0.528079,1.204984,-0.017638,-0.029161,0.007661
0.900000,0.344684,-0.030380,0.279169,-2.768549,0.114855,1.347093,0.607438,-0.024334,1.243987,0.036012,-0.048300,0.079618,-0.298117,0.504685,1.236263,0.020389,-0.036203,0.117031,-0.316755,-0.528127,1.205860,-0.016971,-0.028590,0.009351
0.910000,0.316835,-0.029170,0.292823,-2.090039,0.169746,1.178009,0.607378,-0.025186,1.248990,0.035030,-0.049163,0.088490,-0.296388,0.503036,1.234403,0.023959,-0.039214,0.110642,-0.316651,-0.528166,1.206690,-0.016330,-0.028012,0.010904
0.920000,0.296114,-0.027403,0.304674,-1.121574,0.214435,0.893109,0.606371,-0.025487,1.253474,0.031858,-0.048717,0.096061,-0.299630,0.503477,1.241182,0.015821,-0.037266,0.122576,-0.317132,-0.525520,1.206972,-0.017072,-0.021174,0.011267
0.930000,0.285404,-0.025174,0.313548,-0.004034,0.264170,0.513669,0.605430,-0.025756,1.257712,0.028918,-0.048208,0.102941,-0.302641,0.503895,1.247593,0.008424,-0.035421,0.133463,-0.317575,-0.523062,1.207237,-0.017706,-0.014941,0.011587
0.940000,0.286099,-0.022441,0.318532,1.076231,0.308549,0.120316,0.604552,-0.025995,1.261716,0.026195,-0.047641,0.109173,-0.305436,0.504290,1.253655,0.001710,-0.033674,0.143365,-0.317981,-0.520779,1.207486,-0.018242,-0.009268,0.011868
0.950000,0.297634,-0.019266,0.319557,1.872115,0.336884,-0.182329,0.603731,-0.026207,1.265497,0.023673,-0.047025,0.114796,-0.308028,0.504663,1.259382,-0.004370,-0.032020,0.152344,-0.318355,-0.518658,1.207721,-0.018687,-0.004113,0.012110
0.960000,0.316942,-0.015821,0.317610,2.156080,0.340316,-0.309275,0.602965,-0.026394,1.269066,0.021338,-0.046364,0.119849,-0.310433,0.505016,1.264793,-0.009864,-0.030453,0.160458,-0.318697,-0.516691,1.207942,-0.019049,0.000563,0.012318
0.970000,0.338743,-0.012362,0.314499,1.813916,0.314002,-0.230327,0.602249,-0.026557,1.272433,0.019179,-0.045666,0.124368,-0.312662,0.505350,1.269902,-0.014817,-0.028968,0.167760,-0.319011,-0.514865,1.208149,-0.019335,0.004795,0.012494
0.980000,0.356686,-0.009190,0.312304,0.891615,0.257820,0.026550,0.601581,-0.026699,1.275608,0.017181,-0.044935,0.128386,-0.314726,0.505666,1.274723,-0.019270,-0.027561,0.174300,-0.319298,-0.513172,1.208344,-0.019553,0.008616,0.012639
0.990000,0.364981,-0.006608,0.312801,-0.408615,0.175906,0.394033,0.600958,-0.026821,1.278600,0.015335,-0.044175,0.131935,-0.316638,0.505965,1.279270,-0.023261,-0.026226,0.180125,-0.319560,-0.511603,1.208526,-0.019708,0.012059,0.012755
