time,drone0_roll,drone0_pitch,drone0_yaw,drone0_des_qw,drone0_des_qx,drone0_des_qy,drone0_des_qz,drone0_err_x,drone0_err_y,drone0_err_z,drone1_roll,drone1_pitch,drone1_yaw,drone1_des_qw,drone1_des_qx,drone1_des_qy,drone1_des_qz,drone1_err_x,drone1_err_y,drone1_err_z,drone2_roll,drone2_pitch,drone2_yaw,drone2_des_qw,drone2_des_qx,drone2_des_qy,drone2_des_qz,drone2_err_x,drone2_err_y,drone2_err_z
0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0
0.010000,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0
0.020000,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0
0.030000,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0
0.040000,0.000015,-0.000009,0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0
0.050000,0.000025,0.000154,0.000000,1,0,0,0,0,0,0,0.000025,-0.000049,-0.000000,1,0,0,0,0,0,0,0.000093,-0.000087,-0.000000,1,0,0,0,0,0,0
0.060000,0.000037,0.000340,0.000000,1,0,0,0,0,0,0,0.000010,-0.000331,-0.000000,1,0,0,0,0,0,0,0.000276,-0.000208,-0.000000,1,0,0,0,0,0,0
0.070000,0.000050,0.000666,0.000000,1,0,0,0,0,0,0,0.000004,-0.000566,-0.000000,1,0,0,0,0,0,0,0.000472,-0.000340,-0.000000,1,0,0,0,0,0,0
0.080000,0.000066,0.001115,0.000000,1,0,0,0,0,0,0,0.000000,-0.000797,-0.000000,1,0,0,0,0,0,0,0.000833,-0.000568,-0.000000,1,0,0,0,0,0,0
0.090000,0.000083,0.001668,0.000000,1,0,0,0,0,0,0,-0.000033,-0.001332,0.000000,1,0,0,0,0,0,0,0.001240,-0.000827,-0.000000,1,0,0,0,0,0,0
0.100000,0.000102,0.002355,0.000000,1,0,0,0,0,0,0,-0.000066,-0.001898,0.000000,1,0,0,0,0,0,0,0.001760,-0.001153,-0.000001,1,0,0,0,0,0,0
0.110000,0.000123,0.003176,0.000000,1,0,0,0,0,0,0,-0.000096,-0.002444,0.000000,1,0,0,0,0,0,0,0.002392,-0.001546,-0.000002,1,0,0,0,0,0,0
0.120000,0.000144,0.004132,0.000000,1,0,0,0,0,0,0,-0.000143,-0.003137,0.000000,1,0,0,0,0,0,0,0.003115,-0.001993,-0.000003,1,0,0,0,0,0,0
0.130000,0.000167,0.005231,0.000001,1,0,0,0,0,0,0,-0.000211,-0.004022,0.000000,1,0,0,0,0,0,0,0.003953,-0.002508,-0.000005,1,0,0,0,0,0,0
0.140000,0.000191,0.006481,0.000001,1,0,0,0,0,0,0,-0.000277,-0.004879,0.000001,1,0,0,0,0,0,0,0.004911,-0.003094,-0.000007,1,0,0,0,0,0,0
0.150000,0.000215,0.007876,0.000001,1,0,0,0,0,0,0,-0.000347,-0.005759,0.000001,1,0,0,0,0,0,0,0.005991,-0.003751,-0.000011,1,0,0,0,0,0,0
0.160000,0.000240,0.009367,0.000001,1,0,0,0,0,0,0,-0.000453,-0.006848,0.000001,1,0,0,0,0,0,0,0.007199,-0.004484,-0.000016,1,0,0,0,0,0,0
0.170000,0.000266,0.010920,0.000002,1,0,0,0,0,0,0,-0.000567,-0.007971,0.000002,1,0,0,0,0,0,0,0.008535,-0.005291,-0.000022,1,0,0,0,0,0,0
0.180000,0.000293,0.012512,0.000002,1,0,0,0,0,0,0,-0.000686,-0.009094,0.000003,1,0,0,0,0,0,0,0.009954,-0.006148,-0.000030,1,0,0,0,0,0,0
0.190000,0.000320,0.014136,0.000003,1,0,0,0,0,0,0,-0.000844,-0.010376,0.000004,1,0,0,0,0,0,0,0.011419,-0.007033,-0.000039,1,0,0,0,0,0,0
0.200000,0.000347,0.015778,0.000003,1,0,0,0,0,0,0,-0.001026,-0.011731,0.000005,1,0,0,0,0,0,0,0.012912,-0.007934,-0.000050,1,0,0,0,0,0,0
0.210000,0.000374,0.017413,0.000004,1,0,0,0,0,0,0,-0.001227,-0.013120,0.000006,1,0,0,0,0,0,0,0.014428,-0.008849,-0.000063,1,0,0,0,0,0,0
0.220000,0.000401,0.019010,0.000004,1,0,0,0,0,0,0,-0.001471,-0.014625,0.000009,1,0,0,0,0,0,0,0.015951,-0.009768,-0.000077,1,0,0,0,0,0,0
0.230000,0.000428,0.020545,0.000005,1,0,0,0,0,0,0,-0.001747,-0.016183,0.000011,1,0,0,0,0,0,0,0.017456,-0.010677,-0.000092,1,0,0,0,0,0,0
0.240000,0.000454,0.022030,0.000006,1,0,0,0,0,0,0,-0.002071,-0.017822,0.000014,1,0,0,0,0,0,0,0.018911,-0.011557,-0.000108,1,0,0,0,0,0,0
0.250000,0.000480,0.023472,0.000006,1,0,0,0,0,0,0,-0.002432,-0.019486,0.000018,1,0,0,0,0,0,0,0.020297,-0.012397,-0.000125,1,0,0,0,0,0,0
0.260000,0.000505,0.024870,0.000007,1,0,0,0,0,0,0,-0.002831,-0.021156,0.000023,1,0,0,0,0,0,0,0.021624,-0.013202,-0.000141,1,0,0,0,0,0,0
0.270000,0.000530,0.026224,0.000008,1,0,0,0,0,0,0,-0.003269,-0.022814,0.000028,1,0,0,0,0,0,0,0.022898,-0.013974,-0.000159,1,0,0,0,0,0,0
0.280000,0.000553,0.027529,0.000008,1,0,0,0,0,0,0,-0.003742,-0.024434,0.000035,1,0,0,0,0,0,0,0.024121,-0.014716,-0.000176,1,0,0,0,0,0,0
0.290000,0.000576,0.028778,0.000009,1,0,0,0,0,0,0,-0.004248,-0.025998,0.000041,1,0,0,0,0,0,0,0.025297,-0.015428,-0.000194,1,0,0,0,0,0,0
0.300000,0.000598,0.029954,0.000010,1,0,0,0,0,0,0,-0.004786,-0.027494,0.000049,1,0,0,0,0,0,0,0.026421,-0.016109,-0.000211,1,0,0,0,0,0,0
0.310000,0.000619,0.031037,0.000010,1,0,0,0,0,0,0,-0.005359,-0.028910,0.000057,1,0,0,0,0,0,0,0.027480,-0.016752,-0.000229,1,0,0,0,0,0,0
0.320000,0.000639,0.032008,0.000011,1,0,0,0,0,0,0,-0.005963,-0.030232,0.000066,1,0,0,0,0,0,0,0.028458,-0.017346,-0.000246,1,0,0,0,0,0,0
0.330000,0.000658,0.032856,0.000011,1,0,0,0,0,0,0,-0.006589,-0.031439,0.000074,1,0,0,0,0,0,0,0.029335,-0.017881,-0.000261,1,0,0,0,0,0,0
0.340000,0.000675,0.033577,0.000012,1,0,0,0,0,0,0,-0.007226,-0.032508,0.000083,1,0,0,0,0,0,0,0.030101,-0.018350,-0.000275,1,0,0,0,0,0,0
0.350000,0.000692,0.034164,0.000012,1,0,0,0,0,0,0,-0.007861,-0.033422,0.000092,1,0,0,0,0,0,0,0.030749,-0.018749,-0.000287,1,0,0,0,0,0,0
0.360000,0.000707,0.034604,0.000012,1,0,0,0,0,0,0,-0.008487,-0.034169,0.000100,1,0,0,0,0,0,0,0.031274,-0.019075,-0.000297,1,0,0,0,0,0,0
0.370000,0.000721,0.034888,0.000013,1,0,0,0,0,0,0,-0.009100,-0.034743,0.000108,1,0,0,0,0,0,0,0.031670,-0.019324,-0.000305,1,0,0,0,0,0,0
0.380000,0.000734,0.035009,0.000013,1,0,0,0,0,0,0,-0.009699,-0.035141,0.000115,1,0,0,0,0,0,0,0.031925,-0.019491,-0.000311,1,0,0,0,0,0,0
0.390000,0.000745,0.034968,0.000013,1,0,0,0,0,0,0,-0.010289,-0.035358,0.000120,1,0,0,0,0,0,0,0.032036,-0.019572,-0.000313,1,0,0,0,0,0,0
