time,load_x,load_y,load_z,load_vx,load_vy,load_vz,load_qw,load_qx,load_qy,load_qz,load_wx,load_wy,load_wz,drone0_x,drone0_y,drone0_z,drone0_vx,drone0_vy,drone0_vz,drone0_qw,drone0_qx,drone0_qy,drone0_qz,drone0_wx,drone0_wy,drone0_wz,drone1_x,drone1_y,drone1_z,drone1_vx,drone1_vy,drone1_vz,drone1_qw,drone1_qx,drone1_qy,drone1_qz,drone1_wx,drone1_wy,drone1_wz,drone2_x,drone2_y,drone2_z,drone2_vx,drone2_vy,drone2_vz,drone2_qw,drone2_qx,drone2_qy,drone2_qz,drone2_wx,drone2_wy,drone2_wz
0.000000,0.000000,0.000000,0.160000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,0.519615,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-0.519615,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,0.000000,0.000000,0.159500,0.000075,0.000037,-0.098100,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600001,0.000000,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000,-0.299999,0.519616,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000,-0.299999,-0.519615,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000
0.020000,0.000002,0.000001,0.158018,0.000150,0.000075,-0.196201,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600002,0.000001,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000370,-0.000726,0.000000,-0.299998,0.519616,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000369,-0.000726,0.000000,-0.299998,-0.519614,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000369,-0.000726,0.000000
0.030000,0.000003,0.000002,0.155556,0.000226,0.000112,-0.294301,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600005,0.000003,1.200000,0.000361,0.000180,-0.000002,1.000000,0.000004,-0.000008,0.000000,0.000612,-0.001212,0.000000,-0.299995,0.519618,1.200000,0.000361,0.000179,-0.000002,1.000000,0.000004,-0.000008,0.000000,0.000611,-0.001212,0.000000,-0.299995,-0.519613,1.200000,0.000361,0.000179,-0.000002,1.000000,0.000004,-0.000008,0.000000,0.000611,-0.001212,0.000000
0.040000,0.000006,0.000003,0.152113,0.000302,0.000150,-0.392402,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600008,0.000005,1.199993,-0.000907,0.000238,-0.007398,1.000000,0.000008,-0.000005,0.000000,0.000843,0.017316,0.000000,-0.299990,0.519620,1.200000,0.000481,0.000238,-0.000003,1.000000,0.000008,-0.000015,0.000000,0.000844,-0.001687,0.000000,-0.299990,-0.519610,1.200000,0.000481,0.000238,-0.000004,1.000000,0.000008,-0.000015,0.000000,0.000845,-0.001687,0.000000
0.050000,0.000009,0.000004,0.148141,0.000270,0.000134,-0.262008,1.000000,-0.000002,0.000004,0.000000,-0.000897,0.001810,-0.000000,0.599994,0.000007,1.199890,-0.001671,0.000297,-0.010797,1.000000,0.000012,0.000077,0.000000,0.001068,0.013025,0.000000,-0.299985,0.519623,1.200000,0.000600,0.000297,-0.000004,1.000000,0.000012,-0.000025,0.000000,0.001068,-0.002143,0.000000,-0.299982,-0.519603,1.199969,0.001673,0.002157,-0.011985,1.000000,0.000046,-0.000043,0.000000,0.023372,-0.014484,0.000001
0.060000,0.000012,0.000006,0.147457,0.000324,0.000161,0.029368,1.000000,-0.000007,0.000014,0.000000,-0.001079,0.002177,-0.000000,0.599970,0.000011,1.199754,-0.003906,0.000354,-0.021321,1.000000,0.000018,0.000170,0.000000,0.001274,0.033379,0.000001,-0.299953,0.519623,1.199907,0.003897,0.000041,-0.010917,1.000000,0.000005,-0.000166,-0.000000,-0.000990,-0.025539,-0.000001,-0.299963,-0.519578,1.199841,0.002069,0.002698,-0.012897,1.000000,0.000138,-0.000104,0.000000,0.015490,-0.010815,0.000000
0.070000,0.000015,0.000008,0.147925,0.000378,0.000188,0.052081,1.000000,-0.000013,0.000026,-0.000000,-0.001258,0.002538,0.000000,0.599923,0.000015,1.199516,-0.005244,0.000411,-0.024569,1.000000,0.000025,0.000333,0.000000,0.001475,0.030858,0.000001,-0.299910,0.519624,1.199800,0.004593,0.000040,-0.010315,1.000000,0.000002,-0.000283,-0.000000,-0.000443,-0.022596,-0.000000,-0.299939,-0.519546,1.199694,0.003327,0.004738,-0.023373,1.000000,0.000236,-0.000170,0.000000,0.035597,-0.022119,0.000002
0.080000,0.000020,0.000010,0.148413,0.000433,0.000214,0.044128,1.000000,-0.000020,0.000040,0.000000,-0.001436,0.002903,0.000000,0.599853,0.000019,1.199187,-0.008396,0.000464,-0.038189,1.000000,0.000033,0.000557,0.000000,0.001652,0.050373,0.000001,-0.299861,0.519624,1.199704,0.005293,0.000036,-0.008839,1.000000,0.000000,-0.000399,-0.000000,-0.000364,-0.023974,-0.000000,-0.299900,-0.519489,1.199420,0.004285,0.006257,-0.028330,1.000000,0.000417,-0.000284,0.000000,0.033547,-0.021770,0.000001
0.090000,0.000024,0.000012,0.148787,0.000488,0.000241,0.030223,1.000000,-0.000027,0.000055,0.000000,-0.001614,0.003266,0.000000,0.599756,0.000024,1.198762,-0.011292,0.000516,-0.049052,1.000000,0.000042,0.000834,0.000000,0.001814,0.064098,0.000002,-0.299777,0.519622,1.199512,0.010166,-0.000384,-0.024196,1.000000,-0.000016,-0.000666,-0.000000,-0.003857,-0.060542,-0.000003,-0.299850,-0.519415,1.199092,0.005854,0.008842,-0.040782,1.000000,0.000620,-0.000413,0.000000,0.051419,-0.031983,0.000003
