time,wind_vx,wind_vy,wind_vz
15.770000,1.197439,0.455303,-0.008874
15.780000,1.194820,0.450490,-0.007456
15.790000,1.197495,0.457247,-0.004577
15.800000,1.188130,0.456819,-0.005610
15.810000,1.183984,0.457846,-0.013546
15.820000,1.186804,0.454082,-0.007201
15.830000,1.191311,0.457623,-0.007588
15.840000,1.194445,0.450656,-0.006095
15.850000,1.191829,0.447736,-0.000386
15.860000,1.191298,0.442459,-0.004993
15.870000,1.190318,0.447590,0.002238
15.880000,1.181471,0.449203,0.001710
15.890000,1.176714,0.455352,0.001233
15.900000,1.182281,0.456722,0.004810
15.910000,1.183699,0.452614,0.004457
15.920000,1.185014,0.458666,0.002236
15.930000,1.192279,0.459879,0.000618
15.940000,1.190032,0.460173,-0.009424
15.950000,1.189056,0.458883,-0.007206
15.960000,1.188396,0.454770,-0.005693
15.970000,1.192576,0.460237,0.003420
15.980000,1.186778,0.463902,-0.000693
15.990000,1.194796,0.467928,-0.002218
16.000000,1.194543,0.469878,-0.002016
16.010000,1.196598,0.465516,-0.000376
16.020000,1.202640,0.472310,0.006461
16.030000,1.196380,0.464067,0.012583
16.040000,1.193439,0.464294,0.007469
16.050000,1.196249,0.459955,0.002122
16.060000,1.189549,0.453502,0.006487
16.070000,1.186997,0.454227,0.003967
16.080000,1.186770,0.454989,0.000036
16.090000,1.182547,0.456431,-0.003646
16.100000,1.178713,0.452655,-0.005079
16.110000,1.182131,0.441894,-0.001973
16.120000,1.188815,0.440525,-0.001457
16.130000,1.184064,0.446700,-0.006937
16.140000,1.181357,0.448980,-0.009657
16.150000,1.179726,0.454695,-0.015016
16.160000,1.188822,0.454998,-0.016580
16.170000,1.186882,0.453987,-0.014585
16.180000,1.188910,0.460330,-0.010414
16.190000,1.186173,0.460413,-0.006250
16.200000,1.181787,0.459773,-0.002813
16.210000,1.179019,0.464153,-0.009793
16.220000,1.186362,0.460705,-0.003590
16.230000,1.184205,0.467153,-0.001193
16.240000,1.180610,0.470422,-0.003227
16.250000,1.174410,0.471793,0.000555
16.260000,1.171242,0.478940,-0.000645
16.270000,1.174068,0.478764,-0.004256
16.280000,1.170895,0.472869,-0.003354
16.290000,1.168135,0.472484,0.004257
16.300000,1.173355,0.466202,0.003960
16.310000,1.174531,0.470186,0.012747
16.320000,1.172357,0.470575,0.014557
16.330000,1.175360,0.469991,0.018734
16.340000,1.176571,0.473982,0.015836
16.350000,1.174189,0.478037,0.017126
16.360000,1.182435,0.474576,0.023026
16.370000,1.180510,0.469021,0.018035
16.380000,1.185853,0.467434,0.012600
16.390000,1.185134,0.459261,0.023135
16.400000,1.177898,0.455353,0.032060
16.410000,1.178568,0.445860,0.022351
16.420000,1.182591,0.438697,0.032101
16.430000,1.177777,0.435407,0.036254
16.440000,1.178162,0.440435,0.034494
16.450000,1.172367,0.446330,0.029594
16.460000,1.173766,0.451082,0.032984
16.470000,1.183658,0.447518,0.034679
16.480000,1.187995,0.447126,0.035222
16.490000,1.189456,0.452254,0.033355
16.500000,1.191612,0.456542,0.034171
16.510000,1.193498,0.458046,0.036430
16.520000,1.192725,0.463464,0.034663
16.530000,1.192465,0.458626,0.033979
16.540000,1.197377,0.457393,0.033940
16.550000,1.193332,0.449050,0.030902
16.560000,1.198495,0.448990,0.028180
16.570000,1.194390,0.448979,0.026728
16.580000,1.191971,0.443297,0.030681
16.590000,1.192238,0.446991,0.028754
16.600000,1.189874,0.447629,0.023572
16.610000,1.187097,0.448630,0.019079
16.620000,1.190724,0.451908,0.015243
16.630000,1.189223,0.452920,0.019530
16.640000,1.191951,0.457257,0.017572
16.650000,1.197814,0.456057,0.017513
16.660000,1.199640,0.455446,0.023432
16.670000,1.197251,0.451930,0.025615
16.680000,1.197391,0.454009,0.022206
