time,drone0_tau_x,drone0_tau_y,drone0_tau_z,drone0_f_x,drone0_f_y,drone0_f_z,drone1_tau_x,drone1_tau_y,drone1_tau_z,drone1_f_x,drone1_f_y,drone1_f_z,drone2_tau_x,drone2_tau_y,drone2_tau_z,drone2_f_x,drone2_f_y,drone2_f_z
0.110000,0.000268,-0.066554,-0.000009,0.068645,-0.002653,21.617075,0.002974,0.025833,0.000005,-0.057632,0.002272,23.577305,-0.049499,0.027612,-0.000013,-0.034778,-0.053824,22.498753
0.120000,0.000264,-0.073169,-0.000012,0.091061,-0.003181,22.038413,0.008747,0.072164,0.000018,-0.067633,0.003080,21.560181,-0.056549,0.031495,-0.000018,-0.043216,-0.067543,21.685778
0.130000,0.000264,-0.080661,-0.000015,0.116261,-0.003712,22.224779,0.006347,0.051662,0.000016,-0.095246,0.005002,23.678523,-0.059002,0.033022,-0.000022,-0.054425,-0.085768,21.698119
0.140000,0.000265,-0.088125,-0.000019,0.144794,-0.004260,22.340171,0.005177,0.039692,0.000015,-0.117319,0.006651,24.045513,-0.064262,0.036086,-0.000027,-0.069441,-0.110215,22.440721
0.150000,0.000256,-0.089561,-0.000022,0.183411,-0.005012,23.288148,0.008547,0.057802,0.000030,-0.119568,0.007211,20.763420,-0.071884,0.040376,-0.000035,-0.084452,-0.134861,22.511632
0.160000,0.000236,-0.086059,-0.000023,0.226911,-0.005825,24.223115,0.010214,0.065625,0.000043,-0.160145,0.010586,23.383820,-0.078199,0.043987,-0.000043,-0.100946,-0.162067,22.512198
0.170000,0.000211,-0.081531,-0.000024,0.272503,-0.006649,24.953648,0.008711,0.053350,0.000042,-0.193985,0.013791,24.334465,-0.080142,0.045280,-0.000049,-0.124287,-0.200481,23.488197
0.180000,0.000191,-0.078534,-0.000026,0.317037,-0.007422,25.336518,0.010322,0.057099,0.000058,-0.199162,0.015027,21.898832,-0.076329,0.043360,-0.000051,-0.150694,-0.243981,24.509540
0.190000,0.000179,-0.076848,-0.000027,0.362363,-0.008195,25.632026,0.014679,0.074140,0.000095,-0.241415,0.019648,23.266500,-0.071670,0.040878,-0.000051,-0.177636,-0.288421,25.256609
0.200000,0.000164,-0.074580,-0.000029,0.410235,-0.009014,25.998661,0.013777,0.066324,0.000100,-0.287007,0.025103,24.464594,-0.069024,0.039444,-0.000053,-0.203227,-0.330715,25.610648
0.210000,0.000143,-0.070361,-0.000029,0.462009,-0.009915,26.529350,0.017407,0.075284,0.000145,-0.299632,0.028018,22.836476,-0.067431,0.038598,-0.000055,-0.229499,-0.374161,25.931386
0.220000,0.000117,-0.064406,-0.000028,0.514624,-0.010847,27.067540,0.019349,0.077609,0.000180,-0.352117,0.035414,24.075064,-0.064796,0.037226,-0.000055,-0.258145,-0.421502,26.422308
0.230000,0.000104,-0.060833,-0.000028,0.552013,-0.011485,26.864792,0.022422,0.081256,0.000236,-0.376455,0.040643,23.260523,-0.059916,0.034628,-0.000051,-0.289641,-0.473483,27.121483
0.240000,0.000112,-0.061505,-0.000030,0.584017,-0.012032,26.506207,0.024814,0.081767,0.000292,-0.430739,0.050053,24.166880,-0.053951,0.031410,-0.000044,-0.319984,-0.523518,27.680650
0.250000,0.000116,-0.062202,-0.000032,0.615676,-0.012584,26.225502,0.025820,0.077370,0.000339,-0.478605,0.059722,24.558888,-0.050978,0.029740,-0.000042,-0.340947,-0.558132,27.494730
0.260000,0.000124,-0.062736,-0.000035,0.645344,-0.013105,25.942986,0.027864,0.074899,0.000407,-0.528748,0.070752,24.988710,-0.050823,0.029617,-0.000042,-0.358986,-0.587922,27.183728
0.270000,0.000142,-0.063019,-0.000037,0.673672,-0.013605,25.683680,0.029096,0.070702,0.000467,-0.582748,0.083498,25.538938,-0.051358,0.029888,-0.000044,-0.373714,-0.612265,26.734555
0.280000,0.000157,-0.062623,-0.000039,0.703584,-0.014142,25.551629,0.030167,0.066477,0.000529,-0.635260,0.097276,25.993955,-0.052277,0.030373,-0.000047,-0.386681,-0.633714,26.267060
0.290000,0.000170,-0.060903,-0.000040,0.739867,-0.014812,25.702429,0.031378,0.062761,0.000596,-0.684198,0.111771,26.311293,-0.052627,0.030533,-0.000049,-0.399802,-0.655411,25.903356
0.300000,0.000167,-0.057547,-0.000039,0.784317,-0.015658,26.175795,0.032975,0.059707,0.000674,-0.729418,0.126965,26.523326,-0.051650,0.029985,-0.000048,-0.416080,-0.682270,25.817400
0.310000,0.000153,-0.053295,-0.000037,0.829292,-0.016537,26.710848,0.034660,0.056664,0.000759,-0.772908,0.143242,26.727192,-0.048897,0.028472,-0.000044,-0.437771,-0.717977,26.120239
0.320000,0.000138,-0.049199,-0.000035,0.867203,-0.017307,27.084197,0.035749,0.052887,0.000834,-0.819345,0.161569,27.093206,-0.044951,0.026318,-0.000037,-0.461634,-0.757185,26.600317
0.330000,0.000125,-0.045737,-0.000033,0.895234,-0.017917,27.237130,0.035442,0.047952,0.000873,-0.864525,0.181165,27.488796,-0.040938,0.024122,-0.000029,-0.483348,-0.792787,27.017548
0.340000,0.000118,-0.042708,-0.000032,0.920462,-0.018508,27.403118,0.033932,0.042239,0.000878,-0.898921,0.199771,27.641908,-0.037352,0.022126,-0.000023,-0.500429,-0.820700,27.256659
0.350000,0.000100,-0.039542,-0.000029,0.947576,-0.019179,27.725559,0.032350,0.036772,0.000877,-0.925395,0.217602,27.677612,-0.034267,0.020386,-0.000017,-0.512864,-0.840903,27.338815
0.360000,0.000054,-0.035892,-0.000025,0.971372,-0.019835,28.059519,0.030979,0.031782,0.000876,-0.944969,0.234659,27.644314,-0.031229,0.018682,-0.000012,-0.523511,-0.858085,27.428389
0.370000,0.000003,-0.032496,-0.000021,0.984461,-0.020333,28.206553,0.030069,0.027190,0.000887,-0.956064,0.250346,27.506033,-0.027918,0.016877,-0.000004,-0.536966,-0.879760,27.769755
0.380000,-0.000029,-0.029656,-0.000018,0.987068,-0.020675,28.183385,0.030294,0.022638,0.000937,-0.958012,0.264349,27.250106,-0.024816,0.015207,0.000004,-0.546630,-0.895084,28.027162
0.390000,-0.000053,-0.027201,-0.000015,0.979006,-0.020852,27.985893,0.031621,0.017654,0.001032,-0.953322,0.277351,26.949970,-0.022291,0.013827,0.000010,-0.549101,-0.898492,28.037074
0.400000,-0.000044,-0.024915,-0.000014,0.958109,-0.020804,27.544724,0.033355,0.012140,0.001150,-0.945599,0.290533,26.706617,-0.020166,0.012636,0.000014,-0.545974,-0.892615,27.884337
0.410000,-0.000024,-0.022526,-0.000013,0.932428,-0.020692,27.077283,0.034444,0.006694,0.001246,-0.936135,0.304411,26.554558,-0.017915,0.011314,0.000015,-0.535553,-0.874715,27.477684
0.420000,-0.000002,-0.019982,-0.000011,0.906802,-0.020616,26.712640,0.034863,0.001600,0.001314,-0.923404,0.318513,26.449014,-0.015376,0.009792,0.000016,-0.521421,-0.850677,26.989819
0.430000,0.000013,-0.017533,-0.000010,0.883295,-0.020627,26.506324,0.034807,-0.003079,0.001358,-0.906935,0.332616,26.374581,-0.012298,0.007939,0.000017,-0.506304,-0.824963,26.551381
0.440000,0.000012,-0.015378,-0.000008,0.860074,-0.020686,26.402699,0.034258,-0.007209,0.001377,-0.886742,0.346616,26.329134,-0.009252,0.006108,0.000017,-0.492674,-0.801599,26.286289
0.450000,0.000008,-0.013588,-0.000006,0.835255,-0.020750,26.342158,0.033251,-0.010749,0.001371,-0.862483,0.360216,26.298788,-0.006718,0.004584,0.000017,-0.480052,-0.779791,26.168816
0.460000,0.000001,-0.012148,-0.000005,0.807851,-0.020792,26.288943,0.032130,-0.014160,0.001357,-0.832617,0.372535,26.230319,-0.004924,0.003491,0.000016,-0.467394,-0.757831,26.142148
0.470000,0.000002,-0.010947,-0.000004,0.776635,-0.020776,26.194465,0.030956,-0.017606,0.001342,-0.798812,0.384078,26.168778,-0.003721,0.002749,0.000014,-0.453248,-0.733363,26.121943
0.480000,-0.000001,-0.009883,-0.000003,0.742525,-0.020717,26.077105,0.029421,-0.020605,0.001308,-0.761974,0.395101,26.138473,-0.002905,0.002235,0.000013,-0.437427,-0.706095,26.089409
0.490000,-0.000001,-0.009107,-0.000002,0.707211,-0.020655,25.985445,0.027310,-0.022501,0.001242,-0.722656,0.405673,26.152765,-0.002248,0.001814,0.000011,-0.419265,-0.674971,25.993297
0.500000,0.000004,-0.008547,-0.000002,0.667419,-0.020486,25.785054,0.025038,-0.023903,0.001166,-0.678261,0.413947,26.104925,-0.001739,0.001458,0.000008,-0.400182,-0.642300,25.907996
0.510000,0.000019,-0.008266,-0.000002,0.626504,-0.020294,25.581284,0.024286,-0.029675,0.001201,-0.622383,0.415340,25.715400,-0.001616,0.001327,0.000005,-0.380744,-0.609000,25.862061
0.520000,0.000026,-0.008597,-0.000002,0.585472,-0.020104,25.400237,0.023913,-0.037999,0.001291,-0.566420,0.417056,25.426860,-0.001876,0.001420,0.000002,-0.360801,-0.574840,25.838491
0.530000,0.000040,-0.009813,-0.000004,0.544866,-0.019924,25.251339,0.022983,-0.046009,0.001366,-0.510428,0.419743,25.270272,-0.002172,0.001536,-0.000001,-0.337904,-0.535949,25.642830
0.540000,0.000046,-0.012194,-0.000006,0.505183,-0.019762,25.142299,0.021158,-0.051165,0.001379,-0.455184,0.424613,25.317780,-0.002314,0.001541,-0.000004,-0.313931,-0.495362,25.381075
0.550000,0.000054,-0.016065,-0.000009,0.466767,-0.019618,25.071265,0.018665,-0.052045,0.001312,-0.399164,0.430704,25.518099,-0.003119,0.001913,-0.000007,-0.290883,-0.456265,25.194729
0.560000,0.000067,-0.021786,-0.000014,0.429915,-0.019484,25.027877,0.016187,-0.050806,0.001214,-0.338949,0.433867,25.635724,-0.004815,0.002803,-0.000011,-0.268447,-0.418175,25.049822
0.570000,0.000089,-0.029773,-0.000021,0.395123,-0.019353,25.002784,0.014143,-0.051117,0.001152,-0.275012,0.433163,25.621004,-0.007654,0.004356,-0.000016,-0.246645,-0.381146,24.932392
0.580000,0.000120,-0.040400,-0.000030,0.363185,-0.019220,24.993713,0.012363,-0.051345,0.001098,-0.210280,0.432096,25.681562,-0.012020,0.006797,-0.000022,-0.225645,-0.345473,24.835100
0.590000,0.000174,-0.053752,-0.000042,0.335193,-0.019091,25.009328,0.010832,-0.047759,0.000984,-0.145823,0.433577,25.994455,-0.018426,0.010415,-0.000029,-0.205754,-0.311676,24.756395
0.600000,0.000255,-0.069191,-0.000055,0.312389,-0.018971,25.067664,0.009746,-0.037251,0.000761,-0.081024,0.437042,26.537483,-0.027426,0.015545,-0.000038,-0.187426,-0.280512,24.702094
0.610000,0.000379,-0.084866,-0.000069,0.295996,-0.018874,25.198074,0.009087,-0.026050,0.000530,-0.015438,0.431150,26.627037,-0.039405,0.022438,-0.000050,-0.171220,-0.252907,24.681253
0.620000,0.000534,-0.097562,-0.000081,0.286726,-0.018802,25.421757,0.008280,-0.025153,0.000472,0.047298,0.414077,26.122265,-0.054251,0.031064,-0.000063,-0.157807,-0.229957,24.709686
0.630000,0.000716,-0.105759,-0.000089,0.282659,-0.018621,25.574861,0.007384,-0.027744,0.000475,0.106281,0.396423,25.656724,-0.070808,0.040811,-0.000077,-0.147920,-0.212827,24.812489
0.640000,0.000959,-0.112988,-0.000097,0.284217,-0.018338,25.685701,0.006461,-0.031714,0.000502,0.162144,0.378447,25.237045,-0.086370,0.050174,-0.000089,-0.142201,-0.202508,25.020336
0.650000,0.001182,-0.112816,-0.000099,0.292825,-0.018055,25.918665,0.005718,-0.034770,0.000516,0.216237,0.361853,24.971075,-0.096952,0.056850,-0.000096,-0.140906,-0.199337,25.345609
0.660000,0.001317,-0.103011,-0.000093,0.306395,-0.017724,26.217614,0.005296,-0.036204,0.000502,0.269040,0.346120,24.824685,-0.103697,0.061342,-0.000101,-0.142225,-0.200649,25.485045
0.670000,0.001319,-0.086254,-0.000080,0.321547,-0.017276,26.466005,0.005198,-0.036368,0.000467,0.320288,0.330425,24.738426,-0.108669,0.064895,-0.000104,-0.147492,-0.208315,25.662928
0.680000,0.001254,-0.068913,-0.000067,0.334895,-0.016651,26.540498,0.005401,-0.035963,0.000419,0.369366,0.314206,24.663276,-0.104002,0.062920,-0.000097,-0.156963,-0.222506,25.992231
0.690000,0.001191,-0.055405,-0.000057,0.345353,-0.015878,26.445052,0.005892,-0.035401,0.000363,0.415859,0.297400,24.582021,-0.088634,0.054512,-0.000079,-0.169039,-0.240638,26.382392
0.700000,0.001199,-0.046826,-0.000050,0.352836,-0.014992,26.207215,0.006719,-0.034816,0.000298,0.459567,0.280188,24.493416,-0.067705,0.042438,-0.000057,-0.181159,-0.258766,26.654111
0.710000,0.001454,-0.045819,-0.000052,0.355693,-0.013922,25.694908,0.007953,-0.034151,0.000222,0.500409,0.262826,24.401052,-0.049067,0.031353,-0.000038,-0.191336,-0.273895,26.693454
0.720000,0.002001,-0.050042,-0.000061,0.358430,-0.012782,25.175265,0.009695,-0.033328,0.000130,0.538311,0.245569,24.307033,-0.036187,0.023517,-0.000026,-0.199155,-0.285420,26.533774
0.730000,0.002706,-0.054149,-0.000072,0.362605,-0.011566,24.721585,0.012086,-0.032258,0.000016,0.573176,0.228681,24.211615,-0.029553,0.019419,-0.000019,-0.204681,-0.293476,26.205979
0.740000,0.003484,-0.055938,-0.000084,0.368660,-0.010244,24.358821,0.015305,-0.030822,-0.000128,0.604863,0.212449,24.113384,-0.031296,0.020574,-0.000020,-0.207218,-0.297129,25.593573
0.750000,0.004206,-0.054242,-0.000094,0.377318,-0.008803,24.148344,0.019683,-0.028921,-0.000311,0.633007,0.197157,24.002753,-0.038595,0.025550,-0.000021,-0.209810,-0.300810,24.988891
0.760000,0.004650,-0.048918,-0.000099,0.390102,-0.007255,24.208814,0.025762,-0.026386,-0.000554,0.657183,0.183200,23.869987,-0.045786,0.030839,-0.000018,-0.214193,-0.306957,24.533210
0.770000,0.004713,-0.041668,-0.000097,0.405074,-0.005562,24.444466,0.034327,-0.022932,-0.000884,0.677098,0.171181,23.711890,-0.049461,0.034113,-0.000010,-0.219397,-0.314079,24.103599
0.780000,0.004474,-0.034790,-0.000091,0.420007,-0.003722,24.744314,0.046381,-0.018177,-0.001338,0.692557,0.161927,23.530214,-0.049294,0.034998,0.000003,-0.227262,-0.324713,23.901442
0.790000,0.004250,-0.030192,-0.000085,0.429065,-0.001745,24.784473,0.062899,-0.011764,-0.001953,0.703999,0.156647,23.348992,-0.046941,0.034388,0.000018,-0.236542,-0.336992,23.803669
0.800000,0.004152,-0.027997,-0.000082,0.437175,0.000309,24.853602,0.083959,-0.003755,-0.002736,0.713016,0.156988,23.229492,-0.042286,0.031974,0.000031,-0.247925,-0.351849,23.894340
0.810000,0.003956,-0.027117,-0.000077,0.444193,0.002422,24.936092,0.107639,0.004983,-0.003623,0.721939,0.164829,23.253808,-0.035880,0.027854,0.000037,-0.262002,-0.370118,24.245007
0.820000,0.003763,-0.027706,-0.000071,0.448790,0.004552,24.949345,0.129889,0.012872,-0.004467,0.732236,0.181760,23.473247,-0.029814,0.023467,0.000037,-0.276085,-0.388055,24.626864
0.830000,0.003607,-0.029794,-0.000065,0.451335,0.006664,24.900815,0.145991,0.018504,-0.005095,0.743378,0.208549,23.874364,-0.025807,0.020303,0.000032,-0.286564,-0.400698,24.749006
0.840000,0.003488,-0.033604,-0.000059,0.452740,0.008741,24.820042,0.152265,0.021239,-0.005368,0.753411,0.244862,24.397908,-0.023766,0.018436,0.000025,-0.295923,-0.411634,24.845837
0.850000,0.003349,-0.039007,-0.000051,0.454282,0.010778,24.750614,0.152409,0.022732,-0.005406,0.751713,0.286203,24.699541,-0.022914,0.017330,0.000016,-0.303549,-0.420087,24.869896
0.860000,0.003156,-0.045709,-0.000041,0.456760,0.012764,24.707035,0.154838,0.025978,-0.005508,0.742897,0.333446,24.932647,-0.023258,0.017007,0.000006,-0.309849,-0.426701,24.855400
0.870000,0.002896,-0.053392,-0.000028,0.460461,0.014673,24.675836,0.147058,0.027257,-0.005257,0.733988,0.389045,25.337904,-0.024940,0.017519,-0.000008,-0.313898,-0.430293,24.724343
0.880000,0.002573,-0.061829,-0.000012,0.465498,0.016465,24.635498,0.124793,0.024062,-0.004498,0.723066,0.450211,25.848640,-0.028126,0.018951,-0.000026,-0.317668,-0.433671,24.620367
0.890000,0.002166,-0.070752,0.000008,0.472294,0.018103,24.582565,0.095577,0.017345,-0.003474,0.703602,0.509236,26.206483,-0.032301,0.020979,-0.000047,-0.321769,-0.437752,24.572857
0.900000,0.001623,-0.079388,0.000030,0.481687,0.019563,24.539084,0.070359,0.010507,-0.002561,0.674225,0.560808,26.311027,-0.037596,0.023705,-0.000072,-0.325658,-0.441881,24.522058
0.910000,0.000913,-0.086473,0.000056,0.494526,0.020825,24.535122,0.052511,0.005260,-0.001886,0.637316,0.603520,26.201895,-0.043735,0.026979,-0.000098,-0.330013,-0.447064,24.500077
0.920000,0.000027,-0.090688,0.000083,0.511398,0.021862,24.598759,0.044774,0.004046,-0.001568,0.593113,0.635502,25.843077,-0.050057,0.030418,-0.000124,-0.335026,-0.453639,24.503746
0.930000,-0.000980,-0.091142,0.000110,0.532671,0.022645,24.758758,0.047159,0.008590,-0.001640,0.543905,0.658524,25.303664,-0.056006,0.033684,-0.000149,-0.340572,-0.461489,24.510927
0.940000,-0.001994,-0.088067,0.000134,0.557826,0.023114,25.011488,0.056616,0.018836,-0.002025,0.491860,0.676074,24.681461,-0.061369,0.036589,-0.000173,-0.346279,-0.470149,24.487390
0.950000,-0.002873,-0.082947,0.000154,0.585341,0.023188,25.313788,0.069828,0.033999,-0.002624,0.439567,0.693805,24.134825,-0.066312,0.039141,-0.000198,-0.351731,-0.479096,24.400656
0.960000,-0.003607,-0.078758,0.000171,0.610499,0.022680,25.487741,0.077032,0.046523,-0.003040,0.389049,0.717364,23.824712,-0.070648,0.041160,-0.000224,-0.357218,-0.488765,24.270424
0.970000,-0.004261,-0.077727,0.000188,0.635137,0.021655,25.621806,0.078475,0.055105,-0.003244,0.337819,0.743898,23.643893,-0.072921,0.041768,-0.000249,-0.364056,-0.500998,24.190218
0.980000,-0.004691,-0.078831,0.000202,0.657958,0.020084,25.664175,0.076358,0.060439,-0.003300,0.284771,0.771209,23.525420,-0.071271,0.039943,-0.000265,-0.373605,-0.517684,24.262632
0.990000,-0.005616,-0.089630,0.000235,0.669142,0.017690,25.223248,0.072030,0.062907,-0.003244,0.229911,0.798616,23.455854,-0.065727,0.035843,-0.000269,-0.385948,-0.538945,24.513314
1.000000,-0.006432,-0.105970,0.000267,0.688882,0.014997,25.018666,0.065875,0.061996,-0.003065,0.173853,0.827165,23.472978,-0.058011,0.030673,-0.000262,-0.400684,-0.564216,24.939106
1.010000,-0.006524,-0.121203,0.000275,0.721659,0.012045,25.146459,0.058129,0.057165,-0.002747,0.117131,0.858599,23.631615,-0.051024,0.026227,-0.000250,-0.413854,-0.587871,25.313949
1.020000,-0.005749,-0.130161,0.000250,0.765649,0.008817,25.504917,0.049629,0.049114,-0.002319,0.059771,0.893093,23.941407,-0.048091,0.024086,-0.000250,-0.422596,-0.605765,25.475421
1.030000,-0.004453,-0.132862,0.000201,0.813943,0.005335,25.866633,0.041688,0.040119,-0.001869,0.001652,0.927513,24.325791,-0.048022,0.023870,-0.000252,-0.431131,-0.623898,25.675324
1.040000,-0.002985,-0.130435,0.000140,0.493138,0.000992,14.942227,0.035414,0.032996,-0.001503,-0.056482,0.951998,24.539421,-0.049728,0.025030,-0.000249,-0.438546,-0.640908,25.848163
1.050000,-0.001477,-0.122350,0.000073,0.553217,-0.001111,15.978271,0.030761,0.028865,-0.001265,-0.113796,0.971507,24.722494,-0.053362,0.026518,-0.000270,-0.234206,-0.345803,13.675118
1.060000,0.000018,-0.116935,0.000004,0.611024,-0.003322,16.817314,0.015111,0.024533,-0.001111,-0.076311,0.442824,11.168213,-0.057336,0.028649,-0.000280,-0.259112,-0.386709,14.970825
1.070000,0.001303,-0.110080,-0.000061,0.664596,-0.005492,17.442981,0.011147,0.022308,-0.001002,-0.109216,0.484645,12.142096,-0.064046,0.033247,-0.000272,-0.282019,-0.425520,16.081644
1.080000,0.002177,-0.100395,-0.000110,0.711429,-0.007498,17.838889,0.010133,0.021721,-0.000943,-0.145605,0.526487,13.128567,-0.069981,0.037751,-0.000250,-0.303774,-0.463306,17.046632
1.090000,0.002680,-0.091770,-0.000145,0.763483,-0.009434,18.340763,0.009896,0.022236,-0.000925,-0.185039,0.566997,14.100773,-0.075102,0.041886,-0.000220,-0.325938,-0.502273,17.949348
1.100000,0.003454,-0.095003,-0.000197,0.839883,-0.011551,19.375508,0.009785,0.023584,-0.000941,-0.227284,0.605878,15.059727,-0.079684,0.045726,-0.000186,-0.348295,-0.541947,18.773124
1.110000,0.004199,-0.102638,-0.000254,0.909689,-0.013380,20.176639,0.009509,0.025704,-0.000994,-0.272313,0.643232,16.017076,-0.083425,0.049108,-0.000146,-0.370155,-0.581084,19.479973
1.120000,0.004756,-0.111916,-0.000305,0.981747,-0.014976,20.951660,0.007974,0.031582,-0.001225,-0.326458,0.692069,17.308802,-0.082883,0.049975,-0.000098,-0.386443,-0.611448,19.819294
1.130000,0.005119,-0.123152,-0.000350,1.055837,-0.016295,21.689513,0.004932,0.040967,-0.001638,-0.382983,0.734285,18.500680,-0.073969,0.045647,-0.000045,-0.394656,-0.628693,19.718672
1.140000,0.005169,-0.134310,-0.000379,1.127158,-0.017245,22.289459,0.000873,0.051036,-0.002111,-0.440300,0.766760,19.529301,-0.059611,0.037513,-0.000006,-0.401157,-0.642734,19.562217
1.150000,0.004761,-0.140500,-0.000379,1.188502,-0.017755,22.628885,-0.004344,0.060877,-0.002610,-0.499261,0.791283,20.453952,-0.049623,0.031590,0.000014,-0.414975,-0.668142,19.808696
1.160000,0.003985,-0.139593,-0.000349,1.243661,-0.017978,22.820181,-0.010969,0.069722,-0.003114,-0.559045,0.806557,21.255990,-0.051943,0.033289,0.000033,-0.440818,-0.712733,20.642859
1.170000,0.003215,-0.136533,-0.000312,1.304881,-0.018174,23.112692,-0.017968,0.074793,-0.003491,-0.614591,0.806389,21.781134,-0.058864,0.038241,0.000066,-0.463987,-0.752755,21.324429
1.180000,0.002533,-0.132317,-0.000275,1.364110,-0.018266,23.368329,-0.023324,0.073693,-0.003596,-0.663577,0.791002,22.025414,-0.063887,0.042177,0.000105,-0.483653,-0.786651,21.814749
1.190000,0.001853,-0.121636,-0.000229,1.400672,-0.018038,23.263595,-0.027831,0.069681,-0.003574,-0.713051,0.771610,22.286900,-0.066475,0.044550,0.000143,-0.500929,-0.816098,22.175931
1.200000,0.001194,-0.102650,-0.000174,1.419849,-0.017650,22.945523,-0.032519,0.065396,-0.003556,-0.762212,0.747691,22.556362,-0.067897,0.046089,0.000177,-0.517506,-0.843783,22.493246
1.210000,0.000837,-0.090513,-0.000141,1.473645,-0.017773,23.268608,-0.037416,0.061415,-0.003566,-0.811350,0.719680,22.853657,-0.069018,0.047387,0.000208,-0.533036,-0.869096,22.756215
1.220000,0.000709,-0.085810,-0.000127,1.523005,-0.017881,23.578628,-0.041102,0.057174,-0.003536,-0.853274,0.681794,22.992262,-0.069219,0.048014,0.000234,-0.546978,-0.891133,22.948008
1.230000,0.000694,-0.080918,-0.000121,1.557620,-0.017847,23.721641,-0.035462,0.048901,-0.003037,-0.868568,0.622707,22.506353,-0.068877,0.048205,0.000255,-0.560003,-0.910990,23.104540
1.240000,0.000795,-0.076434,-0.000122,1.586366,-0.017772,23.844892,-0.017857,0.036989,-0.001948,-0.867563,0.557291,21.745401,-0.068572,0.048364,0.000273,-0.573002,-0.930130,23.267366
1.250000,0.001038,-0.074472,-0.000136,1.611603,-0.017658,23.984604,-0.005473,0.029601,-0.001160,-0.895382,0.515491,21.838808,-0.067543,0.048003,0.000286,-0.582964,-0.943679,23.318024
1.260000,0.001400,-0.074244,-0.000159,1.626820,-0.017404,24.041332,-0.005837,0.028278,-0.001045,-0.926599,0.476673,22.102465,-0.063275,0.045271,0.000283,-0.590032,-0.951985,23.279472
1.270000,0.001828,-0.074804,-0.000188,1.635358,-0.017019,24.063111,-0.008963,0.028063,-0.001086,-0.953713,0.435453,22.345054,-0.061877,0.044492,0.000285,-0.602108,-0.967873,23.471713
1.280000,0.002349,-0.076905,-0.000225,1.643914,-0.016541,24.144513,-0.014652,0.028200,-0.001255,-0.985195,0.395199,22.763965,-0.062561,0.045300,0.000299,-0.614577,-0.983792,23.699590
1.290000,0.002965,-0.080215,-0.000268,1.648731,-0.015892,24.223982,-0.016371,0.027320,-0.001243,-1.000279,0.347442,22.880561,-0.063710,0.046530,0.000316,-0.626865,-0.998762,23.935983
1.300000,0.003557,-0.082804,-0.000309,1.644849,-0.014990,24.223891,-0.021437,0.026791,-0.001387,-1.023756,0.301739,23.268579,-0.064351,0.047462,0.000333,-0.638259,-1.011620,24.152233
1.310000,0.003973,-0.082755,-0.000335,1.631143,-0.013828,24.126540,-0.025477,0.026064,-0.001488,-1.043639,0.253294,23.653658,-0.063678,0.047454,0.000344,-0.648229,-1.021543,24.331626
