time,drone0_roll,drone0_pitch,drone0_yaw,drone0_des_qw,drone0_des_qx,drone0_des_qy,drone0_des_qz,drone0_err_x,drone0_err_y,drone0_err_z,drone1_roll,drone1_pitch,drone1_yaw,drone1_des_qw,drone1_des_qx,drone1_des_qy,drone1_des_qz,drone1_err_x,drone1_err_y,drone1_err_z,drone2_roll,drone2_pitch,drone2_yaw,drone2_des_qw,drone2_des_qx,drone2_des_qy,drone2_des_qz,drone2_err_x,drone2_err_y,drone2_err_z
0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0
0.010000,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0
0.020000,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0
0.030000,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000084,-0.000058,-0.000000,1,0,0,0,0,0,0
0.040000,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.000250,-0.000162,-0.000000,1,0,0,0,0,0,0
0.050000,0.000025,0.000131,0.000000,1,0,0,0,0,0,0,0.000025,-0.000049,-0.000000,1,0,0,0,0,0,0,0.000537,-0.000339,-0.000000,1,0,0,0,0,0,0
0.060000,0.000037,0.000272,0.000000,1,0,0,0,0,0,0,0.000037,-0.000073,-0.000000,1,0,0,0,0,0,0,0.000952,-0.000593,-0.000000,1,0,0,0,0,0,0
0.070000,0.000050,0.000610,0.000000,1,0,0,0,0,0,0,-0.000045,-0.000370,-0.000000,1,0,0,0,0,0,0,0.001502,-0.000928,-0.000001,1,0,0,0,0,0,0
0.080000,0.000066,0.001009,0.000000,1,0,0,0,0,0,0,-0.000103,-0.000615,0.000000,1,0,0,0,0,0,0,0.002191,-0.001345,-0.000001,1,0,0,0,0,0,0
0.090000,0.000083,0.001534,0.000000,1,0,0,0,0,0,0,-0.000155,-0.000855,0.000000,1,0,0,0,0,0,0,0.003020,-0.001847,-0.000003,1,0,0,0,0,0,0
0.100000,0.000102,0.002196,0.000000,1,0,0,0,0,0,0,-0.000313,-0.001397,0.000000,1,0,0,0,0,0,0,0.003989,-0.002431,-0.000005,1,0,0,0,0,0,0
0.110000,0.000123,0.002980,0.000000,1,0,0,0,0,0,0,-0.000450,-0.001894,0.000000,1,0,0,0,0,0,0,0.005075,-0.003086,-0.000008,1,0,0,0,0,0,0
0.120000,0.000144,0.003894,0.000000,1,0,0,0,0,0,0,-0.000610,-0.002456,0.000001,1,0,0,0,0,0,0,0.006249,-0.003795,-0.000012,1,0,0,0,0,0,0
0.130000,0.000167,0.004951,0.000001,1,0,0,0,0,0,0,-0.000836,-0.003200,0.000001,1,0,0,0,0,0,0,0.007491,-0.004545,-0.000017,1,0,0,0,0,0,0
0.140000,0.000191,0.006159,0.000001,1,0,0,0,0,0,0,-0.001052,-0.003919,0.000002,1,0,0,0,0,0,0,0.008784,-0.005326,-0.000023,1,0,0,0,0,0,0
0.150000,0.000215,0.007522,0.000001,1,0,0,0,0,0,0,-0.001323,-0.004770,0.000003,1,0,0,0,0,0,0,0.010113,-0.006130,-0.000031,1,0,0,0,0,0,0
0.160000,0.000241,0.009003,0.000001,1,0,0,0,0,0,0,-0.001633,-0.005712,0.000004,1,0,0,0,0,0,0,0.011469,-0.006950,-0.000040,1,0,0,0,0,0,0
0.170000,0.000267,0.010557,0.000002,1,0,0,0,0,0,0,-0.001963,-0.006691,0.000006,1,0,0,0,0,0,0,0.012842,-0.007781,-0.000050,1,0,0,0,0,0,0
0.180000,0.000293,0.012155,0.000002,1,0,0,0,0,0,0,-0.002364,-0.007813,0.000008,1,0,0,0,0,0,0,0.014215,-0.008614,-0.000061,1,0,0,0,0,0,0
0.190000,0.000320,0.013789,0.000003,1,0,0,0,0,0,0,-0.002794,-0.008984,0.000012,1,0,0,0,0,0,0,0.015578,-0.009440,-0.000073,1,0,0,0,0,0,0
0.200000,0.000347,0.015447,0.000003,1,0,0,0,0,0,0,-0.003294,-0.010276,0.000015,1,0,0,0,0,0,0,0.016948,-0.010271,-0.000087,1,0,0,0,0,0,0
0.210000,0.000374,0.017106,0.000004,1,0,0,0,0,0,0,-0.003845,-0.011640,0.000020,1,0,0,0,0,0,0,0.018321,-0.011103,-0.000101,1,0,0,0,0,0,0
0.220000,0.000401,0.018729,0.000004,1,0,0,0,0,0,0,-0.004466,-0.013100,0.000027,1,0,0,0,0,0,0,0.019687,-0.011931,-0.000117,1,0,0,0,0,0,0
0.230000,0.000428,0.020287,0.000005,1,0,0,0,0,0,0,-0.005130,-0.014594,0.000034,1,0,0,0,0,0,0,0.021040,-0.012751,-0.000134,1,0,0,0,0,0,0
0.240000,0.000454,0.021787,0.000006,1,0,0,0,0,0,0,-0.005826,-0.016088,0.000042,1,0,0,0,0,0,0,0.022379,-0.013562,-0.000151,1,0,0,0,0,0,0
0.250000,0.000480,0.023240,0.000006,1,0,0,0,0,0,0,-0.006553,-0.017571,0.000052,1,0,0,0,0,0,0,0.023700,-0.014363,-0.000170,1,0,0,0,0,0,0
0.260000,0.000505,0.024650,0.000007,1,0,0,0,0,0,0,-0.007306,-0.019026,0.000062,1,0,0,0,0,0,0,0.024998,-0.015149,-0.000189,1,0,0,0,0,0,0
0.270000,0.000530,0.026017,0.000008,1,0,0,0,0,0,0,-0.008084,-0.020441,0.000073,1,0,0,0,0,0,0,0.026260,-0.015913,-0.000208,1,0,0,0,0,0,0
0.280000,0.000554,0.027339,0.000008,1,0,0,0,0,0,0,-0.008884,-0.021802,0.000085,1,0,0,0,0,0,0,0.027467,-0.016645,-0.000228,1,0,0,0,0,0,0
0.290000,0.000576,0.028611,0.000009,1,0,0,0,0,0,0,-0.009699,-0.023096,0.000098,1,0,0,0,0,0,0,0.028604,-0.017335,-0.000247,1,0,0,0,0,0,0
0.300000,0.000598,0.029814,0.000010,1,0,0,0,0,0,0,-0.010521,-0.024306,0.000111,1,0,0,0,0,0,0,0.029660,-0.017977,-0.000266,1,0,0,0,0,0,0
0.310000,0.000619,0.030928,0.000010,1,0,0,0,0,0,0,-0.011339,-0.025416,0.000124,1,0,0,0,0,0,0,0.030632,-0.018569,-0.000284,1,0,0,0,0,0,0
0.320000,0.000639,0.031931,0.000011,1,0,0,0,0,0,0,-0.012143,-0.026411,0.000137,1,0,0,0,0,0,0,0.031511,-0.019105,-0.000301,1,0,0,0,0,0,0
0.330000,0.000658,0.032812,0.000011,1,0,0,0,0,0,0,-0.012923,-0.027280,0.000149,1,0,0,0,0,0,0,0.032283,-0.019579,-0.000316,1,0,0,0,0,0,0
0.340000,0.000676,0.033564,0.000012,1,0,0,0,0,0,0,-0.013671,-0.028012,0.000160,1,0,0,0,0,0,0,0.032931,-0.019979,-0.000329,1,0,0,0,0,0,0
0.350000,0.000692,0.034182,0.000012,1,0,0,0,0,0,0,-0.014386,-0.028601,0.000170,1,0,0,0,0,0,0,0.033447,-0.020301,-0.000340,1,0,0,0,0,0,0
0.360000,0.000707,0.034651,0.000012,1,0,0,0,0,0,0,-0.015078,-0.029043,0.000179,1,0,0,0,0,0,0,0.033829,-0.020544,-0.000348,1,0,0,0,0,0,0
0.370000,0.000721,0.034959,0.000013,1,0,0,0,0,0,0,-0.015745,-0.029331,0.000185,1,0,0,0,0,0,0,0.034076,-0.020707,-0.000353,1,0,0,0,0,0,0
0.380000,0.000734,0.035102,0.000013,1,0,0,0,0,0,0,-0.016382,-0.029463,0.000190,1,0,0,0,0,0,0,0.034190,-0.020792,-0.000356,1,0,0,0,0,0,0
0.390000,0.000745,0.035079,0.000013,1,0,0,0,0,0,0,-0.016980,-0.029436,0.000192,1,0,0,0,0,0,0,0.034174,-0.020798,-0.000356,1,0,0,0,0,0,0
