time,drone0_ax,drone0_ay,drone0_az,drone0_wx,drone0_wy,drone0_wz,drone1_ax,drone1_ay,drone1_az,drone1_wx,drone1_wy,drone1_wz,drone2_ax,drone2_ay,drone2_az,drone2_wx,drone2_wy,drone2_wz
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,-0.055921,-0.131288,9.828147,-0.001265,-0.001656,-0.004724,-0.037445,0.042620,9.844970,-0.002566,0.009105,0.004860,0.056326,0.050867,9.882346,-0.000379,-0.007102,-0.000148
0.020000,0.154296,0.049287,9.729749,-0.012844,-0.001806,0.004105,0.099668,0.034340,9.776809,0.002321,-0.002952,0.011622,0.074493,-0.008972,9.752344,-0.005432,-0.004822,0.002975
0.030000,0.020228,-0.009108,9.835657,-0.007638,0.003968,-0.008204,-0.101471,0.013768,9.743222,0.003348,0.007253,-0.001574,0.068686,0.204755,8.768227,0.004193,-0.008530,0.004618
0.040000,0.098350,0.043656,9.770256,-0.003332,-0.008462,0.006105,0.049103,0.086471,9.771282,-0.004887,0.008932,-0.008113,0.001316,0.169340,9.358323,0.008041,-0.015955,-0.010904
0.050000,-0.307358,0.021670,7.697952,0.004339,0.014520,0.009897,-0.082505,0.055084,9.846526,-0.004069,-0.009602,0.008296,0.114694,0.161851,9.255946,0.022856,-0.020426,0.007059
0.060000,0.011087,0.095356,9.776433,0.001148,0.018177,0.001726,-0.023618,0.101944,9.789424,0.016151,-0.009545,0.002374,0.117833,0.223226,8.855956,0.028426,-0.012114,-0.002307
0.070000,-0.230784,0.090415,8.250444,-0.009426,0.039782,0.001589,0.630496,-0.159087,6.911896,-0.001266,-0.044968,0.003625,0.224510,0.328646,8.495525,0.057350,-0.035517,-0.010029
0.080000,-0.192893,0.073373,9.098557,-0.003627,0.034674,0.009847,0.038535,-0.056795,9.867128,0.013033,-0.018919,0.009020,0.291687,0.420991,8.541510,0.057156,-0.044573,0.005775
0.090000,-0.237830,0.125588,9.174227,0.005983,0.048960,0.000631,0.027385,-0.124868,10.039131,0.003999,-0.020866,-0.000048,0.183328,0.403901,8.492716,0.075450,-0.055172,0.002862
0.100000,-0.325110,-0.028183,8.387591,0.004161,0.071445,-0.002657,0.506136,-0.168040,7.500402,-0.012851,-0.047688,0.001838,0.203054,0.447442,8.441078,0.104902,-0.063009,-0.000514
0.110000,-0.316084,0.018134,8.435833,-0.005258,0.084777,-0.005007,0.178256,-0.098882,10.037543,-0.020461,-0.050820,0.010523,0.225273,0.431941,8.680007,0.112181,-0.060119,0.006855
0.120000,-0.373442,0.010905,8.652784,0.008961,0.103371,-0.009778,0.230424,0.046573,10.000766,-0.029261,-0.061507,0.002803,0.241802,0.429600,9.072519,0.116532,-0.071805,0.009898
0.130000,-0.353798,0.024401,8.698577,0.013691,0.109822,-0.008182,0.238148,-0.075539,8.873099,-0.027724,-0.068206,-0.008709,0.191372,0.373389,9.389058,0.128207,-0.077780,0.002760
0.140000,-0.379418,0.028125,8.467137,0.003148,0.124635,-0.001855,0.136177,-0.077921,10.072515,-0.016497,-0.067456,-0.002231,0.128558,0.236303,9.684071,0.136458,-0.081795,0.004729
0.150000,-0.611295,-0.041320,8.456372,0.000559,0.128358,-0.004652,0.409418,-0.021258,8.141444,-0.022937,-0.082467,0.014827,0.206505,0.331970,9.915203,0.133883,-0.075694,-0.000121
0.160000,-0.416956,0.009980,8.935896,-0.005170,0.157304,0.003445,0.269145,0.042459,9.408797,-0.024793,-0.084813,-0.003332,0.124525,0.335081,10.190420,0.132236,-0.088828,-0.007977
0.170000,-0.309338,0.096285,9.421229,0.001919,0.156771,-0.009118,0.313667,-0.079349,9.877138,-0.035081,-0.099895,0.003883,0.109017,0.230701,10.252475,0.147028,-0.091368,0.001843
0.180000,-0.336449,-0.019244,9.834218,0.015551,0.160280,0.007802,0.383172,-0.214808,8.618899,-0.050659,-0.122551,0.009564,0.121008,0.244303,10.390490,0.132621,-0.067734,0.008783
0.190000,-0.236667,-0.058023,9.944644,0.017479,0.171905,0.012156,0.349630,-0.164069,9.737646,-0.045428,-0.115551,0.002918,0.200554,0.292160,10.482487,0.129725,-0.087208,-0.006683
0.200000,-0.485151,-0.056478,10.019160,0.001378,0.159535,-0.007002,0.431500,-0.228951,8.703111,-0.043238,-0.138482,-0.005251,0.173726,0.341759,9.983891,0.140828,-0.088882,0.015524
0.210000,-0.330970,0.066727,10.390590,0.005976,0.158815,-0.001246,0.408992,-0.113992,9.184662,-0.061513,-0.130956,-0.005525,0.071822,0.230035,9.874927,0.142009,-0.083998,0.007136
0.220000,-0.419548,0.006594,10.695522,-0.001045,0.162324,0.009417,0.385634,-0.192648,8.663594,-0.062494,-0.145184,0.014936,0.170274,0.261439,9.700112,0.143404,-0.092540,-0.005743
0.230000,-0.257371,0.063303,11.072803,-0.000718,0.158391,0.007159,0.401594,-0.254185,9.316039,-0.066815,-0.150817,0.000617,0.150779,0.293188,9.705859,0.135418,-0.075339,0.009484
0.240000,-0.211147,0.027510,10.908558,0.003972,0.145506,0.007858,0.201962,-0.195740,9.733040,-0.065342,-0.138906,-0.002947,0.198905,0.291766,9.530374,0.129928,-0.073026,-0.006225
0.250000,-0.214975,-0.013819,10.625510,0.001647,0.138232,0.001521,0.202809,-0.238397,9.885797,-0.064314,-0.149798,0.000769,0.176535,0.189573,9.463711,0.126902,-0.083510,0.001541
0.260000,-0.254918,0.034332,10.493507,-0.005601,0.137200,0.001431,0.245494,-0.250967,10.255125,-0.072446,-0.144552,-0.000074,0.225106,0.273644,9.466258,0.131866,-0.084333,0.009455
0.270000,-0.315230,0.064623,10.210556,-0.001549,0.130416,-0.005565,0.124393,-0.208654,10.333519,-0.090734,-0.146180,-0.007233,0.148376,0.200699,9.656851,0.119124,-0.070266,0.004507
0.280000,-0.275940,-0.029952,9.866116,-0.007906,0.133426,-0.006701,0.256556,-0.167524,10.346585,-0.087991,-0.135781,0.003716,0.097712,0.164954,9.889115,0.118387,-0.067104,-0.009858
0.290000,-0.176010,0.066404,9.720223,-0.003299,0.122972,0.003069,0.266448,-0.180599,10.649447,-0.085994,-0.138413,0.010643,0.172717,0.325157,10.233807,0.118293,-0.065602,0.012807
0.300000,-0.171832,0.028892,9.844641,0.004788,0.121509,0.002083,0.147014,-0.270679,10.801470,-0.082729,-0.112465,0.001586,0.103902,0.313428,10.344286,0.115044,-0.055662,0.019501
0.310000,-0.315767,-0.050284,9.906514,0.016141,0.107316,0.003887,0.252771,-0.210855,11.021532,-0.082097,-0.111441,-0.007910,0.071817,0.268793,10.433342,0.094107,-0.057526,0.000228
0.320000,-0.225805,0.005833,10.280349,0.002083,0.107764,-0.013663,0.223156,-0.152795,11.111396,-0.081646,-0.096843,0.009309,0.031452,0.211194,10.546464,0.086468,-0.064049,0.016408
0.330000,-0.118597,0.088320,10.516669,0.002540,0.094030,0.014057,0.060249,-0.152926,11.150206,-0.074361,-0.085572,0.006561,0.106618,0.202722,10.972987,0.073607,-0.061824,-0.002004
