time,drone0_roll,drone0_pitch,drone0_yaw,drone0_des_qw,drone0_des_qx,drone0_des_qy,drone0_des_qz,drone0_err_x,drone0_err_y,drone0_err_z,drone1_roll,drone1_pitch,drone1_yaw,drone1_des_qw,drone1_des_qx,drone1_des_qy,drone1_des_qz,drone1_err_x,drone1_err_y,drone1_err_z,drone2_roll,drone2_pitch,drone2_yaw,drone2_des_qw,drone2_des_qx,drone2_des_qy,drone2_des_qz,drone2_err_x,drone2_err_y,drone2_err_z
0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0
0.010000,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0
0.020000,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000075,-0.000046,-0.000000,1,0,0,0,0,0,0
0.030000,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000267,-0.000161,-0.000000,1,0,0,0,0,0,0
0.040000,0.000015,0.000003,0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.000590,-0.000355,-0.000000,1,0,0,0,0,0,0
0.050000,0.000025,0.000161,0.000000,1,0,0,0,0,0,0,0.000025,-0.000049,-0.000000,1,0,0,0,0,0,0,0.001051,-0.000633,-0.000000,1,0,0,0,0,0,0
0.060000,0.000037,0.000364,0.000000,1,0,0,0,0,0,0,0.000037,-0.000073,-0.000000,1,0,0,0,0,0,0,0.001659,-0.000997,-0.000001,1,0,0,0,0,0,0
0.070000,0.000050,0.000688,0.000000,1,0,0,0,0,0,0,-0.000061,-0.000197,-0.000000,1,0,0,0,0,0,0,0.002401,-0.001443,-0.000002,1,0,0,0,0,0,0
0.080000,0.000066,0.001156,0.000000,1,0,0,0,0,0,0,-0.000221,-0.000388,0.000000,1,0,0,0,0,0,0,0.003258,-0.001959,-0.000003,1,0,0,0,0,0,0
0.090000,0.000083,0.001731,0.000000,1,0,0,0,0,0,0,-0.000338,-0.000547,0.000000,1,0,0,0,0,0,0,0.004213,-0.002534,-0.000005,1,0,0,0,0,0,0
0.100000,0.000102,0.002438,0.000000,1,0,0,0,0,0,0,-0.000591,-0.000828,0.000000,1,0,0,0,0,0,0,0.005252,-0.003160,-0.000008,1,0,0,0,0,0,0
0.110000,0.000123,0.003282,0.000000,1,0,0,0,0,0,0,-0.000899,-0.001168,0.000000,1,0,0,0,0,0,0,0.006361,-0.003830,-0.000012,1,0,0,0,0,0,0
0.120000,0.000144,0.004267,0.000000,1,0,0,0,0,0,0,-0.001221,-0.001523,0.000001,1,0,0,0,0,0,0,0.007527,-0.004534,-0.000017,1,0,0,0,0,0,0
0.130000,0.000167,0.005401,0.000001,1,0,0,0,0,0,0,-0.001666,-0.001989,0.000001,1,0,0,0,0,0,0,0.008738,-0.005267,-0.000023,1,0,0,0,0,0,0
0.140000,0.000191,0.006692,0.000001,1,0,0,0,0,0,0,-0.002115,-0.002463,0.000002,1,0,0,0,0,0,0,0.009984,-0.006022,-0.000030,1,0,0,0,0,0,0
0.150000,0.000215,0.008118,0.000001,1,0,0,0,0,0,0,-0.002687,-0.003043,0.000004,1,0,0,0,0,0,0,0.011251,-0.006790,-0.000038,1,0,0,0,0,0,0
0.160000,0.000240,0.009630,0.000001,1,0,0,0,0,0,0,-0.003295,-0.003656,0.000006,1,0,0,0,0,0,0,0.012534,-0.007568,-0.000047,1,0,0,0,0,0,0
0.170000,0.000266,0.011195,0.000002,1,0,0,0,0,0,0,-0.004019,-0.004366,0.000008,1,0,0,0,0,0,0,0.013852,-0.008367,-0.000058,1,0,0,0,0,0,0
0.180000,0.000293,0.012801,0.000002,1,0,0,0,0,0,0,-0.004813,-0.005134,0.000012,1,0,0,0,0,0,0,0.015212,-0.009190,-0.000070,1,0,0,0,0,0,0
0.190000,0.000320,0.014438,0.000003,1,0,0,0,0,0,0,-0.005714,-0.005989,0.000016,1,0,0,0,0,0,0,0.016598,-0.010029,-0.000083,1,0,0,0,0,0,0
0.200000,0.000347,0.016086,0.000003,1,0,0,0,0,0,0,-0.006711,-0.006916,0.000022,1,0,0,0,0,0,0,0.017999,-0.010877,-0.000098,1,0,0,0,0,0,0
0.210000,0.000374,0.017715,0.000004,1,0,0,0,0,0,0,-0.007809,-0.007918,0.000029,1,0,0,0,0,0,0,0.019405,-0.011728,-0.000114,1,0,0,0,0,0,0
0.220000,0.000401,0.019292,0.000004,1,0,0,0,0,0,0,-0.009010,-0.008993,0.000038,1,0,0,0,0,0,0,0.020815,-0.012581,-0.000131,1,0,0,0,0,0,0
0.230000,0.000427,0.020811,0.000005,1,0,0,0,0,0,0,-0.010272,-0.010104,0.000049,1,0,0,0,0,0,0,0.022226,-0.013434,-0.000149,1,0,0,0,0,0,0
0.240000,0.000454,0.022292,0.000006,1,0,0,0,0,0,0,-0.011559,-0.011219,0.000061,1,0,0,0,0,0,0,0.023636,-0.014286,-0.000169,1,0,0,0,0,0,0
0.250000,0.000480,0.023738,0.000006,1,0,0,0,0,0,0,-0.012866,-0.012332,0.000075,1,0,0,0,0,0,0,0.025036,-0.015131,-0.000189,1,0,0,0,0,0,0
0.260000,0.000505,0.025146,0.000007,1,0,0,0,0,0,0,-0.014185,-0.013434,0.000090,1,0,0,0,0,0,0,0.026412,-0.015962,-0.000210,1,0,0,0,0,0,0
0.270000,0.000529,0.026517,0.000008,1,0,0,0,0,0,0,-0.015475,-0.014495,0.000106,1,0,0,0,0,0,0,0.027747,-0.016768,-0.000232,1,0,0,0,0,0,0
0.280000,0.000553,0.027847,0.000008,1,0,0,0,0,0,0,-0.016697,-0.015488,0.000122,1,0,0,0,0,0,0,0.029025,-0.017541,-0.000254,1,0,0,0,0,0,0
0.290000,0.000576,0.029123,0.000009,1,0,0,0,0,0,0,-0.017859,-0.016415,0.000139,1,0,0,0,0,0,0,0.030237,-0.018274,-0.000276,1,0,0,0,0,0,0
0.300000,0.000598,0.030323,0.000010,1,0,0,0,0,0,0,-0.018960,-0.017273,0.000155,1,0,0,0,0,0,0,0.031376,-0.018964,-0.000297,1,0,0,0,0,0,0
0.310000,0.000619,0.031425,0.000010,1,0,0,0,0,0,0,-0.019993,-0.018059,0.000171,1,0,0,0,0,0,0,0.032429,-0.019603,-0.000318,1,0,0,0,0,0,0
0.320000,0.000639,0.032412,0.000011,1,0,0,0,0,0,0,-0.020959,-0.018769,0.000186,1,0,0,0,0,0,0,0.033376,-0.020178,-0.000336,1,0,0,0,0,0,0
0.330000,0.000658,0.033277,0.000011,1,0,0,0,0,0,0,-0.021871,-0.019409,0.000200,1,0,0,0,0,0,0,0.034197,-0.020680,-0.000353,1,0,0,0,0,0,0
0.340000,0.000675,0.034013,0.000012,1,0,0,0,0,0,0,-0.022735,-0.019979,0.000213,1,0,0,0,0,0,0,0.034885,-0.021104,-0.000368,1,0,0,0,0,0,0
0.350000,0.000691,0.034610,0.000012,1,0,0,0,0,0,0,-0.023545,-0.020474,0.000226,1,0,0,0,0,0,0,0.035437,-0.021447,-0.000380,1,0,0,0,0,0,0
0.360000,0.000707,0.035050,0.000012,1,0,0,0,0,0,0,-0.024288,-0.020885,0.000236,1,0,0,0,0,0,0,0.035853,-0.021709,-0.000389,1,0,0,0,0,0,0
0.370000,0.000720,0.035326,0.000013,1,0,0,0,0,0,0,-0.024952,-0.021206,0.000245,1,0,0,0,0,0,0,0.036131,-0.021890,-0.000396,1,0,0,0,0,0,0
0.380000,0.000733,0.035436,0.000013,1,0,0,0,0,0,0,-0.025529,-0.021434,0.000252,1,0,0,0,0,0,0,0.036274,-0.021990,-0.000400,1,0,0,0,0,0,0
0.390000,0.000744,0.035384,0.000013,1,0,0,0,0,0,0,-0.026012,-0.021565,0.000257,1,0,0,0,0,0,0,0.036291,-0.022016,-0.000400,1,0,0,0,0,0,0
