time,drone0_tau_x,drone0_tau_y,drone0_tau_z,drone0_f_x,drone0_f_y,drone0_f_z,drone1_tau_x,drone1_tau_y,drone1_tau_z,drone1_f_x,drone1_f_y,drone1_f_z,drone2_tau_x,drone2_tau_y,drone2_tau_z,drone2_f_x,drone2_f_y,drone2_f_z
0.110000,0.000271,-0.069620,-0.000010,0.070501,-0.002636,21.482880,0.020562,0.018060,0.000009,-0.027242,0.020972,23.329743,-0.060819,0.034337,-0.000022,-0.090869,-0.150920,23.727020
0.120000,0.000267,-0.075591,-0.000012,0.092983,-0.003144,21.790370,0.040703,0.034392,0.000022,-0.030902,0.024776,20.293395,-0.059507,0.033684,-0.000024,-0.109412,-0.181613,24.128285
0.130000,0.000266,-0.082915,-0.000015,0.119125,-0.003683,22.055814,0.030491,0.026467,0.000019,-0.046971,0.039335,23.614325,-0.058178,0.033015,-0.000027,-0.128960,-0.213935,24.481393
0.140000,0.000266,-0.090150,-0.000019,0.150499,-0.004287,22.490097,0.040757,0.034280,0.000031,-0.050583,0.043437,20.532866,-0.056847,0.032341,-0.000029,-0.149253,-0.247457,24.785058
0.150000,0.000252,-0.089451,-0.000022,0.190875,-0.005058,23.513188,0.039739,0.033764,0.000034,-0.071498,0.063128,23.492171,-0.055509,0.031659,-0.000030,-0.170037,-0.281753,25.040423
0.160000,0.000231,-0.085030,-0.000023,0.235286,-0.005874,24.432841,0.047649,0.039609,0.000049,-0.078182,0.070454,21.382713,-0.056264,0.032080,-0.000034,-0.187097,-0.309852,24.720491
0.170000,0.000206,-0.080659,-0.000024,0.280296,-0.006670,25.036081,0.048452,0.040352,0.000056,-0.103170,0.094957,23.628558,-0.061424,0.034925,-0.000041,-0.203840,-0.337459,24.360641
0.180000,0.000189,-0.078607,-0.000026,0.324667,-0.007428,25.361761,0.057665,0.047117,0.000077,-0.114590,0.107413,22.318229,-0.063841,0.036360,-0.000045,-0.224531,-0.371634,24.428453
0.190000,0.000178,-0.076841,-0.000027,0.371113,-0.008216,25.702863,0.057966,0.047154,0.000088,-0.138800,0.132440,23.177060,-0.064236,0.036669,-0.000047,-0.246754,-0.408348,24.599307
0.200000,0.000159,-0.073460,-0.000028,0.421339,-0.009078,26.190487,0.066650,0.053150,0.000117,-0.159983,0.155240,23.130051,-0.064151,0.036682,-0.000050,-0.269317,-0.445623,24.756057
0.210000,0.000133,-0.067835,-0.000028,0.474645,-0.010011,26.790314,0.069999,0.054869,0.000142,-0.182020,0.179494,22.985895,-0.064330,0.036812,-0.000052,-0.291644,-0.482509,24.861889
0.220000,0.000107,-0.061772,-0.000027,0.524198,-0.010885,27.168091,0.072796,0.055973,0.000169,-0.216548,0.216954,24.078275,-0.065153,0.037299,-0.000056,-0.313337,-0.518357,24.899792
0.230000,0.000111,-0.061471,-0.000029,0.552483,-0.011345,26.544386,0.068080,0.051531,0.000180,-0.255944,0.260206,25.329838,-0.066269,0.037948,-0.000059,-0.335959,-0.555762,25.000434
0.240000,0.000123,-0.062768,-0.000031,0.585132,-0.011909,26.243802,0.064368,0.047711,0.000195,-0.290598,0.299386,25.899943,-0.067001,0.038409,-0.000062,-0.360606,-0.596536,25.233351
0.250000,0.000131,-0.063762,-0.000033,0.615779,-0.012441,25.936227,0.063366,0.045808,0.000218,-0.324473,0.338505,26.307832,-0.066933,0.038442,-0.000063,-0.387732,-0.641427,25.614915
0.260000,0.000142,-0.064662,-0.000036,0.644572,-0.012940,25.627864,0.060424,0.042900,0.000230,-0.366540,0.387011,27.280780,-0.065839,0.037918,-0.000062,-0.417269,-0.690307,26.130214
0.270000,0.000163,-0.065203,-0.000039,0.673416,-0.013443,25.389699,0.052680,0.037351,0.000213,-0.414322,0.442294,28.579051,-0.063807,0.036878,-0.000058,-0.447662,-0.740588,26.683905
0.280000,0.000178,-0.064666,-0.000040,0.707129,-0.014043,25.386975,0.047423,0.033371,0.000204,-0.441630,0.476055,28.508799,-0.061759,0.035807,-0.000055,-0.474326,-0.784670,27.026505
0.290000,0.000185,-0.062318,-0.000041,0.750338,-0.014836,25.757378,0.045688,0.031491,0.000213,-0.465738,0.506655,28.366510,-0.060237,0.034983,-0.000053,-0.497753,-0.823375,27.222119
0.300000,0.000172,-0.058279,-0.000040,0.800081,-0.015771,26.377140,0.044155,0.029795,0.000223,-0.486871,0.534330,28.178807,-0.058598,0.034111,-0.000050,-0.522056,-0.863502,27.511793
0.310000,0.000154,-0.053834,-0.000038,0.845704,-0.016649,26.903332,0.042676,0.028101,0.000233,-0.504876,0.558864,27.949086,-0.055858,0.032660,-0.000043,-0.551522,-0.912125,28.116588
0.320000,0.000142,-0.049949,-0.000036,0.880335,-0.017343,27.151550,0.043068,0.027132,0.000264,-0.516047,0.576146,27.485369,-0.052006,0.030617,-0.000033,-0.576832,-0.953793,28.566958
0.330000,0.000132,-0.046726,-0.000034,0.908967,-0.017953,27.305450,0.044938,0.026533,0.000317,-0.525453,0.591978,27.062672,-0.048137,0.028516,-0.000024,-0.591792,-0.978252,28.595544
0.340000,0.000117,-0.043631,-0.000032,0.944442,-0.018736,27.756147,0.045797,0.025184,0.000370,-0.536070,0.609885,26.821254,-0.044886,0.026700,-0.000018,-0.602039,-0.994832,28.506292
0.350000,0.000078,-0.039944,-0.000029,0.974608,-0.019461,28.148634,0.044792,0.022944,0.000407,-0.548258,0.630373,26.768174,-0.042228,0.025192,-0.000014,-0.608330,-1.004797,28.342639
0.360000,0.000021,-0.036090,-0.000024,0.995402,-0.020056,28.387683,0.042297,0.020224,0.000424,-0.560170,0.651318,26.810907,-0.039684,0.023756,-0.000009,-0.613275,-1.012463,28.226940
0.370000,-0.000023,-0.032865,-0.000021,1.003449,-0.020456,28.393677,0.039279,0.017471,0.000431,-0.569640,0.670125,26.850311,-0.037156,0.022326,-0.000005,-0.615073,-1.014856,28.075695
0.380000,-0.000044,-0.030210,-0.000018,1.000178,-0.020684,28.213369,0.036203,0.014871,0.000431,-0.576380,0.686354,26.878955,-0.035574,0.021358,-0.000005,-0.609731,-1.005401,27.704764
0.390000,-0.000042,-0.027979,-0.000016,0.983486,-0.020684,27.783284,0.033341,0.012434,0.000431,-0.578850,0.698049,26.829243,-0.034493,0.020674,-0.000006,-0.605120,-0.997109,27.463375
0.400000,-0.000019,-0.025824,-0.000015,0.960808,-0.020598,27.301172,0.030626,0.010074,0.000432,-0.578799,0.707219,26.784601,-0.033500,0.020067,-0.000006,-0.600453,-0.988676,27.307649
0.410000,0.000009,-0.023574,-0.000015,0.938162,-0.020548,26.925316,0.027571,0.008018,0.000417,-0.578989,0.717178,26.872993,-0.032821,0.019646,-0.000007,-0.594584,-0.978219,27.179853
0.420000,0.000022,-0.021334,-0.000013,0.918181,-0.020594,26.724624,0.024045,0.006834,0.000367,-0.579929,0.728429,27.118409,-0.032695,0.019525,-0.000009,-0.586692,-0.964392,27.035578
0.430000,0.000030,-0.019268,-0.000012,0.898104,-0.020677,26.617144,0.020792,0.006243,0.000306,-0.574402,0.731592,27.181117,-0.032976,0.019644,-0.000012,-0.579217,-0.951220,26.979695
0.440000,0.000028,-0.017464,-0.000010,0.876381,-0.020764,26.554797,0.018073,0.005161,0.000270,-0.561250,0.724833,26.996638,-0.033294,0.019805,-0.000014,-0.570081,-0.935286,26.910987
0.450000,0.000029,-0.015945,-0.000009,0.851594,-0.020819,26.490155,0.015527,0.003652,0.000249,-0.545431,0.714378,26.792261,-0.035232,0.020813,-0.000021,-0.554643,-0.909005,26.597016
0.460000,0.000038,-0.014622,-0.000008,0.821881,-0.020788,26.356085,0.013070,0.002198,0.000230,-0.528180,0.701795,26.622016,-0.038712,0.022675,-0.000031,-0.539820,-0.883768,26.344278
0.470000,0.000061,-0.013554,-0.000008,0.790963,-0.020757,26.260424,0.010555,0.000580,0.000215,-0.506358,0.682796,26.316963,-0.043302,0.025187,-0.000042,-0.525566,-0.859518,26.134724
0.480000,0.000072,-0.012849,-0.000007,0.759657,-0.020744,26.225675,0.007243,-0.002220,0.000217,-0.482220,0.660336,25.981536,-0.049139,0.028423,-0.000053,-0.511890,-0.836287,25.951956
0.490000,0.000095,-0.012390,-0.000008,0.722930,-0.020604,26.068307,0.003856,-0.004897,0.000215,-0.458544,0.638247,25.762448,-0.056242,0.032400,-0.000065,-0.499230,-0.814819,25.799808
0.500000,0.000154,-0.012172,-0.000009,0.681479,-0.020333,25.785026,0.000693,-0.007145,0.000208,-0.434585,0.615537,25.621302,-0.064322,0.036955,-0.000078,-0.488201,-0.796138,25.691484
0.510000,0.000242,-0.012576,-0.000011,0.640699,-0.020070,25.554109,-0.002112,-0.008929,0.000198,-0.409881,0.591532,25.530003,-0.072628,0.041695,-0.000089,-0.479403,-0.781233,25.642432
0.520000,0.000347,-0.013881,-0.000015,0.600688,-0.019806,25.368746,-0.004514,-0.010294,0.000185,-0.384203,0.565859,25.470140,-0.080002,0.045975,-0.000096,-0.473183,-0.770671,25.660614
0.530000,0.000493,-0.016355,-0.000020,0.561733,-0.019532,25.227373,-0.006458,-0.011280,0.000172,-0.357530,0.538428,25.433410,-0.085188,0.049085,-0.000098,-0.469424,-0.764237,25.736683
0.540000,0.000677,-0.020288,-0.000026,0.524108,-0.019235,25.124687,-0.007918,-0.011886,0.000159,-0.329934,0.509279,25.415379,-0.087500,0.050612,-0.000095,-0.467178,-0.760352,25.824030
0.550000,0.000924,-0.026066,-0.000035,0.488082,-0.018893,25.049342,-0.008892,-0.012160,0.000146,-0.301449,0.478391,25.406493,-0.089250,0.051793,-0.000092,-0.464475,-0.755783,25.819298
0.560000,0.001259,-0.034162,-0.000046,0.454131,-0.018478,24.991154,-0.009629,-0.012325,0.000135,-0.271758,0.445158,25.360829,-0.088913,0.051847,-0.000084,-0.463689,-0.754365,25.857314
0.570000,0.001705,-0.045076,-0.000061,0.423084,-0.017961,24.948586,-0.010199,-0.012457,0.000126,-0.241573,0.410626,25.320751,-0.085832,0.050368,-0.000072,-0.463859,-0.754480,25.899945
0.580000,0.002281,-0.059042,-0.000078,0.396143,-0.017317,24.932814,-0.010436,-0.012415,0.000117,-0.211039,0.374973,25.282952,-0.081049,0.047913,-0.000058,-0.463912,-0.754334,25.905709
0.590000,0.002990,-0.075532,-0.000097,0.374768,-0.016518,24.968558,-0.010422,-0.012292,0.000110,-0.180260,0.338299,25.236193,-0.075869,0.045210,-0.000044,-0.463190,-0.752817,25.853127
0.600000,0.003780,-0.092578,-0.000116,0.360411,-0.015535,25.090366,-0.010113,-0.012058,0.000102,-0.149530,0.301057,25.193121,-0.071980,0.043242,-0.000031,-0.460264,-0.747582,25.671146
0.610000,0.004535,-0.106558,-0.000130,0.353983,-0.014333,25.325116,-0.009714,-0.011905,0.000096,-0.118611,0.262606,25.068570,-0.069301,0.042051,-0.000018,-0.457269,-0.742073,25.476592
0.620000,0.005125,-0.114380,-0.000137,0.353644,-0.012816,25.550408,-0.009133,-0.011820,0.000090,-0.088242,0.224344,24.950789,-0.065747,0.040452,-0.000001,-0.455396,-0.738172,25.338270
0.630000,0.005803,-0.121432,-0.000143,0.357810,-0.010920,25.660923,-0.007903,-0.011477,0.000083,-0.058594,0.186638,24.853363,-0.060991,0.038205,0.000018,-0.454706,-0.735910,25.267983
0.640000,0.006200,-0.120978,-0.000142,0.369710,-0.008748,25.912687,-0.005828,-0.010787,0.000072,-0.029763,0.149678,24.764745,-0.055220,0.035355,0.000039,-0.455210,-0.735244,25.277694
0.650000,0.006056,-0.109950,-0.000129,0.386802,-0.006302,26.236164,-0.002691,-0.009678,0.000056,-0.001915,0.113783,24.676803,-0.049624,0.032541,0.000057,-0.455427,-0.733743,25.296296
0.660000,0.005426,-0.091490,-0.000109,0.405022,-0.003642,26.505855,0.001848,-0.008028,0.000034,0.024736,0.079411,24.588722,-0.045251,0.030392,0.000072,-0.454667,-0.730281,25.290622
0.670000,0.004628,-0.072434,-0.000089,0.420333,-0.000885,26.593470,0.008209,-0.005667,0.000001,0.049954,0.047130,24.505107,-0.042620,0.029245,0.000085,-0.452657,-0.724421,25.244118
0.680000,0.004012,-0.057946,-0.000074,0.431318,0.001852,26.487957,0.016864,-0.002440,-0.000046,0.073494,0.017601,24.433746,-0.041920,0.029243,0.000095,-0.449572,-0.716454,25.159148
0.690000,0.003713,-0.049161,-0.000066,0.438302,0.004504,26.233922,0.028158,0.001760,-0.000111,0.095112,-0.008415,24.387007,-0.043134,0.030375,0.000103,-0.446116,-0.707517,25.062932
0.700000,0.004115,-0.048696,-0.000068,0.439117,0.007021,25.687010,0.042113,0.006862,-0.000197,0.114605,-0.030094,24.384608,-0.045939,0.032394,0.000106,-0.443370,-0.699337,25.001909
0.710000,0.005127,-0.053654,-0.000080,0.439484,0.009531,25.128193,0.058042,0.012560,-0.000304,0.131838,-0.046610,24.451134,-0.049648,0.034836,0.000103,-0.442367,-0.693561,25.021428
0.720000,0.006249,-0.057931,-0.000095,0.442159,0.012167,24.680028,0.074340,0.018208,-0.000425,0.146726,-0.057214,24.605111,-0.053318,0.037066,0.000094,-0.443512,-0.690834,25.136025
0.730000,0.007199,-0.059111,-0.000108,0.447118,0.014990,24.338690,0.088588,0.022964,-0.000546,0.159196,-0.061331,24.850727,-0.056198,0.038621,0.000079,-0.446276,-0.690369,25.313868
0.740000,0.007659,-0.056052,-0.000115,0.455423,0.018072,24.178224,0.098138,0.026039,-0.000644,0.169098,-0.058682,25.163422,-0.058160,0.039471,0.000060,-0.449508,-0.690445,25.492373
0.750000,0.007507,-0.049793,-0.000113,0.468209,0.021486,24.278799,0.106744,0.028739,-0.000737,0.174521,-0.048699,25.261670,-0.059669,0.039949,0.000038,-0.452134,-0.689514,25.614667
0.760000,0.006750,-0.042044,-0.000102,0.483088,0.025123,24.539131,0.113837,0.031123,-0.000819,0.177256,-0.031740,25.434575,-0.061426,0.040514,0.000014,-0.453741,-0.687070,25.658895
0.770000,0.005737,-0.035141,-0.000086,0.497204,0.028786,24.834512,0.110982,0.030585,-0.000829,0.178220,-0.008409,25.787550,-0.063885,0.041463,-0.000014,-0.454734,-0.683854,25.645576
0.780000,0.004813,-0.030342,-0.000070,0.506023,0.032130,24.953771,0.094933,0.025930,-0.000738,0.177328,0.019643,26.227657,-0.067065,0.042817,-0.000043,-0.456097,-0.681456,25.624782
0.790000,0.004284,-0.028626,-0.000057,0.507098,0.034896,24.778795,0.071537,0.018757,-0.000580,0.173910,0.049635,26.539864,-0.070660,0.044419,-0.000075,-0.458807,-0.681417,25.645259
0.800000,0.003823,-0.028561,-0.000044,0.509875,0.037664,24.759204,0.048532,0.011401,-0.000412,0.168233,0.078871,26.651474,-0.074394,0.046151,-0.000105,-0.463190,-0.684272,25.719621
0.810000,0.003387,-0.029804,-0.000029,0.511612,0.040217,24.747357,0.030764,0.005508,-0.000274,0.160675,0.105447,26.533675,-0.078463,0.048177,-0.000135,-0.468732,-0.689300,25.813838
0.820000,0.003048,-0.032702,-0.000013,0.511883,0.042478,24.706241,0.021132,0.002288,-0.000192,0.151775,0.128761,26.230148,-0.083672,0.050988,-0.000164,-0.474499,-0.695171,25.868556
0.830000,0.002838,-0.037442,0.000005,0.511717,0.044488,24.662794,0.023831,0.003660,-0.000205,0.140891,0.148451,25.633961,-0.091176,0.055282,-0.000197,-0.479990,-0.701225,25.843428
0.840000,0.002767,-0.043959,0.000023,0.512407,0.046320,24.651876,0.033913,0.008194,-0.000280,0.129592,0.167900,25.108778,-0.101791,0.061512,-0.000235,-0.485873,-0.708523,25.753434
0.850000,0.002838,-0.051822,0.000041,0.514656,0.048010,24.678328,0.044687,0.013463,-0.000366,0.117450,0.188141,24.645260,-0.114979,0.069428,-0.000277,-0.494126,-0.720025,25.675885
0.860000,0.003048,-0.060570,0.000059,0.518493,0.049537,24.715536,0.054443,0.018818,-0.000448,0.104192,0.209381,24.217264,-0.128185,0.077581,-0.000314,-0.507198,-0.739327,25.709613
0.870000,0.003369,-0.069841,0.000076,0.523966,0.050886,24.739685,0.058926,0.022393,-0.000493,0.090056,0.232199,23.886864,-0.137764,0.083796,-0.000336,-0.526284,-0.768131,25.895671
0.880000,0.003768,-0.079046,0.000091,0.531652,0.052097,24.755557,0.071322,0.030550,-0.000614,0.073702,0.253972,23.350544,-0.141584,0.086706,-0.000338,-0.549938,-0.804229,26.161721
0.890000,0.004181,-0.087144,0.000104,0.542369,0.053245,24.785596,0.077775,0.037221,-0.000703,0.056413,0.280570,23.113112,-0.140942,0.086908,-0.000326,-0.575070,-0.842982,26.379304
0.900000,0.004526,-0.092874,0.000112,0.556693,0.054397,24.851151,0.078655,0.042437,-0.000766,0.037309,0.309352,22.948209,-0.138646,0.086015,-0.000311,-0.599352,-0.880864,26.470556
0.910000,0.004754,-0.095340,0.000114,0.574832,0.055600,24.968533,0.074323,0.046053,-0.000808,0.016411,0.341495,22.967131,-0.135075,0.084290,-0.000292,-0.624628,-0.920493,26.542497
0.920000,0.004848,-0.094522,0.000112,0.596578,0.056870,25.145062,0.063924,0.046291,-0.000809,-0.006514,0.379115,23.321121,-0.130196,0.081702,-0.000270,-0.650637,-0.961398,26.603888
0.930000,0.004833,-0.091091,0.000105,0.621617,0.058214,25.388594,0.049935,0.042554,-0.000758,-0.031784,0.421144,23.949470,-0.124426,0.078494,-0.000245,-0.678050,-1.004504,26.699354
0.940000,0.004776,-0.086871,0.000096,0.647127,0.059404,25.606440,0.037279,0.037133,-0.000686,-0.058556,0.459696,24.439694,-0.120966,0.076487,-0.000232,-0.699961,-1.039534,26.576690
0.950000,0.004831,-0.085368,0.000089,0.670913,0.060266,25.726334,0.029238,0.034685,-0.000666,-0.085679,0.491247,24.665617,-0.121778,0.076908,-0.000236,-0.722053,-1.074940,26.461286
0.960000,0.004972,-0.086019,0.000085,0.695990,0.061084,25.864649,0.023939,0.032334,-0.000643,-0.114091,0.523325,25.034848,-0.124761,0.078509,-0.000253,-0.745542,-1.112590,26.389119
0.970000,0.005527,-0.095248,0.000089,0.707059,0.060531,25.447885,0.021012,0.029384,-0.000597,-0.142827,0.552098,25.359815,-0.129493,0.080966,-0.000284,-0.770826,-1.153166,26.364151
0.980000,0.006434,-0.111907,0.000100,0.725803,0.060471,25.220374,0.019930,0.027175,-0.000553,-0.170349,0.573769,25.479520,-0.134704,0.083494,-0.000328,-0.798741,-1.198029,26.405660
0.990000,0.007312,-0.128803,0.000110,0.757546,0.061275,25.299818,0.019930,0.026294,-0.000527,-0.196333,0.589249,25.449652,-0.138557,0.085016,-0.000378,-0.829568,-1.247723,26.517799
1.000000,0.007860,-0.140057,0.000116,0.801536,0.062815,25.618769,0.020570,0.026518,-0.000519,-0.220780,0.599646,25.322309,-0.139738,0.084760,-0.000431,-0.862293,-1.300835,26.671124
1.010000,0.008053,-0.144613,0.000114,0.851393,0.064567,25.969707,0.021987,0.028589,-0.000546,-0.242649,0.602920,25.009327,-0.138147,0.082738,-0.000483,-0.895246,-1.354931,26.825259
1.020000,0.008092,-0.145319,0.000108,0.899442,0.065984,26.150078,0.024859,0.033472,-0.000624,-0.263039,0.602084,24.624773,-0.122732,0.071780,-0.000527,-0.643022,-0.976596,18.693916
1.030000,0.008225,-0.145850,0.000096,0.947137,0.067235,26.236075,0.029282,0.039902,-0.000719,-0.284050,0.601495,24.322764,-0.116119,0.066742,-0.000568,-0.691410,-1.053983,19.525325
1.040000,0.008171,-0.140703,0.000076,0.576153,0.039620,15.210406,0.034357,0.045769,-0.000785,-0.307356,0.603985,24.190835,-0.112342,0.063963,-0.000589,-0.737506,-1.128622,20.253926
1.050000,0.007750,-0.126193,0.000045,0.633287,0.042271,15.946410,0.038718,0.049620,-0.000800,-0.333227,0.609548,24.209712,-0.111165,0.063199,-0.000591,-0.782744,-1.202632,20.930174
1.060000,0.007436,-0.111562,0.000009,0.682264,0.044333,16.410028,0.041294,0.051008,-0.000767,-0.360936,0.616705,24.314193,-0.113200,0.064796,-0.000575,-0.829046,-1.278895,21.608719
1.070000,0.007442,-0.101427,-0.000030,0.745357,0.047305,17.165730,0.035094,0.045510,-0.000689,-0.160060,0.256420,10.047248,-0.120561,0.069909,-0.000551,-0.878815,-1.361073,22.344816
1.080000,0.008582,-0.104854,-0.000082,0.824644,0.051318,18.216201,0.030171,0.040161,-0.000602,-0.193502,0.291875,11.372392,-0.131157,0.077423,-0.000502,-0.927092,-1.441401,23.000536
1.090000,0.010217,-0.113157,-0.000148,0.906082,0.055550,19.212622,0.027343,0.036395,-0.000525,-0.227184,0.323956,12.552533,-0.143343,0.086280,-0.000425,-0.974289,-1.520310,23.580742
1.100000,0.012138,-0.123861,-0.000225,0.989282,0.060077,20.142236,0.025249,0.033980,-0.000473,-0.263872,0.357030,13.764008,-0.154332,0.094678,-0.000320,-1.017530,-1.593054,24.014307
1.110000,0.014317,-0.136965,-0.000313,1.075092,0.065059,21.017187,0.026196,0.036348,-0.000488,-0.310931,0.400363,15.364961,-0.160823,0.100462,-0.000190,-1.055918,-1.657927,24.290162
1.120000,0.016261,-0.148845,-0.000397,1.156107,0.070144,21.694165,0.026505,0.039090,-0.000527,-0.356082,0.437210,16.710794,-0.162415,0.103185,-0.000048,-1.095365,-1.723970,24.559499
1.130000,0.017163,-0.153485,-0.000451,1.224560,0.074884,22.059185,0.024454,0.039178,-0.000549,-0.397520,0.466203,17.765225,-0.160708,0.103830,0.000100,-1.136449,-1.791940,24.843686
1.140000,0.016965,-0.150409,-0.000469,1.288957,0.079737,22.314495,0.021226,0.037060,-0.000544,-0.435427,0.488540,18.593547,-0.153750,0.101251,0.000262,-1.174712,-1.854646,25.058191
1.150000,0.016557,-0.146008,-0.000475,1.360923,0.085368,22.683431,0.018315,0.033849,-0.000507,-0.469497,0.504759,19.230883,-0.141771,0.095565,0.000433,-1.210582,-1.912595,25.233578
1.160000,0.015895,-0.139882,-0.000470,1.427709,0.090960,22.959763,0.016636,0.030563,-0.000440,-0.500991,0.516988,19.765582,-0.126851,0.088040,0.000609,-1.245895,-1.968550,25.427294
1.170000,0.014122,-0.125456,-0.000424,1.463359,0.094751,22.769360,0.016578,0.028055,-0.000352,-0.532771,0.528633,20.329378,-0.110837,0.079819,0.000788,-1.279354,-2.020331,25.627414
1.180000,0.011825,-0.106954,-0.000355,1.502550,0.098812,22.708762,0.017985,0.026327,-0.000244,-0.563050,0.538174,20.861686,-0.094952,0.071575,0.000959,-1.307937,-2.063053,25.787071
1.190000,0.011194,-0.100275,-0.000343,1.576764,0.105263,23.234645,0.020102,0.024694,-0.000116,-0.585717,0.540372,21.152523,-0.080846,0.064214,0.001111,-1.332052,-2.097305,25.926177
1.200000,0.010756,-0.095489,-0.000334,1.626829,0.110246,23.449956,0.020809,0.022244,-0.000004,-0.595875,0.531740,21.056085,-0.069910,0.058482,0.001229,-1.349271,-2.119269,26.004425
1.210000,0.010339,-0.091322,-0.000323,1.670468,0.114899,23.630657,0.020498,0.020003,0.000072,-0.609870,0.527382,21.170064,-0.062705,0.054542,0.001294,-1.356853,-2.124760,25.972714
1.220000,0.010190,-0.089707,-0.000318,1.710100,0.119373,23.813942,0.021620,0.018822,0.000160,-0.629030,0.528030,21.530798,-0.059399,0.052488,0.001303,-1.357363,-2.118030,25.879948
1.230000,0.010157,-0.089770,-0.000311,1.738048,0.123120,23.892663,0.023118,0.017911,0.000252,-0.645235,0.526742,21.856021,-0.059405,0.052068,0.001264,-1.352609,-2.102155,25.756199
1.240000,0.010170,-0.090966,-0.000301,1.762667,0.126699,23.982849,0.024427,0.016985,0.000338,-0.657892,0.523284,22.130685,-0.061970,0.053065,0.001197,-1.349044,-2.087365,25.718025
1.250000,0.010390,-0.094320,-0.000293,1.786984,0.130321,24.120889,0.026327,0.016058,0.000439,-0.672865,0.522449,22.555823,-0.067368,0.056136,0.001141,-1.356747,-2.089221,25.950221
1.260000,0.010637,-0.098400,-0.000282,1.805516,0.133581,24.227080,0.030834,0.015075,0.000617,-0.689667,0.524075,23.117772,-0.074787,0.060615,0.001086,-1.358614,-2.081245,26.116532
1.270000,0.010679,-0.101143,-0.000261,1.813880,0.136120,24.240843,0.036761,0.013877,0.000842,-0.704679,0.525898,23.700820,-0.081861,0.064571,0.000999,-1.353325,-2.061637,26.183193
1.280000,0.010381,-0.101031,-0.000230,1.815080,0.138108,24.204838,0.043024,0.012619,0.001073,-0.715097,0.526439,24.216401,-0.087508,0.067360,0.000887,-1.343489,-2.034684,26.195387
1.290000,0.010169,-0.101284,-0.000203,1.825968,0.140803,24.345442,0.048103,0.011730,0.001254,-0.717745,0.523849,24.558051,-0.091553,0.069019,0.000765,-1.332556,-2.005841,26.217701
1.300000,0.010433,-0.105623,-0.000187,1.845812,0.144185,24.646259,0.050996,0.011659,0.001344,-0.712189,0.517939,24.703525,-0.094021,0.069657,0.000642,-1.318505,-1.972236,26.208919
1.310000,0.010730,-0.110061,-0.000172,1.862155,0.147302,24.934061,0.052306,0.012503,0.001360,-0.701778,0.510938,24.755599,-0.093832,0.068527,0.000519,-1.299248,-1.930967,26.127275
1.320000,0.010933,-0.112722,-0.000160,1.874218,0.150081,25.196416,0.053458,0.014122,0.001348,-0.689346,0.504659,24.801298,-0.092034,0.066355,0.000401,-1.278393,-1.887612,26.046370
