time,wind_vx,wind_vy,wind_vz
0.600000,1.001876,0.495487,-0.028101
0.610000,1.005875,0.497064,-0.024024
0.620000,1.011237,0.498878,-0.022157
0.630000,1.016746,0.499409,-0.032138
0.640000,1.017551,0.506428,-0.038717
0.650000,1.019149,0.507420,-0.034608
0.660000,1.021939,0.511340,-0.032611
0.670000,1.018684,0.506129,-0.039686
0.680000,1.015426,0.514152,-0.034182
0.690000,1.008386,0.517948,-0.032058
0.700000,1.011859,0.523841,-0.023363
0.710000,1.008903,0.525495,-0.027502
0.720000,1.008870,0.527178,-0.026047
0.730000,1.010500,0.527470,-0.030650
0.740000,1.005033,0.521715,-0.029081
0.750000,1.001912,0.521110,-0.028164
0.760000,1.001758,0.513943,-0.034411
0.770000,1.002590,0.512884,-0.029089
0.780000,1.002126,0.516412,-0.023151
0.790000,0.998387,0.509859,-0.017211
0.800000,0.999252,0.512642,-0.009831
0.810000,1.001244,0.513335,-0.008398
0.820000,1.006705,0.509862,-0.003671
0.830000,0.993979,0.517508,-0.001260
0.840000,1.001983,0.517582,0.003033
0.850000,1.004241,0.515753,0.000556
0.860000,1.000179,0.517936,0.007255
0.870000,1.000520,0.517049,0.008738
0.880000,0.996633,0.526600,0.004992
0.890000,1.005345,0.535785,0.002838
0.900000,1.004993,0.536837,0.006052
0.910000,1.006038,0.539327,0.001641
0.920000,1.007705,0.537977,0.011806
0.930000,1.003528,0.544642,0.013717
0.940000,1.000564,0.547687,0.012832
0.950000,1.002063,0.547492,0.009588
0.960000,1.000471,0.549869,0.008861
0.970000,1.002518,0.548157,0.009153
0.980000,1.007295,0.541909,0.016507
0.990000,0.997927,0.539386,0.019958
1.000000,0.999710,0.539755,0.020700
1.010000,0.998690,0.538608,0.026784
1.020000,1.002670,0.534202,0.026908
1.030000,0.999633,0.527792,0.026411
1.040000,1.003182,0.529773,0.026533
1.050000,1.004282,0.535707,0.027933
1.060000,1.007723,0.536003,0.031572
1.070000,1.004996,0.536023,0.038292
1.080000,1.002721,0.537213,0.042155
1.090000,1.000225,0.536332,0.045513
1.100000,1.008818,0.533845,0.052670
1.110000,1.003793,0.534514,0.054228
1.120000,1.003570,0.537910,0.047992
1.130000,1.002469,0.549751,0.053416
1.140000,1.006699,0.554561,0.054246
1.150000,1.003471,0.566161,0.055416
1.160000,1.001178,0.562181,0.046388
1.170000,1.009792,0.566206,0.055521
1.180000,1.006691,0.566805,0.062511
1.190000,0.999129,0.573524,0.060794
1.200000,1.001415,0.569749,0.065334
1.210000,1.002084,0.575981,0.057592
1.220000,0.999699,0.576130,0.055249
1.230000,0.996393,0.579787,0.053617
1.240000,1.000614,0.577897,0.051451
1.250000,0.995314,0.572931,0.058224
1.260000,0.991875,0.574589,0.058331
1.270000,0.991830,0.580379,0.060526
1.280000,0.994372,0.579564,0.057862
1.290000,0.997353,0.580780,0.053590
1.300000,0.994627,0.578318,0.066547
1.310000,0.994427,0.574398,0.071489
1.320000,0.991583,0.581246,0.069462
1.330000,0.991560,0.589332,0.064274
1.340000,0.997716,0.594579,0.065153
1.350000,0.997477,0.596593,0.061187
1.360000,0.998064,0.605975,0.060155
1.370000,1.002210,0.609421,0.055309
1.380000,0.996089,0.608339,0.052578
1.390000,0.998293,0.611151,0.049458
1.400000,1.003503,0.614045,0.051889
1.410000,1.002870,0.614154,0.042922
1.420000,1.001907,0.614840,0.041366
1.430000,1.002445,0.608897,0.047901
1.440000,1.002591,0.607780,0.048152
1.450000,0.999288,0.604447,0.052126
1.460000,1.002976,0.602958,0.053893
1.470000,1.014298,0.604831,0.047500
1.480000,1.012719,0.600493,0.047952
1.490000,1.012108,0.599994,0.044948
1.500000,1.001366,0.602127,0.049481
1.510000,1.005716,0.596623,0.045014
1.520000,1.005531,0.601470,0.039097
1.530000,1.006572,0.606505,0.038834
1.540000,1.004047,0.605519,0.038078
1.550000,0.999900,0.610017,0.034151
1.560000,1.002728,0.614496,0.037524
1.570000,1.008544,0.609116,0.034547
1.580000,1.011107,0.605936,0.033806
1.590000,1.006744,0.608348,0.035256
1.600000,1.010008,0.605650,0.036129
1.610000,1.009913,0.603874,0.031189
1.620000,1.009922,0.605059,0.028768
1.630000,1.013144,0.616297,0.027794
1.640000,1.008702,0.617683,0.025167
1.650000,1.015232,0.614860,0.023331
1.660000,1.010968,0.617639,0.028575
1.670000,1.017702,0.618790,0.028185
1.680000,1.012354,0.622599,0.031185
1.690000,1.011305,0.618251,0.030944
1.700000,1.014141,0.618934,0.023306
1.710000,1.011530,0.628170,0.028350
1.720000,1.017264,0.623510,0.027826
1.730000,1.017075,0.622806,0.029704
1.740000,1.015303,0.625874,0.029700
1.750000,1.015889,0.620490,0.023022
1.760000,1.012036,0.614098,0.024228
1.770000,1.006317,0.614730,0.025954
1.780000,1.004707,0.621436,0.031362
1.790000,1.007387,0.621212,0.030703
1.800000,1.008427,0.623937,0.024546
1.810000,1.010544,0.622155,0.025862
1.820000,1.015863,0.622079,0.028302
1.830000,1.016762,0.621417,0.026469
1.840000,1.013173,0.616677,0.021866
1.850000,1.016579,0.614465,0.022592
1.860000,1.014045,0.613810,0.016885
1.870000,1.016072,0.610542,0.022362
1.880000,1.012524,0.609909,0.019500
1.890000,1.008654,0.612377,0.014616
1.900000,1.015484,0.612029,0.016046
1.910000,1.011659,0.613383,0.012811
1.920000,1.010608,0.616669,0.013241
1.930000,1.003509,0.613927,0.011616
1.940000,1.005001,0.612292,0.017120
1.950000,1.011582,0.612490,0.019564
1.960000,1.010926,0.606696,0.014892
1.970000,1.012798,0.602948,0.022823
1.980000,1.011719,0.602816,0.020703
1.990000,1.013572,0.601024,0.024833
2.000000,1.006764,0.600536,0.018668
2.010000,1.008178,0.609019,0.011987
2.020000,1.007957,0.607027,0.005040
2.030000,1.006288,0.606357,0.009492
2.040000,1.005401,0.611214,0.006335
2.050000,1.008229,0.616077,0.009278
2.060000,1.013775,0.616604,0.016123
2.070000,1.015476,0.622974,0.017790
2.080000,1.016537,0.625958,0.015908
2.090000,1.024073,0.626227,0.012060
2.100000,1.026055,0.622256,0.002562
2.110000,1.025733,0.625908,-0.005209
2.120000,1.025749,0.626622,-0.004106
2.130000,1.015839,0.628233,-0.006412
2.140000,1.014126,0.621915,-0.011795
2.150000,1.019340,0.625879,-0.018048
2.160000,1.017301,0.629264,-0.021457
2.170000,1.020525,0.635634,-0.024963
2.180000,1.020419,0.639604,-0.028217
2.190000,1.018965,0.640246,-0.027985
2.200000,1.021577,0.645557,-0.026522
2.210000,1.026077,0.639117,-0.030528
2.220000,1.024379,0.644756,-0.026395
2.230000,1.031313,0.646212,-0.027421
2.240000,1.034228,0.651322,-0.022771
2.250000,1.035006,0.646997,-0.025476
2.260000,1.037165,0.651863,-0.031155
2.270000,1.040331,0.655084,-0.032109
2.280000,1.040317,0.651234,-0.034896
2.290000,1.040633,0.654340,-0.038068
2.300000,1.034646,0.657656,-0.041399
2.310000,1.032882,0.657403,-0.037767
2.320000,1.032553,0.656625,-0.041418
2.330000,1.034894,0.655494,-0.038698
2.340000,1.037219,0.659684,-0.038997
2.350000,1.043907,0.656151,-0.030726
2.360000,1.046249,0.661629,-0.032132
2.370000,1.040307,0.658630,-0.030514
2.380000,1.039493,0.657165,-0.035072
2.390000,1.044484,0.663065,-0.029015
2.400000,1.045322,0.669812,-0.033189
2.410000,1.051358,0.667068,-0.027963
2.420000,1.052494,0.668899,-0.027592
2.430000,1.055528,0.667316,-0.030743
2.440000,1.056020,0.675203,-0.029907
2.450000,1.054945,0.672480,-0.022661
2.460000,1.057398,0.665262,-0.028192
2.470000,1.063894,0.663957,-0.031645
2.480000,1.064877,0.669995,-0.031275
2.490000,1.059768,0.679437,-0.030918
2.500000,1.055799,0.682652,-0.035205
2.510000,1.053013,0.680797,-0.027334
2.520000,1.055820,0.671363,-0.030521
2.530000,1.048285,0.671359,-0.026434
2.540000,1.046462,0.679888,-0.018899
2.550000,1.047611,0.680085,-0.018986
2.560000,1.045648,0.680729,-0.022465
2.570000,1.042747,0.688638,-0.028402
2.580000,1.047098,0.688596,-0.023838
2.590000,1.046157,0.687629,-0.025716
2.600000,1.032427,0.695937,-0.025019
2.610000,1.038442,0.695729,-0.023378
2.620000,1.041543,0.700544,-0.027679
2.630000,1.040852,0.702093,-0.025218
2.640000,1.040543,0.700177,-0.026601
2.650000,1.035957,0.702526,-0.030154
2.660000,1.037751,0.703562,-0.032193
2.670000,1.035194,0.698407,-0.030729
2.680000,1.034369,0.705036,-0.029575
2.690000,1.029911,0.711728,-0.027304
2.700000,1.035430,0.711217,-0.028034
2.710000,1.039615,0.713001,-0.026609
2.720000,1.040153,0.716657,-0.019992
2.730000,1.040985,0.720361,-0.022077
2.740000,1.033471,0.724260,-0.031929
2.750000,1.031085,0.723911,-0.038779
2.760000,1.034941,0.722118,-0.032048
2.770000,1.038778,0.726561,-0.037075
2.780000,1.038800,0.726389,-0.037764
2.790000,1.039635,0.726145,-0.037053
2.800000,1.032083,0.728910,-0.037195
2.810000,1.032237,0.728255,-0.043874
2.820000,1.038037,0.728693,-0.052340
2.830000,1.033891,0.723007,-0.054850
2.840000,1.032843,0.720658,-0.058440
2.850000,1.039718,0.720713,-0.059433
2.860000,1.041589,0.721295,-0.064282
2.870000,1.049094,0.724730,-0.063218
2.880000,1.048887,0.730601,-0.060905
2.890000,1.049603,0.726894,-0.067175
2.900000,1.052058,0.723384,-0.069526
2.910000,1.055204,0.723426,-0.069167
2.920000,1.051746,0.719286,-0.065657
2.930000,1.049369,0.719755,-0.068413
2.940000,1.047131,0.722307,-0.070137
2.950000,1.053430,0.717747,-0.059271
2.960000,1.052549,0.720440,-0.058161
2.970000,1.061192,0.727379,-0.063876
2.980000,1.062003,0.725597,-0.057750
2.990000,1.057818,0.729193,-0.058343
3.000000,1.060649,0.726300,-0.054553
3.010000,1.062217,0.730199,-0.054661
3.020000,1.061705,0.726431,-0.054180
3.030000,1.059890,0.720837,-0.052580
3.040000,1.056637,0.725644,-0.050208
3.050000,1.058485,0.723649,-0.055414
3.060000,1.067366,0.722065,-0.051221
3.070000,1.068645,0.734566,-0.057287
3.080000,1.075073,0.733873,-0.055581
3.090000,1.076067,0.732304,-0.048479
3.100000,1.071954,0.738702,-0.049945
3.110000,1.078156,0.737380,-0.051825
3.120000,1.077031,0.739762,-0.065033
3.130000,1.078672,0.736573,-0.061899
3.140000,1.076878,0.728759,-0.065172
3.150000,1.075274,0.734747,-0.053311
3.160000,1.077723,0.729412,-0.049550
3.170000,1.075283,0.732046,-0.054240
3.180000,1.084143,0.736162,-0.046970
3.190000,1.090447,0.744356,-0.039177
3.200000,1.096270,0.739620,-0.043582
3.210000,1.101945,0.742450,-0.033490
3.220000,1.104668,0.740537,-0.034387
3.230000,1.108468,0.746607,-0.039401
3.240000,1.101965,0.750662,-0.034894
3.250000,1.094412,0.751990,-0.038234
3.260000,1.086898,0.759277,-0.036903
3.270000,1.086892,0.760856,-0.041498
3.280000,1.078704,0.753732,-0.039705
3.290000,1.077729,0.753753,-0.037558
3.300000,1.077668,0.759379,-0.043028
3.310000,1.076954,0.759030,-0.041066
3.320000,1.081152,0.753812,-0.037791
3.330000,1.081671,0.758313,-0.040184
3.340000,1.081895,0.760665,-0.038607
3.350000,1.083254,0.754853,-0.031916
3.360000,1.085753,0.751807,-0.034989
3.370000,1.081958,0.753018,-0.036138
3.380000,1.074818,0.754996,-0.035135
3.390000,1.074532,0.757814,-0.034037
3.400000,1.067197,0.759751,-0.032633
3.410000,1.070760,0.751957,-0.022036
3.420000,1.071833,0.755313,-0.025491
3.430000,1.072601,0.755349,-0.031594
3.440000,1.071609,0.757314,-0.043247
3.450000,1.078977,0.757218,-0.044535
3.460000,1.076953,0.753574,-0.040745
3.470000,1.071917,0.754800,-0.044381
3.480000,1.072988,0.759724,-0.043969
3.490000,1.068817,0.758838,-0.051149
3.500000,1.062037,0.761187,-0.046869
3.510000,1.056146,0.758093,-0.052458
3.520000,1.062798,0.758995,-0.054169
3.530000,1.067301,0.753495,-0.056305
3.540000,1.067523,0.752568,-0.061720
3.550000,1.063738,0.754008,-0.064741
3.560000,1.067703,0.747463,-0.063049
3.570000,1.069229,0.743057,-0.055958
3.580000,1.070916,0.743535,-0.051053
3.590000,1.068144,0.739998,-0.053788
3.600000,1.071764,0.738502,-0.051351
3.610000,1.078104,0.745883,-0.052783
3.620000,1.076014,0.747880,-0.043655
3.630000,1.081889,0.749272,-0.038786
3.640000,1.078886,0.752242,-0.035815
3.650000,1.076031,0.748346,-0.032423
3.660000,1.068455,0.749389,-0.034758
3.670000,1.066510,0.743606,-0.035029
3.680000,1.063701,0.747405,-0.033593
3.690000,1.064649,0.752299,-0.030848
3.700000,1.065403,0.747459,-0.019663
3.710000,1.056375,0.752045,-0.020600
3.720000,1.060956,0.753419,-0.018843
3.730000,1.065581,0.757182,-0.032342
3.740000,1.055631,0.754527,-0.021990
3.750000,1.051758,0.751506,-0.020987
3.760000,1.045498,0.751418,-0.016833
3.770000,1.055430,0.746052,-0.015631
3.780000,1.051924,0.728095,-0.021890
3.790000,1.051613,0.725887,-0.030820
3.800000,1.046306,0.730013,-0.031969
3.810000,1.044239,0.722540,-0.029614
3.820000,1.042490,0.720577,-0.029094
3.830000,1.048096,0.714832,-0.027843
3.840000,1.045417,0.716225,-0.034121
3.850000,1.039823,0.720176,-0.035440
3.860000,1.050683,0.719494,-0.032259
3.870000,1.049317,0.721369,-0.032894
3.880000,1.046737,0.717737,-0.026384
3.890000,1.059582,0.715451,-0.022640
3.900000,1.061788,0.717500,-0.021063
3.910000,1.068022,0.721220,-0.020911
3.920000,1.067882,0.719552,-0.016284
3.930000,1.062957,0.710277,-0.018818
3.940000,1.056148,0.707784,-0.022391
3.950000,1.052891,0.707235,-0.030266
3.960000,1.049263,0.701831,-0.032628
3.970000,1.049621,0.693579,-0.028951
3.980000,1.047760,0.696662,-0.028485
3.990000,1.048214,0.696645,-0.036386
4.000000,1.048946,0.702116,-0.036847
4.010000,1.040039,0.712112,-0.043161
4.020000,1.040085,0.709444,-0.045196
4.030000,1.038843,0.707894,-0.041383
4.040000,1.035048,0.711255,-0.043690
4.050000,1.046165,0.709499,-0.046643
4.060000,1.043686,0.703947,-0.049073
4.070000,1.045223,0.707831,-0.049514
4.080000,1.042572,0.712365,-0.051556
4.090000,1.038944,0.701608,-0.052308
4.100000,1.040698,0.702498,-0.052914
4.110000,1.039118,0.693687,-0.053852
4.120000,1.031020,0.690092,-0.057695
4.130000,1.036276,0.685212,-0.053828
4.140000,1.035960,0.687386,-0.056880
4.150000,1.034862,0.691967,-0.054298
4.160000,1.035195,0.692664,-0.056699
4.170000,1.038298,0.688298,-0.051421
4.180000,1.043607,0.690080,-0.054217
4.190000,1.036285,0.688908,-0.056519
4.200000,1.033682,0.693032,-0.059666
4.210000,1.038835,0.685652,-0.062385
4.220000,1.043120,0.690714,-0.065277
4.230000,1.045529,0.692801,-0.066281
4.240000,1.057016,0.702760,-0.062262
4.250000,1.061071,0.700175,-0.055648
4.260000,1.061683,0.708508,-0.057609
4.270000,1.060359,0.707224,-0.049230
4.280000,1.064033,0.697469,-0.053627
4.290000,1.057088,0.696154,-0.057804
4.300000,1.060397,0.691154,-0.057312
4.310000,1.064263,0.692171,-0.056333
4.320000,1.063338,0.685027,-0.056931
4.330000,1.070068,0.681011,-0.063657
4.340000,1.071239,0.676556,-0.060336
4.350000,1.070596,0.678005,-0.056459
4.360000,1.074863,0.683362,-0.061465
4.370000,1.065519,0.682428,-0.059647
4.380000,1.064986,0.683579,-0.058224
4.390000,1.060536,0.685158,-0.062863
4.400000,1.060688,0.690972,-0.068631
4.410000,1.055650,0.694196,-0.061072
4.420000,1.061614,0.694385,-0.056463
4.430000,1.053819,0.691494,-0.060148
4.440000,1.050715,0.699088,-0.052001
4.450000,1.050899,0.694720,-0.049561
4.460000,1.043644,0.695230,-0.042806
4.470000,1.044646,0.689195,-0.038844
4.480000,1.046339,0.680762,-0.032053
4.490000,1.053300,0.678550,-0.032769
4.500000,1.051430,0.671206,-0.034482
4.510000,1.053544,0.671647,-0.038336
4.520000,1.051402,0.674800,-0.037060
4.530000,1.054322,0.676470,-0.040783
4.540000,1.046542,0.675804,-0.044080
4.550000,1.038308,0.673807,-0.040762
4.560000,1.027153,0.666859,-0.038103
4.570000,1.026587,0.664669,-0.037375
4.580000,1.022683,0.664344,-0.033820
4.590000,1.022799,0.660639,-0.033769
4.600000,1.025170,0.661295,-0.034727
4.610000,1.026793,0.654234,-0.024290
4.620000,1.025664,0.658096,-0.028826
4.630000,1.023862,0.660738,-0.034005
4.640000,1.023179,0.665154,-0.033594
4.650000,1.025722,0.662900,-0.038185
4.660000,1.024008,0.657878,-0.036365
4.670000,1.021627,0.666523,-0.032705
4.680000,1.028571,0.661404,-0.028397
4.690000,1.030628,0.666963,-0.022772
4.700000,1.032240,0.662755,-0.027995
4.710000,1.031550,0.660110,-0.028382
4.720000,1.028544,0.657763,-0.018373
4.730000,1.038769,0.662888,-0.013872
4.740000,1.037453,0.660235,-0.016952
4.750000,1.042539,0.670019,-0.017682
4.760000,1.040489,0.668647,-0.017009
4.770000,1.040359,0.670193,-0.023785
4.780000,1.038451,0.670510,-0.023010
4.790000,1.037942,0.666164,-0.027165
4.800000,1.042594,0.657438,-0.029445
4.810000,1.043243,0.650659,-0.033002
4.820000,1.042213,0.644755,-0.039378
4.830000,1.044180,0.642719,-0.039787
4.840000,1.033161,0.642332,-0.037900
4.850000,1.045314,0.638780,-0.041497
4.860000,1.048206,0.635451,-0.046835
4.870000,1.052114,0.619753,-0.048750
4.880000,1.054837,0.617860,-0.040130
4.890000,1.056494,0.623135,-0.038185
4.900000,1.060416,0.621588,-0.035105
4.910000,1.066617,0.621793,-0.033743
4.920000,1.063545,0.629355,-0.040266
4.930000,1.072447,0.638689,-0.037491
4.940000,1.065942,0.631773,-0.039510
4.950000,1.072071,0.633950,-0.040062
4.960000,1.066867,0.633692,-0.037039
4.970000,1.063845,0.637787,-0.034864
4.980000,1.064660,0.634144,-0.035447
4.990000,1.069002,0.642340,-0.036539
5.000000,1.067499,0.632778,-0.035333
5.010000,1.072362,0.626093,-0.021481
5.020000,1.071057,0.620960,-0.024545
5.030000,1.077029,0.618680,-0.031609
5.040000,1.078742,0.617584,-0.038688
5.050000,1.076081,0.610830,-0.034312
5.060000,1.079975,0.608067,-0.031304
5.070000,1.079387,0.609478,-0.031554
5.080000,1.077045,0.607892,-0.029732
5.090000,1.072174,0.603385,-0.028677
5.100000,1.072478,0.599912,-0.026007
5.110000,1.069682,0.602754,-0.024633
5.120000,1.071096,0.601388,-0.023968
5.130000,1.067127,0.608151,-0.029455
5.140000,1.064485,0.610411,-0.032414
5.150000,1.058477,0.619477,-0.028482
5.160000,1.058828,0.622778,-0.028293
5.170000,1.055366,0.619155,-0.029753
5.180000,1.048645,0.619815,-0.027936
5.190000,1.047308,0.615646,-0.030005
5.200000,1.047667,0.613022,-0.028160
5.210000,1.049195,0.610307,-0.026562
5.220000,1.056303,0.600560,-0.030493
5.230000,1.056465,0.605437,-0.025762
5.240000,1.060370,0.607774,-0.027400
5.250000,1.066506,0.602861,-0.026968
5.260000,1.066564,0.608341,-0.027107
5.270000,1.058386,0.607146,-0.024378
5.280000,1.052368,0.603519,-0.026205
5.290000,1.062602,0.600878,-0.029371
5.300000,1.066792,0.610146,-0.028097
5.310000,1.062919,0.612722,-0.031701
5.320000,1.062157,0.606841,-0.035318
5.330000,1.060473,0.611297,-0.038489
5.340000,1.055933,0.612172,-0.041880
5.350000,1.058162,0.611159,-0.045826
5.360000,1.068702,0.612059,-0.047502
5.370000,1.077079,0.611166,-0.048283
5.380000,1.079927,0.610928,-0.044219
5.390000,1.078328,0.613676,-0.046040
5.400000,1.080516,0.615076,-0.044602
5.410000,1.077565,0.617795,-0.048753
5.420000,1.086717,0.613085,-0.052642
5.430000,1.080039,0.613703,-0.056179
5.440000,1.084415,0.624399,-0.057087
5.450000,1.070896,0.619498,-0.057749
5.460000,1.068482,0.613789,-0.055206
5.470000,1.069238,0.611144,-0.062846
5.480000,1.072781,0.603843,-0.061587
5.490000,1.080606,0.614148,-0.058173
5.500000,1.077672,0.612544,-0.059472
5.510000,1.081525,0.616362,-0.062597
5.520000,1.078540,0.619230,-0.051478
5.530000,1.087892,0.616520,-0.058532
5.540000,1.080217,0.619667,-0.060652
5.550000,1.079693,0.620420,-0.051499
5.560000,1.070774,0.621180,-0.055003
5.570000,1.083293,0.624515,-0.053557
5.580000,1.086053,0.632031,-0.051547
5.590000,1.092650,0.641386,-0.050684
5.600000,1.099902,0.644269,-0.055553
5.610000,1.096812,0.651410,-0.057180
5.620000,1.089470,0.658096,-0.053584
5.630000,1.090992,0.655321,-0.056394
5.640000,1.097365,0.656801,-0.053328
5.650000,1.088401,0.659039,-0.051299
5.660000,1.091711,0.659331,-0.047247
5.670000,1.096527,0.659555,-0.051551
5.680000,1.098767,0.664574,-0.049118
5.690000,1.098849,0.661270,-0.049024
5.700000,1.101036,0.654834,-0.047820
5.710000,1.099972,0.659656,-0.052295
5.720000,1.102116,0.671076,-0.051019
5.730000,1.102158,0.668684,-0.055802
5.740000,1.108946,0.669225,-0.061095
5.750000,1.110552,0.667944,-0.062150
5.760000,1.106686,0.674676,-0.058705
5.770000,1.108113,0.682154,-0.067023
5.780000,1.105233,0.678216,-0.068635
5.790000,1.105389,0.680015,-0.061062
5.800000,1.097423,0.680321,-0.063678
5.810000,1.113742,0.672417,-0.063797
5.820000,1.118195,0.673417,-0.059053
5.830000,1.110242,0.672037,-0.056163
5.840000,1.106145,0.667891,-0.055065
5.850000,1.115652,0.662156,-0.049576
5.860000,1.114166,0.664839,-0.048982
5.870000,1.112248,0.668423,-0.043168
5.880000,1.105319,0.667204,-0.036032
5.890000,1.107437,0.659061,-0.036293
5.900000,1.096594,0.652255,-0.037041
5.910000,1.104259,0.657311,-0.041998
5.920000,1.102242,0.658515,-0.035865
5.930000,1.099496,0.661056,-0.032011
5.940000,1.106302,0.669371,-0.022487
5.950000,1.106049,0.667808,-0.026042
5.960000,1.107275,0.668605,-0.030621
5.970000,1.107418,0.668279,-0.029771
5.980000,1.111691,0.668780,-0.037855
5.990000,1.116536,0.671019,-0.037497
6.000000,1.112457,0.669856,-0.039733
6.010000,1.114266,0.669034,-0.030510
6.020000,1.114637,0.663839,-0.031621
6.030000,1.109392,0.661673,-0.031546
6.040000,1.103921,0.662963,-0.041569
6.050000,1.111153,0.656751,-0.037493
6.060000,1.114340,0.667985,-0.041029
6.070000,1.119720,0.675174,-0.044055
6.080000,1.128655,0.672808,-0.044643
6.090000,1.126789,0.675409,-0.042116
6.100000,1.134139,0.677993,-0.039345
6.110000,1.137739,0.664854,-0.036899
6.120000,1.138312,0.657936,-0.037482
6.130000,1.142346,0.656041,-0.047516
6.140000,1.141320,0.661224,-0.047871
6.150000,1.139797,0.654587,-0.037066
6.160000,1.144325,0.651056,-0.035379
6.170000,1.144124,0.657191,-0.036151
6.180000,1.148159,0.664492,-0.030978
6.190000,1.151683,0.656480,-0.026464
6.200000,1.138206,0.647539,-0.027807
6.210000,1.133924,0.647320,-0.032456
6.220000,1.129867,0.638892,-0.029560
6.230000,1.132546,0.642154,-0.034062
6.240000,1.138969,0.642171,-0.030283
6.250000,1.141181,0.645295,-0.031671
6.260000,1.145522,0.657091,-0.031937
6.270000,1.147451,0.655210,-0.030965
6.280000,1.140904,0.660219,-0.020760
6.290000,1.143494,0.660244,-0.021749
6.300000,1.133259,0.649518,-0.021432
6.310000,1.135144,0.652196,-0.022497
6.320000,1.131331,0.659658,-0.029433
6.330000,1.131128,0.660485,-0.027223
6.340000,1.130995,0.667725,-0.026337
6.350000,1.129308,0.666799,-0.020520
6.360000,1.123378,0.674578,-0.024344
6.370000,1.121462,0.671417,-0.026331
6.380000,1.122834,0.673234,-0.027048
6.390000,1.120085,0.680542,-0.031723
6.400000,1.115619,0.681321,-0.024609
6.410000,1.108389,0.678842,-0.018114
6.420000,1.111595,0.678886,-0.024781
6.430000,1.112206,0.686855,-0.025162
6.440000,1.110869,0.687178,-0.032633
6.450000,1.104782,0.689809,-0.036561
6.460000,1.106332,0.689812,-0.038866
6.470000,1.101781,0.701949,-0.032290
6.480000,1.112977,0.700714,-0.041918
6.490000,1.105310,0.696512,-0.048162
6.500000,1.107049,0.700038,-0.052280
6.510000,1.103860,0.708449,-0.052475
6.520000,1.106565,0.711120,-0.048567
6.530000,1.109473,0.718293,-0.047199
6.540000,1.113723,0.714396,-0.050321
6.550000,1.113770,0.710767,-0.048633
6.560000,1.115878,0.705392,-0.045006
6.570000,1.112090,0.706371,-0.043989
6.580000,1.114720,0.704058,-0.047922
6.590000,1.118321,0.708230,-0.047237
6.600000,1.118442,0.706340,-0.050949
6.610000,1.124337,0.708060,-0.053586
6.620000,1.124328,0.708565,-0.042675
6.630000,1.116392,0.705464,-0.046320
6.640000,1.116102,0.708539,-0.049441
6.650000,1.124438,0.713263,-0.053908
6.660000,1.129916,0.708066,-0.056666
6.670000,1.133221,0.707773,-0.054710
6.680000,1.133230,0.711151,-0.052269
6.690000,1.127447,0.711548,-0.050295
6.700000,1.126913,0.712536,-0.051652
