time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz
0.100000,0.998671,0.020733,2.052089,-0.359650,0.008068,1.570468,0.599904,0.021291,1.254353,-0.013054,0.025483,0.027316,-0.319419,0.506044,1.061935,-0.004327,0.006360,-0.099281,-0.312941,-0.519639,1.213049,-0.040914,0.007621,0.034556
0.110000,0.994591,0.020866,2.069222,-0.373145,0.020556,1.440183,0.599676,0.021722,1.255141,-0.013673,0.026605,0.029348,-0.319483,0.506163,1.058997,-0.004453,0.006717,-0.106967,-0.313648,-0.519506,1.214116,-0.042802,0.007983,0.037408
0.120000,0.989710,0.021134,2.083955,-0.604981,0.034124,1.061323,0.596589,0.023423,1.246522,-0.032985,0.035997,-0.008806,-0.314397,0.510635,1.075418,0.029126,0.035545,-0.032083,-0.310147,-0.517807,1.217500,-0.017091,0.018583,0.050292
0.130000,0.982013,0.021631,2.093735,-1.021249,0.082377,0.393059,0.593803,0.024947,1.238669,-0.049273,0.043718,-0.044131,-0.309793,0.514677,1.090393,0.057728,0.059994,0.037502,-0.306957,-0.516274,1.220572,0.005202,0.027517,0.061978
0.140000,0.969913,0.022635,2.096579,-1.466811,0.131074,-0.192978,0.591298,0.026308,1.231449,-0.062633,0.049849,-0.076365,-0.305638,0.518319,1.104178,0.081476,0.080188,0.101262,-0.304056,-0.514895,1.223381,0.024111,0.034841,0.072389
0.150000,0.953228,0.024113,2.093751,-1.832011,0.159788,-0.511216,0.589056,0.027516,1.224777,-0.073264,0.054518,-0.105336,-0.301907,0.521584,1.116933,0.100670,0.096401,0.158838,-0.301432,-0.513662,1.225960,0.039797,0.040664,0.081486
0.160000,0.932963,0.025837,2.088170,-2.052903,0.162326,-0.544490,0.587064,0.028581,1.218600,-0.081432,0.057887,-0.130958,-0.298578,0.524493,1.128760,0.115724,0.109007,0.210041,-0.299072,-0.512566,1.228330,0.052513,0.045133,0.089262
0.170000,0.910747,0.027537,2.082678,-2.108531,0.143585,-0.387344,0.585304,0.029513,1.212883,-0.087437,0.060133,-0.153235,-0.295627,0.527067,1.139724,0.127119,0.118433,0.254850,-0.296964,-0.511599,1.230505,0.062569,0.048412,0.095744
0.180000,0.888317,0.029009,2.079011,-2.013201,0.113800,-0.169447,0.583760,0.030324,1.207603,-0.091589,0.061432,-0.172249,-0.293028,0.529330,1.149871,0.135356,0.125124,0.293395,-0.295093,-0.510750,1.232496,0.070297,0.050674,0.100988
0.190000,0.867196,0.030158,2.077580,-1.802584,0.083145,0.004035,0.582414,0.031024,1.202740,-0.094187,0.061952,-0.188145,-0.290753,0.531307,1.159234,0.140926,0.129513,0.325935,-0.293441,-0.510010,1.234312,0.076031,0.052082,0.105071
0.200000,0.848503,0.030992,2.077797,-1.522485,0.058502,0.080747,0.581248,0.031626,1.198277,-0.095509,0.061844,-0.201121,-0.288771,0.533026,1.167843,0.144286,0.132001,0.352828,-0.291991,-0.509369,1.235963,0.080085,0.052789,0.108086
0.210000,0.832862,0.031580,2.078633,-1.221493,0.042530,0.061111,0.580241,0.032139,1.194197,-0.095801,0.061242,-0.211409,-0.287055,0.534512,1.175730,0.145845,0.132947,0.374504,-0.290723,-0.508816,1.237456,0.082747,0.052932,0.110137
0.220000,0.820392,0.032013,2.079141,-0.945301,0.034430,-0.019516,0.579982,0.029397,1.196710,-0.091932,0.042661,-0.188707,-0.287642,0.532385,1.174851,0.134516,0.113801,0.351817,-0.288071,-0.507503,1.235590,0.092856,0.057276,0.095579
0.230000,0.810787,0.032188,2.079123,-0.711988,-0.064427,0.073422,0.579784,0.026925,1.199133,-0.088054,0.027081,-0.167891,-0.288218,0.530437,1.173881,0.124188,0.097213,0.330141,-0.285730,-0.506348,1.233810,0.100445,0.060405,0.082366
0.240000,0.803521,0.031289,2.080210,-0.556003,-0.180463,0.234961,0.579638,0.024702,1.201458,-0.084221,0.014077,-0.148896,-0.288779,0.528659,1.172842,0.114789,0.082868,0.309549,-0.283671,-0.505335,1.232119,0.105947,0.062534,0.070434
0.250000,0.797759,0.029232,2.082964,-0.487195,-0.262978,0.381238,0.579536,0.022709,1.203676,-0.080475,0.003273,-0.131634,-0.289319,0.527039,1.171756,0.106246,0.070477,0.290079,-0.281863,-0.504450,1.230520,0.109734,0.063849,0.059710
0.260000,0.792614,0.026407,2.087140,-0.490581,-0.291588,0.466273,0.579471,0.020923,1.205785,-0.076844,-0.005662,-0.116005,-0.289836,0.525567,1.170640,0.098485,0.059781,0.271746,-0.280280,-0.503679,1.229014,0.112120,0.064504,0.050110
0.270000,0.787383,0.023370,2.092078,-0.534893,-0.271174,0.480769,0.579435,0.019325,1.207781,-0.073347,-0.013014,-0.101897,-0.290329,0.524230,1.169508,0.091434,0.050552,0.254542,-0.278897,-0.503007,1.227599,0.113372,0.064631,0.041547
0.280000,0.781694,0.020599,2.097071,-0.586262,-0.220782,0.440733,0.579424,0.017898,1.209664,-0.069996,-0.019028,-0.089198,-0.290797,0.523018,1.168374,0.085025,0.042590,0.238442,-0.277690,-0.502424,1.226275,0.113711,0.064337,0.033934
0.290000,0.775506,0.018370,2.101598,-0.619817,-0.162283,0.373033,0.579434,0.016623,1.211436,-0.066797,-0.023914,-0.077791,-0.291240,0.521920,1.167248,0.079195,0.035720,0.223409,-0.276640,-0.501919,1.225038,0.113320,0.063713,0.027185
0.300000,0.769018,0.016742,2.105408,-0.624572,-0.112470,0.303159,0.579461,0.015486,1.213099,-0.063751,-0.027852,-0.067565,-0.291659,0.520924,1.166138,0.073887,0.029791,0.209397,-0.275727,-0.501483,1.223886,0.112352,0.062831,0.021218
0.310000,0.762529,0.015612,2.108504,-0.603623,-0.079710,0.248302,0.579502,0.014471,1.214656,-0.060858,-0.030992,-0.058413,-0.292055,0.520023,1.165050,0.069046,0.024672,0.196355,-0.274937,-0.501108,1.222814,0.110930,0.061752,0.015956
0.320000,0.756290,0.014802,2.111051,-0.568229,-0.064398,0.215112,0.577707,0.009341,1.208367,-0.065788,-0.051030,-0.081293,-0.292542,0.519160,1.161857,0.064151,0.020058,0.175672,-0.277774,-0.503713,1.221214,0.094527,0.048355,0.008897
0.330000,0.750372,0.013991,2.113002,-0.583591,-0.189130,-0.032548,0.576108,0.004736,1.202576,-0.069603,-0.067622,-0.100829,-0.292996,0.518378,1.158858,0.059712,0.016078,0.157008,-0.280350,-0.506070,1.219732,0.080258,0.036845,0.002734
0.340000,0.744299,0.011857,2.112343,-0.606853,-0.349059,-0.329128,0.574683,0.000602,1.197250,-0.072482,-0.081287,-0.117416,-0.293419,0.517669,1.156046,0.055679,0.012643,0.140177,-0.282690,-0.508203,1.218362,0.067836,0.026961,-0.002634
0.350000,0.738032,0.008123,2.108703,-0.595897,-0.467905,-0.556780,0.573415,-0.003108,1.192355,-0.074578,-0.092464,-0.131406,-0.293814,0.517028,1.153412,0.052008,0.009679,0.125002,-0.284817,-0.510132,1.217096,0.057012,0.018474,-0.007295
0.360000,0.731954,0.003249,2.102847,-0.519013,-0.510942,-0.664674,0.572287,-0.006436,1.187861,-0.076020,-0.101528,-0.143116,-0.294182,0.516446,1.150947,0.048660,0.007121,0.111322,-0.286751,-0.511879,1.215928,0.047574,0.011193,-0.011329
0.370000,0.726751,-0.001990,2.095999,-0.361446,-0.480587,-0.660360,0.571284,-0.009423,1.183737,-0.076915,-0.108794,-0.152828,-0.294526,0.515918,1.148642,0.045599,0.004914,0.098991,-0.288509,-0.513461,1.214850,0.039340,0.004951,-0.014809
0.380000,0.723241,-0.006867,2.089268,-0.126773,-0.402181,-0.586196,0.570393,-0.012103,1.179956,-0.077354,-0.114532,-0.160792,-0.294847,0.515440,1.146487,0.042797,0.003012,0.087875,-0.290109,-0.514893,1.213855,0.032151,-0.000393,-0.017800
0.390000,0.722192,-0.010920,2.083321,0.166294,-0.307815,-0.493517,0.569602,-0.014505,1.176490,-0.077414,-0.118971,-0.167229,-0.295147,0.515006,1.144473,0.040227,0.001373,0.077853,-0.291566,-0.516191,1.212939,0.025873,-0.004961,-0.020359
0.400000,0.724173,-0.014011,2.078312,0.489613,-0.223955,-0.423402,0.568902,-0.016659,1.173315,-0.077158,-0.122307,-0.172333,-0.295428,0.514612,1.142591,0.037863,-0.000038,0.068815,-0.292893,-0.517367,1.212094,0.020388,-0.008858,-0.022537
0.410000,0.729468,-0.016260,2.073988,0.814178,-0.165254,-0.397829,0.568283,-0.018589,1.170409,-0.076643,-0.124703,-0.176276,-0.295691,0.514254,1.140833,0.035687,-0.001251,0.060662,-0.294102,-0.518433,1.211316,0.015595,-0.012173,-0.024379
0.420000,0.738069,-0.017929,2.069891,1.115147,-0.134152,-0.419457,0.565298,-0.017731,1.175961,-0.084025,-0.117697,-0.152347,-0.298131,0.515790,1.141229,0.026379,0.003904,0.059972,-0.294937,-0.517297,1.200381,0.012297,-0.007986,-0.059353
0.430000,0.749658,-0.019234,2.065739,1.300552,-0.046485,-0.229777,0.562600,-0.016926,1.181141,-0.090096,-0.111218,-0.130813,-0.300356,0.517187,1.141584,0.018245,0.008341,0.059187,-0.295699,-0.516261,1.190248,0.009405,-0.004340,-0.089995
0.440000,0.763085,-0.019634,2.063567,1.414241,0.049471,0.007809,0.560162,-0.016169,1.185976,-0.095032,-0.105218,-0.111430,-0.302386,0.518457,1.141903,0.011140,0.012152,0.058325,-0.296395,-0.515318,1.180858,0.006867,-0.001170,-0.116784
0.450000,0.777659,-0.019069,2.063779,1.492747,0.120056,0.173851,0.557960,-0.015458,1.190488,-0.098987,-0.099650,-0.093982,-0.304239,0.519612,1.142188,0.004938,0.015416,0.057400,-0.297031,-0.514457,1.172158,0.004643,0.001585,-0.140144
0.460000,0.793031,-0.017810,2.065598,1.557319,0.151362,0.214336,0.555970,-0.014789,1.194700,-0.102092,-0.094475,-0.078275,-0.305930,0.520663,1.142442,-0.000470,0.018202,0.056425,-0.297612,-0.513672,1.164096,0.002693,0.003974,-0.160452
0.470000,0.809062,-0.016257,2.067738,1.611586,0.146715,0.135934,0.554175,-0.014159,1.198632,-0.104461,-0.089657,-0.064134,-0.307474,0.521619,1.142668,-0.005179,0.020569,0.055411,-0.298143,-0.512957,1.156626,0.000987,0.006042,-0.178043
0.480000,0.825634,-0.014770,2.069016,1.643767,0.119653,-0.015237,0.552555,-0.013565,1.202304,-0.106194,-0.085165,-0.051404,-0.308884,0.522488,1.142869,-0.009273,0.022569,0.054367,-0.298628,-0.512304,1.149704,-0.000506,0.007827,-0.193216
0.490000,0.842501,-0.013566,2.068731,1.632882,0.086232,-0.179138,0.551096,-0.013005,1.205733,-0.107375,-0.080968,-0.039945,-0.310171,0.523278,1.143046,-0.012823,0.024247,0.053302,-0.299072,-0.511708,1.143292,-0.001810,0.009364,-0.206235
0.500000,0.859202,-0.012700,2.066797,1.556108,0.059244,-0.302599,0.549782,-0.012475,1.208937,-0.108080,-0.077043,-0.029633,-0.311347,0.523997,1.143201,-0.015894,0.025642,0.052222,-0.299478,-0.511165,1.137351,-0.002947,0.010682,-0.217336
0.510000,0.875046,-0.012100,2.063655,1.395464,0.045473,-0.351209,0.548600,-0.011975,1.211930,-0.108372,-0.073366,-0.020354,-0.312421,0.524649,1.143337,-0.018541,0.026789,0.051133,-0.299849,-0.510670,1.131848,-0.003936,0.011805,-0.226728
0.520000,0.889168,-0.011632,2.060083,1.142841,0.045752,-0.312549,0.553041,-0.011613,1.206305,-0.092586,-0.070237,-0.035431,-0.312228,0.524105,1.153334,-0.017461,0.024469,0.077509,-0.301920,-0.509912,1.143491,-0.009739,0.013635,-0.188046
0.530000,0.900755,-0.011155,2.056779,0.968512,0.053442,-0.447000,0.557133,-0.011268,1.201057,-0.078417,-0.067278,-0.048853,-0.312048,0.523601,1.162657,-0.016460,0.022355,0.100955,-0.303817,-0.509219,1.154397,-0.014820,0.015206,-0.152974
0.540000,0.910533,-0.010597,2.052094,0.767690,0.066140,-0.591744,0.560904,-0.010937,1.196161,-0.065699,-0.064477,-0.060782,-0.311880,0.523134,1.171352,-0.015530,0.020427,0.121757,-0.305554,-0.508586,1.164616,-0.019259,0.016547,-0.121176
0.550000,0.918188,-0.009906,2.046002,0.478077,0.081227,-0.635844,0.564380,-0.010621,1.191593,-0.054283,-0.061822,-0.071364,-0.311722,0.522701,1.179463,-0.014666,0.018667,0.140176,-0.307146,-0.508009,1.174193,-0.023124,0.017685,-0.092349
0.560000,0.922809,-0.009062,2.039560,0.093419,0.096701,-0.542057,0.567585,-0.010317,1.187330,-0.044037,-0.059302,-0.080729,-0.311574,0.522300,1.187029,-0.013860,0.017059,0.156443,-0.308605,-0.507482,1.183170,-0.026478,0.018643,-0.066222
0.570000,0.923455,-0.008060,2.034157,-0.344803,0.111490,-0.337999,0.570541,-0.010026,1.183353,-0.034844,-0.056909,-0.088995,-0.311435,0.521927,1.194087,-0.013109,0.015588,0.170767,-0.309940,-0.507001,1.191587,-0.029376,0.019440,-0.042550
0.580000,0.919626,-0.006907,2.030875,-0.768547,0.125342,-0.088962,0.573266,-0.009747,1.179641,-0.026600,-0.054635,-0.096266,-0.311305,0.521581,1.200671,-0.012408,0.014242,0.183334,-0.311162,-0.506562,1.199480,-0.031866,0.020095,-0.021112
0.590000,0.911520,-0.005614,2.030124,-1.107618,0.138441,0.133690,0.575780,-0.009480,1.176178,-0.019210,-0.052470,-0.102639,-0.311183,0.521260,1.206812,-0.011752,0.013010,0.194312,-0.312281,-0.506163,1.206883,-0.033992,0.020622,-0.001707
0.600000,0.900040,-0.004187,2.031596,-1.309996,0.150982,0.277485,0.578099,-0.009222,1.172947,-0.012591,-0.050409,-0.108198,-0.311067,0.520962,1.212540,-0.011139,0.011880,0.203854,-0.313304,-0.505799,1.213827,-0.035792,0.021037,0.015843
0.610000,0.886600,-0.002632,2.034470,-1.354058,0.162825,0.321391,0.580238,-0.008975,1.169933,-0.006670,-0.048444,-0.113019,-0.310959,0.520684,1.217881,-0.010564,0.010844,0.212095,-0.314239,-0.505469,1.220341,-0.037302,0.021352,0.031703
0.620000,0.872812,-0.000956,2.037731,-1.251496,0.173324,0.275447,0.580187,-0.012072,1.166229,-0.006629,-0.055225,-0.119376,-0.310024,0.521155,1.223123,-0.007864,0.011783,0.219804,-0.316681,-0.505570,1.212898,-0.042671,0.020534,0.012531
0.630000,0.860105,0.000754,2.040460,-1.102750,0.080962,0.144254,0.580141,-0.014917,1.162770,-0.006575,-0.061132,-0.124920,-0.309160,0.521586,1.228010,-0.005436,0.012591,0.226385,-0.318923,-0.505668,1.205902,-0.047351,0.019753,-0.004892
0.640000,0.848944,0.001496,2.041827,-0.919216,-0.042085,-0.013679,0.580101,-0.017528,1.159539,-0.006511,-0.066250,-0.129724,-0.308363,0.521981,1.232567,-0.003255,0.013280,0.231943,-0.320982,-0.505762,1.199327,-0.051408,0.019006,-0.020713
0.650000,0.839668,0.000994,2.041592,-0.725832,-0.142041,-0.148875,0.580064,-0.019923,1.156522,-0.006438,-0.070657,-0.133856,-0.307626,0.522343,1.236813,-0.001299,0.013862,0.236573,-0.322872,-0.505853,1.193147,-0.054905,0.018292,-0.035066
0.660000,0.832358,-0.000498,2.040008,-0.553895,-0.194053,-0.231927,0.580032,-0.022120,1.153706,-0.006356,-0.074424,-0.137377,-0.306946,0.522674,1.240769,0.000453,0.014349,0.240361,-0.324604,-0.505941,1.187337,-0.057897,0.017609,-0.048073
0.670000,0.826773,-0.002490,2.037616,-0.429168,-0.200100,-0.256034,0.580004,-0.024133,1.151078,-0.006267,-0.077612,-0.140341,-0.306318,0.522977,1.244452,0.002020,0.014749,0.243386,-0.326192,-0.506025,1.181876,-0.060432,0.016954,-0.059842
0.680000,0.822425,-0.004524,2.035012,-0.360461,-0.179188,-0.233035,0.579979,-0.025977,1.148626,-0.006173,-0.080280,-0.142799,-0.305738,0.523253,1.247880,0.003418,0.015072,0.245717,-0.327646,-0.506106,1.176743,-0.062557,0.016327,-0.070476
0.690000,0.818748,-0.006341,2.032662,-0.333989,-0.155345,-0.185786,0.579957,-0.027664,1.146340,-0.006073,-0.082478,-0.144796,-0.305203,0.523506,1.251069,0.004663,0.015326,0.247420,-0.328977,-0.506185,1.171917,-0.064310,0.015725,-0.080066
0.700000,0.815336,-0.007927,2.030796,-0.316943,-0.147749,-0.139500,0.579939,-0.029206,1.144210,-0.005970,-0.084253,-0.146372,-0.304710,0.523736,1.254033,0.005768,0.015516,0.248551,-0.330194,-0.506261,1.167382,-0.065729,0.015148,-0.088695
0.710000,0.812123,-0.009452,2.029388,-0.269568,-0.165295,-0.114285,0.579922,-0.030614,1.142226,-0.005863,-0.085646,-0.147566,-0.304255,0.523946,1.256786,0.006746,0.015650,0.249165,-0.331305,-0.506334,1.163121,-0.066848,0.014595,-0.096441
0.720000,0.809441,-0.011175,2.028216,-0.160244,-0.205864,-0.120684,0.582590,-0.028222,1.146880,0.000825,-0.077680,-0.133591,-0.306719,0.524349,1.256081,0.000538,0.016255,0.241876,-0.329455,-0.509098,1.167219,-0.060670,0.007459,-0.084896
0.730000,0.807996,-0.013240,2.027099,0.104503,-0.148468,0.036389,0.585058,-0.025994,1.151295,0.006831,-0.070341,-0.120560,-0.308998,0.524718,1.255374,-0.005042,0.016760,0.234793,-0.327731,-0.511655,1.171102,-0.054977,0.001029,-0.074174
0.740000,0.809330,-0.014694,2.027615,0.457985,-0.059833,0.224096,0.587339,-0.023919,1.155484,0.012216,-0.063579,-0.108408,-0.311105,0.525057,1.254666,-0.010046,0.017175,0.227910,-0.326124,-0.514022,1.174781,-0.049730,-0.004753,-0.064217
0.750000,0.814303,-0.015252,2.030004,0.835011,0.012897,0.344271,0.589447,-0.021985,1.159460,0.017031,-0.057350,-0.097075,-0.313053,0.525366,1.253958,-0.014525,0.017509,0.221220,-0.324628,-0.516210,1.178267,-0.044896,-0.009944,-0.054970
0.760000,0.823125,-0.015090,2.033539,1.192016,0.050783,0.350319,0.591395,-0.020184,1.163233,0.021325,-0.051611,-0.086507,-0.314853,0.525649,1.253251,-0.018522,0.017769,0.214717,-0.323233,-0.518234,1.181571,-0.040442,-0.014593,-0.046387
0.770000,0.835582,-0.014562,2.037051,1.514655,0.059283,0.241789,0.593193,-0.018506,1.166815,0.025144,-0.046326,-0.076652,-0.316515,0.525907,1.252546,-0.022079,0.017963,0.208395,-0.321934,-0.520104,1.184701,-0.036339,-0.018746,-0.038421
0.780000,0.851331,-0.013954,2.039386,1.811252,0.057325,0.047028,0.594853,-0.016942,1.170214,0.028526,-0.041459,-0.067464,-0.318049,0.526142,1.251842,-0.025233,0.018096,0.202248,-0.320724,-0.521831,1.187668,-0.032560,-0.022444,-0.031032
0.790000,0.870115,-0.013360,2.039687,2.094696,0.065073,-0.194878,0.596384,-0.015486,1.173442,0.031509,-0.036979,-0.058899,-0.319464,0.526356,1.251142,-0.028018,0.018175,0.196271,-0.319596,-0.523426,1.190479,-0.029080,-0.025726,-0.024179
0.800000,0.891800,-0.012669,2.037499,2.359607,0.094693,-0.444785,0.597796,-0.014129,1.176505,0.034128,-0.032856,-0.050916,-0.320770,0.526550,1.250445,-0.030466,0.018206,0.190458,-0.318546,-0.524898,1.193143,-0.025877,-0.028626,-0.017829
0.810000,0.916164,-0.011657,2.032768,2.564861,0.146175,-0.664253,0.599096,-0.012866,1.179414,0.036413,-0.029064,-0.043478,-0.321972,0.526727,1.249752,-0.032605,0.018192,0.184805,-0.317567,-0.526256,1.195667,-0.022930,-0.031178,-0.011947
0.820000,0.942530,-0.010108,2.025841,2.632561,0.208276,-0.810540,0.599120,-0.014694,1.187254,0.035604,-0.032719,-0.025541,-0.317977,0.523509,1.246575,-0.022336,0.010111,0.173913,-0.317338,-0.526384,1.197028,-0.021839,-0.030744,-0.008739
0.830000,0.969383,-0.007998,2.017625,2.434916,0.172957,-0.682733,0.599135,-0.016382,1.194682,0.034794,-0.035944,-0.008948,-0.314271,0.520524,1.243536,-0.013017,0.002795,0.163594,-0.317120,-0.526497,1.198318,-0.020806,-0.030282,-0.005765
0.840000,0.993970,-0.006287,2.010879,1.931599,0.089120,-0.347900,0.599141,-0.017938,1.201720,0.033986,-0.038777,0.006387,-0.310833,0.517759,1.240628,-0.004574,-0.003817,0.153818,-0.316915,-0.526596,1.199541,-0.019827,-0.029798,-0.003010
0.850000,1.013179,-0.005442,2.007665,1.143647,-0.003991,0.121668,0.599140,-0.019372,1.208386,0.033180,-0.041248,0.020546,-0.307646,0.515196,1.237846,0.003061,-0.009779,0.144554,-0.316720,-0.526681,1.200700,-0.018899,-0.029295,-0.000460
0.860000,1.024176,-0.005541,2.009300,0.168802,-0.082856,0.644877,0.599132,-0.020693,1.214700,0.032379,-0.043390,0.033602,-0.304693,0.512822,1.235184,0.009952,-0.015145,0.135774,-0.316535,-0.526753,1.201798,-0.018018,-0.028776,0.001898
0.870000,1.025167,-0.006429,2.016264,-0.832161,-0.138088,1.130015,0.599117,-0.021908,1.220678,0.031583,-0.045229,0.045627,-0.301957,0.510625,1.232637,0.016157,-0.019959,0.127451,-0.316361,-0.526814,1.202839,-0.017182,-0.028242,0.004076
0.880000,1.016020,-0.007866,2.028105,-1.674011,-0.169220,1.486993,0.599097,-0.023026,1.226338,0.030794,-0.046792,0.056684,-0.299424,0.508593,1.230199,0.021729,-0.024267,0.119562,-0.316195,-0.526865,1.203825,-0.016389,-0.027698,0.006085
0.890000,0.998479,-0.009606,2.043461,-2.197746,-0.179456,1.650886,0.599072,-0.024052,1.231695,0.030013,-0.048101,0.066835,-0.297080,0.506713,1.227865,0.026720,-0.028108,0.112083,-0.316038,-0.526907,1.204759,-0.015636,-0.027145,0.007935
0.900000,0.975866,-0.011439,2.060343,-2.318281,-0.172647,1.603768,0.599043,-0.024993,1.236764,0.029241,-0.049180,0.076137,-0.294912,0.504976,1.225632,0.031174,-0.031520,0.104993,-0.315889,-0.526939,1.205643,-0.014921,-0.026586,0.009637
0.910000,0.952301,-0.013193,2.076614,-2.052880,-0.153005,1.381456,0.599010,-0.025856,1.241559,0.028478,-0.050048,0.084642,-0.292908,0.503371,1.223494,0.035134,-0.034537,0.098271,-0.315747,-0.526964,1.206480,-0.014241,-0.026021,0.011199
0.920000,0.931657,-0.014740,2.090533,-1.517132,-0.126439,1.060552,0.597717,-0.026171,1.245276,0.024790,-0.049615,0.090682,-0.295687,0.503912,1.230478,0.027817,-0.032466,0.110897,-0.316220,-0.524363,1.206648,-0.015012,-0.019336,0.011316
0.930000,0.916550,-0.016006,2.101137,-0.924430,-0.087368,0.707276,0.596512,-0.026453,1.248788,0.021400,-0.049114,0.096150,-0.298271,0.504420,1.237086,0.021137,-0.030521,0.122441,-0.316655,-0.521947,1.206805,-0.015678,-0.013244,0.011407
0.940000,0.907451,-0.016877,2.108165,-0.423320,-0.056971,0.415167,0.595390,-0.026704,1.252103,0.018284,-0.048555,0.101082,-0.300672,0.504898,1.243336,0.015045,-0.028695,0.132969,-0.317055,-0.519703,1.206952,-0.016245,-0.007703,0.011476
0.950000,0.903348,-0.017457,2.112285,-0.112209,-0.052901,0.238397,0.594345,-0.026926,1.255232,0.015425,-0.047942,0.105512,-0.302902,0.505348,1.249244,0.009498,-0.026980,0.142544,-0.317423,-0.517620,1.207089,-0.016724,-0.002670,0.011523
0.960000,0.902274,-0.018022,2.114685,-0.011182,-0.083254,0.182495,0.593373,-0.027123,1.258184,0.012803,-0.047284,0.109470,-0.304974,0.505770,1.254829,0.004456,-0.025368,0.151225,-0.317761,-0.515687,1.207217,-0.017121,0.001891,0.011550
0.970000,0.902117,-0.018919,2.116576,-0.065773,-0.143144,0.213073,0.592468,-0.027295,1.260967,0.010401,-0.046585,0.112988,-0.306897,0.506168,1.260104,-0.000119,-0.023854,0.159066,-0.318071,-0.513894,1.207337,-0.017443,0.006017,0.011559
0.980000,0.901359,-0.020440,2.118805,-0.177842,-0.215568,0.276138,0.591626,-0.027445,1.263589,0.008204,-0.045851,0.116093,-0.308680,0.506542,1.265085,-0.004261,-0.022431,0.166119,-0.318355,-0.512231,1.207448,-0.017697,0.009740,0.011551
0.990000,0.899485,-0.022695,2.121666,-0.245299,-0.276612,0.319678,0.590844,-0.027575,1.266058,0.006196,-0.045087,0.118811,-0.310335,0.506893,1.269785,-0.008002,-0.021094,0.172434,-0.318614,-0.510691,1.207552,-0.017889,0.013091,0.011526
