time,rope0_mag,rope0_fx,rope0_fy,rope0_fz,rope1_mag,rope1_fx,rope1_fy,rope1_fz,rope2_mag,rope2_fx,rope2_fy,rope2_fz
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,0.672726,-0.324057,-0.000059,-0.589532,0.000000,0.000000,0.000000,0.000000,0.326978,0.078674,0.136338,-0.286596
0.060000,0.242129,-0.111756,-0.000030,-0.214796,0.000000,0.000000,0.000000,0.000000,0.236294,0.054426,0.094339,-0.209697
0.070000,2.262346,-0.991745,-0.000370,-2.033384,0.285856,0.134240,-0.061321,-0.244812,1.320759,0.289102,0.501265,-1.187248
0.080000,0.578794,-0.240582,-0.000117,-0.526425,0.224578,0.100050,-0.045724,-0.195792,0.567638,0.117673,0.204096,-0.516440
0.090000,1.819667,-0.714960,-0.000436,-1.673326,2.808532,1.173535,-0.536646,-2.494530,1.413657,0.277464,0.481405,-1.299880
0.100000,2.127048,-0.793552,-0.000577,-1.973476,0.729722,0.286592,-0.132349,-0.657909,2.422532,0.451656,0.783889,-2.247261
0.110000,1.768336,-0.632069,-0.000520,-1.651514,0.635762,0.233362,-0.109331,-0.581190,1.786102,0.319488,0.554647,-1.667469
0.120000,2.527129,-0.874821,-0.000779,-2.370879,2.392529,0.818537,-0.390854,-2.213916,2.274028,0.394803,0.685523,-2.131993
0.130000,2.756269,-0.936363,-0.000864,-2.592343,1.092200,0.353024,-0.172953,-1.019000,2.802031,0.478024,0.830098,-2.633213
0.140000,2.701379,-0.910154,-0.000841,-2.543436,2.774608,0.848810,-0.428222,-2.606645,3.046133,0.515766,0.895646,-2.865437
0.150000,3.120577,-1.048459,-0.000953,-2.939172,1.994677,0.586823,-0.305702,-1.881734,3.184448,0.537643,0.933601,-2.996671
0.160000,3.459882,-1.159025,-0.001034,-3.259976,1.532360,0.438286,-0.236071,-1.449242,3.391030,0.570261,0.990201,-3.192708
0.170000,3.322205,-1.104190,-0.000979,-3.133338,2.735473,0.765929,-0.427014,-2.591105,3.154047,0.525408,0.912314,-2.973154
0.180000,3.059342,-1.001485,-0.000898,-2.890778,2.157727,0.593787,-0.343218,-2.045826,2.912682,0.476965,0.828233,-2.751409
0.190000,2.869989,-0.918499,-0.000844,-2.719043,3.133826,0.844163,-0.507654,-2.974985,2.804230,0.448008,0.778012,-2.656632
