time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz
0.000000,0.000000,0.000000,0.160000,0.000000,0.000000,0.000000,0.600000,0.000000,1.200000,0.000000,0.000000,0.000000,-0.300000,0.519615,1.200000,0.000000,0.000000,0.000000,-0.300000,-0.519615,1.200000,0.000000,0.000000,0.000000
0.010000,0.538760,0.000000,0.182058,18.000000,0.000000,0.736970,0.611604,-0.000807,1.215957,0.000579,-0.000040,0.000797,-0.316223,0.499865,1.205543,-0.000810,-0.000986,0.000277,-0.276716,-0.526473,1.160678,0.001162,-0.000342,-0.001963
0.020000,0.624446,-0.000710,0.199193,8.755327,-0.024208,0.822950,0.605905,0.009944,1.233247,-0.001399,0.003689,0.004236,-0.317768,0.502883,1.140834,-0.001343,0.000064,-0.012601,-0.294354,-0.523144,1.184300,-0.004959,0.000813,0.002742
0.030000,0.631631,0.007302,0.215293,2.639419,0.310923,0.859102,0.603736,0.014039,1.240718,-0.003284,0.007237,0.007532,-0.318359,0.504029,1.112881,-0.001848,0.001066,-0.024948,-0.301068,-0.521877,1.194500,-0.010787,0.001914,0.007255
0.040000,0.630499,0.012251,0.224594,0.126429,0.315855,0.613557,0.602564,0.016255,1.244937,-0.005099,0.010651,0.010747,-0.318681,0.504648,1.097103,-0.002331,0.002034,-0.036995,-0.304699,-0.521193,1.200253,-0.016398,0.002974,0.011662
0.050000,0.621535,0.015705,0.230300,-0.792082,0.235781,0.371593,0.601805,0.017690,1.247693,-0.006825,0.013892,0.013876,-0.318890,0.505047,1.086801,-0.002785,0.002958,-0.048731,-0.307050,-0.520749,1.204006,-0.021731,0.003982,0.015959
0.060000,0.590487,0.018042,0.239732,-15.555530,0.143430,3.962182,0.601254,0.018733,1.249673,-0.008430,0.016900,0.016900,-0.319043,0.505336,1.079405,-0.003201,0.003822,-0.060078,-0.308756,-0.520428,1.206699,-0.026688,0.004920,0.020119
0.070000,0.423457,0.019443,0.281992,-19.415415,0.069909,4.720908,0.600823,0.019549,1.251195,-0.009883,0.019613,0.019788,-0.319163,0.505562,1.073722,-0.003570,0.004608,-0.070926,-0.310092,-0.520176,1.208766,-0.031167,0.005769,0.024102
0.080000,0.224549,0.020093,0.329803,-15.120059,0.024403,3.419898,0.600468,0.020223,1.252425,-0.011151,0.021973,0.022508,-0.319262,0.505748,1.069127,-0.003885,0.005301,-0.081156,-0.311194,-0.519969,1.210436,-0.035073,0.006510,0.027865
0.090000,0.077445,0.020325,0.362632,-6.903913,0.007394,1.220982,0.600166,0.020795,1.253459,-0.012212,0.023938,0.025027,-0.319347,0.505906,1.065269,-0.004138,0.005887,-0.090645,-0.312130,-0.519792,1.211838,-0.038336,0.007130,0.031364
0.100000,0.018691,0.020407,0.371900,1.192127,0.010349,-0.841779,0.599904,0.021291,1.254353,-0.013054,0.025483,0.027316,-0.319419,0.506044,1.061935,-0.004327,0.006360,-0.099281,-0.312941,-0.519639,1.213049,-0.040914,0.007621,0.034556
0.110000,0.040983,0.020538,0.360691,6.506017,0.022929,-2.096301,0.599676,0.021722,1.255141,-0.013673,0.026605,0.029348,-0.319483,0.506163,1.058997,-0.004453,0.006717,-0.106967,-0.313648,-0.519506,1.214116,-0.042802,0.007983,0.037408
0.120000,0.112287,0.020799,0.338154,8.246401,0.035876,-2.381192,0.596912,0.023428,1.247326,-0.030871,0.036026,-0.005366,-0.314380,0.510643,1.075416,0.029236,0.035598,-0.032092,-0.310144,-0.517811,1.217528,-0.017066,0.018554,0.050414
0.130000,0.197483,0.021263,0.313281,7.002162,0.083837,-2.173702,0.594419,0.024956,1.240204,-0.045360,0.043772,-0.037519,-0.309761,0.514692,1.090389,0.057930,0.060093,0.037484,-0.306950,-0.516282,1.220626,0.005249,0.027464,0.062212
0.140000,0.266535,0.022238,0.291201,4.113325,0.133374,-1.638297,0.592177,0.026320,1.233656,-0.057230,0.049923,-0.066873,-0.305592,0.518341,1.104172,0.081756,0.080325,0.101238,-0.304046,-0.514907,1.223459,0.024175,0.034768,0.072726
0.150000,0.304750,0.023695,0.274959,1.004937,0.163423,-1.008622,0.590172,0.027531,1.227603,-0.066660,0.054608,-0.093269,-0.301849,0.521613,1.116926,0.101012,0.096568,0.158807,-0.301419,-0.513677,1.226060,0.039875,0.040575,0.081913
0.160000,0.311357,0.025428,0.265204,-1.307907,0.167360,-0.484232,0.588390,0.028599,1.222000,-0.073888,0.057990,-0.116630,-0.298509,0.524526,1.128751,0.116115,0.109197,0.210004,-0.299056,-0.512584,1.228450,0.052602,0.045030,0.089769
0.170000,0.295629,0.027165,0.260619,-2.373779,0.149151,-0.179878,0.586817,0.029534,1.216812,-0.079185,0.060246,-0.136957,-0.295549,0.527105,1.139714,0.127546,0.118641,0.254808,-0.296946,-0.511619,1.230644,0.062667,0.048300,0.096321
0.180000,0.270778,0.028685,0.258834,-2.258457,0.118658,-0.115870,0.585438,0.030347,1.212020,-0.082828,0.061552,-0.154322,-0.292941,0.529372,1.149859,0.135809,0.125345,0.293349,-0.295073,-0.510773,1.232652,0.070401,0.050555,0.101623
0.190000,0.248412,0.029879,0.257444,-1.359595,0.086400,-0.236714,0.584236,0.031049,1.207605,-0.085086,0.062076,-0.168856,-0.290658,0.531353,1.159221,0.141397,0.129743,0.325885,-0.293419,-0.510035,1.234485,0.076139,0.051959,0.105754
0.200000,0.235840,0.030744,0.254678,-0.173755,0.059849,-0.448313,0.583195,0.031652,1.203552,-0.086207,0.061971,-0.180739,-0.288671,0.533075,1.167830,0.144767,0.132236,0.352775,-0.291967,-0.509395,1.236150,0.080195,0.052663,0.108808
0.210000,0.235443,0.031342,0.249724,0.879925,0.042268,-0.656016,0.582297,0.032167,1.199847,-0.086411,0.061371,-0.190178,-0.286949,0.534564,1.175715,0.146331,0.133184,0.374450,-0.290699,-0.508844,1.237656,0.082858,0.052804,0.110890
0.220000,0.245495,0.031769,0.242713,1.552767,0.033282,-0.792161,0.582577,0.029437,1.202887,-0.080070,0.042850,-0.165934,-0.287447,0.532512,1.174950,0.135465,0.114442,0.352320,-0.288042,-0.507554,1.235845,0.092985,0.057028,0.096560
0.230000,0.261981,0.031994,0.234665,1.819416,-0.065285,-0.636755,0.582859,0.026976,1.205791,-0.074253,0.027319,-0.143893,-0.287945,0.530631,1.174085,0.125509,0.098180,0.331128,-0.285698,-0.506419,1.234114,0.100587,0.060060,0.083540
0.240000,0.280773,0.031188,0.228387,1.753306,-0.182268,-0.346733,0.583137,0.024763,1.208554,-0.068928,0.014353,-0.123956,-0.288435,0.528913,1.173144,0.116407,0.084096,0.310952,-0.283635,-0.505425,1.232470,0.106099,0.062111,0.071771
0.250000,0.298654,0.029220,0.225086,1.514644,-0.267438,-0.066250,0.583410,0.022778,1.211170,-0.064060,0.003578,-0.106005,-0.288913,0.527346,1.172148,0.108097,0.071911,0.291837,-0.281825,-0.504557,1.230913,0.109892,0.063365,0.061182
0.260000,0.314060,0.026425,0.224584,1.267741,-0.299187,0.113881,0.583674,0.021000,1.213638,-0.059614,-0.005335,-0.089905,-0.289375,0.525921,1.171114,0.100516,0.061376,0.273802,-0.280239,-0.503799,1.229445,0.112283,0.063973,0.051691
