time,drone0_ax,drone0_ay,drone0_az,drone0_wx,drone0_wy,drone0_wz,drone1_ax,drone1_ay,drone1_az,drone1_wx,drone1_wy,drone1_wz,drone2_ax,drone2_ay,drone2_az,drone2_wx,drone2_wy,drone2_wz
0.340000,-0.078938,-0.024073,10.542697,-0.000900,0.083291,-0.004820,0.022790,-0.099326,11.296568,-0.082501,-0.063044,0.010449,0.102178,0.052544,10.624493,0.062072,-0.048820,-0.005048
0.350000,-0.065718,0.082648,10.782450,0.006499,0.066142,0.004716,-0.024813,0.000657,11.007511,-0.075884,-0.059958,-0.009587,0.026730,0.065355,10.548470,0.062490,-0.057078,-0.007400
0.360000,-0.033311,-0.041879,10.705323,-0.008786,0.055281,0.001683,-0.049966,-0.218259,10.870369,-0.073152,-0.052461,0.008625,0.148842,0.063325,10.683480,0.048477,-0.027328,0.006000
0.370000,-0.029118,0.041230,10.772369,-0.002721,0.038651,-0.002750,0.035793,-0.150111,10.669893,-0.070110,-0.030539,-0.000035,0.147130,0.144575,11.003122,0.032858,-0.030674,0.000243
0.380000,0.022105,0.113492,11.094445,0.013517,0.027866,0.001262,-0.041571,-0.137138,10.807865,-0.052814,-0.014393,-0.000171,0.011705,0.021105,11.381143,0.026387,-0.016861,0.001788
0.390000,0.010791,0.026803,11.458338,-0.009431,0.004744,-0.003506,-0.141770,-0.214220,10.605550,-0.054647,0.009624,0.007469,-0.014958,0.035741,11.715205,0.016290,-0.008822,0.011769
0.400000,0.030700,-0.085750,11.646282,-0.003465,-0.009677,-0.006334,-0.094646,-0.187854,10.801720,-0.046011,0.025549,-0.000271,-0.056413,-0.080826,11.631431,-0.005745,0.010212,-0.001088
0.410000,0.047059,-0.010667,11.666934,-0.000432,-0.017587,-0.002429,-0.066231,-0.123718,10.776135,-0.053991,0.041086,-0.003884,-0.040830,0.089619,11.552402,-0.019864,0.004895,0.000579
0.420000,0.025551,0.000489,11.417860,0.010603,-0.043396,0.012415,-0.066176,-0.193867,10.766703,-0.043181,0.068504,0.010673,0.000432,0.049551,11.347199,-0.041634,0.014888,-0.002067
0.430000,0.078681,0.039727,11.116218,0.000371,-0.053651,-0.003591,-0.039338,0.000714,10.741516,-0.026095,0.047350,0.003146,0.004664,0.040455,10.987473,-0.054693,0.020664,-0.006166
0.440000,-0.008688,-0.020850,10.778221,0.005707,-0.086794,-0.002127,-0.037786,-0.019077,10.862625,-0.031891,0.074714,0.014056,0.037655,-0.001312,10.863987,-0.053742,0.033291,0.001866
0.450000,0.000929,0.111985,10.636069,-0.002791,-0.099241,0.003127,-0.085786,0.005218,10.918846,-0.021827,0.083008,-0.000798,0.010363,0.001949,10.689562,-0.077118,0.036937,-0.001213
0.460000,0.130400,-0.015265,10.629078,-0.003676,-0.086734,-0.012518,-0.222146,-0.087917,10.994798,-0.003917,0.091922,-0.008087,0.018751,0.006292,10.627115,-0.077957,0.034713,-0.006650
0.470000,-0.011232,0.065945,10.636446,0.000668,-0.099502,-0.006359,-0.074452,-0.076506,10.865227,-0.009498,0.090726,-0.004392,-0.064511,-0.011146,10.788866,-0.093912,0.050760,0.007325
0.480000,0.061063,-0.047031,10.553326,-0.005565,-0.119435,0.007166,-0.032183,-0.055470,10.894251,0.016608,0.120117,0.011230,-0.011782,-0.042909,10.680030,-0.107880,0.054855,0.001552
0.490000,0.077316,0.065895,10.502102,0.000718,-0.126659,0.003083,-0.168363,-0.033706,10.696734,0.006997,0.117788,0.003816,0.068859,-0.102069,10.749081,-0.116991,0.069336,-0.002293
0.500000,0.022524,0.029085,10.647040,-0.003983,-0.130928,-0.006948,-0.059734,-0.180018,10.429633,0.025618,0.127893,-0.006568,-0.086380,-0.056705,10.662157,-0.122977,0.073885,-0.001902
0.510000,0.053548,-0.050999,10.597533,0.008005,-0.149197,-0.004802,-0.114292,-0.002753,10.350290,0.040833,0.148180,-0.005799,0.001326,0.057773,10.589681,-0.122864,0.075059,0.002890
0.520000,0.061328,-0.028025,10.537093,-0.010757,-0.148289,0.001739,-0.205564,-0.061045,10.205094,0.039740,0.163126,-0.012051,0.003050,0.013349,10.761580,-0.136463,0.089219,-0.002220
0.530000,-0.028358,0.000318,10.530316,0.007220,-0.148046,-0.000706,-0.115743,0.183343,10.422847,0.045412,0.153850,0.000732,-0.023034,0.072363,10.725076,-0.132408,0.087290,0.003221
0.540000,0.063563,0.006641,10.422275,-0.007295,-0.163709,-0.010000,-0.183083,0.017248,10.385846,0.057974,0.165987,0.007109,0.063834,0.040045,10.361845,-0.130036,0.086576,0.003489
0.550000,0.064815,-0.044460,10.164060,0.007845,-0.162794,-0.000846,-0.120402,-0.001019,10.511374,0.060978,0.180516,0.005362,-0.029636,-0.061798,10.237264,-0.145163,0.077816,-0.013994
0.560000,0.098775,0.008142,10.046757,0.000508,-0.171548,0.009388,-0.158535,0.063025,10.398397,0.073845,0.173703,0.002688,0.062763,-0.002392,10.096900,-0.142620,0.087766,-0.008556
0.570000,-0.132120,0.027658,10.001136,-0.003358,-0.166030,0.006018,-0.163096,0.103516,10.489982,0.074623,0.163085,-0.006651,0.056624,0.073244,9.804896,-0.135847,0.076537,0.005505
0.580000,0.035346,0.023452,9.848476,-0.014458,-0.160527,0.005402,-0.243157,0.125296,10.546094,0.076397,0.170423,0.003487,0.063939,-0.014712,9.823180,-0.122958,0.074107,0.001398
0.590000,0.016616,-0.015500,9.791072,0.008476,-0.161377,-0.001322,-0.107246,0.003150,10.822044,0.100089,0.189484,0.002112,0.150619,0.055887,9.742731,-0.130818,0.072362,-0.001553
0.600000,-0.104722,0.034891,9.716417,0.003044,-0.156063,-0.009831,-0.007741,0.041956,10.983751,0.100445,0.164095,0.001808,0.233231,0.256428,9.598147,-0.127659,0.059440,0.001579
0.610000,-0.150247,-0.145465,9.669758,-0.004462,-0.147042,-0.007114,-0.056038,0.053726,10.853482,0.097482,0.166860,0.000384,0.092199,0.273472,9.460923,-0.106608,0.069089,0.007570
0.620000,-0.165981,0.015518,9.631746,-0.002185,-0.121534,-0.001090,-0.007993,0.034764,10.691298,0.106054,0.171899,0.005733,0.142054,0.282586,9.442392,-0.084318,0.054040,0.012863
0.630000,-0.301152,-0.029527,9.602775,0.004141,-0.100383,-0.012452,0.038144,-0.002006,10.469441,0.103602,0.160236,0.002706,0.277323,0.465781,9.478278,-0.064144,0.046580,-0.006760
0.640000,-0.406885,0.059611,9.565103,-0.003161,-0.075227,0.005701,-0.057911,-0.026523,10.287641,0.105217,0.165348,0.000463,0.326835,0.465699,9.521697,-0.034008,0.030658,-0.005199
0.650000,-0.520053,-0.026578,9.750510,0.003454,-0.061024,-0.010055,-0.037046,0.056070,10.276355,0.098743,0.149037,0.003662,0.302141,0.563324,9.867743,-0.020967,0.014810,-0.001948
0.660000,-0.505745,-0.033261,9.914854,0.000671,-0.024121,0.006007,-0.106288,-0.005071,10.074149,0.123967,0.146806,0.005597,0.323464,0.628244,10.028393,0.009330,0.001559,-0.014208
0.670000,-0.600150,0.028190,9.982682,-0.010839,0.003020,0.001852,-0.026529,-0.117298,10.058577,0.091385,0.135045,0.005612,0.385231,0.481832,10.223637,0.029651,-0.015758,0.008181
0.680000,-0.668106,-0.001150,10.098753,-0.006977,0.030689,0.007602,0.071207,-0.132349,10.007318,0.111430,0.131705,-0.004163,0.426471,0.492368,10.486755,0.042958,-0.030563,0.007593
0.690000,-0.547197,-0.002358,10.400276,-0.002675,0.061728,-0.000279,-0.117733,-0.037633,9.957519,0.089129,0.123708,0.004810,0.255513,0.452858,10.836272,0.044296,-0.028782,-0.002505
0.700000,-0.447422,-0.058613,10.773103,-0.001171,0.053714,0.009087,-0.103039,-0.075816,9.809374,0.093118,0.118336,0.002867,0.153487,0.272730,11.120010,0.054002,-0.028349,0.008211
0.710000,-0.308563,0.000932,11.143816,0.002538,0.062860,0.007897,-0.019670,-0.212799,9.664644,0.075371,0.111199,-0.005807,0.146601,0.257201,11.352779,0.050300,-0.027019,0.000524
0.720000,-0.186851,0.005882,11.287981,-0.000898,0.048202,-0.004226,0.051306,-0.131102,9.348526,0.067833,0.095025,0.004923,0.094327,0.170308,11.357227,0.045809,-0.021013,-0.005219
0.730000,-0.190728,-0.052288,11.318154,0.001884,0.059537,-0.003169,0.061944,-0.407105,9.292297,0.044037,0.085833,-0.001574,-0.013719,0.080327,11.283110,0.027248,-0.023230,0.002283
0.740000,-0.034806,0.000987,11.297674,-0.019842,0.054256,0.007187,0.083514,-0.429040,9.041634,0.018890,0.060598,-0.009200,0.063908,0.144592,11.039123,0.049921,-0.011485,-0.008431
0.750000,-0.138353,-0.009383,11.065564,-0.006726,0.044540,-0.000552,0.174334,-0.582913,9.063968,-0.009605,0.054405,0.003413,0.059279,0.203061,10.696998,0.043674,-0.033318,0.007861
0.760000,-0.172815,0.033723,10.657577,-0.001020,0.060970,0.008537,0.156172,-0.749658,9.139290,-0.050718,0.044705,-0.002933,0.059939,0.228298,10.067519,0.041406,-0.028925,0.008351
0.770000,-0.301940,0.048887,10.268323,-0.002316,0.061591,0.000070,0.236183,-0.743955,9.412591,-0.084898,0.028727,0.005763,0.241639,0.298541,9.844954,0.067724,-0.022702,-0.000912
0.780000,-0.273390,-0.095812,9.756351,-0.003254,0.063165,0.007065,0.135777,-0.776712,9.755609,-0.124784,0.009033,-0.008169,0.168390,0.210869,9.531055,0.045808,-0.035369,-0.001658
0.790000,-0.271090,-0.007293,9.488804,0.002741,0.068390,-0.004651,0.201026,-0.742289,9.991133,-0.139293,-0.015564,0.007981,0.235085,0.256242,9.241468,0.057153,-0.043248,-0.004879
0.800000,-0.321449,-0.026905,9.307940,-0.007733,0.092903,-0.006451,0.146186,-0.607591,10.262163,-0.165597,-0.011228,-0.006646,0.104841,0.220096,9.250092,0.055330,-0.029224,0.007258
0.810000,-0.236233,-0.041407,9.113189,-0.017570,0.081710,0.001302,0.247032,-0.607650,10.562869,-0.172143,-0.028683,0.004817,0.191837,0.185406,9.560590,0.053704,-0.045104,0.000734
0.820000,-0.234355,-0.012987,9.363073,-0.008591,0.075392,0.015326,0.185148,-0.447944,11.098080,-0.166124,-0.023141,-0.010499,0.105159,0.229826,9.778181,0.042095,-0.030884,0.001678
0.830000,-0.175290,0.023071,9.657119,-0.014454,0.064183,0.000238,0.080784,-0.222033,11.584544,-0.150360,-0.033876,0.006540,0.016364,0.027741,10.050946,0.033547,-0.031125,-0.001046
0.840000,-0.194346,-0.058527,9.890326,-0.009393,0.069448,-0.004169,0.039955,0.006893,11.620605,-0.130176,-0.043043,0.006679,0.077047,0.067898,9.919977,0.033313,-0.026747,-0.008099
0.850000,-0.199704,-0.058477,9.885886,-0.018236,0.064162,-0.001023,0.075164,-0.007212,11.691867,-0.110174,-0.051432,-0.005370,0.145563,0.072994,10.074221,0.021249,-0.019822,0.008521
0.860000,-0.068364,-0.065757,10.058660,0.007338,0.054065,-0.002727,0.032345,-0.070499,11.173896,-0.110901,-0.047376,-0.003799,0.035197,0.140673,10.066630,0.014097,-0.009245,0.002861
0.870000,-0.103843,0.077715,10.143449,-0.008769,0.051817,0.004023,0.190961,-0.151407,10.963519,-0.098673,-0.058495,-0.002649,0.029797,0.065430,9.979668,0.027175,-0.024372,-0.005482
0.880000,-0.142969,-0.000522,10.196237,-0.013725,0.044053,0.015676,0.118832,-0.158989,10.646341,-0.086960,-0.064065,0.006029,0.019025,0.062538,9.829717,0.028245,-0.021741,0.000273
0.890000,-0.137660,0.016821,10.106285,0.007271,0.037250,-0.005824,0.127177,-0.202654,10.258479,-0.101629,-0.095344,-0.015218,0.116173,0.235099,9.691981,0.019021,-0.021721,0.006657
0.900000,-0.153313,0.049359,10.060118,0.004377,0.031833,-0.011279,0.057188,-0.228694,9.993318,-0.110809,-0.094164,0.019738,0.082845,0.162936,9.684662,0.019784,-0.014108,-0.002804
0.910000,-0.196269,0.026407,10.005323,-0.000513,0.039737,0.001433,0.187690,-0.281747,9.701691,-0.103201,-0.109524,0.004895,0.142483,0.172144,9.664646,0.018448,-0.010525,-0.002200
0.920000,-0.161524,0.074410,9.889275,-0.003912,0.048416,-0.006799,0.344831,-0.271536,9.047683,-0.097908,-0.137018,-0.001944,0.161188,0.357637,9.640376,0.035018,-0.011648,-0.000647
0.930000,-0.310690,0.023537,9.850432,-0.007379,0.045674,-0.003579,0.337125,-0.298047,8.932512,-0.101243,-0.156699,-0.012099,0.127251,0.306857,9.609300,0.042007,-0.032356,-0.002540
0.940000,-0.273194,0.012750,9.663138,0.003200,0.052127,0.005721,0.272706,-0.149690,8.610624,-0.115802,-0.154298,-0.011100,0.189154,0.365058,9.569589,0.046276,-0.024384,0.003883
0.950000,-0.351321,-0.053666,9.595200,-0.002634,0.051043,-0.009286,0.416390,-0.180710,8.596087,-0.103582,-0.172400,-0.005871,0.211273,0.287844,9.324596,0.035490,-0.034867,0.009494
0.960000,-0.406225,0.002647,9.542569,-0.004013,0.061563,-0.000292,0.249037,-0.107922,8.701585,-0.081280,-0.159469,0.008470,0.230559,0.371626,9.230356,0.058896,-0.034128,-0.002300
0.970000,-0.380522,0.082133,9.124577,-0.005845,0.066333,0.000933,0.193875,0.040272,9.290301,-0.053192,-0.164604,0.000033,0.166484,0.441424,9.112744,0.066395,-0.041371,0.005307
0.980000,-0.336617,-0.130547,9.013294,0.000844,0.081430,0.012487,0.215573,0.006496,9.475985,-0.047261,-0.176255,-0.001179,0.244204,0.236793,9.166472,0.060859,-0.045285,-0.007159
0.990000,-0.357201,-0.024946,8.927028,0.014956,0.092239,-0.016629,0.169043,-0.049220,9.713784,-0.029566,-0.162696,-0.001119,0.235068,0.347563,9.196428,0.059974,-0.028115,-0.002521
1.000000,-0.257170,0.063010,8.993728,-0.008542,0.095455,0.011395,0.107764,0.008097,10.116803,-0.021550,-0.143969,0.004559,0.060986,0.199083,9.500736,0.054706,-0.030716,0.009105
1.010000,-0.250523,-0.021849,9.149618,0.019175,0.091110,0.009739,0.075312,0.022033,10.266465,-0.009795,-0.147924,-0.000852,0.151246,0.204942,9.734329,0.053262,-0.031048,0.003100
1.020000,-0.223118,-0.002608,9.551415,0.005485,0.084273,0.001464,0.069658,-0.067295,10.399271,0.004692,-0.140498,-0.002645,0.041835,0.390515,9.753265,0.048754,-0.026695,0.003520
1.030000,-0.213030,0.000025,9.534869,0.008942,0.066403,0.001059,0.087317,0.138080,10.311977,0.026755,-0.150085,0.002249,0.101969,0.233388,9.812761,0.055708,-0.013199,-0.009637
1.040000,-0.120045,0.052341,9.763870,0.022799,0.070587,-0.002177,0.206632,0.117652,10.195894,0.020458,-0.142139,-0.000460,0.109760,0.311694,9.972053,0.047596,-0.009808,0.007480
1.050000,-0.141944,0.007075,9.925797,-0.006645,0.060385,-0.006033,0.219613,0.014990,9.909565,0.037117,-0.136590,-0.006919,0.238791,0.419987,9.539111,0.052837,-0.027416,0.002672
1.060000,-0.292815,0.183333,4.628755,0.002449,0.065644,-0.000981,0.195769,0.057298,9.713920,0.046409,-0.147891,0.005222,0.153438,0.358205,4.751231,0.058829,-0.041315,-0.009511
1.070000,-0.344398,0.006112,5.086087,-0.000333,0.078295,0.005316,0.229314,-0.115703,6.393412,0.055996,-0.159838,0.000039,0.246762,0.381449,5.250141,0.074675,-0.034259,0.001492
1.080000,-0.320632,-0.043121,5.606993,0.023842,0.100391,-0.005987,0.123350,0.003399,4.204334,0.047283,-0.147807,0.011059,0.156466,0.485665,5.862001,0.073717,-0.031922,-0.001975
1.090000,-0.391602,0.037811,6.104349,0.002419,0.091984,0.006376,0.231913,-0.013712,4.734601,0.058993,-0.155462,-0.003830,0.254834,0.521470,6.221417,0.104623,-0.048495,0.000341
1.100000,-0.363634,0.065370,6.510159,0.007514,0.096623,0.001996,0.245315,-0.004598,5.287526,0.045115,-0.145895,0.001849,0.307929,0.364049,6.586520,0.097224,-0.050227,0.011941
1.110000,-0.498975,0.029357,6.903363,0.002530,0.115573,0.008543,0.263055,-0.004772,5.760188,0.064290,-0.149517,-0.003562,0.260594,0.377359,7.033216,0.106632,-0.055372,-0.004693
1.120000,-0.505022,0.005968,7.172620,0.007458,0.118905,0.004899,0.278954,-0.042818,6.112636,0.049685,-0.143122,-0.006787,0.176420,0.449202,7.337980,0.109071,-0.060278,0.000497
1.130000,-0.447509,-0.075412,7.527403,0.000792,0.125362,-0.000394,0.178322,-0.065824,6.587600,0.067227,-0.140016,-0.009053,0.189260,0.365052,7.599377,0.106058,-0.071138,0.018208
1.140000,-0.374879,0.010498,7.764138,-0.003754,0.108957,-0.002250,0.141960,0.139518,6.954646,0.061804,-0.141980,-0.001850,0.085804,0.298805,7.860598,0.102108,-0.064968,-0.007002
1.150000,-0.176297,0.052043,7.974781,0.009550,0.117926,-0.002783,0.263019,0.083962,7.322415,0.069174,-0.151641,0.011654,0.130973,0.148858,8.091238,0.095776,-0.062973,-0.003526
1.160000,-0.196148,-0.053133,8.192444,0.007096,0.112418,0.001344,0.230206,-0.010661,7.499928,0.083474,-0.133450,0.005968,0.176924,0.313798,8.290968,0.090012,-0.061830,-0.001485
1.170000,-0.246203,-0.007460,8.558102,-0.003657,0.093038,-0.017076,0.125954,0.052785,7.877790,0.104204,-0.145059,0.003728,0.106173,0.343784,8.542311,0.082294,-0.039494,-0.004639
1.180000,-0.296722,-0.006116,8.567805,0.015436,0.082374,-0.013730,0.062614,-0.023103,8.066063,0.100942,-0.119630,0.003631,0.304831,0.334438,8.737667,0.096563,-0.064316,0.002038
1.190000,-0.276456,0.037167,8.802997,0.004194,0.092967,0.007984,0.125513,0.051006,8.326007,0.105291,-0.119905,0.007920,0.285993,0.328283,8.785895,0.090180,-0.051091,0.009129
1.200000,-0.253716,-0.038432,8.829531,0.002085,0.084864,0.001405,0.183965,0.064988,8.420360,0.105512,-0.117789,-0.003639,0.142041,0.268118,9.039350,0.079716,-0.052346,-0.007221
1.210000,-0.358251,-0.010015,9.142969,-0.011646,0.069142,0.000919,0.035984,0.007663,8.708295,0.106275,-0.097710,0.002045,0.211123,0.298428,9.071465,0.090655,-0.058055,-0.002279
1.220000,-0.296118,-0.019560,9.277462,-0.004007,0.072318,0.001360,-0.012375,0.031103,8.932702,0.129360,-0.077328,-0.003909,0.247801,0.281255,9.333206,0.070653,-0.056046,-0.018521
1.230000,-0.318269,-0.039276,9.422597,0.002246,0.069017,-0.000312,0.118786,-0.027550,9.118580,0.117041,-0.072405,-0.006728,0.141007,0.294704,9.303112,0.077281,-0.047811,0.002520
1.240000,-0.321306,-0.038743,9.380573,0.008617,0.064770,0.003877,0.119598,0.066322,9.192199,0.121604,-0.057803,-0.004516,0.281278,0.427162,9.460406,0.078671,-0.048322,0.002577
1.250000,-0.375950,-0.031286,9.531860,0.003899,0.076348,0.005843,0.179943,-0.029388,9.319664,0.120300,-0.050398,0.015524,0.202145,0.232370,9.467788,0.068283,-0.040105,-0.001049
1.260000,-0.393964,-0.080410,9.679060,-0.003553,0.054894,0.004117,0.066130,0.012397,9.314410,0.114552,-0.041261,-0.006826,0.176672,0.276418,9.545492,0.044809,-0.047805,-0.005099
1.270000,-0.235450,-0.014202,9.677315,0.003578,0.037750,-0.013550,-0.065646,-0.113595,9.434820,0.115632,-0.025305,-0.011360,0.185932,0.208619,9.671349,0.044566,-0.032152,0.011101
1.280000,-0.167323,-0.044071,9.683447,0.005749,0.043545,0.007303,0.023599,-0.120359,9.627049,0.102029,-0.015709,-0.004462,0.099339,0.227679,9.728594,0.039518,-0.040678,-0.001826
1.290000,-0.272826,0.035082,9.649347,0.002742,0.033810,-0.002413,0.136385,0.004294,9.703101,0.100753,0.010383,0.000043,0.219690,0.222959,9.787867,0.033694,-0.029643,0.004160
1.300000,-0.337565,-0.163121,9.772052,-0.011641,0.024033,0.002098,0.087019,-0.110178,9.761823,0.095813,0.002837,0.001293,0.145030,0.261774,9.717140,0.014219,-0.025664,0.010701
1.310000,-0.275520,-0.021775,9.803825,-0.009035,0.023951,-0.006515,0.018624,-0.167167,9.739691,0.080779,0.021262,-0.005145,0.192054,0.190884,9.920678,0.003512,-0.012960,-0.000320
1.320000,-0.313318,-0.126295,9.879294,0.000979,0.016413,-0.001821,0.035663,-0.238781,9.777074,0.061141,0.027952,-0.001685,0.180036,0.066459,9.886220,0.004890,-0.009255,-0.004995
1.330000,-0.290751,-0.021395,9.886731,-0.018513,0.012313,0.008577,0.045762,-0.219644,9.891221,0.056654,0.043327,-0.002317,0.033723,0.171052,9.887200,-0.009621,0.010439,0.007235
1.340000,-0.174230,-0.091951,9.935376,-0.007481,-0.000373,-0.001048,0.053354,-0.127503,9.875814,0.043956,0.061587,-0.004938,0.125810,0.172820,9.940443,-0.031257,0.008777,0.002406
