time,load_x,load_y,load_z,load_vx,load_vy,load_vz,load_qw,load_qx,load_qy,load_qz,load_wx,load_wy,load_wz,drone0_x,drone0_y,drone0_z,drone0_vx,drone0_vy,drone0_vz,drone0_qw,drone0_qx,drone0_qy,drone0_qz,drone0_wx,drone0_wy,drone0_wz,drone1_x,drone1_y,drone1_z,drone1_vx,drone1_vy,drone1_vz,drone1_qw,drone1_qx,drone1_qy,drone1_qz,drone1_wx,drone1_wy,drone1_wz,drone2_x,drone2_y,drone2_z,drone2_vx,drone2_vy,drone2_vz,drone2_qw,drone2_qx,drone2_qy,drone2_qz,drone2_wx,drone2_wy,drone2_wz
0.000000,0.000000,0.000000,0.160000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,0.519615,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.300000,-0.519615,1.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,0.000000,0.000000,0.159500,0.000075,0.000037,-0.098100,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600001,0.000000,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000,-0.299999,0.519616,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000,-0.299999,-0.519615,1.200000,0.000121,0.000060,-0.000000,1.000000,0.000000,-0.000001,0.000000,0.000136,-0.000264,0.000000
0.020000,0.000002,0.000001,0.158018,0.000150,0.000075,-0.196201,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600002,0.000001,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000370,-0.000726,0.000000,-0.299998,0.519616,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000369,-0.000726,0.000000,-0.299998,-0.519614,1.200000,0.000240,0.000120,-0.000001,1.000000,0.000002,-0.000003,0.000000,0.000369,-0.000726,0.000000
0.030000,0.000003,0.000002,0.155556,0.000226,0.000112,-0.294301,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600005,0.000003,1.200000,0.000361,0.000180,-0.000002,1.000000,0.000004,-0.000008,0.000000,0.000612,-0.001212,0.000000,-0.299995,0.519618,1.200000,0.000361,0.000179,-0.000002,1.000000,0.000004,-0.000008,0.000000,0.000611,-0.001212,0.000000,-0.299995,-0.519613,1.200000,0.000361,0.000179,-0.000002,1.000000,0.000004,-0.000008,0.000000,0.000611,-0.001212,0.000000
0.040000,0.000006,0.000003,0.152113,0.000302,0.000150,-0.392402,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600010,0.000005,1.200000,0.000481,0.000239,-0.000003,1.000000,0.000008,-0.000015,0.000000,0.000846,-0.001688,0.000000,-0.299990,0.519620,1.200000,0.000481,0.000238,-0.000003,1.000000,0.000008,-0.000015,0.000000,0.000844,-0.001687,0.000000,-0.299990,-0.519610,1.200000,0.000481,0.000238,-0.000004,1.000000,0.000008,-0.000015,0.000000,0.000845,-0.001687,0.000000
0.050000,0.000009,0.000004,0.148141,0.000270,0.000134,-0.262008,1.000000,-0.000002,0.000004,0.000000,-0.000897,0.001810,0.000000,0.600010,0.000007,1.199973,-0.001517,0.000297,-0.011861,1.000000,0.000012,0.000008,0.000000,0.001065,0.023077,0.000001,-0.299985,0.519623,1.200000,0.000600,0.000297,-0.000004,1.000000,0.000012,-0.000025,0.000000,0.001068,-0.002143,0.000000,-0.299981,-0.519601,1.199955,0.001706,0.002214,-0.012142,1.000000,0.000058,-0.000050,0.000000,0.021510,-0.013570,0.000001
0.060000,0.000012,0.000006,0.147457,0.000324,0.000161,0.029368,1.000000,-0.000007,0.000014,0.000000,-0.001079,0.002177,0.000000,0.599992,0.000011,1.199845,-0.001994,0.000355,-0.013038,1.000000,0.000018,0.000097,0.000000,0.001280,0.014165,0.000000,-0.299978,0.519626,1.200000,0.000716,0.000354,-0.000004,1.000000,0.000018,-0.000037,0.000000,0.001280,-0.002574,0.000000,-0.299962,-0.519576,1.199830,0.002074,0.002708,-0.012571,1.000000,0.000144,-0.000108,0.000000,0.015013,-0.010544,0.000000
0.070000,0.000015,0.000008,0.147925,0.000378,0.000188,0.052081,1.000000,-0.000013,0.000026,-0.000000,-0.001258,0.002538,-0.000000,0.599968,0.000015,1.199702,-0.003982,0.000411,-0.022355,1.000000,0.000025,0.000181,0.000000,0.001470,0.033923,0.000001,-0.299950,0.519621,1.199891,0.003882,-0.000983,-0.016029,1.000000,-0.000026,-0.000159,-0.000000,-0.009761,-0.027362,-0.000002,-0.299936,-0.519540,1.199666,0.003538,0.005104,-0.025379,1.000000,0.000258,-0.000182,0.000000,0.037233,-0.023137,0.000002
0.080000,0.000020,0.000010,0.148413,0.000433,0.000214,0.044128,1.000000,-0.000020,0.000040,0.000000,-0.001436,0.002903,-0.000000,0.599916,0.000019,1.199428,-0.005747,0.000465,-0.028627,1.000000,0.000033,0.000364,0.000000,0.001659,0.034030,0.000001,-0.299908,0.519610,1.199731,0.004484,-0.001152,-0.015660,1.000000,-0.000065,-0.000278,-0.000000,-0.006741,-0.021936,-0.000001,-0.299896,-0.519482,1.199392,0.004317,0.006313,-0.027726,1.000000,0.000434,-0.000294,0.000000,0.032646,-0.021275,0.000001
0.090000,0.000024,0.000012,0.148787,0.000488,0.000241,0.030223,1.000000,-0.000027,0.000055,0.000000,-0.001614,0.003266,-0.000000,0.599848,0.000024,1.199104,-0.008469,0.000516,-0.040481,1.000000,0.000042,0.000565,0.000000,0.001817,0.052685,0.000002,-0.299861,0.519598,1.199584,0.004962,-0.001268,-0.013718,1.000000,-0.000097,-0.000385,-0.000000,-0.006223,-0.021451,-0.000001,-0.299844,-0.519404,1.199041,0.006053,0.009187,-0.042073,1.000000,0.000655,-0.000433,0.000000,0.051916,-0.032358,0.000003
