time,drone0_roll,drone0_pitch,drone0_yaw,drone0_des_qw,drone0_des_qx,drone0_des_qy,drone0_des_qz,drone0_err_x,drone0_err_y,drone0_err_z,drone1_roll,drone1_pitch,drone1_yaw,drone1_des_qw,drone1_des_qx,drone1_des_qy,drone1_des_qz,drone1_err_x,drone1_err_y,drone1_err_z,drone2_roll,drone2_pitch,drone2_yaw,drone2_des_qw,drone2_des_qx,drone2_des_qy,drone2_des_qz,drone2_err_x,drone2_err_y,drone2_err_z
0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0
0.010000,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0
0.020000,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0
0.030000,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0
0.040000,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0
0.050000,0.000025,0.000016,0.000000,1,0,0,0,0,0,0,0.000025,-0.000049,-0.000000,1,0,0,0,0,0,0,0.000117,-0.000100,-0.000000,1,0,0,0,0,0,0
0.060000,0.000037,0.000193,0.000000,1,0,0,0,0,0,0,0.000037,-0.000073,-0.000000,1,0,0,0,0,0,0,0.000289,-0.000215,-0.000000,1,0,0,0,0,0,0
0.070000,0.000050,0.000361,0.000000,1,0,0,0,0,0,0,-0.000052,-0.000317,-0.000000,1,0,0,0,0,0,0,0.000516,-0.000365,-0.000000,1,0,0,0,0,0,0
0.080000,0.000066,0.000728,0.000000,1,0,0,0,0,0,0,-0.000130,-0.000556,0.000000,1,0,0,0,0,0,0,0.000868,-0.000589,-0.000000,1,0,0,0,0,0,0
0.090000,0.000084,0.001131,0.000000,1,0,0,0,0,0,0,-0.000194,-0.000770,0.000000,1,0,0,0,0,0,0,0.001310,-0.000867,-0.000001,1,0,0,0,0,0,0
0.100000,0.000103,0.001669,0.000000,1,0,0,0,0,0,0,-0.000380,-0.001248,0.000000,1,0,0,0,0,0,0,0.001840,-0.001199,-0.000001,1,0,0,0,0,0,0
0.110000,0.000123,0.002324,0.000000,1,0,0,0,0,0,0,-0.000557,-0.001722,0.000000,1,0,0,0,0,0,0,0.002495,-0.001605,-0.000002,1,0,0,0,0,0,0
0.120000,0.000145,0.003080,0.000000,1,0,0,0,0,0,0,-0.000753,-0.002236,0.000001,1,0,0,0,0,0,0,0.003248,-0.002069,-0.000003,1,0,0,0,0,0,0
0.130000,0.000167,0.003967,0.000000,1,0,0,0,0,0,0,-0.001031,-0.002923,0.000001,1,0,0,0,0,0,0,0.004112,-0.002600,-0.000005,1,0,0,0,0,0,0
0.140000,0.000191,0.004989,0.000001,1,0,0,0,0,0,0,-0.001297,-0.003591,0.000002,1,0,0,0,0,0,0,0.005101,-0.003203,-0.000008,1,0,0,0,0,0,0
0.150000,0.000216,0.006147,0.000001,1,0,0,0,0,0,0,-0.001641,-0.004403,0.000003,1,0,0,0,0,0,0,0.006218,-0.003882,-0.000012,1,0,0,0,0,0,0
0.160000,0.000241,0.007453,0.000001,1,0,0,0,0,0,0,-0.002016,-0.005272,0.000005,1,0,0,0,0,0,0,0.007468,-0.004638,-0.000017,1,0,0,0,0,0,0
0.170000,0.000267,0.008908,0.000001,1,0,0,0,0,0,0,-0.002438,-0.006218,0.000007,1,0,0,0,0,0,0,0.008834,-0.005463,-0.000024,1,0,0,0,0,0,0
0.180000,0.000293,0.010465,0.000002,1,0,0,0,0,0,0,-0.002925,-0.007273,0.000010,1,0,0,0,0,0,0,0.010268,-0.006329,-0.000032,1,0,0,0,0,0,0
0.190000,0.000320,0.012078,0.000002,1,0,0,0,0,0,0,-0.003463,-0.008400,0.000013,1,0,0,0,0,0,0,0.011742,-0.007219,-0.000042,1,0,0,0,0,0,0
0.200000,0.000347,0.013726,0.000003,1,0,0,0,0,0,0,-0.004073,-0.009630,0.000018,1,0,0,0,0,0,0,0.013244,-0.008126,-0.000053,1,0,0,0,0,0,0
0.210000,0.000374,0.015400,0.000003,1,0,0,0,0,0,0,-0.004753,-0.010946,0.000024,1,0,0,0,0,0,0,0.014766,-0.009044,-0.000066,1,0,0,0,0,0,0
0.220000,0.000401,0.017087,0.000004,1,0,0,0,0,0,0,-0.005501,-0.012339,0.000031,1,0,0,0,0,0,0,0.016290,-0.009964,-0.000080,1,0,0,0,0,0,0
0.230000,0.000428,0.018754,0.000005,1,0,0,0,0,0,0,-0.006304,-0.013773,0.000040,1,0,0,0,0,0,0,0.017783,-0.010866,-0.000096,1,0,0,0,0,0,0
0.240000,0.000455,0.020360,0.000005,1,0,0,0,0,0,0,-0.007145,-0.015216,0.000050,1,0,0,0,0,0,0,0.019214,-0.011733,-0.000112,1,0,0,0,0,0,0
0.250000,0.000481,0.021884,0.000006,1,0,0,0,0,0,0,-0.008011,-0.016642,0.000061,1,0,0,0,0,0,0,0.020581,-0.012562,-0.000128,1,0,0,0,0,0,0
0.260000,0.000506,0.023339,0.000007,1,0,0,0,0,0,0,-0.008903,-0.018040,0.000073,1,0,0,0,0,0,0,0.021894,-0.013358,-0.000145,1,0,0,0,0,0,0
0.270000,0.000531,0.024731,0.000007,1,0,0,0,0,0,0,-0.009817,-0.019401,0.000086,1,0,0,0,0,0,0,0.023156,-0.014124,-0.000162,1,0,0,0,0,0,0
0.280000,0.000555,0.026063,0.000008,1,0,0,0,0,0,0,-0.010746,-0.020709,0.000100,1,0,0,0,0,0,0,0.024372,-0.014860,-0.000180,1,0,0,0,0,0,0
0.290000,0.000578,0.027338,0.000009,1,0,0,0,0,0,0,-0.011680,-0.021948,0.000114,1,0,0,0,0,0,0,0.025539,-0.015568,-0.000198,1,0,0,0,0,0,0
0.300000,0.000600,0.028555,0.000009,1,0,0,0,0,0,0,-0.012603,-0.023100,0.000129,1,0,0,0,0,0,0,0.026654,-0.016244,-0.000215,1,0,0,0,0,0,0
0.310000,0.000621,0.029702,0.000010,1,0,0,0,0,0,0,-0.013503,-0.024149,0.000144,1,0,0,0,0,0,0,0.027702,-0.016880,-0.000233,1,0,0,0,0,0,0
0.320000,0.000640,0.030759,0.000011,1,0,0,0,0,0,0,-0.014370,-0.025085,0.000158,1,0,0,0,0,0,0,0.028663,-0.017464,-0.000249,1,0,0,0,0,0,0
0.330000,0.000659,0.031707,0.000011,1,0,0,0,0,0,0,-0.015198,-0.025897,0.000171,1,0,0,0,0,0,0,0.029521,-0.017988,-0.000264,1,0,0,0,0,0,0
0.340000,0.000677,0.032531,0.000012,1,0,0,0,0,0,0,-0.015982,-0.026581,0.000183,1,0,0,0,0,0,0,0.030266,-0.018445,-0.000278,1,0,0,0,0,0,0
0.350000,0.000693,0.033222,0.000012,1,0,0,0,0,0,0,-0.016731,-0.027132,0.000194,1,0,0,0,0,0,0,0.030893,-0.018832,-0.000290,1,0,0,0,0,0,0
0.360000,0.000709,0.033775,0.000013,1,0,0,0,0,0,0,-0.017449,-0.027546,0.000203,1,0,0,0,0,0,0,0.031396,-0.019145,-0.000300,1,0,0,0,0,0,0
0.370000,0.000723,0.034184,0.000013,1,0,0,0,0,0,0,-0.018132,-0.027818,0.000209,1,0,0,0,0,0,0,0.031767,-0.019380,-0.000307,1,0,0,0,0,0,0
0.380000,0.000735,0.034438,0.000013,1,0,0,0,0,0,0,-0.018773,-0.027945,0.000214,1,0,0,0,0,0,0,0.031995,-0.019531,-0.000312,1,0,0,0,0,0,0
0.390000,0.000747,0.034528,0.000013,1,0,0,0,0,0,0,-0.019364,-0.027923,0.000217,1,0,0,0,0,0,0,0.032077,-0.019596,-0.000314,1,0,0,0,0,0,0
