time,load_est_x,load_est_y,load_est_z,load_est_vx,load_est_vy,load_est_vz,drone0_est_x,drone0_est_y,drone0_est_z,drone0_est_vx,drone0_est_vy,drone0_est_vz,drone1_est_x,drone1_est_y,drone1_est_z,drone1_est_vx,drone1_est_vy,drone1_est_vz,drone2_est_x,drone2_est_y,drone2_est_z,drone2_est_vx,drone2_est_vy,drone2_est_vz
0.000000,0.000000,0.000000,0.160000,0.000000,0.000000,0.000000,0.600000,0.000000,1.200000,0.000000,0.000000,0.000000,-0.300000,0.519615,1.200000,0.000000,0.000000,0.000000,-0.300000,-0.519615,1.200000,0.000000,0.000000,0.000000
0.010000,0.099076,0.000000,0.391097,3.357138,0.000000,7.830584,0.611604,-0.000807,1.215957,0.000579,-0.000040,0.000797,-0.316223,0.499865,1.205543,-0.000810,-0.000986,0.000277,-0.276716,-0.526473,1.160678,0.001162,-0.000342,-0.001963
0.020000,0.126852,-0.000649,0.442454,2.015621,-0.024303,4.198773,0.605905,0.009944,1.233247,-0.001399,0.003689,0.004236,-0.317768,0.502883,1.140834,-0.001343,0.000064,-0.012601,-0.294354,-0.523144,1.184300,-0.004959,0.000813,0.002742
0.030000,0.134494,0.005316,0.464506,0.685834,0.308667,1.749760,0.603736,0.014039,1.240718,-0.003284,0.007237,0.007532,-0.318359,0.504029,1.112881,-0.001848,0.001066,-0.024948,-0.301068,-0.521877,1.194500,-0.010787,0.001914,0.007255
0.040000,0.137464,0.010655,0.469921,0.165548,0.373717,0.261321,0.602564,0.016255,1.244937,-0.005099,0.010651,0.010747,-0.318681,0.504648,1.097103,-0.002331,0.002034,-0.036995,-0.304699,-0.521193,1.200253,-0.016398,0.002974,0.011662
0.050000,0.139897,0.014948,0.465482,0.185900,0.303250,-0.514757,0.601805,0.017690,1.247693,-0.006825,0.013892,0.013876,-0.318890,0.505047,1.086801,-0.002785,0.002958,-0.048731,-0.307050,-0.520749,1.204006,-0.021731,0.003982,0.015959
0.060000,0.144714,0.017889,0.456522,0.477534,0.191183,-0.798291,0.601254,0.018733,1.249673,-0.008430,0.016900,0.016900,-0.319043,0.505336,1.079405,-0.003201,0.003822,-0.060078,-0.308756,-0.520428,1.206699,-0.026688,0.004920,0.020119
0.070000,0.152941,0.019557,0.446750,0.812553,0.092697,-0.787006,0.600823,0.019549,1.251195,-0.009883,0.019613,0.019788,-0.319163,0.505562,1.073722,-0.003570,0.004608,-0.070926,-0.310092,-0.520176,1.208766,-0.031167,0.005769,0.024102
0.080000,0.164004,0.020300,0.438199,1.046755,0.030642,-0.640144,0.600468,0.020223,1.252425,-0.011151,0.021973,0.022508,-0.319262,0.505748,1.069127,-0.003885,0.005301,-0.081156,-0.311194,-0.519969,1.210436,-0.035073,0.006510,0.027865
0.090000,0.176606,0.020530,0.431581,1.136551,0.005378,-0.469613,0.600166,0.020795,1.253459,-0.012212,0.023938,0.025027,-0.319347,0.505906,1.065269,-0.004138,0.005887,-0.090645,-0.312130,-0.519792,1.211838,-0.038336,0.007130,0.031364
0.100000,0.189451,0.020591,0.426761,1.115241,0.005976,-0.341568,0.599904,0.021291,1.254353,-0.013054,0.025483,0.027316,-0.319419,0.506044,1.061935,-0.004327,0.006360,-0.099281,-0.312941,-0.519639,1.213049,-0.040914,0.007621,0.034556
0.110000,0.201724,0.020701,0.423138,1.051363,0.018822,-0.283566,0.599676,0.021722,1.255141,-0.013673,0.026605,0.029348,-0.319483,0.506163,1.058997,-0.004453,0.006717,-0.106967,-0.313648,-0.519506,1.214116,-0.042802,0.007983,0.037408
0.120000,0.213241,0.020951,0.419961,1.009349,0.032725,-0.293345,0.596639,0.023428,1.246641,-0.032661,0.036026,-0.008297,-0.314391,0.510632,1.075403,0.029162,0.035529,-0.032145,-0.310122,-0.517774,1.217410,-0.016923,0.018802,0.049908
0.130000,0.224094,0.021435,0.415854,0.953090,0.081308,-0.632445,0.593898,0.024956,1.238896,-0.048673,0.043772,-0.043152,-0.309783,0.514672,1.090366,0.057794,0.059964,0.037382,-0.306908,-0.516210,1.220400,0.005513,0.027922,0.061239
0.140000,0.234464,0.022431,0.407975,0.974065,0.130161,-1.055813,0.591433,0.026320,1.231775,-0.061805,0.049922,-0.074961,-0.305623,0.518312,1.104138,0.081568,0.080147,0.101091,-0.303986,-0.514804,1.223134,0.024540,0.035401,0.071329
0.150000,0.245307,0.023906,0.395738,1.093720,0.158759,-1.387158,0.589227,0.027531,1.225195,-0.072252,0.054608,-0.103550,-0.301888,0.521576,1.116882,0.100782,0.096351,0.158620,-0.301343,-0.513547,1.225644,0.040321,0.041348,0.080138
0.160000,0.257564,0.025623,0.380386,1.269116,0.160955,-1.536292,0.587267,0.028599,1.219103,-0.080276,0.057990,-0.128838,-0.298555,0.524483,1.128699,0.115852,0.108949,0.209783,-0.298967,-0.512429,1.227950,0.053112,0.045914,0.087661
0.170000,0.271639,0.027310,0.363911,1.428374,0.141926,-1.498218,0.585536,0.029534,1.213465,-0.086172,0.060245,-0.150827,-0.295601,0.527055,1.139653,0.127259,0.118369,0.254556,-0.296844,-0.511442,1.230066,0.063225,0.049267,0.093926
0.180000,0.287199,0.028765,0.348194,1.506112,0.112083,-1.323708,0.584017,0.030347,1.208257,-0.090246,0.061551,-0.169596,-0.292999,0.529317,1.149791,0.135505,0.125057,0.293072,-0.294959,-0.510576,1.232002,0.070993,0.051581,0.098985
0.190000,0.303292,0.029897,0.334520,1.465279,0.081642,-1.083589,0.582694,0.031049,1.203460,-0.092793,0.062076,-0.185291,-0.290722,0.531293,1.159146,0.141081,0.129443,0.325587,-0.293296,-0.509822,1.233769,0.076754,0.053024,0.102916
0.200000,0.318661,0.030715,0.323439,1.305845,0.057423,-0.841634,0.581546,0.031652,1.199058,-0.094084,0.061971,-0.198105,-0.288738,0.533011,1.167748,0.144444,0.131930,0.352461,-0.291836,-0.509167,1.235374,0.080824,0.053753,0.105809
0.210000,0.332129,0.031293,0.314869,1.061666,0.041978,-0.640295,0.580556,0.032167,1.195033,-0.094362,0.061370,-0.208268,-0.287021,0.534496,1.175628,0.146004,0.132875,0.374122,-0.290560,-0.508603,1.236825,0.083493,0.053904,0.107766
0.220000,0.342918,0.031721,0.308335,0.788059,0.034393,-0.497949,0.580403,0.029437,1.197730,-0.089987,0.042849,-0.184819,-0.287633,0.532311,1.174645,0.134523,0.113410,0.350944,-0.287845,-0.507212,1.234953,0.093907,0.058626,0.093293
0.230000,0.350887,0.031893,0.303583,0.565939,-0.063717,-0.221840,0.580299,0.026976,1.200323,-0.085708,0.027316,-0.163371,-0.288233,0.530311,1.173579,0.124068,0.096564,0.328845,-0.285449,-0.505988,1.233168,0.101738,0.062054,0.080166
0.240000,0.356644,0.030996,0.301755,0.425264,-0.178935,0.054001,0.580236,0.024763,1.202803,-0.081563,0.014350,-0.143849,-0.288814,0.528486,1.172451,0.114567,0.082011,0.307891,-0.283340,-0.504914,1.231473,0.107430,0.064418,0.068322
0.250000,0.361069,0.028950,0.302676,0.374942,-0.260773,0.241529,0.580208,0.022777,1.205165,-0.077578,0.003575,-0.126156,-0.289372,0.526826,1.171283,0.105942,0.069455,0.288117,-0.281489,-0.503975,1.229872,0.111362,0.065912,0.057684
0.260000,0.365083,0.026143,0.305358,0.400921,-0.289014,0.311440,0.580207,0.020999,1.207404,-0.073770,-0.005338,-0.110180,-0.289906,0.525317,1.170091,0.098114,0.058630,0.269529,-0.279868,-0.503155,1.228363,0.113858,0.066701,0.048169
0.270000,0.369428,0.023130,0.308599,0.472173,-0.268592,0.282123,0.580229,0.019408,1.209519,-0.070147,-0.012674,-0.095800,-0.290414,0.523948,1.168890,0.091011,0.049302,0.252114,-0.278450,-0.502441,1.226948,0.115189,0.066925,0.039689
0.280000,0.374518,0.020384,0.311440,0.552887,-0.218472,0.196807,0.580269,0.017986,1.211511,-0.066710,-0.018677,-0.082894,-0.290895,0.522707,1.167693,0.084561,0.041266,0.235843,-0.277213,-0.501821,1.225623,0.115582,0.066698,0.032157
0.290000,0.380411,0.018178,0.313368,0.614439,-0.160358,0.100837,0.580323,0.016717,1.213381,-0.063460,-0.023557,-0.071336,-0.291350,0.521584,1.166509,0.078700,0.034341,0.220674,-0.276137,-0.501283,1.224387,0.115226,0.066114,0.025486
0.300000,0.386886,0.016570,0.314323,0.641905,-0.110873,0.026651,0.580389,0.015584,1.215133,-0.060390,-0.027490,-0.061008,-0.291779,0.520566,1.165346,0.073368,0.028375,0.206556,-0.275201,-0.500819,1.223236,0.114275,0.065253,0.019594
0.310000,0.393587,0.015456,0.314553,0.636332,-0.078277,-0.012035,0.580463,0.014573,1.216770,-0.057495,-0.030629,-0.051795,-0.292184,0.519645,1.164211,0.068511,0.023232,0.193435,-0.274390,-0.500418,1.222166,0.112858,0.064178,0.014403
0.320000,0.400185,0.014661,0.314423,0.610154,-0.062938,-0.017877,0.578746,0.009458,1.210546,-0.062245,-0.050619,-0.074680,-0.292750,0.518681,1.160991,0.063310,0.018262,0.172765,-0.277185,-0.502988,1.220560,0.096550,0.050827,0.007388
0.330000,0.406425,0.013865,0.313986,0.522629,-0.187136,-0.236181,0.577215,0.004866,1.204814,-0.065926,-0.067173,-0.094247,-0.293275,0.517810,1.157970,0.058619,0.013991,0.154125,-0.279724,-0.505314,1.219075,0.082351,0.039344,0.001267
0.340000,0.411734,0.011753,0.311246,0.420385,-0.346345,-0.505303,0.575851,0.000745,1.199540,-0.068711,-0.080808,-0.110885,-0.293761,0.517021,1.155137,0.054378,0.010321,0.137325,-0.282031,-0.507419,1.217702,0.069977,0.029470,-0.004057
0.350000,0.415989,0.008048,0.305812,0.325554,-0.464577,-0.705470,0.574637,-0.002954,1.194692,-0.070745,-0.091962,-0.124945,-0.294213,0.516307,1.152485,0.050537,0.007169,0.122188,-0.284128,-0.509324,1.216433,0.059184,0.020980,-0.008674
0.360000,0.419264,0.003209,0.298453,0.234111,-0.507255,-0.779969,0.573556,-0.006273,1.190239,-0.072151,-0.101008,-0.136740,-0.294632,0.515661,1.150004,0.047051,0.004463,0.108552,-0.286036,-0.511050,1.215262,0.049763,0.013685,-0.012666
0.370000,0.421579,-0.001992,0.290459,0.125742,-0.476815,-0.729849,0.572596,-0.009251,1.186152,-0.073033,-0.108262,-0.146549,-0.295022,0.515076,1.147684,0.043881,0.002142,0.096269,-0.287771,-0.512612,1.214182,0.041534,0.007421,-0.016105
0.380000,0.422743,-0.006830,0.283068,-0.023175,-0.398528,-0.592818,0.571742,-0.011923,1.182404,-0.073476,-0.113992,-0.154619,-0.295384,0.514546,1.145516,0.040993,0.000153,0.085204,-0.289351,-0.514029,1.213186,0.034340,0.002047,-0.019054
0.390000,0.422327,-0.010846,0.277123,-0.227898,-0.304409,-0.418478,0.570985,-0.014319,1.178967,-0.073556,-0.118426,-0.161168,-0.295721,0.514066,1.143490,0.038356,-0.001548,0.075235,-0.290790,-0.515312,1.212269,0.028048,-0.002557,-0.021573
0.400000,0.419764,-0.013903,0.272968,-0.489404,-0.220928,-0.248800,0.570314,-0.016467,1.175818,-0.073333,-0.121759,-0.166391,-0.296035,0.513631,1.141599,0.035943,-0.003000,0.066253,-0.292101,-0.516476,1.211424,0.022543,-0.006493,-0.023712
0.410000,0.414485,-0.016121,0.270533,-0.795048,-0.162817,-0.107682,0.569720,-0.018391,1.172934,-0.072860,-0.124156,-0.170457,-0.296328,0.513236,1.139833,0.033731,-0.004236,0.058157,-0.293296,-0.517531,1.210645,0.017724,-0.009852,-0.025516
0.420000,0.406060,-0.017766,0.269518,-1.121193,-0.132642,-0.000103,0.566758,-0.017519,1.178476,-0.080292,-0.117122,-0.146751,-0.298813,0.514727,1.140228,0.024337,0.000868,0.057548,-0.294108,-0.516389,1.199723,0.014431,-0.005722,-0.060411
0.430000,0.394252,-0.019056,0.269778,-1.511558,-0.046138,0.328624,0.564081,-0.016702,1.183647,-0.086418,-0.110623,-0.125430,-0.301079,0.516084,1.140584,0.016136,0.005273,0.056842,-0.294850,-0.515348,1.189602,0.011534,-0.002135,-0.090981
