time,load_x,load_y,load_z,load_vx,load_vy,load_vz,load_qw,load_qx,load_qy,load_qz,load_wx,load_wy,load_wz,drone0_x,drone0_y,drone0_z,drone0_vx,drone0_vy,drone0_vz,drone0_qw,drone0_qx,drone0_qy,drone0_qz,drone0_wx,drone0_wy,drone0_wz,drone1_x,drone1_y,drone1_z,drone1_vx,drone1_vy,drone1_vz,drone1_qw,drone1_qx,drone1_qy,drone1_qz,drone1_wx,drone1_wy,drone1_wz,drone2_x,drone2_y,drone2_z,drone2_vx,drone2_vy,drone2_vz,drone2_qw,drone2_qx,drone2_qy,drone2_qz,drone2_wx,drone2_wy,drone2_wz
0.300000,0.005991,-0.002512,0.149031,0.035185,-0.032339,-0.000398,0.999780,0.008415,0.019200,-0.000586,0.215991,0.235125,-0.016961,0.587013,0.000197,1.172133,-0.050559,0.000900,-0.074831,0.999763,0.000294,0.021770,-0.000001,0.002073,0.103408,-0.000024,-0.296115,0.513788,1.178305,0.025481,-0.040052,-0.058761,0.999912,-0.011154,-0.007217,-0.000002,-0.109216,-0.068812,-0.000025,-0.294943,-0.511355,1.178288,0.025887,0.042574,-0.084610,0.999855,0.014558,-0.008834,0.000000,0.102921,-0.062664,-0.000007
0.310000,0.006328,-0.002811,0.149029,0.031925,-0.027125,-0.000064,0.999749,0.009413,0.020324,-0.000653,0.181062,0.213282,-0.013941,0.586521,0.000206,1.171437,-0.047848,0.000882,-0.064027,0.999752,0.000304,0.022252,-0.000001,0.001967,0.089326,-0.000027,-0.295864,0.513393,1.177790,0.024859,-0.039050,-0.044943,0.999903,-0.011683,-0.007550,-0.000002,-0.102679,-0.064690,-0.000022,-0.294689,-0.510936,1.177474,0.024984,0.041056,-0.078159,0.999845,0.015048,-0.009133,0.000000,0.093460,-0.057035,-0.000011
0.320000,0.006627,-0.003049,0.149030,0.027988,-0.020658,0.000311,0.999720,0.010208,0.021322,-0.000707,0.137863,0.186982,-0.010157,0.586058,0.000215,1.170864,-0.044674,0.000863,-0.050525,0.999743,0.000313,0.022659,-0.000001,0.001858,0.073730,-0.000031,-0.295618,0.513007,1.177395,0.024293,-0.038150,-0.035059,0.999895,-0.012182,-0.007864,-0.000002,-0.097037,-0.061081,-0.000020,-0.294444,-0.510535,1.176730,0.023924,0.039275,-0.070486,0.999836,0.015490,-0.009403,0.000000,0.083398,-0.051054,-0.000015
0.330000,0.006891,-0.003229,0.149035,0.025226,-0.015717,0.000473,0.999695,0.010806,0.022205,-0.000745,0.104940,0.168588,-0.007026,0.585629,0.000223,1.170433,-0.041166,0.000841,-0.035917,0.999736,0.000322,0.022986,-0.000001,0.001742,0.057352,-0.000036,-0.295378,0.512630,1.177079,0.023725,-0.037254,-0.028672,0.999887,-0.012652,-0.008160,-0.000002,-0.091036,-0.057295,-0.000018,-0.294211,-0.510153,1.176078,0.022634,0.037105,-0.059229,0.999827,0.015879,-0.009641,0.000000,0.071914,-0.044266,-0.000021
0.340000,0.007135,-0.003369,0.149039,0.023664,-0.012492,0.000281,0.999671,0.011275,0.023020,-0.000773,0.083425,0.158172,-0.004729,0.585236,0.000231,1.170150,-0.037413,0.000817,-0.020948,0.999730,0.000331,0.023230,-0.000001,0.001622,0.040709,-0.000040,-0.295144,0.512263,1.176821,0.023030,-0.036145,-0.023029,0.999879,-0.013089,-0.008435,-0.000002,-0.083554,-0.052690,-0.000012,-0.293993,-0.509795,1.175562,0.021078,0.034481,-0.043735,0.999820,0.016205,-0.009843,0.000000,0.058690,-0.036474,-0.000028
0.350000,0.007366,-0.003482,0.149040,0.022827,-0.010471,-0.000070,0.999649,0.011651,0.023794,-0.000792,0.069987,0.152613,-0.003104,0.584882,0.000239,1.170017,-0.033474,0.000792,-0.005814,0.999726,0.000339,0.023391,-0.000001,0.001501,0.024040,-0.000045,-0.294918,0.511908,1.176624,0.022127,-0.034686,-0.016109,0.999871,-0.013484,-0.008685,-0.000002,-0.074431,-0.047144,-0.000003,-0.293791,-0.509465,1.175215,0.019323,0.031516,-0.025816,0.999814,0.016463,-0.010004,0.000000,0.044671,-0.028198,-0.000036
0.360000,0.007594,-0.003588,0.149037,0.022869,-0.011152,-0.000465,0.999626,0.012005,0.024555,-0.000808,0.074619,0.152926,-0.003401,0.584568,0.000247,1.170037,-0.029383,0.000766,0.009564,0.999724,0.000346,0.023469,-0.000001,0.001381,0.007431,-0.000049,-0.294702,0.511571,1.176504,0.021015,-0.032878,-0.007877,0.999865,-0.013830,-0.008905,-0.000002,-0.064102,-0.040883,0.000008,-0.293607,-0.509166,1.175053,0.017438,0.028331,-0.006909,0.999810,0.016650,-0.010124,-0.000000,0.030506,-0.019811,-0.000042
0.370000,0.007825,-0.003710,0.149030,0.023287,-0.013344,-0.000776,0.999602,0.012414,0.025327,-0.000828,0.089303,0.155730,-0.004877,0.584296,0.000255,1.170212,-0.025199,0.000739,0.025034,0.999725,0.000352,0.023465,-0.000001,0.001259,-0.008789,-0.000054,-0.294499,0.511252,1.176471,0.019716,-0.030755,0.001215,0.999859,-0.014123,-0.009092,-0.000002,-0.052916,-0.034105,0.000019,-0.293442,-0.508899,1.175079,0.015499,0.025055,0.011431,0.999807,0.016767,-0.010202,-0.000000,0.016747,-0.011635,-0.000048
0.380000,0.008059,-0.003857,0.149023,0.023469,-0.016056,-0.000757,0.999575,0.012906,0.026109,-0.000854,0.107451,0.156949,-0.006964,0.584065,0.000262,1.170540,-0.021020,0.000712,0.040106,0.999727,0.000358,0.023381,-0.000001,0.001139,-0.024130,-0.000058,-0.294309,0.510957,1.176531,0.018273,-0.028386,0.010527,0.999854,-0.014358,-0.009245,-0.000001,-0.041319,-0.027073,0.000031,-0.293297,-0.508665,1.175282,0.013537,0.021740,0.028733,0.999806,0.016817,-0.010240,-0.000000,0.003380,-0.003692,-0.000053
0.390000,0.008293,-0.004028,0.149017,0.023098,-0.017773,-0.000292,0.999547,0.013479,0.026889,-0.000889,0.118896,0.154465,-0.008472,0.583876,0.000269,1.171015,-0.016917,0.000684,0.054624,0.999730,0.000364,0.023224,-0.000001,0.001022,-0.038406,-0.000062,-0.294134,0.510686,1.176683,0.016706,-0.025809,0.019759,0.999851,-0.014534,-0.009362,-0.000001,-0.029357,-0.019827,0.000043,-0.293172,-0.508465,1.175651,0.011591,0.018450,0.044219,0.999806,0.016801,-0.010239,-0.000000,-0.009274,0.003846,-0.000058
