time,drone0_roll,drone0_pitch,drone0_yaw,drone0_des_qw,drone0_des_qx,drone0_des_qy,drone0_des_qz,drone0_err_x,drone0_err_y,drone0_err_z,drone1_roll,drone1_pitch,drone1_yaw,drone1_des_qw,drone1_des_qx,drone1_des_qy,drone1_des_qz,drone1_err_x,drone1_err_y,drone1_err_z,drone2_roll,drone2_pitch,drone2_yaw,drone2_des_qw,drone2_des_qx,drone2_des_qy,drone2_des_qz,drone2_err_x,drone2_err_y,drone2_err_z
0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,1,0,0,0,0,0,0
0.010000,0.000001,0.000144,0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0,0.000001,-0.000001,-0.000000,1,0,0,0,0,0,0
0.020000,0.000003,0.000519,0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0,0.000003,-0.000006,-0.000000,1,0,0,0,0,0,0
0.030000,0.000008,0.001094,0.000000,1,0,0,0,0,0,0,0.000008,-0.000016,-0.000000,1,0,0,0,0,0,0,0.000009,-0.000016,-0.000000,1,0,0,0,0,0,0
0.040000,0.000015,0.001872,0.000000,1,0,0,0,0,0,0,0.000015,-0.000030,-0.000000,1,0,0,0,0,0,0,0.000149,-0.000105,-0.000000,1,0,0,0,0,0,0
0.050000,0.000025,0.002861,0.000000,1,0,0,0,0,0,0,0.000025,-0.000049,-0.000000,1,0,0,0,0,0,0,0.000352,-0.000234,-0.000000,1,0,0,0,0,0,0
0.060000,0.000036,0.004071,0.000000,1,0,0,0,0,0,0,0.000037,-0.000073,-0.000000,1,0,0,0,0,0,0,0.000666,-0.000430,-0.000000,1,0,0,0,0,0,0
0.070000,0.000050,0.005485,0.000000,1,0,0,0,0,0,0,-0.000152,-0.000213,0.000000,1,0,0,0,0,0,0,0.001108,-0.000703,-0.000000,1,0,0,0,0,0,0
0.080000,0.000066,0.007055,0.000000,1,0,0,0,0,0,0,-0.000312,-0.000347,0.000000,1,0,0,0,0,0,0,0.001679,-0.001052,-0.000001,1,0,0,0,0,0,0
0.090000,0.000083,0.008735,0.000000,1,0,0,0,0,0,0,-0.000474,-0.000486,0.000000,1,0,0,0,0,0,0,0.002381,-0.001480,-0.000002,1,0,0,0,0,0,0
0.100000,0.000102,0.010491,0.000001,1,0,0,0,0,0,0,-0.000852,-0.000750,0.000000,1,0,0,0,0,0,0,0.003216,-0.001987,-0.000003,1,0,0,0,0,0,0
0.110000,0.000122,0.012307,0.000001,1,0,0,0,0,0,0,-0.001181,-0.000994,0.000001,1,0,0,0,0,0,0,0.004188,-0.002576,-0.000005,1,0,0,0,0,0,0
0.120000,0.000143,0.014155,0.000001,1,0,0,0,0,0,0,-0.001673,-0.001332,0.000001,1,0,0,0,0,0,0,0.005299,-0.003247,-0.000008,1,0,0,0,0,0,0
0.130000,0.000166,0.015965,0.000001,1,0,0,0,0,0,0,-0.002177,-0.001682,0.000002,1,0,0,0,0,0,0,0.006520,-0.003984,-0.000013,1,0,0,0,0,0,0
0.140000,0.000189,0.017746,0.000002,1,0,0,0,0,0,0,-0.002812,-0.002109,0.000003,1,0,0,0,0,0,0,0.007817,-0.004767,-0.000018,1,0,0,0,0,0,0
0.150000,0.000214,0.019542,0.000002,1,0,0,0,0,0,0,-0.003500,-0.002570,0.000004,1,0,0,0,0,0,0,0.009168,-0.005582,-0.000025,1,0,0,0,0,0,0
0.160000,0.000239,0.021354,0.000002,1,0,0,0,0,0,0,-0.004316,-0.003105,0.000006,1,0,0,0,0,0,0,0.010557,-0.006422,-0.000034,1,0,0,0,0,0,0
0.170000,0.000264,0.023170,0.000003,1,0,0,0,0,0,0,-0.005216,-0.003691,0.000009,1,0,0,0,0,0,0,0.011978,-0.007280,-0.000043,1,0,0,0,0,0,0
0.180000,0.000290,0.024979,0.000003,1,0,0,0,0,0,0,-0.006236,-0.004347,0.000013,1,0,0,0,0,0,0,0.013418,-0.008151,-0.000054,1,0,0,0,0,0,0
