time,drone0_tau_x,drone0_tau_y,drone0_tau_z,drone0_f_x,drone0_f_y,drone0_f_z,drone1_tau_x,drone1_tau_y,drone1_tau_z,drone1_f_x,drone1_f_y,drone1_f_z,drone2_tau_x,drone2_tau_y,drone2_tau_z,drone2_f_x,drone2_f_y,drone2_f_z
0.530000,0.000971,-0.089948,-0.000104,0.919156,-0.019267,25.862472,-0.009658,-0.005067,-0.000034,-0.356410,0.527712,25.465250,-0.041583,0.026833,0.000019,-0.374390,-0.595521,25.282639
0.540000,0.001201,-0.089842,-0.000111,0.902767,-0.018882,25.835457,-0.010282,-0.005456,-0.000033,-0.335040,0.491401,25.424583,-0.051426,0.033293,0.000021,-0.361275,-0.571620,25.196858
0.550000,0.001473,-0.089166,-0.000119,0.887078,-0.018385,25.790143,-0.010652,-0.005697,-0.000031,-0.312592,0.453332,25.369485,-0.063377,0.041160,0.000024,-0.350702,-0.551518,25.148199
0.560000,0.001781,-0.087731,-0.000127,0.872406,-0.017771,25.739086,-0.010939,-0.005880,-0.000029,-0.289144,0.413663,25.289370,-0.076411,0.049811,0.000026,-0.343696,-0.536766,25.172434
0.570000,0.002137,-0.086060,-0.000136,0.858190,-0.017015,25.669775,-0.011132,-0.005998,-0.000028,-0.265102,0.373022,25.201350,-0.088262,0.057810,0.000026,-0.341074,-0.528565,25.301814
0.580000,0.002528,-0.084059,-0.000145,0.845010,-0.016118,25.602736,-0.011157,-0.005996,-0.000026,-0.240674,0.331745,25.107602,-0.095913,0.063206,0.000026,-0.342963,-0.527026,25.538932
0.590000,0.002948,-0.081759,-0.000154,0.832880,-0.015064,25.543052,-0.010949,-0.005845,-0.000024,-0.216105,0.290212,25.014921,-0.100016,0.066305,0.000024,-0.346003,-0.526949,25.650149
0.600000,0.003384,-0.079293,-0.000163,0.821701,-0.013841,25.492528,-0.010362,-0.005449,-0.000022,-0.191626,0.248778,24.930409,-0.102456,0.068366,0.000021,-0.352145,-0.531341,25.784948
0.610000,0.003834,-0.076917,-0.000172,0.811226,-0.012431,25.447751,-0.009277,-0.004734,-0.000019,-0.167362,0.207656,24.847517,-0.098086,0.066075,0.000020,-0.361874,-0.540881,26.010400
0.620000,0.004289,-0.074948,-0.000181,0.801175,-0.010821,25.402433,-0.007494,-0.003573,-0.000015,-0.143538,0.167194,24.769101,-0.087561,0.059681,0.000022,-0.373003,-0.552247,26.232660
0.630000,0.004748,-0.073677,-0.000189,0.791371,-0.009001,25.351030,-0.004730,-0.001786,-0.000009,-0.120355,0.127719,24.688492,-0.074623,0.051523,0.000024,-0.383086,-0.561853,26.349583
0.640000,0.005213,-0.073285,-0.000197,0.781869,-0.006965,25.292685,-0.000571,0.000884,-0.000000,-0.098146,0.089730,24.614954,-0.063321,0.044281,0.000026,-0.390624,-0.567600,26.310362
0.650000,0.005663,-0.073782,-0.000204,0.773030,-0.004711,25.234378,0.005475,0.004743,0.000012,-0.077261,0.053765,24.551701,-0.055508,0.039275,0.000026,-0.394906,-0.568586,26.094263
0.660000,0.006071,-0.074965,-0.000210,0.765495,-0.002242,25.191543,0.013931,0.010106,0.000030,-0.058146,0.020481,24.510678,-0.053930,0.038470,0.000025,-0.395322,-0.564069,25.659723
0.670000,0.006373,-0.076423,-0.000210,0.760025,0.000439,25.184564,0.025080,0.017166,0.000054,-0.041315,-0.009378,24.510419,-0.054991,0.039662,0.000027,-0.395137,-0.558787,25.196888
0.680000,0.006525,-0.077689,-0.000206,0.757169,0.003322,25.229426,0.038725,0.025783,0.000086,-0.027311,-0.035029,24.568543,-0.054261,0.039825,0.000035,-0.397466,-0.557076,24.892721
0.690000,0.006476,-0.078419,-0.000194,0.756921,0.006388,25.326607,0.053842,0.035339,0.000123,-0.016671,-0.055700,24.699560,-0.050257,0.037742,0.000045,-0.401836,-0.558141,24.725296
0.700000,0.006237,-0.078630,-0.000177,0.758611,0.009599,25.456650,0.068536,0.044633,0.000162,-0.009851,-0.070720,24.909751,-0.043792,0.033769,0.000055,-0.408908,-0.562797,24.751528
0.710000,0.005849,-0.078659,-0.000154,0.761235,0.012894,25.588954,0.080429,0.052195,0.000198,-0.007129,-0.079603,25.179565,-0.036405,0.028848,0.000060,-0.417577,-0.569438,24.922525
0.720000,0.005385,-0.079044,-0.000129,0.764006,0.016203,25.698259,0.089461,0.057920,0.000230,-0.008536,-0.081691,25.346248,-0.030358,0.024589,0.000060,-0.423013,-0.571508,24.967827
0.730000,0.004901,-0.080248,-0.000103,0.766731,0.019461,25.775987,0.098530,0.063616,0.000265,-0.014247,-0.076841,25.465084,-0.026807,0.021962,0.000055,-0.426009,-0.570204,24.940323
0.740000,0.004438,-0.082529,-0.000076,0.769824,0.022624,25.830579,0.100090,0.064701,0.000282,-0.024302,-0.065920,25.778166,-0.025126,0.020533,0.000047,-0.428001,-0.567540,24.920648
0.750000,0.004043,-0.085973,-0.000049,0.773971,0.025666,25.876811,0.088702,0.057702,0.000265,-0.037827,-0.050154,26.239578,-0.025337,0.020323,0.000033,-0.428368,-0.562773,24.864985
0.760000,0.003753,-0.090638,-0.000024,0.779655,0.028571,25.920439,0.068676,0.045184,0.000219,-0.052959,-0.031356,26.594096,-0.027558,0.021416,0.000015,-0.427448,-0.556449,24.780023
0.770000,0.003624,-0.096753,-0.000002,0.787043,0.031326,25.954168,0.048218,0.032269,0.000165,-0.067959,-0.011647,26.734480,-0.031796,0.023819,-0.000011,-0.426342,-0.550105,24.711527
0.780000,0.003694,-0.104738,0.000018,0.796311,0.033924,25.967469,0.031832,0.021848,0.000119,-0.081718,0.007411,26.653202,-0.037733,0.027328,-0.000042,-0.426424,-0.545600,24.718154
0.790000,0.003976,-0.114992,0.000034,0.808097,0.036389,25.960604,0.022116,0.015576,0.000089,-0.093819,0.025109,26.384662,-0.044554,0.031431,-0.000077,-0.428586,-0.544138,24.831820
0.800000,0.004476,-0.127511,0.000047,0.823740,0.038786,25.952072,0.019040,0.013407,0.000078,-0.104176,0.041358,25.932093,-0.051196,0.035455,-0.000111,-0.432579,-0.545443,25.022867
0.810000,0.005136,-0.141413,0.000058,0.845097,0.041215,25.974394,0.028571,0.018815,0.000107,-0.113117,0.056928,25.255762,-0.057110,0.039038,-0.000144,-0.437183,-0.548029,25.211624
0.820000,0.005850,-0.154826,0.000067,0.873865,0.043781,26.057313,0.039073,0.024971,0.000142,-0.123063,0.073775,24.742882,-0.062571,0.042325,-0.000175,-0.441239,-0.550512,25.325187
0.830000,0.006486,-0.165419,0.000073,0.910631,0.046537,26.205350,0.047270,0.029787,0.000171,-0.134786,0.092770,24.451816,-0.068193,0.045713,-0.000208,-0.444510,-0.552688,25.343351
0.840000,0.006932,-0.171664,0.000078,0.954217,0.049444,26.386007,0.055374,0.034330,0.000201,-0.146446,0.112685,24.033952,-0.074146,0.049280,-0.000242,-0.447771,-0.555612,25.301820
0.850000,0.007157,-0.173587,0.000080,1.002126,0.052389,26.546410,0.064932,0.039546,0.000239,-0.158421,0.133861,23.550135,-0.079750,0.052655,-0.000275,-0.452374,-0.561015,25.268494
0.860000,0.007204,-0.172472,0.000083,1.051995,0.055257,26.649598,0.073386,0.044006,0.000276,-0.172665,0.158167,23.254927,-0.083852,0.055160,-0.000299,-0.459506,-0.570377,25.305302
0.870000,0.007129,-0.169683,0.000085,1.102784,0.058001,26.696674,0.077465,0.045796,0.000300,-0.188711,0.185265,23.068906,-0.085631,0.056296,-0.000312,-0.469702,-0.584318,25.443400
0.880000,0.006980,-0.166060,0.000087,1.154616,0.060634,26.714031,0.076585,0.044684,0.000307,-0.207516,0.216092,23.112776,-0.085533,0.056329,-0.000313,-0.481866,-0.601406,25.630568
0.890000,0.006785,-0.162248,0.000090,1.207726,0.063173,26.724604,0.069000,0.039932,0.000287,-0.230373,0.252027,23.523902,-0.085677,0.056506,-0.000314,-0.493829,-0.618875,25.759539
0.900000,0.006561,-0.159054,0.000095,1.261683,0.065595,26.730909,0.056645,0.032825,0.000242,-0.256029,0.291661,24.174826,-0.088710,0.058464,-0.000327,-0.503997,-0.634718,25.748812
0.910000,0.006329,-0.157385,0.000104,1.315790,0.067861,26.725552,0.045460,0.026521,0.000198,-0.278218,0.327538,24.524216,-0.096671,0.063484,-0.000360,-0.512683,-0.649383,25.602602
0.920000,0.006059,-0.157656,0.000119,1.370059,0.069954,26.711858,0.038794,0.022748,0.000169,-0.298606,0.361262,24.782357,-0.109593,0.071659,-0.000413,-0.522895,-0.666798,25.443700
0.930000,0.005684,-0.159448,0.000145,1.425646,0.071905,26.711537,0.033287,0.019866,0.000140,-0.319719,0.395788,25.172600,-0.124205,0.081056,-0.000469,-0.539038,-0.692737,25.449245
0.940000,0.005102,-0.161631,0.000184,1.484328,0.073754,26.754751,0.029132,0.017835,0.000113,-0.338413,0.427143,25.454320,-0.135054,0.088298,-0.000502,-0.563281,-0.730114,25.689913
0.950000,0.004256,-0.162889,0.000238,1.547324,0.075493,26.860817,0.026872,0.016791,0.000095,-0.353003,0.453016,25.526744,-0.139401,0.091571,-0.000504,-0.592603,-0.775019,26.020015
0.960000,0.003194,-0.162476,0.000302,1.613923,0.077014,27.018190,0.026099,0.016499,0.000084,-0.364217,0.474191,25.462853,-0.138926,0.091819,-0.000482,-0.622074,-0.820847,26.244565
0.970000,0.002068,-0.160749,0.000369,1.681175,0.078112,27.183325,0.026421,0.016762,0.000078,-0.372577,0.491269,25.305449,-0.137635,0.091539,-0.000453,-0.650578,-0.865913,26.346933
0.980000,0.001085,-0.158943,0.000429,1.745558,0.078592,27.308835,0.028581,0.018007,0.000080,-0.376556,0.502187,24.950051,-0.133872,0.089788,-0.000409,-0.680456,-0.913121,26.446713
0.990000,0.000451,-0.158410,0.000471,1.805397,0.078396,27.377512,0.033575,0.020869,0.000094,-0.378091,0.509521,24.512087,-0.127730,0.086600,-0.000349,-0.712363,-0.963180,26.588245
1.000000,0.000348,-0.160123,0.000483,1.861521,0.077619,27.406194,0.040903,0.025108,0.000114,-0.380438,0.517760,24.172401,-0.117973,0.081086,-0.000273,-0.749398,-1.020160,26.902679
1.010000,0.000443,-0.150231,0.000445,1.406811,0.056141,20.132387,0.048950,0.029812,0.000136,-0.385273,0.529348,24.002952,-0.107900,0.075164,-0.000200,-0.777110,-1.064226,26.902011
1.020000,0.001562,-0.153908,0.000367,1.505387,0.057405,20.946745,0.055859,0.033857,0.000154,-0.393046,0.545047,24.005535,-0.112390,0.078632,-0.000175,-0.787177,-1.083741,26.328923
1.030000,0.003192,-0.163282,0.000260,1.605992,0.058529,21.724300,0.059824,0.036174,0.000162,-0.403385,0.564439,24.146426,-0.119990,0.084416,-0.000147,-0.806837,-1.116054,26.083321
1.040000,0.005073,-0.175066,0.000131,1.706066,0.059541,22.426602,0.060279,0.036383,0.000160,-0.414591,0.585161,24.329601,-0.115861,0.081552,-0.000127,-0.545924,-0.758272,17.052715
1.050000,0.006943,-0.186424,-0.000009,1.802286,0.060454,23.012533,0.058799,0.035378,0.000154,-0.423981,0.603366,24.414711,-0.120382,0.084818,-0.000113,-0.599682,-0.835936,18.079850
1.060000,0.008575,-0.194356,-0.000147,1.892411,0.061319,23.464482,0.058260,0.034785,0.000155,-0.428986,0.615302,24.269978,-0.124709,0.088042,-0.000094,-0.649240,-0.907807,18.871110
1.070000,0.009910,-0.197239,-0.000281,1.981857,0.062407,23.866120,0.050482,0.028969,0.000162,-0.201101,0.290639,11.186862,-0.124442,0.088116,-0.000070,-0.695741,-0.975352,19.488189
1.080000,0.011127,-0.195986,-0.000420,2.073402,0.063888,24.264342,0.050215,0.028152,0.000176,-0.240614,0.350318,13.153689,-0.123594,0.087752,-0.000046,-0.748453,-1.051505,20.209544
1.090000,0.012290,-0.189659,-0.000571,2.163388,0.065738,24.631017,0.049195,0.027331,0.000177,-0.274866,0.403068,14.753128,-0.120758,0.086155,-0.000012,-0.798529,-1.123814,20.800885
1.100000,0.013518,-0.179271,-0.000743,2.252681,0.068089,24.994328,0.043215,0.023910,0.000157,-0.300745,0.444019,15.852546,-0.114411,0.082251,0.000034,-0.844080,-1.189520,21.241400
1.110000,0.014807,-0.166146,-0.000930,2.335846,0.070894,25.311937,0.035933,0.019890,0.000129,-0.321948,0.478293,16.689894,-0.107190,0.077803,0.000085,-0.890062,-1.255532,21.681619
1.120000,0.016089,-0.152349,-0.001122,2.410468,0.074183,25.576335,0.030351,0.016924,0.000103,-0.341820,0.510682,17.462775,-0.103509,0.075873,0.000139,-0.942029,-1.329637,22.260518
1.130000,0.017130,-0.139416,-0.001290,2.467527,0.077735,25.708546,0.027919,0.015792,0.000085,-0.362428,0.544220,18.284511,-0.101740,0.075367,0.000198,-0.987742,-1.394497,22.687089
1.140000,0.017800,-0.129042,-0.001412,2.511788,0.081680,25.771942,0.027630,0.015973,0.000070,-0.380727,0.574299,19.003400,-0.102360,0.076472,0.000253,-1.031797,-1.456535,23.078705
1.150000,0.018190,-0.122389,-0.001490,2.548598,0.086135,25.826251,0.028507,0.016896,0.000056,-0.394413,0.597349,19.509595,-0.105466,0.079198,0.000299,-1.072957,-1.513970,23.409752
1.160000,0.018399,-0.119358,-0.001532,2.581790,0.091175,25.909222,0.028040,0.017048,0.000039,-0.397073,0.603496,19.496873,-0.112060,0.084219,0.000332,-1.118607,-1.577208,23.838204
1.170000,0.018502,-0.119102,-0.001545,2.610430,0.096720,26.008101,0.025681,0.015909,0.000022,-0.399667,0.609258,19.520645,-0.119684,0.089794,0.000351,-1.157568,-1.630482,24.118077
1.180000,0.018460,-0.120426,-0.001530,2.633752,0.102679,26.112037,0.025592,0.016028,0.000014,-0.411251,0.628490,20.024726,-0.125824,0.094094,0.000352,-1.193731,-1.679329,24.338030
1.190000,0.018333,-0.122765,-0.001493,2.654010,0.109074,26.240347,0.026161,0.016560,0.000006,-0.420564,0.644049,20.455285,-0.130463,0.097163,0.000337,-1.228860,-1.726309,24.539156
1.200000,0.018109,-0.125704,-0.001436,2.669119,0.115755,26.369216,0.026603,0.017001,-0.000002,-0.427972,0.656465,20.832170,-0.132112,0.098025,0.000314,-1.260269,-1.767727,24.674684
1.210000,0.017706,-0.128603,-0.001352,2.675404,0.122466,26.459463,0.029986,0.019326,-0.000008,-0.443939,0.681778,21.662664,-0.131248,0.097111,0.000288,-1.291419,-1.808517,24.822411
1.220000,0.017080,-0.131107,-0.001240,2.673731,0.129113,26.517138,0.034701,0.022632,-0.000017,-0.455945,0.700744,22.324638,-0.128083,0.094675,0.000270,-1.320073,-1.845589,24.946954
1.230000,0.016308,-0.133406,-0.001109,2.666332,0.135669,26.561629,0.039228,0.025875,-0.000028,-0.465273,0.715264,22.871716,-0.122491,0.090684,0.000264,-1.345580,-1.878063,25.046116
1.240000,0.015457,-0.135739,-0.000964,2.655072,0.142112,26.608460,0.043013,0.028623,-0.000038,-0.470853,0.723649,23.244358,-0.114562,0.085204,0.000273,-1.365310,-1.902287,25.082161
1.250000,0.014562,-0.138161,-0.000811,2.637459,0.148198,26.628992,0.045428,0.030416,-0.000046,-0.472724,0.725945,23.440910,-0.104380,0.078252,0.000293,-1.378882,-1.917745,25.060799
1.260000,0.013501,-0.139251,-0.000648,2.603955,0.153236,26.522792,0.046925,0.031492,-0.000049,-0.472668,0.724917,23.549497,-0.093731,0.070995,0.000318,-1.392602,-1.933213,25.106559
1.270000,0.012306,-0.138674,-0.000481,2.563266,0.157555,26.375385,0.048074,0.032231,-0.000047,-0.472036,0.722671,23.637578,-0.085913,0.065780,0.000344,-1.421837,-1.969954,25.497404
1.280000,0.011188,-0.138625,-0.000321,2.527860,0.161833,26.313414,0.049952,0.033373,-0.000043,-0.472451,0.721725,23.784781,-0.077291,0.059999,0.000371,-1.439828,-1.990795,25.754314
1.290000,0.010167,-0.140052,-0.000164,2.495479,0.165903,26.311337,0.052507,0.034917,-0.000037,-0.472493,0.719931,23.913646,-0.066761,0.052616,0.000380,-1.444209,-1.992554,25.845388
1.300000,0.009142,-0.142579,-0.000003,2.465056,0.169645,26.354615,0.053220,0.035268,-0.000030,-0.469114,0.712690,23.867229,-0.055334,0.044168,0.000358,-1.435782,-1.976509,25.794366
1.310000,0.008011,-0.144975,0.000163,2.430145,0.172537,26.370083,0.050828,0.033575,-0.000024,-0.464598,0.703548,23.772511,-0.045265,0.036285,0.000302,-1.428247,-1.961685,25.852878
1.320000,0.006751,-0.146366,0.000329,2.393624,0.174678,26.385279,0.050913,0.033377,-0.000012,-0.464163,0.700442,23.903232,-0.037320,0.029575,0.000218,-1.409050,-1.930970,25.795805
